institution_id,associated_institution_seq,associated_institution_id,institution_relationship_type_id
3199048252,1,2800756461,3
1341135885,2,186335123,4
4210121880,1,126859394,3
4210097920,1,175051016,4
4210110362,2,204730241,3
20388574,4,4210106223,4
4210150629,1,75171615,3
167383011,1,4210134906,4
4210118381,1,164061489,4
177639307,5,2802526638,4
4210143392,1,4210097608,1
4210126596,1,885143765,3
126859394,17,4210157154,1
2801129757,1,4210125275,3
4210140124,2,4210091737,1
4210128306,8,2799853345,1
4210097159,11,4210145170,1
2800672702,1,58993843,4
1286583668,1,90060838,1
141074466,5,4210150180,1
183918463,1,4210088340,1
16391192,6,2800389475,4
4210117495,3,4210165025,1
4210093322,1,2801302593,1
4210143541,1,4210128838,3
4210136074,1,4210115440,3
4210089954,3,145608581,4
19820366,19,2802148028,1
4210102010,1,72140183,3
4210087127,3,19894307,3
4210137309,1,204710742,3
4210114902,1,1308126019,3
4210125474,1,4210158294,1
2800484787,1,4210131790,1
4210157322,2,182627622,3
2801021527,1,4210137910,3
1327163397,45,157455823,1
110525433,66,131837588,1
4210149974,1,2799582683,3
134820265,98,4210132055,1
315704651,96,4210099549,1
4210143394,3,4210122511,1
4210137409,23,4210136148,1
2802002022,2,4210130414,1
4210129435,1,4210139652,3
135863177,1,4210130738,3
4210159728,2,143302722,4
1303964898,2,121820613,4
4210108974,1,157913058,3
4210130564,1,2801339556,3
4210139555,2,15057530,3
1292875679,13,4210141844,1
4210117779,1,72227227,3
4210086793,1,860314941,3
4210162527,1,4210099472,1
4210118023,2,4210088204,1
4210107539,3,4210094901,3
91221267,26,2802822481,1
149851306,3,4210120634,1
207624831,29,4210111833,1
37048141,21,4210093644,1
299851397,1,2799540604,4
2800319184,1,47881588,4
1326965316,1,2801963157,3
4210148895,1,4210122704,3
4210155686,2,4210120264,1
4210103285,1,2799662587,3
4210127243,3,119443389,4
4210115893,1,4210137110,3
4210095764,1,4210156748,3
2613432,4,4210098865,4
2803022237,5,2802841742,4
4210088209,3,4210101674,1
4210145551,1,2802913842,1
4210149251,2,114539943,4
4210131109,1,1315836254,3
3019103622,1,42934936,4
1286583668,12,1318233029,1
4210152744,1,4210130418,3
4210086910,1,4210152975,3
4210086901,1,170201317,3
4210089597,1,1283280774,3
130701444,5,1289702989,3
4210164500,1,4210096818,1
4210118062,2,4647051,3
4210130895,1,4210110862,3
2802106081,2,68947357,3
2800776015,1,28407311,3
1335927249,4,1322540875,1
4210125633,1,4210149013,3
4210145913,4,112936343,3
4210137409,6,4210159568,1
84653119,4,4210087491,1
4210090003,1,4210141958,1
4210108609,1,2801758885,3
3146092004,1,2800098157,1
4210139070,1,149758196,3
4210130769,1,202709704,3
3018075036,12,4210138224,1
2801242002,2,23923803,4
4210149497,1,4210125604,3
4210137853,6,4210093665,1
180857899,13,4210146446,1
1343035065,7,4210108489,1
918821925,5,4210149781,1
1299303238,1,29955533,1
4210161037,1,1336053918,3
152238500,2,4210101795,4
4210117793,6,51195161,3
4210142450,3,2799883102,4
4210125484,1,1343052199,3
2802288015,1,130238516,4
4210120115,1,889804353,3
4210137378,1,4210115581,1
149137203,1,4210109381,4
4210128799,1,4210087895,3
2799853436,7,4210148073,1
1340206300,26,4210113972,1
4210100059,1,4210087540,3
889458895,10,2801367772,4
4210126864,5,80879226,1
4210143105,1,4210145274,3
3130945570,5,4210115900,1
4210130989,1,189090001,3
4210160469,1,1295297804,3
36234482,11,2800072022,4
4210107130,1,1283582996,3
4210151023,1,4210093845,1
2801453606,4,4210132349,1
2802096936,33,2855636396,1
1326254912,3,86501945,4
4210095624,1,45928872,3
38877650,2,4210156804,4
4210143701,3,78650965,4
134560555,27,4210104620,1
1312429998,1,128902783,4
2800392643,1,4210124779,3
4210124715,2,150468666,4
1324252669,7,2800150677,1
4210140486,1,4210151968,4
4210116270,1,4210162957,1
179420787,42,45509622,1
134820265,45,132487946,1
4210139485,2,39343248,4
118019719,28,4210151856,1
4210094897,1,4210107090,1
2802259370,1,4210094355,3
173268674,6,76756774,1
4210158834,2,4210112646,1
4210150655,1,4210096859,3
4210107543,1,1294671590,3
4210107935,2,68947357,3
138285227,6,4210129668,1
98677209,12,4210134627,1
49886154,2,1285301757,4
4210104717,1,4210144725,3
149851306,55,4210136331,1
4210100283,6,68947357,3
4210129336,6,4210153787,1
4210094253,1,4210150854,3
4210128723,1,4210097900,1
39804081,42,4210164672,1
4210096030,1,19820366,4
4210153160,3,4210114277,1
177802217,3,4210087507,1
2799630439,4,4210151230,1
86767153,21,4210137582,1
4210152758,1,19820366,3
73822459,1,4210104196,4
4210100279,2,19894307,3
4210105796,1,4210165259,4
4210156768,1,1283382300,1
4210109605,1,4210088668,3
4210159075,1,4210089254,1
1288283403,1,4210089931,1
134560555,35,4210123497,4
2802752716,2,185261750,4
2801578218,1,2800550174,3
45129253,4,4210093127,1
4210109654,1,1311060795,3
89199228,4,4210094818,1
98251732,9,4210087559,4
205487164,1,4210132746,3
4210136636,1,1286922834,3
4210093981,1,4210138501,3
4210099552,3,2799685726,1
2800150677,1,1324252669,3
2802348453,3,148366613,1
4210151570,1,4210125236,3
181559820,1,4210088792,3
4210123452,4,4210133039,1
2801037857,10,2800085125,1
4210121720,1,4210088668,3
4210127723,1,4210110641,1
4210146692,1,4210109251,1
27837315,2,4210163254,1
4210166119,1,220619192,3
4210110683,2,195731000,3
4210166742,2,46247651,3
161103922,1,4210144977,4
4210131846,1,134820265,3
4210160189,2,4210110196,1
190861549,12,4210148884,1
4210132720,3,142476485,3
4210124851,2,90344618,3
4210164276,2,154526488,3
4210099449,1,4210145274,3
76130692,4,4210158774,1
1302444339,6,4210122508,1
149899117,36,4210102801,1
4210126060,1,160354086,4
19820366,39,4210105990,1
91275662,6,4210130343,1
2802844630,2,45129253,4
4210150854,109,4210142595,1
2801987317,2,4210142247,1
154526488,68,4210152724,1
4210131288,1,63596082,3
4210107122,1,4210096726,3
2801137819,1,108785884,3
2279609970,12,4210145948,1
4210153755,8,4210099674,1
919208787,1,2799628689,3
4210094083,1,4210141963,1
4210143430,1,58200834,4
4210091094,1,202391551,3
21491767,18,4210125985,1
4210111395,1,4210138094,3
2800703609,1,1340206300,3
189957204,1,4210127786,4
4210130440,1,4210093322,3
4210167214,1,37076085,3
1294671590,37,4210086955,1
5023651,1,4210088084,1
129871486,1,2802673095,1
4210166099,1,4210117042,3
4210128272,1,157773358,4
4210143440,1,4210159919,1
4210102629,2,4210156287,1
4210142595,3,4210150854,3
4210109220,1,4210131281,3
198415970,9,4210100688,1
2801443577,3,2801827761,1
27804330,7,2800640726,4
1340755506,3,4210148835,1
148366613,3,2803004286,4
1343052199,21,4210095189,1
4210115779,2,4210088668,3
4210165307,1,4210096427,3
4210100844,1,4210128300,3
4210146969,1,4210096427,3
4210092184,7,4210090857,1
151281966,1,135428043,3
67339987,3,2800099964,1
4210134416,1,4210151346,3
4210147046,1,113428412,3
4210100521,1,4210143465,3
2800701874,8,2800655513,4
4210151530,1,177933477,4
4210124432,1,67348948,3
105036370,12,4210165356,1
4210110767,2,1299303238,3
4210136553,1,4210107757,3
4210155950,1,4210088893,3
4210104586,1,163879017,3
2799855956,1,1320481043,3
86519309,1,4210164984,1
4210131077,1,2800683076,3
85459889,2,4210112084,1
4210095693,1,2801987317,3
4210128436,3,2279609970,3
4210124779,32,4210120405,1
47508984,2,2802369498,4
223532165,3,2801159745,4
4210087915,6,4210089597,1
4210146975,1,4210138098,1
102322142,2,4210086200,1
4210151726,1,4210127641,3
4210094945,1,4210087978,3
4210137523,1,1302207122,3
4210153126,9,6141010,1
4210096333,19,4210093250,1
4210152724,3,39804081,3
198244214,13,4210102222,1
4210163716,1,109144446,3
4210165597,2,4210124173,3
4210149040,1,887054487,3
4210114712,1,4210121065,3
71824836,2,2799323385,3
4210097159,27,4210163467,1
110525433,85,204588832,1
4210148993,4,4210110134,1
4210114967,1,865788938,3
124574311,6,121934306,4
1311436738,1,2801862688,1
110525433,13,4210088567,1
4210093064,1,4210166444,3
4210150974,1,21491767,3
1330063522,13,4210160666,1
4210123112,1,168537998,3
4210088908,1,4210093416,3
138211613,28,2799276396,1
2802056588,4,19894307,1
2802353815,2,6289922,4
4210104630,2,4210110412,3
4210139807,1,4210095849,3
4210122196,1,875825670,3
4210112848,1,2800951516,3
4210141788,2,2799429764,4
2800216316,3,2801951318,1
1299303238,3,4210144228,1
4210108880,1,4210139491,1
4210114143,1,2799696014,1
4210104942,1,21491767,3
169655526,1,2799691083,3
1339191578,1,4210136903,3
4210087039,2,2802050225,3
4210166526,1,134820265,3
4210130086,1,4210089485,3
4210131266,4,4210145656,1
4210160993,1,37048141,3
4210163874,1,19820366,3
4210121819,1,4210095229,1
2800665060,4,4210150432,1
204730241,47,4210111983,1
4210097525,1,4210130692,4
4210088122,1,4210129690,3
4210096480,1,2800387288,3
4210090561,1,4210120523,3
4210121532,1,4210125339,1
4210153160,1,4210166699,1
4210152167,2,227486990,3
185261750,1,4210110940,1
4210122036,5,2799389823,1
4665924,2,4210089912,1
4210107757,2,4210142727,1
4210142992,3,141576021,3
4210117194,5,2801464060,4
1289550199,6,4210092424,1
4210112351,1,110525433,3
4210159163,1,4210120506,3
4210137426,1,65143321,3
2799693246,7,2799553609,1
1299303238,12,4210087962,1
2802164966,10,223822909,4
4210087454,1,25041050,4
4210096589,1,78281724,1
43275575,1,4210139739,1
4210103509,1,4210167168,3
4210122849,14,4210131230,1
4210091812,8,4210148404,1
185638415,1,66760702,3
286135121,18,1323219464,4
2801980077,1,3130357712,4
4210129041,1,34931013,3
2802544472,1,4210160089,3
4210138501,19,4210158190,1
4923324,3,4210146911,1
4210090250,1,4210100892,3
153455119,2,2803012482,4
2802624667,6,4210099079,1
4210096936,2,4210124128,1
4210103782,1,110525433,3
4210099251,1,4210133336,3
4210121451,4,4210098121,1
4210128838,1,4210143541,1
4210160418,5,2802366037,1
2800683076,13,136804859,1
83809506,2,4210089171,4
4210157117,2,26092322,4
4210133166,1,87111246,4
2799497666,3,2800480304,1
918000572,1,2801870424,4
4210103818,1,4210108778,3
277688954,13,4210134832,1
2799346673,1,1294586568,3
204730241,7,4210091642,1
2800600548,1,4210093322,3
114832834,1,2801865936,4
4210125358,1,1315109972,3
4210114143,2,188950975,3
4210109721,2,159885104,3
4164984,1,2800036379,4
4210103980,1,4210111918,3
4210104384,1,4210090442,1
4210131920,1,1286329397,3
4210095346,2,2802484588,1
4210123714,2,4210155509,3
2252096349,2,4210137185,1
4210149716,1,3018075036,3
149851306,63,4210166975,1
165507594,1,4210109191,4
4210100849,1,48890080,3
276601970,2,4210117470,1
4210108208,1,112643650,3
154526488,90,4210090689,1
4210119769,1,1330589705,3
37461747,4,4210140357,4
126859394,5,2802240501,1
4210103939,1,894649795,3
2802484588,1,4210095346,3
4210086713,1,4210145427,1
2802232723,2,2990368646,1
4210120810,25,4210133455,1
32309878,1,4210104502,3
23944027,1,174216632,3
124357947,8,61544103,1
4210132465,1,34931013,3
220619192,2,4210167290,1
2800215711,1,1302211766,3
2801047287,3,1301844980,1
3018718406,5,4210090627,1
4210108594,4,865915315,3
4210103976,1,1299951241,3
2799334681,6,4210141240,1
108103353,2,4210157802,4
4210098836,14,4210123402,1
4210114768,1,4210131007,3
1321296531,7,4210151733,1
2746051580,2,98910050,1
1328594524,4,75421653,4
24715933,4,4210135772,1
4210131305,1,4210128300,3
4210137220,1,3018075036,3
2799451200,2,87048295,3
157674565,1,27895137,1
136150977,2,4210166796,1
4210153402,6,4210112753,1
4210107625,16,4210116847,1
4210095849,58,4210165513,1
1311060795,17,4210107032,1
4210126508,1,4210154827,3
1333370159,2,4210147988,1
95056601,2,4210147436,1
86767153,4,4210107543,1
4210134310,1,4210155236,3
3019667749,3,19894307,3
4210121611,5,19894307,3
134113660,1,68260882,3
4210150854,100,4210116128,1
4210148121,1,111277659,4
4210140452,3,62396329,3
2802096936,34,52357470,1
1335695989,1,4210137322,1
4210111617,2,4210147300,1
1285730425,1,150149174,4
4210104594,1,4210151572,1
4210098764,1,121800195,3
86487443,1,4210126864,3
4210095849,52,4210127286,1
129902397,5,2802394193,4
4210108824,1,4210138501,4
4210143050,1,4210117703,3
3019308854,1,2613432,4
4210088792,9,192545095,1
4210158563,1,4210143064,3
4210141305,1,4210092195,1
110525433,98,4210116438,1
2800683076,1,1311800043,1
2801468094,1,1324520350,3
4210126300,5,4210135141,1
4665924,3,4210136182,4
2802459557,2,889458895,4
4210145651,3,887064364,3
4210145522,1,2800438416,3
4210138460,1,4210117042,3
4210116694,1,4210120960,3
4210113937,1,4210134494,1
4210112278,1,134353371,3
4210094907,2,39804081,3
4210148075,1,158139479,3
4210149898,1,4210127299,3
4210091016,1,4210150854,3
4210090209,1,91275662,3
889458895,9,2801921532,4
173915773,1,4210118520,4
194223965,1,11947397,3
142476485,2,4210088322,1
2801668426,2,115752224,4
2799334681,17,4210144011,1
185261750,16,1323843004,4
4210127620,1,4210155236,3
131868736,2,4210110554,4
4210148446,1,1294671590,3
4923324,75,4210124112,1
4210091160,1,2801994115,3
1326498283,6,4210144177,1
4210139015,5,2801902503,3
2803061204,1,108785884,3
4210154520,1,929267784,3
152869788,1,116943215,4
4210102734,1,4210135167,3
207624831,2,4210136460,1
94509681,1,4210096218,1
4210103610,2,4210090753,1
4210123211,1,4210119117,3
4210143589,1,174354714,3
4210122871,1,4210088041,3
4210088749,2,2799747612,3
193531525,5,2800468613,4
4210138940,9,4210101162,1
4210108985,3,57206974,4
4210097207,2,4210111578,3
62318514,8,4210146447,4
4210146012,1,4210155236,3
286135121,21,4210132864,4
1335884394,1,1336096307,3
1313323035,44,4210127387,1
3923682,3,4210166543,4
4210129140,1,134820265,3
179420787,64,4210123061,1
4210160269,1,4210101239,3
4210144608,2,154526488,3
4210088125,2,4210157598,1
4210144608,4,4210096427,3
4210133938,2,98910050,3
4210121759,1,4210151332,3
183935753,5,4210153400,4
110525433,84,4210122456,1
1302611135,6,4210128768,1
4210114435,1,4210150854,3
4210135996,1,4210100404,1
1339963072,2,102322142,4
4210143563,3,142476485,3
4210114638,4,2802578832,1
2802164966,8,4210134269,1
4210132715,1,4210166766,1
4210097126,1,2802518537,3
4210100914,6,84913233,1
268975460,1,4210124328,1
4210087770,1,4210094550,3
4210164182,1,4210162051,3
44892455,3,4210150304,1
163151501,2,4210149251,4
4210144081,3,4210144023,3
4210085900,1,99542240,3
4210154983,1,4210100774,3
4210114387,1,2948728702,3
4210148208,1,57904185,3
4210104430,3,106785703,3
4210102001,3,4210106657,1
2279609970,28,4210166223,1
180857899,7,4210100293,1
1302211766,8,2799303370,1
4210137296,1,4210150086,3
4210088187,1,4210136599,1
4210132720,1,4210098836,3
90344618,28,4210112050,1
4210088668,26,4210102596,1
4210133153,1,4210152684,3
102322142,14,2801683584,4
1333985979,3,4210086300,1
3130687028,1,4210162473,1
65143321,6,4210107938,1
4210151023,2,19820366,4
3018075036,10,4210138838,1
142476485,22,4210145102,3
2801954088,1,110525433,3
4210134348,1,105292261,3
4210094920,1,4210099552,3
4210133341,7,4210114059,1
4210087050,1,100625452,3
4210155325,1,4210164537,3
4210139326,2,4210103971,1
4210154609,1,66760702,3
4210098836,26,4210133036,1
4210128176,1,185261750,4
223822909,4,4210087507,1
4210093160,5,154526488,3
4210094417,1,4210101455,3
4210160796,1,4210160067,3
4210090537,1,4210139392,3
4210098748,5,4210103291,1
4210101168,1,271893122,3
4210154044,1,110525433,3
4210119783,1,1319490839,3
34931013,8,4210163415,1
4210150507,2,90669466,3
1337719021,5,4210126179,1
2799467792,1,4210132746,3
4210123791,1,4210088610,1
4210163714,18,4210148525,1
55952717,1,4210159291,1
315704651,87,60200437,1
918821925,12,4210136361,4
315704651,46,4210113759,1
4210123996,1,4210164364,1
4210089241,1,27483092,4
2800664555,1,4210102845,1
2801163298,2,90745801,4
2799497666,4,2799734910,1
4210155225,1,4210100347,1
182534213,1,4210121509,1
1285764155,12,4210130755,1
4210111399,1,4210107539,3
917168660,1,2801213986,3
29957033,2,36788626,1
57206974,11,4210163050,4
4210155774,1,4210113715,3
92039509,2,4210153921,4
75951250,5,7877124,4
1343052199,32,4210105606,1
4210115235,1,14308217,1
2800481633,1,4210100237,1
4210151565,2,74656192,3
4210114435,2,86767153,3
4210133039,1,4210123452,3
4210123884,1,91041137,4
4210090076,1,110017253,3
4210093515,1,162148367,3
4210166914,1,4210116847,1
4210165697,2,106785703,3
4210156028,1,4210145551,3
77134640,5,4210151499,1
4210123210,2,4210148025,3
4210156816,1,4210135009,3
4210163714,7,4210124538,1
149899117,95,4210148385,4
4210105768,1,4210100596,3
4210152478,2,4210155088,3
4210135167,1,4210151994,1
4210165837,1,4210139293,3
2279609970,1,4210098529,1
4210089305,1,4210153931,4
4210146676,2,4210166638,1
4210140493,1,24943067,3
4210098836,9,4210110683,1
73443619,1,2802397601,3
902671590,1,4210151215,3
4210127281,3,76610242,1
201841394,18,4210114701,1
21740220,3,4210121263,1
84560040,1,1320481043,3
1322597698,11,2800109292,1
206945453,1,4210123279,1
4210127242,1,2799517759,3
4210131007,1,4210085863,1
4210109681,1,2800263507,4
169173203,1,4210152746,1
188950975,16,4210133442,1
1294639003,2,4210114958,1
91045830,9,1343551460,4
1327163397,49,392282,1
4210109244,3,4210122724,3
2800560132,1,4210116459,1
17974374,1,4210145268,4
860889466,1,1283582996,4
1299209451,2,4210115325,1
4210151175,2,4210098000,3
2613432,6,3019308854,4
166337079,3,4210150574,4
90267481,1,4210088064,1
2802608988,1,1340206300,3
4210095817,1,2802729160,3
4210160366,3,4210163243,1
12469534,1,134276161,4
2800722420,2,153718931,4
4210101881,2,87048295,3
121934306,5,124574311,4
4210091794,6,4210127607,1
4210102957,1,4210117045,1
4210107434,2,4210152191,1
1285790362,1,1284112523,3
2799489882,1,4210135926,3
68145777,1,66760702,3
110166357,5,2802539864,4
4210090732,1,4210102465,3
1313323035,7,4210145551,1
167138147,1,4210102057,4
2799884508,1,4210146860,1
2803209242,11,180670191,1
4210152789,1,4210149821,3
4210141193,1,1313323035,3
4210108991,2,4210096889,1
4210161255,1,191996457,4
2802775644,1,2802729160,3
926574661,4,4210162138,4
4210092675,1,4210113028,3
164928964,4,4210165871,1
4210163684,1,4210156914,3
4210118330,1,4210103961,3
4210126541,1,188950975,3
4210147934,4,134820265,3
4210139850,1,4210128615,3
4210133073,1,90149893,3
4210161954,3,29607241,3
4210113229,1,164936912,4
2800681009,2,31746571,4
121797337,1,4210114434,1
1301507905,2,4210086519,3
4210150086,1,4210112813,1
4210143980,1,56822791,4
2800141555,1,91357014,4
286135121,10,17647740,4
4210117442,1,4210108919,3
107656453,2,4210154468,4
4210166543,1,3923682,4
4210156491,2,4210157605,1
4210097159,9,4210129146,1
2802389132,2,121934306,4
4210150854,66,4210155900,1
50898853,1,91221267,3
4210110394,2,4210145730,1
4210091196,1,4210142184,3
1308126019,39,4210154776,1
4210131637,2,1339633317,1
179420787,11,4210108051,1
4210157802,1,108103353,4
4210147340,9,4210158953,1
159337121,1,2801220108,4
4210094335,3,4210140876,3
2800773881,1,1320481043,3
1318687432,1,1339248906,1
4210125784,1,4210130528,3
1282462722,1,1342895125,1
215048945,5,4210103608,1
37076085,7,2802529763,1
97188460,13,4210148006,1
97188460,7,4210090250,1
2802373619,1,4210142598,1
286135121,14,4210149371,4
2801459352,2,103187081,4
4210155317,1,4210138501,4
2801663869,3,4210086406,1
317479701,1,91221267,3
4210121323,2,4210093639,1
315704651,77,4210136238,1
121934306,24,2801671727,4
4210166564,2,98677209,3
1293487690,3,240707841,1
4210156488,1,207624831,3
4210155529,1,112090838,3
4210118009,1,4210099023,1
4210166029,1,317356780,4
4210127471,1,4210107171,3
4210166036,1,3019010403,1
4210103792,4,113428412,3
91045830,6,2802366037,4
4210127828,1,3019448017,3
4210144489,1,154526488,3
154526488,31,4210106734,1
4210100211,1,185848579,1
889458895,13,2799679129,4
4210104502,3,4210139168,1
5023651,10,2801766832,4
4210154632,2,4210161159,1
4210108150,1,880213222,1
4210100707,1,27577105,4
5681781,3,2801786986,4
4210166221,1,140863075,1
4210166223,3,2279609970,3
1325886976,12,4210118656,1
4210137649,1,2802797007,3
4210132895,1,4210107140,1
