work_id,reference_seq,cited_work_id
2898517589,172,2236964393
3015546019,101,2101226441
3172824875,12,1944835504
2077919656,43,2125842749
2759029998,115,2153237994
2003606910,30,2133399029
2903915855,12,2102797406
1892890069,10,2028995298
4385630218,7,2120939394
2892483454,36,2766955181
2094403357,54,2798338027
4293040392,5,1979794832
2054045279,23,2035028578
4391051251,59,2422895798
4393142469,77,3198173628
1963828549,7,3145128584
4391849039,33,4200573152
4399771880,34,2513851099
1575414400,8,2087836750
2028753934,33,2076011686
4240233662,5,646208855
2132080719,14,2028428863
4226249785,26,2783721179
2607382892,35,2348720246
2795827968,23,2184286579
1967830654,17,2059056973
2474943180,15,2046754734
4395044535,200,4391017434
266112936,3,1942454871
1983594302,25,2056588899
4396515489,42,3047033457
4310462655,23,2069506896
3118160159,7,2898680566
2791146351,84,2018891997
4234079685,5,2082862955
2158007566,27,2497594698
4242305262,13,2170494971
2337290398,6,1865553109
2170500229,9,2024040427
2042492615,6,1968199586
2120117547,47,2765214857
3126195153,4,2154407917
2530445903,1,1485972837
3183317161,36,2255513613
4386049970,50,2013910899
2098665745,3,1973300058
1965114473,10,2008841836
3125923658,53,2129129812
4289533429,12,2017118347
2288973394,81,2129553541
2333600326,14,2149706766
4295011540,2,2623842182
2064151240,22,2077354073
2117273970,48,4253728839
1525071710,42,2026539335
1976665941,172,2127156026
4321071963,145,4205778191
4309609574,44,2981142952
38291080,23,2345733617
2037859668,21,2053589001
4254059409,1,1208608215
4400723450,30,2958641711
2906566073,37,2059792078
1993966352,17,2170990948
4200032921,37,3003435786
2042912585,30,2144728816
2983314998,4,1731457293
2107370932,64,2332910275
2094683664,17,2178225550
3187976281,30,2050717338
4312226799,53,93090881
2070818605,10,2079148035
2159309594,23,2951913285
4234005476,25,3089589945
4206316548,20,2037879307
2074441852,29,2062830106
320145082,5,1595777995
2101024492,16,2139309292
2068849536,16,2399621714
4384922622,24,2092460680
2139926426,117,2141677295
2019725652,20,639174348
2796993136,17,2051565361
2514882455,17,2170655714
2062923994,46,2467046753
2074547580,3,1482498493
2548179224,18,4241021152
2596141870,4,1614531616
221312254,77,2028527484
3137683977,43,2903670208
2040671017,158,4240520015
4390659697,2,2017897228
622324826,64,2150936598
4306173399,17,2783871677
3045511924,41,2145117153
4213244586,22,2951390833
2803059517,20,2151513229
1963652276,105,4391500394
4389742060,13,4200409926
4249584935,220,1999186798
3035657478,7,1830710460
2774687803,13,2042722594
4307813355,21,2038584792
2753103707,49,2422955289
2128220709,24,2034285706
3013473219,23,2110300022
2082693768,43,4239403952
4353087009,7,2676687785
4281737362,106,2981264515
2480191093,5,1990183506
1937684292,21,2043602682
2402796742,5,1969103730
2115217365,35,2181164326
4380224623,13,2088200338
4399531445,12,3021404792
3187121811,3,2767507316
4253213024,3,2002531671
2943605356,1,2015320365
2555968591,33,2140161720
1544526172,33,2054283490
2006021748,9,1976694583
4386968766,22,2117743107
4214772183,38,2114821973
3046953804,1,2167409901
2470226803,23,1999914811
2899695717,48,3213408981
4385411199,7,2086187432
31949532,11,1597577457
2296738988,26,2111573375
4206897735,156,2964889813
3040822263,28,2297493655
4254452799,42,2010264788
2151994775,144,608106266
2904409841,28,2163445538
4387242016,26,2138673784
2783773668,119,2018391677
4243790693,2,1964966599
2987001885,18,2145836932
4378953140,9,2746578987
4247463396,135,2171117924
2138750494,5,1979263494
1982807660,16,2117066685
2079540652,22,2099402189
4394685248,52,4283378377
4251944825,1,2084319371
2519825131,38,2132887428
2993851427,2,1567646530
4206200082,37,2059936703
2076158826,60,4301765961
1532526167,29,2100040984
2172182478,2,2067042506
2141099198,35,3124941775
2518085510,48,2027229007
2118349042,36,2133831945
2044373290,11,2027067659
2274859718,8,1586683291
2072721176,28,2154851375
1569627822,18,2152590815
3152070609,16,1995116010
1499627893,7,1980208471
2006871463,50,2151858854
3023783108,16,1999468381
3040572920,6,2997155735
2070111945,10,1976760743
2510138064,80,2309316633
4391536682,288,4382983185
1951346649,39,2018709605
2286708871,119,3121451334
4386209221,9,2077263538
3119422447,73,4238710106
2002795298,2,1986732992
2198838048,8,1977339184
2257072764,150,2229813864
3169910556,21,2123525386
1991487031,6,1995669260
3103912200,45,1971292707
70729565,42,2003359826
3157819300,3,1506599133
4310779130,7,1556139692
4301701266,193,3207094131
3210302356,100,2045661638
2495425819,229,2404064004
2110708036,8,2065348491
4214898107,18,2171594482
4387151039,134,4220702127
2118436474,13,1986677079
3100104228,121,3098429340
2807687931,10,2077363992
4391753437,33,4200118347
1998706449,22,1978717878
3027076541,100,2322053818
2404860059,3,1974725540
2732350226,5,3149256781
3164509380,9,2004431245
2894787593,9,1997572376
4293153372,9,2564550940
4223494582,29,3099432750
3098532867,43,4252458306
2418780401,5,2411425502
2056152029,34,4253475418
4378549536,63,3164109502
3202440119,13,2163605009
4391306904,8,3205636718
3175832969,33,2167295928
4387225300,59,2125317555
1976422088,6,2020648240
2006024340,29,2950541174
2098594975,116,2316231696
4212905835,51,3138096092
2792309470,137,2091709065
18508850,21,2081872262
2996138988,34,2123433643
2299521642,54,3103647294
2071565062,18,2001814671
3092415955,16,2017915829
2766487087,90,2489780306
4386285972,10,153421927
2737200919,71,2565327716
3188937356,105,2791114941
2896099919,18,1972244829
2330691310,38,2154931073
2539207664,26,2046994072
612496890,83,1968898932
2337508291,30,2170407368
2981132400,37,2060039604
3113013779,20,238464313
4226193356,92,4254100730
2317437949,50,2054476443
2061461410,15,2056899803
1983346372,25,2026415168
2605019372,20,2046788554
2137720657,83,215979701
4293798038,7,2154281786
3114659970,10,2060409425
3107358843,27,2103360402
4226254499,11,2800328588
1956012472,17,2018324207
2333741972,2,2114688846
2060261110,83,2117134793
2318005902,23,2039559098
3025505765,44,2010047329
1993299864,15,2078476113
4387787830,53,4200592223
3090285086,4,2003217181
2560516744,21,2073036428
3208336306,5,2423195739
3012093365,72,338388561
2602716693,23,2135379256
4200508727,18,3027170422
2089435441,1,1498464051
2201649015,55,1976489532
1983133139,31,2276036951
2024129034,13,2051462552
2043170107,4,2008511799
2084503586,5,1983923803
2008888066,14,2055226837
3153832376,13,2146201690
2986576874,3,2020505770
2780439622,35,2599319791
2745122338,8,2027887604
4385373061,57,4294646197
4313648343,3,2001688081
2606114041,2,1972094807
4390685703,276,2892599533
2041537949,5,2058318283
4385218783,48,3210537237
2907921354,9,2790078780
2049413734,105,6412631
1925242650,6,1547144335
2068392982,41,2116722937
2093555835,8,2068661521
2038662072,10,2028146151
2072564350,14,2148895036
1968134654,35,2021326398
4225115329,19,2061502878
2514442840,47,2061488995
3040922786,42,2071520327
2169108775,6059,2085125858
2052349563,12,2046232956
4318315722,2,2009040160
3124393118,23,2144031751
4234752651,24,4247805277
4387936759,140,3194010176
2010747816,76,2166809797
2023081809,41,2075261741
2089660076,1,1481094626
2150312126,22,2242338252
1641085669,13,4252241675
1984842015,11,3030863083
2168191436,67,2395939997
4383890320,14,4281750974
4392505155,36,2341354795
2292679857,287,2129985241
4378799554,86,2032652098
2522278223,3,1551533759
4292604372,74,4252958962
4291020268,119,3162782564
4245982526,7,4251712119
1989332295,9,1972521932
4366607188,29,4292362189
2914545088,449,2134733482
282259920,7,2041766079
2051375078,18,2113037319
2340748493,39,2079448888
4320036451,34,2890959738
2735857744,5,1977193095
2730471609,3,1974542864
2896464174,6,4244587570
3191347262,8,3096064145
2041890265,11,1980851479
1666829492,28,2039758356
2508981444,61,1973943676
4388484197,7,2902822641
2918704004,70,2769665826
2407963066,1,1976579441
4285798263,14,2043142240
2766314795,63,2112340224
2121543733,2,1607345853
2467104526,20,2024917854
3154282207,1,2033902747
2596174212,19,3165898261
4233635149,391,640587294
906585398,31,2127050276
2784224838,1,1984326516
2018056882,21,2082865800
3148837367,26,2005466301
4280593438,51,3095941388
2952617162,10,2950138823
3009522603,10,2128153491
4396804866,13,2911653660
2807227034,55,2158014005
2328313329,14,2101735548
2083876928,1,1591593323
2923497200,140,2136984413
4309508399,333,3183720253
4392696438,19,2941583358
4387678866,37,2169243271
2910504057,59,2400245346
1977971895,9,1975414887
100734457,3,1977586040
4386188613,112,2922455061
2309052070,5,1973801605
4399687981,49,4366429120
2162607832,7,1599389506
2049013490,18,2017842926
1484915407,50,71872706
4396706955,10,3025356535
2025425342,19,2325253331
397430997,8,2184278983
4283790690,13,2032043324
2071550996,5,1971326326
4399689865,44,2530360197
2022322580,22,2007263482
2145516733,159,2044875902
2594215657,4,1552540582
3046630238,39,2604167463
4236289883,3,1991090919
1499737647,10,2011338341
1032891187,34,2186128534
3185500732,27,2135282243
1547097337,5,1984672675
1864420137,45,4230266413
2549338978,32,2166235356
2897283505,16,2029039065
3099582919,2,2018842095
2280318158,3,1973814799
3150483277,73,2033007499
4386344151,5,2053228967
2282329185,22,2031657650
3082632815,72,2133168709
2913894337,61,2129057420
1506885878,21,2751379301
1587736780,82,2017669992
4224285662,109,3138052509
2166850741,3,1555001791
2093337964,75,2164616836
2477520509,32,2797583072
1998763135,16,2050858653
2463849237,29,2200858110
2921893861,153,2791354632
2097731489,31,2985936155
3211407538,42,2982863468
2124629788,24,24909724
4396458908,1939,2483176901
1970124769,192,2003309598
949965425,30,2029370684
1967041184,30,2950243086
3086230335,4,1971938360
4377205868,2,1582983731
2036577184,23,2319937903
4391431978,10,2163063781
4389687864,34,4284967426
3021956665,197,2073881942
2092612284,10,2044273670
3085127757,76,2963426676
2065503744,8,2009710482
3022890307,163,2792384647
2123378735,20,2052667521
2888604606,15,2181591217
2899736159,9,2052862559
4392915899,9,2614376274
1932786359,18,2013629962
1661810726,30,2000512110
4393969866,89,4283742728
4400727138,22,2904570360
4230059042,2,2066415300
4291563174,29,1997387871
2172254111,48,2045214853
2585251880,2,1493524488
2602087233,15,2047884499
4212831830,17,2104776507
1977453715,52,2161662452
4285134507,12,2083222334
4386189907,15,2069621721
2916781494,12,2088497095
4388618952,35,3109378528
4398173266,41,4283312164
2899499229,44,4298400827
2043513197,14,2171772045
4233710106,32,2129629964
3187699341,6,1981545987
2922069545,9,2065088522
1978711654,104,2136247993
2056551158,1,1859868477
4362521014,4,2125082756
2088306855,42,2035929325
4391213692,31,3171115700
3121774570,12,2332696513
2948689602,6,2072295861
2893292065,6,1968229313
1992816830,1,1935250007
4212875762,11,2281998920
2738422066,56,4248230120
4322720691,17,2784247910
4321793535,6,2141242681
4388655817,55,3186204951
2221546818,3,2019413183
1576633093,220,2080028079
1981321570,22,2027921170
3188093955,44,2286480928
2120777336,3,2017237394
2419260245,29,2737382070
2045731910,24,2120556801
4391031803,17,3168166723
2913134178,19,1984247241
2794626321,47,2738442926
2070716115,7,2058286777
3210366904,34,2059458945
2775555551,25,2170818495
2065943969,13,2126119745
2029506672,14,2088651482
3011382691,9,1987274096
163447077,92,2145758516
3037073046,20,2415220651
2559278934,6,2052932530
2094782929,33,2108529477
2115669215,8,1973893263
2095215406,28,3162881209
20440869,4,2401579690
2964260221,6,1577533302
2967467997,3,1972335260
2064580166,3,1860864142
2898867743,2,1978655427
3154766321,34,2512351403
4378982392,12,2153127464
2164456065,12,2057743526
2046132974,14,2117686564
1858400559,146,757719895
2052635533,5,2000307808
4243637493,43,2902980129
2896648328,33,2613603887
2226281501,31,16459290
2005073798,35,2991415348
2998066137,188,3188233690
4223584744,34,2945467921
4382584298,30,2519465992
1973631347,46,2171804041
3034111093,9,2153104898
2883382927,36,2622803181
4391394885,6,2081380152
2099154878,21,4232691406
3016541066,58,2526189779
1981691031,8,3123352551
3087586185,24,2027411306
59930956,3,2004512318
4211229840,562,4393274905
2315850552,6,1972560232
1992691024,3,1969760550
1998098512,18,2093649753
1984673320,5,1545643021
21448676,1,1497737408
2796036916,18,2008539555
2898634507,3,1837066325
4319460919,1,2967242594
159747460,6,1568570079
1520230219,24,2246756881
4293172704,81,4296177151
1998506794,53,2028957388
3009261176,64,3045454797
3009700768,18,2083960138
2161101399,10,2137079713
2022814548,42,2094003602
3197587567,80,2934681280
2775477443,6,1974387177
3203389969,22,2125979655
4387827056,9,2014967483
2046536764,25,2136931666
4293722468,56,2547728086
1999652158,16,2043003745
2073342804,4,1526966306
4220819341,68,3009463854
2108616113,46,2146942744
1975304150,9,2170414214
2039881616,7,1984506718
2951083246,20,2118413397
2093169203,5,2019281511
1967605613,25,2118294079
3098011015,73,3125052132
4283727616,44,3048511460
1972108200,12,2086059898
4391873326,71,2106326747
4210969247,148,2962904304
4385751867,13,2020055608
2130997226,11,2032011248
2036415235,10,2070735138
1972087291,7,1995795547
4297682742,17,2081198613
2500405860,1,1969777250
4294990738,13,2034960795
4313348858,28,2954997534
2098678177,5,2021272975
1981877138,10,2167645500
4393982851,2,1974352683
4221035305,22,2047608515
2033362685,41,2044887826
4288045194,6,1981698091
2534558696,4,1586480992
4386576192,20,2914906345
2084127055,134,2089206347
2519323594,18,2129110166
2810118823,93,2020409401
1997712903,29,2105028749
1966855227,8,2039501915
1988478701,26,2072818612
4319765860,29,3120089829
2312536141,1,13700771
4281760113,187,2100183198
4288690973,24,2806360372
2795239830,10,2040139677
2159841242,25,2134066908
2331040026,12,2072301535
3183586509,11,2157243434
4386495264,38,3168631257
1999927468,6,1991303115
2922525602,22,2058702236
2980058036,352,2592403710
1999901063,48,2142475519
4310837959,1,2396562149
4387623091,29,2011092066
3110307341,134,2091494630
4284964606,69,2923190209
4211255969,275,2126692927
2752985907,4,1816718056
2418225355,49,2051764674
2049640741,43,2228614826
18161310,45,2133016793
2753491390,12,2055806388
4391775742,9,2061537486
2807802412,19,2592688599
2023126562,17,2066063421
1996140662,28,2057344147
2144490059,29,61415573
4384023729,3,2013251902
2115684965,25,2066295726
3043761446,34,2138447123
1585066176,1,1486605623
4221087839,38,3144915448
1599993549,129,2025180205
2033366759,12,2015252262
2015241575,14,2067903652
4378469094,45,4224026253
3103717230,3,2027883020
2908387013,152,198072258
2755746243,20,2018970316
2266285541,21,2057179734
1733756413,150,28008567
2761753278,26,2079799953
3036497132,25,2073225108
1852667013,8,1973860140
2167342665,12,2029271146
2950483222,10,1972145246
2792838112,47,2075796682
2148222884,33,2055501861
1997964693,13,1998234926
2031751597,9,2145918933
2140930018,15,2928914968
757539789,7,1515872589
4211205870,46,1990037444
3036302926,48,2072130448
4390430673,3,1973033666
2557286940,19,2062837467
1547152107,44,2748369307
1506130099,19,2040733706
2070385871,12,1998019347
3010530093,33,2736310576
2897492770,437,2951541842
4362669091,7,2048610167
2071234840,16,2087793906
2511290895,70,2485896866
2187411811,176,2418471951
2056495580,38,2025489150
2028601388,10,2073493981
4303709772,7,3033266910
2403599882,3,1999732798
1985557839,40,2183923650
4388239605,21,2056525505
2052210825,20,2065345076
1996006291,20,2149116407
4250615744,2,2028163077
3015373542,338,2168645178
4398194875,45,3156627028
1982930170,38,2567187030
1867295167,21,2036654219
2236631644,3,1982642957
4391976494,12,2963691697
4304607075,30,3127822678
2094141798,23,2109323144
4297887445,4,1987720655
2009953394,55,4236853921
2967604134,27,2158681969
2507836207,41,2971412814
2068183397,51,2132947160
3014094792,15,2013326347
1963741882,47,69784355
2070677059,3,1968809627
3156367664,29,2615360983
4311308427,13,2885669835
1978090035,5,1981596013
1274105412,24,2316551472
2592482551,8,2075167823
3172511938,2,1867880101
2340343500,78,2260899644
2747570466,25,2128170008
154437852,7,2078183799
2102754941,31,2085713903
4280620578,31,2599939706
2889376190,82,3088019604
2921155402,2,3111775110
2105802921,14,2139033912
4247965617,55,2094257551
2024118156,4,2023928044
2328683214,13,2002531683
2077739233,46,2325756917
3215222154,65,2583107873
3105912988,23,2419073430
2088409735,14,2040492276
2053254922,14,1978493360
3093582415,84,2037393463
102947390,13,188807262
4211058053,94,2030592424
1671488568,23,341186930
2026927007,12,2003535017
1594204154,3,1527113316
3124605463,129,2257799037
2013410120,15,2032261838
2557259257,5,2019704385
2802753065,29,2107991685
3097997130,5,1546288178
4388426431,11,3210230195
2339383539,17,3099896911
2924802096,24,2473538519
2114915160,22,2002861331
3090550162,51,2026216112
2068673312,34,2134302753
2040112544,10,2017009049
1965793543,194,2394687692
4381322751,3,1642281592
4281392176,24,2146393913
3019083096,9,2047025552
4210962730,13,1980149360
2023696225,10,2019041684
601291713,9,2422411168
4249412669,64,2045689744
2946012285,37,74964901
4398160626,5,2161207739
2920917273,8,1999534566
2412875243,36,2099150972
2125655438,9,165458629
221867276,6,1886306325
2981161524,39,2570185708
4382539077,32,2021334362
2130023729,5,2122135341
2743861236,30,2077315625
2079310204,14,2052017929
2330735773,10,2027311219
4229817625,39,4249873343
2025099407,13,1998892853
2902339141,2,1982265565
2494718835,122,3022680837
2158828528,65,2061306947
3027988459,8,1996641002
2586431064,59,2170872197
3198378842,122,2215631664
3164034006,29,3125056377
2979849107,61,2169966122
3129111593,16,2097153239
4386242065,16,4252052623
2947158412,50,2801092465
945735157,20,2139982106
2483331720,49,2046883032
3016144146,33,2238320057
2099720948,5,1958798959
2321402924,60,2032752614
4396921213,23,3193170425
2350765929,5,1971292521
1988071818,28,2935143829
4249292544,21,2009801670
4399237511,28,3205788728
2033244200,5,2016046223
4242739944,25,2160045590
2105654526,11,2047589885
2077520447,119,2084617419
1975827718,5,2077762932
2069292997,10,2164342182
2695193501,74,30535435
2045925560,55,2149600076
4283326880,151,3111372030
2796604108,29,4243533475
2135094753,58,4285719527
1972736366,6,1993388945
3159911098,28,2147888852
2810727045,20,2590611707
2131056686,13,2006707477
2478986130,2,1522239197
4233013203,41,4255608868
2002151178,12,2027066483
2041902318,20,2146282177
2185935310,3,2155105084
599508274,7,2082512129
3116874393,49,2966459487
4296618926,8,3013093491
2149966828,6,228763813
4255415807,31,2080894281
2512386180,1,1964026490
4401101062,3,1969360633
1985408515,7,2044765373
4388588849,30,4285592951
2298451799,44,2093585097
2747569977,51,2101685991
2189169146,14,1996924194
3215038078,70,2605592449
2072614772,25,2097789312
4313488140,139,2782662555
2560246550,25,2089043188
2793074823,23,2522483843
2501784368,1,1514533495
3106056411,24,2160917080
1993412278,29,2116349203
3210353639,24,2769696786
2395648255,173,2154975709
3019744695,34,2563148755
4401179386,35,4360584294
4226343878,33,2147346851
1854945822,4,1974496157
4211188731,955,2062076339
2181054974,1,103757144
2125457784,65,2797533853
1974704535,11,2046321497
1967097640,58,2313325209
1971039754,8,2067203948
3082992618,37,2906199993
2783421523,60,2014653768
2133164940,1,1971402834
2466711314,22,2062144566
4281743297,30,2073679789
2031087650,27,2051051926
2080914341,170,2461745180
2471997393,12,2093328141
3101035037,90,4322587485
2955049974,22,2119520975
4323545431,71,2897333681
2089274067,91,2061880461
4211062833,1135,2180330900
4392142446,3,1990515033
2955979476,8,2921239513
2519669669,19,2016174183
2149276672,18,2010630124
1972794920,9,1978822809
4282021316,5,2001674787
2947494346,57,243070533
4383465988,23,2089802922
4311856224,12,2004882022
4211053475,2,1882514966
4388485375,34,3013248490
2156868954,51,2171547914
2998558034,11,2023107788
2913627982,7,2049944860
4213387422,49,3081184408
3200939101,6,3014361632
4401194983,32,2093346123
2023698635,35,2071909988
2086205667,18,2161147120
3036870406,19,2038264143
2995978632,26,2130001957
2605925078,13,1995242855
2025243863,12,2020504230
3119669501,225,2146567956
2001349530,16,2082654880
2062776278,10,2014709373
2939899550,8,1977315418
4213434238,20,2034003497
2168012751,2,1996883805
1988991564,31,2093363014
4311551606,28,2009043612
2419032978,11,1979343444
2178743905,5,1515701811
1982138168,20,2471749792
53811075,6,2063990088
4386323886,6,2156612931
4389981912,34,4205942573
1977539260,14,2072791686
3113386586,48,4231777370
2972339682,95,2790987046
3152459961,4,1974062653
2987769700,50,2770078906
2138492706,2,1989737975
2410644449,10,2065311537
2071784933,1,1586363048
193350341,3,2120778423
4200438116,51,3108097917
2952136274,848,2621981407
2063093196,24,2277256083
3132799815,22,3003732806
4386023207,44,3125061208
4400569701,72,2165646374
2936928683,35,2520759060
3037716873,30,3099555589
2064736698,11,2030910938
3022272311,45,2127259621
3104159433,6,1541620202
2995875392,51,2314125264
4364376385,9,2028948400
4226225130,6,1972455476
2005575556,25,2408977609
4205926742,36,2985336933
3123985125,73,3029659763
1996284742,23,2165849599
1969942904,14,2024809687
1968760803,9,1988115905
4385892392,4,2476818024
3098728350,16,2003236861
3123993379,37,2531905180
3183773090,57,614701742
1982237833,10,26406416
988608612,11,2067507840
1980718171,38,1990223639
2074813768,183,2951255889
3111408358,27,3015876956
2809376704,2,1534053224
4312872060,11,2129460014
4214879362,6,3148609646
4390765839,28,3183709556
2020732483,17,1986997141
1996095418,41,2165194414
4210951410,187,2117897510
2090321052,28,2079756181
2182065289,16,825668519
4211014281,95,2141384717
4297849777,12,4393261157
2888320138,3,1549240509
4399237198,50,2043508524
1537540028,39,2103522638
4360616278,3,2009117424
2017703697,14,2014369593
2009406812,5,1994370364
4389308060,83,3134426926
3165587228,54,2048234980
1980560616,62,2106171508
2081204908,82,2162174182
2015502482,20,2513443823
4281559056,64,2039577818
1971715320,14,2061963610
2911204448,15,2034831207
4310136380,4,2138945068
2167053877,31,2150102277
2894033322,8,4248563977
2055527173,19,2101707536
2888467753,13,2168676811
2001700581,37,2326530258
2171685085,17,2409321297
3036563482,32,2148775441
2106210205,25,2120920534
3021550689,122,2115693321
2980878073,14,2105157052
2043057397,65,2466749967
2078441432,4,2058041998
2493163858,83,2024510704
3133630249,11,2555572423
4399210561,19,2046960963
3192969660,30,2001062190
4211089630,57,2023182590
2758012168,7,2008551115
4318755294,56,3206777281
4224323280,3,2056704032
2073967491,9,1589413892
2011077381,9,1965888147
4309372604,33,2110876647
2309510081,3,1916927082
43330207,34,2125915108
2409285957,11,2017578060
3010717332,59,2745479823
2625745341,84,2142661324
2013259188,15,2090754273
2622434007,1,1673483003
1596412961,15,3124868588
3185062646,358,2020222584
4238667967,30,4230871513
2790112666,17,2071907699
4229525160,23,2019722170
2079699455,1,133638279
2949810850,4,1887346630
2152625926,6,1978330351
2011086083,39,2076081658
3163387533,21,2098723749
2518639979,4,1964609356
2293557195,11,2148487286
2894591865,129,2519998294
4240529354,7,180029577
2134145245,16,2123631659
2020379117,12,2037390672
1127256492,12,2037255083
2071590229,5,2069555383
1979048243,13,1991542641
2967928330,30,2054210975
3088374851,16,61447602
1583881444,32,2951237975
1983102211,6,3167919611
46910955,215,2091292657
4366492391,145,2546563941
2128921975,8,2031556160
3212471086,9,1994944216
3126433237,59,4248664972
1792988109,7,1963704405
4280624526,42,2673307714
4243254880,40,2055111161
2149484834,12,2029095179
4384408509,5,1979205386
2312618528,26,2000065386
2563445746,7,2046115003
3182230802,583,2403467232
2895507983,27,2093457368
2139644200,6,2074242592
4393356167,29,4205941964
2614380543,5,1964190792
3088881658,582,761662487
2915306686,25,2185216420
2162631122,43,2146555288
2050400409,59,1993497779
2004699309,3,1585963332
2792179550,55,2561921530
2075890622,1,1965952434
3039970831,45,2759248067
4312370400,15,2170188482
4310480470,27,4281900978
1550718494,17,4301010100
1489939031,8,1967340797
2766982692,100,2097761814
3110759679,13,3036896309
1995017777,36,85077772
2605748796,6,1964079808
3111328064,200,2591372635
2896787578,1,1584645730
4200494668,38,2059756459
3008119266,1,1481057090
2126115817,70,2155800046
1986404268,27,2049527269
3197306759,117,3109746354
4237942115,6,2059283172
1562531571,14,2120788459
2070659256,19,2992489472
4383227630,29,3102488676
1965072994,64,2048210009
1496806128,9,2141117188
2522720070,25,1980041208
3102460614,6,1990920124
2128841783,149,2080832087
2188201613,6,1974791025
2171189997,21,2054452658
4391827668,10,2022324892
2144308978,33,2146416398
2517213359,44,2084328281
1509259378,72,2041711928
2919623125,59,3123850831
2104994353,9,2147539555
3008643169,264,2113230550
4382995686,7,2066327476
1974392672,56,2949930583
3138593765,23,2756307406
4224940349,4,2794252239
2953003818,4,1988148157
343308054,35,2008711836
1983677238,12,2335841795
2469496764,225,2049030557
1988363515,44,41165184
2232781022,8,1974812930
2011125880,9,2017899996
1964433749,15,840051084
1993792600,22,2081694128
2029379639,194,2395235637
4385635851,4,1977518561
2154463282,37,2082713479
2898987851,14,2066628809
2002089695,5,1964165926
3156218097,25,2202104697
2980217684,46,2106188279
4377115324,88,4281887170
2794359530,8,2051980048
3130392059,18,2971678313
1529539254,8,2118051273
3003660682,38,613772597
2138492515,10,2075882204
2329410004,39,2792087431
1650530366,40,2144038574
4221122242,10,2112016429
1975680478,34,835266082
2969757036,131,2143903606
238959507,4,1963823786
3127719285,4,2037195555
3197204509,5,1933280729
4382751511,1,1448202910
3217701951,81,2156098321
4391136327,15,4256080103
84373544,11,2036251936
4396763800,5,2012062191
2116153496,9,2016844800
2802589995,1,1597710311
2085172466,14,2312201898
2778429197,68,2048463465
1976307715,58,2076025828
2076823971,10,2006439498
2054504064,8,2045110387
1568259416,15,2168753754
1517317418,1,1562339725
2003083622,22,3210843
2151614003,36,621595934
1835932492,5,1672761617
2465282661,2,2011003566
1578501502,22,178917419
4327680697,86,2789801345
2152484577,17,2100395837
2056122744,73,2111256375
2204017920,8,2039876863
4283592117,67,3012137917
2131222587,5,2048984219
4235200316,47,2118586858
2992900599,29,2046414976
2157848918,15,2032220730
4214824977,13,3127883531
1967346007,26,2044515204
4385349119,11,3111390112
4294916333,30,2157158858
3093005966,3,2007564666
4251767956,12,2007950875
2014559694,72,3037157035
2800794184,6,2075391267
3210660691,2,2045757278
2015515667,13,1984951254
3037381325,86,3002219483
2136360098,64,2160178801
2102081395,10,4285719527
150702863,54,2070931346
2056141578,4,2017868304
1993051629,4,51180389
2941876306,15,2587992645
4309120571,16,3034482268
2028615479,2,1585612743
2030608722,11,1864926987
2127442119,2,2046013390
3037528798,139,2586591890
2103385338,7,1579083493
2130367209,33,2048166421
3011470736,1,1847734787
4386634893,12,2042661435
2978067674,5,1763512962
4389096842,32,4310341368
2046405812,32,2055829045
4237949123,10,2073018203
4388161064,5,3185584974
2481394722,44,2057759279
2794078169,54,4210987384
4293374003,8,2021465030
3019610134,18,2941992418
2744403143,25,2512594805
2043294935,17,2092020318
4320891363,27,3014299704
2923518748,56,2579718060
4255271687,23,2136018406
2039796508,11,2186324988
2922349966,27,2068676460
2477448496,113,1973251010
3131429167,17,1998773616
1770662078,16,2113814947
1970173043,39,2172168743
2770659572,31,2962892873
2008774040,8,1999324604
2019290685,2,1682167319
2250568009,114,2325712908
2004178287,3,1994507057
4393277550,20,4294689085
2086208146,17,1971181919
4211065765,125,607674145
2162424504,21,2330705314
2071292007,34,653064806
1998080385,19,2023887522
2152964821,23,2048154775
4206389817,31,2577992684
3086493104,90,2335090952
3121586157,2,2005112390
4394903851,17,4387971552
1046929179,14,2042172159
4384025300,7,2029581547
4401815341,8,2067177039
2055596319,42,2955737320
2183938048,49,2056536792
4236512565,10,589149444
33975413,1,1481859953
4311309244,33,2108272851
2008706479,58,2161967754
2062770465,75,2002763309
139233421,42,2614349235
4401402265,19,2349719490
4401241091,63,4390788316
2063305079,3,2006460993
4211053645,144,2140463317
2321954153,41,2415540169
1987099443,4,1980012254
4383506249,80,3130938010
3214671093,7,2928955081
4220928849,35,2038688957
98703547,104,2412612056
4387335162,103,2118206329
2171016573,11,2170158225
2732854804,23,4297947835
2201237030,33,2084553926
2290747338,2,1537210398
1846244606,2,1489466951
930719303,218,2132921554
4210861487,42,2806384830
3135370354,15,2006882516
2038950626,8,1975482838
2127278475,22,2131656291
3212912507,2,2030348316
2019756739,29,3104001151
2098503198,22,74432300
4376849349,7,1987392793
1976353956,35,2319086253
2559920800,60,2971133316
2018239866,45,2098641385
4200257554,39,2998511578
2888201885,28,1995443698
3027230902,45,2772141281
2506863173,42,3103342259
1981426667,3,2149204724
28706732,65,2993904389
2009874858,16,2121913992
4281687068,62,2921544890
2136902875,26,3210839039
4205885766,108,2149893809
3107813701,57,2803652976
2345736342,29,92655230
4383617642,17,2173855355
3185353665,7,2735791018
