work_id,related_work_seq,related_work_id
2800034132,5,2582558466
4253879633,6,2376932109
4237050711,1,2899084033
4401686318,6,2332941581
4399407707,4,2119695867
2049207628,2,2352859922
2505505015,11,2272072376
2357142807,8,2550025558
4252684914,5,2803307177
4249004093,6,31090968
576894259,10,2270609639
3013057037,18,2020741066
4244706783,3,3172493050
2330220197,8,1995515455
1972870785,5,2415748531
2468205872,1,3136415254
3174545326,14,2936417624
3037846855,6,2065932986
2049471286,7,2951497643
4396761157,7,2163184657
4256646260,6,2122155887
2998030375,3,2765597752
2381922859,1,3134805787
1491912604,3,2963359241
2468314484,19,2062168714
4253506953,1,2899084033
2903635289,4,2603296253
4210408184,7,2297736156
4321124840,8,2075238286
2743069131,16,2363891049
4388533063,7,2358668433
4255726368,2,3166162583
2323478463,9,2087141122
866301547,11,2351317333
4229538096,1,93312527
2065253108,9,2020291030
2315560843,5,2748952813
4392899859,4,2478288626
2547388521,2,3208116083
3144071648,10,2577255418
2048931240,1,2417104059
2772469730,14,2312480977
4236174671,10,10730100
4297154009,2,2993564070
2620986156,10,2053587361
2782837994,7,2316352747
3154343127,2,3113139825
2765532383,18,2182629184
2350982931,5,2390243619
256397797,19,1505535465
4250160244,2,2748952813
2418791136,18,2319301349
4311318094,4,4319028553
2412988624,7,2376941458
221737881,1,3174635444
2589271637,8,2803909665
3003039238,5,3194154890
2166260203,9,2488836483
2974500694,3,2961644351
3186989719,1,807751142
2885571062,7,2773268916
4255430948,6,2604872355
2092101189,8,2366365402
4250468555,6,2148612803
2103721931,3,2376588957
4237904799,5,2367464516
2246648972,14,2253867689
4301151557,4,2390279801
2462552879,5,2970103878
2765327183,4,3133843004
2080930318,7,3030972949
2006764029,6,2206276033
1502904644,13,2321941656
3208594604,3,3176303726
4229842401,10,1489783725
2946944009,9,2391335951
2427294210,11,2195468940
2963876605,7,2963685534
2411466484,9,2586322608
2504974577,3,2948807893
2604885435,7,2584454163
2003595363,7,2376932109
2393693937,4,3015342225
950411117,20,1538991950
4388282323,8,1998119461
4237433965,6,2119824100
2732685814,2,2392462513
2285305843,9,2115021363
4206700405,9,1985633071
2312250206,8,2164775134
2520607483,16,2332228529
2029067995,3,2168402871
4390920963,9,2031123327
4248531369,7,2078814861
3153232590,11,2523227913
1968966175,7,2042127053
4321223868,2,2899084033
4390267007,5,2949263084
2368527743,19,2023673675
806500326,1,659186903
2903160137,10,116118972
1769808657,5,3085011113
2393005372,5,3122552242
2419647424,6,2409473509
2186968430,2,387013921
137521277,16,1994619198
2738315988,3,2282666919
4384284773,2,3084846760
2505800425,8,2758277628
4319317913,1,594353338
4400982148,8,2002787354
4236873700,8,2080531066
3029871096,14,2383497536
265750038,6,2427075668
2060748455,5,2121908730
2947262016,5,2386740010
2355474418,18,2101722086
2479916656,3,586275924
347521274,7,2742278838
803395364,1,790566731
4237022655,3,3144504424
2620470442,17,2114530749
3124866602,4,3186651866
3042156043,16,3005665436
4376149144,8,2350741829
2406804591,10,2020467162
2158196014,10,201174846
1154792232,9,1979597421
3215345064,8,2060236509
3134030506,2,2538505525
2188810252,9,2337961013
157345818,19,1966796687
2796134956,10,2724734218
2765244927,8,1787398401
2157530067,5,2150245501
3198746007,3,3198193196
2510017659,3,2993721864
2096811550,3,3031484515
4256128387,3,346029495
1806490753,5,2587147951
2156318555,3,2887154986
2591276163,6,2350442205
1992715202,1,4389568370
4238924157,6,2374296214
4394414149,2,3183948672
4396262838,9,2482041988
4236534786,7,2792813797
2185389691,8,2372529473
1555388042,20,1498885562
2295863354,1,902058341
2046322041,2,3091037194
2016587917,9,1995515455
2766822219,10,2006060538
2315142928,10,158176271
4388790179,5,2899084033
2394488977,7,2080531066
2791088866,8,2414897970
4244044450,3,3144504424
2078701920,2,2144747939
2321265160,4,3045701823
3212277494,3,4283803785
4242372438,10,1506200166
4397699908,4,2324887520
4395919502,5,2748952813
2061725997,10,1489783725
1770178,17,192644328
4244515605,1,4391913857
2994427881,3,2991920659
4397959673,8,2014464049
2005164905,3,4300793527
3030553053,8,2072749356
305335893,11,238598332
2755818506,6,2588498066
2113265081,8,2349030965
1993403675,9,1494974852
1500065054,8,2566696415
4232629901,5,5281039
2741805234,18,1999914313
3160380077,12,3048198491
4381929331,6,2285182539
4252924714,4,2374896030
4255566090,8,2367627477
3128150988,3,2405749175
4321251602,3,2977610808
2206824847,8,2279762512
2009361873,2,58657106
4246924079,8,2344506138
2589983641,6,2939874467
4233417535,6,2410842043
328237387,8,2110874177
4396296878,5,2748952813
2331045165,3,2485966211
2072015662,5,2966888100
1999502106,7,2489421519
2431528285,5,3044424361
4390391427,10,1539771777
2609572487,3,2355862987
4287812476,9,2076217050
1988084886,9,1988084886
4297139049,7,2804719622
2120986269,16,1981363530
2413637981,7,2062056056
4313830793,4,3124427354
4229456166,5,2922049016
4302132079,3,2998699411
193294155,7,2317874921
2515907306,3,2552389871
2318052701,7,2027923544
2130016028,2,615059836
4296200180,1,3042897387
2284952759,6,2464657446
2003975672,8,2353373575
3203698439,13,2497688452
4237071521,4,2390279801
4290704109,6,3000984192
2318033677,1,806916849
3123113374,9,2979185378
2596250231,18,2285710234
4398860953,7,2015220664
4220834006,6,2376932109
1771588733,17,2244600273
164260025,7,2993379733
2153911953,1,4311938339
3131008952,1,3197982562
1570301008,9,2963073324
3137218380,10,3040835334
4255216887,7,2737779529
4250152082,1,4200229308
1264642825,9,1570267498
2122616462,1,2485616163
3000499052,1,3213808040
2800690956,2,3118336406
3032066102,16,1536641338
2111048835,6,2748952813
2357196839,15,2347450292
2348846637,10,2349588056
4233687355,4,2748952813
2118460941,10,2074217186
4300582787,6,2889753853
2588473114,19,2032079036
3041037544,9,1989523477
4253779407,6,4230669146
2223963578,5,2748952813
3092453343,4,3098604859
2895843710,14,2335043237
2161525471,4,2783298216
2590567969,10,1641042124
4248217221,8,1990804418
4230969251,6,5281039
1811948109,3,2748952813
2887521491,5,2352195022
4213190453,7,29630
606205511,18,2315013097
2340719314,3,3144672512
4306753954,2,4380551139
1838696916,14,2278460250
1490638844,12,2554069519
4238492759,3,4246450666
3111648813,6,2368267346
2417438270,7,2119458405
2094703583,1,95257565
1989340356,10,1981796066
2357913795,13,2352354556
2182249282,8,2920540612
2393333765,5,2461048257
4254606643,6,2374518379
4254917964,3,4312908577
2057314263,8,2580595197
4230710688,8,2003714154
2469188058,8,2042467333
3210983263,4,2955504986
5254051,3,2944685522
390302451,17,2014324940
2082590183,6,2093385872
2435397892,8,2077657698
4249898778,4,2151614148
2912424471,6,2900628871
2806120045,7,2153021756
84439579,4,349961077
3145971947,9,2605753754
4319782423,9,1963735073
3197171726,9,1974193264
2049014133,5,2748952813
4390535743,3,2994726842
4251036549,1,4387497383
4327743360,4,292305913
1546288042,16,2414893861
4308015689,7,2118496982
3081838831,9,2625586256
2096626413,9,1984740135
2244322346,5,2743152186
3147683495,9,2380034090
2368209161,20,1991181163
2094280790,9,4232276355
4248569887,6,2080531066
1904590428,5,2905413927
2112863086,5,3020275834
3189975771,1,5802425
4245407948,9,1995515455
4310550059,10,2086931234
3016180305,9,1974990957
3126340432,13,172476560
1989807421,5,2244508426
4232086508,10,1528960919
2028462097,2,2324615561
3211700350,17,2583107824
3124991115,17,2152518947
3118629228,19,1903029394
2248387731,19,1429238295
1987588427,4,2130076355
4237435898,7,31090968
2360156502,2,3032398912
2186883930,13,2349377874
2072330365,1,4362681529
2254517329,11,2123554580
2802944588,19,129139347
1994401685,4,4250393922
2998025689,4,3185805769
3123240770,7,2418136726
2184549355,3,2609750709
4288458090,10,1504890006
4256008979,1,972044
2406807795,20,1829768974
3209728498,6,3161851920
4307836619,2,4200080172
3082250971,1,4249048193
4398369126,3,4395014643
2214888426,2,2950588017
4283278068,7,2188149898
4234919529,10,1489783725
2410834646,6,2360859432
4229487370,9,1997152486
3212569129,6,3128290720
4383335659,2,2931662336
2377405118,12,2165712905
8424839,6,347042346
2046159497,4,2414054180
166133047,5,3011247277
4256232689,7,2358668433
4234512044,3,5281039
4389601780,10,2001405890
2388400190,15,2181507024
3048803313,9,2318820787
415094851,4,3208925221
576540821,9,2946294535
2555498600,11,2115485715
2412962728,8,2061531152
2387654683,6,2511529650
4248192188,2,2748952813
2974214866,19,1422825564
2735595471,1,3213722082
2056743074,2,2289347731
2950903397,3,3174098059
2374858312,4,2394218113
2004746591,6,2935759653
2319389404,2,4255154724
2063619756,1,50606282
4250646845,1,2496295664
2242123074,17,2139861400
2130691100,4,2899084033
4394889841,3,56062485
2381451444,14,2365009164
2080812610,8,1986764834
2335717691,3,3175319091
4252241528,1,4387497383
2596642796,20,2008080331
2554980816,10,2593272520
2413808648,5,2981388320
3181081529,3,297597013
4250236777,2,3032375762
2762113830,4,3165733888
2388877202,13,2039743020
3004511883,10,2012166250
2377608770,2,2768766695
2776093111,9,183173419
2260957737,1,4281831295
2332624838,7,2083375246
4390187684,3,2293822216
2394310787,11,2364079045
2185662769,3,2346309225
2734496508,2,2945636737
4301054343,3,2998699411
4386996234,6,2372649620
2070861229,7,2586801360
4205984000,8,2339862444
3189270966,7,2367268653
4237001287,3,563404
4245656628,7,2080531066
4253214312,6,28312922
2897219147,5,2755299594
1989303637,10,1970053685
4297667200,9,1969099786
2109000980,1,638761397
4384884234,9,2350741829
2612979209,10,1543056659
1965496389,9,1836021534
2012601023,1,95760579
29022806,10,2913061582
2889380258,17,2058389182
4254205400,1,4251636735
1970338169,3,2119695867
2417834697,1,597705114
2598386930,12,2638522990
2417816603,4,2793124969
2565363962,3,2468698815
3009149443,7,2902782467
4244676611,4,7663216
1490364537,6,2325860321
2805436390,19,1673122270
4306814247,2,3032375762
612450846,12,2603260942
3185906324,13,2169074696
1994577340,3,2074152595
4232901327,8,2080531066
4287713048,8,2041265485
2989784544,12,3022993311
2922235532,8,2916036016
2389550451,3,2949522986
2000233785,4,3125314142
4388621612,5,3120461830
1565282623,3,2072191596
3125541752,9,2162627162
2968851813,20,1981798192
3000795436,10,2348644550
2754350297,9,1995515455
2372817287,1,3137622160
2353137409,15,1971016087
4239555326,6,2229312674
4388802608,4,2137941439
4321477967,1,4321477967
2363313986,9,2316940538
2036153866,2,2947068972
4389715356,5,2899084033
2018491928,10,115770146
4247291342,5,2382290278
2394339740,16,1645724791
2899285140,16,1978017688
2160904340,1,2464751569
2961693804,5,3003346163
3030950131,10,2372991608
2016560517,4,2407293092
2366548024,3,2940841379
3135571433,8,1995515455
2014829647,2,2585124370
3117992943,7,2030085885
4389686936,1,4245490552
2795943124,1,3214635344
1601086637,1,6719210
2792797790,7,2406193372
2060665315,10,1974945991
4237846301,8,2758277628
3129397571,10,2480067315
2057951633,9,1987121275
4292915272,9,1596801655
2321942940,6,2146463960
2955374900,10,2959354109
2587438746,20,1968561749
3144340433,1,4387497383
2887373946,1,4319793631
2741394561,6,2269889115
2008925021,1,4389568370
3117249670,6,2935909890
2184056204,6,2076353393
3195691353,20,1482941117
4400651589,2,3041075268
4395847235,7,2485273903
2145997815,7,2084467096
2365626116,13,2369126309
4386415012,8,2091979028
4237899383,10,1416210464
4399742340,2,3183948672
2418421127,6,2049266444
2107605788,9,1535508957
1947078,1,4387497383
3124320402,9,2272487226
2330564675,8,2333780826
3021937102,3,3032375762
4393360896,10,1984402782
1919058529,1,54078636
1976408791,5,2920572674
603089054,17,2040894080
4391756157,7,2057870358
1973062928,6,2604223156
2053900156,10,1576711507
4390000180,8,2139262420
2073394942,10,1499025453
2522820321,10,2586994736
4302422536,3,2908364646
3213786556,7,2281819825
1974809985,4,2590883094
2117169876,6,2376932109
3008754256,7,2148155507
4255364160,9,2009530667
4200561328,2,4387816164
2901355782,1,3190149562
2146969546,2,2499561276
4221087206,3,3173606202
2385182046,13,2128276151
4386125557,5,2066504725
4251858207,1,632643890
4389152649,10,2934489113
1965554634,3,2954075428
152039458,5,3201266048
2592028677,12,2604485039
3011457853,4,3099810362
4237934003,3,2748952813
4283731205,8,2247016215
2991166994,7,1993191611
2952106093,10,2016218033
4388855492,8,2748952813
4312091425,6,2376963063
2108722784,4,2163210704
2370317679,15,2357743036
633556504,3,592723498
2609113600,14,1999575665
4392204034,8,2353645039
2773981710,1,991164387
2073761006,6,2082689801
4241908132,10,1531601525
3126053228,8,2758581645
3142519877,4,2931838652
4396223939,6,2898552957
2121254294,9,1983642116
3111247136,5,2368460299
2949490788,13,2123215872
599331072,8,2318383098
4230046989,8,2350741829
4205281444,5,2103025648
2141692766,1,4312313981
2073320765,9,2013076882
2188418871,19,2003431870
2356080269,2,3130409090
4387779831,4,2390136389
4399259774,3,2748952813
2996829998,2,3153486646
2375586155,10,2366904967
4395434197,7,2485273903
4386700936,8,1994885872
4399942729,3,4395014643
2155193117,9,2120267809
2252425267,15,1990056531
2335595842,9,1991572228
2050725360,6,2384551141
4316091240,6,2359700625
2464847099,20,2085777059
597633054,5,625199717
2990326167,10,2914084413
1977534251,3,2463805573
2991832364,5,3113849395
3116485744,2,3112641469
4393536851,9,2328518092
3176552492,11,257690591
2104863601,6,3093710306
2625049010,1,4391381730
4236207712,4,2382290278
4206493648,3,2390279801
4237854717,10,1873404572
2129353791,1,4376456817
2310364722,2,3175175533
2346438296,10,2163605009
4206919678,9,2560533079
4400727050,3,2548440261
4240669454,6,2882144
4237351732,8,2269474412
2019259334,3,4231959541
2411632683,6,2148612803
3171043985,7,3117639635
2778116597,3,4382466601
4237754518,5,2748952813
2797745777,10,1939845962
2009349259,1,3184245281
2047573084,10,187761740
2014806558,8,2037311663
4377940980,4,2276630319
2116394710,5,3155555900
2046021218,4,2911598644
591224915,15,2305957809
2529819653,11,2521581034
2182976301,20,1513236357
4233610565,1,2899084033
3169529455,4,4365811064
3187792844,15,1872405322
2090759727,4,2804022087
4230625133,9,11365241
3184390243,8,2798617204
2376965452,8,2779630991
2781042431,12,2388776166
2341989076,5,2901505352
4393646161,10,219781071
2787382604,10,2275180498
67127346,17,2045794644
3047643006,9,1941412300
2363886742,12,2363666618
4206524060,9,2042913821
2970117938,3,3066373881
2738523398,1,3126074005
2933473489,3,3170136388
4384067573,3,3197748073
3018707480,2,3183691316
3005167763,3,3095925871
4206400606,2,4200176076
3162051086,2,3183948672
1976896874,9,2115520115
2312681535,1,578787621
2943947263,7,2169283889
2787555285,10,2064134577
4376525130,10,1596801655
4379365148,6,4206949499
4292686786,6,2475153344
2799655820,1,3139028649
2103747257,5,2954539322
4398791301,8,2478535484
2151426692,8,2997526278
4210765211,9,1979597806
3200851772,10,1979218917
4256387636,3,4320917001
2359367564,18,1988604749
15866739,4,3088617332
2405945129,3,2970667494
2896818138,2,631575288
2995329277,16,2020784494
2122217415,1,4281693238
2055907157,6,2355862987
2997357641,11,2590969130
4393430377,4,3007404728
2737212288,2,2598708838
4315929118,1,3215251169
1971406269,8,1967646070
102974511,5,2412376232
2074274484,6,3154642377
4231686505,1,4377700003
4206358137,4,3031052312
257056922,10,2020864175
4251937660,9,2030593148
1503038086,2,3047053590
1979260907,5,2078047659
2010422918,7,2335174389
2437750033,5,2806731126
3200628773,7,2037266707
4291193541,5,2011735488
2045497645,10,1970247801
202989184,6,2795979995
4313358767,5,2804331951
2921066897,10,1027821453
2979927846,5,329172516
2091825390,4,2586264108
3082829355,10,2626964520
1993094846,9,1981737222
4236978783,10,2053487507
2333898187,8,2040998105
2565950215,15,2084703115
2133056317,3,3032375762
4234041611,2,4211064241
3131139092,2,2984082590
2460385853,16,2067206168
2187891738,7,2316719495
4234593116,5,2134894512
3047589232,8,2035417333
4254299943,1,4303684388
2022743805,9,1971568933
2400214659,3,2899084033
2943656416,14,2135711797
2245342302,19,1607235458
2596740266,3,3174298870
2086154857,4,2581002549
1984038147,4,300288991
2803353000,12,2587116837
3007246967,8,1649706580
2096911317,9,1533898226
4400490326,4,2347561926
3160629558,9,1981511762
575455846,8,2110218692
2374944373,17,2155191587
2385432591,6,2388043353
4398061367,3,2462612165
2092511319,2,65188210
4255589833,10,2037971718
4300573318,2,2748952813
2020639249,2,2991099821
2086045517,2,2431455317
2565636719,3,2978971984
2011574970,2,2393472205
4386702613,7,2418584167
2149012652,3,2494664456
1121194383,3,4224289665
3211800594,5,2372292493
4399914039,5,2748952813
4285678375,7,1589203209
3092225503,2,3142773283
4234754420,10,2053487507
2409677629,5,3111295266
2166972212,9,2011032908
2886234253,1,981095115
3193262833,1,3121665740
2556196441,2,69901101
2937063978,9,2901564266
4230991150,5,2748952813
4376463163,9,1978014183
4389292199,5,2056141524
3035299447,10,1980081171
2381457562,10,2355924930
2898516657,12,2017715422
3187754662,19,1701109602
4397448071,5,4230250635
2581913120,13,2092695364
1974236051,8,2179521165
4384866239,7,2061531152
4391544095,3,2748952813
4391550063,10,2325454561
2365222002,13,2366614906
2079024995,1,4245077213
4205090931,1,54078636
2048460938,8,1990068454
1571776204,9,2921127707
3165213773,16,2160318216
2162772313,5,3020828517
2625384238,9,11365241
4251262674,6,2115675860
4400351418,8,2391252711
4250820995,2,4250539519
2505435387,7,2080531066
2233834093,10,2724734218
2994552586,19,1567262170
2386003277,11,2389070972
2011033611,5,2755261548
4288632223,7,2083375246
4252413257,4,2478288626
4308080364,6,2389528444
4307226912,2,4207027616
2384209176,19,2012854256
4213350256,10,1606496894
605756930,9,2925500719
2363782773,18,2364297171
2944192858,8,2030507284
2053714756,6,2318596222
3128397242,17,1996141246
2106531113,4,2086381469
1996991411,8,2758277628
2124627915,3,2809087006
3009222060,10,3010099936
3014765434,1,3116306734
3120274067,2,3032375762
4286741542,4,2931838652
2949616558,20,14214372
4244729057,8,2004200960
4392637043,1,4309600431
2018076577,6,2010108627
4309988183,6,3204672155
2096400742,10,1926670065
1926205745,4,2117532489
3159518014,10,2983987699
4285370962,6,2382290278
2905631426,2,4316007230
2012069927,1,986318368
2792114307,5,2741855279
2120173020,6,218541627
4317425057,5,2148361524
4235996017,10,1518201492
1510121733,1,4247523975
2380091263,19,2018513035
2041795618,10,117824151
609739553,7,2701015973
2975478081,4,2997655870
4391920100,3,2391097934
4236440053,2,4312551713
2803087043,11,247223290
3192393374,9,2076066770
4401152631,1,4252887194
4206623407,6,4221046490
36618834,7,2081900221
2367467549,2,3007325772
2478646288,5,3144504424
2166280719,5,2162210536
4253021436,2,4251031055
3125342864,2,39530438
4387419493,7,2061531152
4224283330,4,2985350128
3080607546,9,2358668433
2441376298,7,2166710383
4401099358,3,4395014643
3112348127,1,3209399047
2077116304,6,2607424097
2017796353,2,4385175436
3022829278,1,4388998267
2376417951,17,2356982557
4229446871,1,4311804456
2337004867,17,2028535522
4319294166,3,2977376722
2564016287,7,2558554272
59403602,17,1663399855
4301351452,9,1494974852
4312428997,10,2086030114
1982370151,3,4234048684
2008010998,10,1481122508
2112412538,8,2360172791
2788227266,10,1529900555
2513427316,3,3096895587
2898711485,10,3107151738
4376255440,10,1938556690
2028817466,3,2885403345
2471046801,7,2103425699
2278358257,9,2602377927
137744678,7,2045567821
2773827755,4,2899084033
2942014960,2,302727294
4213426594,6,2185138819
19286613,6,3171041242
4251780827,8,230091440
1984987959,6,25078769
2188922738,16,2347011572
4242646567,9,2130043461
2417665348,7,2060690873
2117351537,5,2001779567
2491838323,6,2061531152
2950865566,5,2106878973
101428053,2,67494345
2009816899,6,2379586397
1993309647,4,2384663570
2364075693,13,2386662579
1586945981,8,583610724
4393921740,9,179045781
4248410611,7,2080531066
3139015015,9,1547909849
4252417376,10,4230570991
2577312528,14,2567984423
1885470909,7,60512002
1976790019,5,2401053066
1964432805,3,3129800805
3202490459,2,3108674512
1520084614,3,3155105767
4250680350,4,3134596587
2563303845,1,2403309490
4389442570,1,907278767
1494482865,9,2001405890
2265143348,4,2795977272
136815658,13,2055276348
4210531268,9,2271181815
1997693921,2,3164325974
3108703449,11,2026322295
2381143079,18,2351715971
2794315303,5,2462334760
4206536157,3,4281562617
3123167651,15,2090588013
2115810573,2,2748952813
2460312556,12,2076098903
2803628597,6,2319746543
2607495340,7,3133758042
4233071248,6,2376932109
4401206493,8,2335244966
323780538,4,2542285802
1606485759,13,2351987062
3133170807,10,2751622057
1586301154,2,27212783
2131549700,5,2748952813
4399121767,7,2072657027
2350074795,16,2357163101
2474389590,9,1876039949
2620874865,8,2941686173
3022230493,1,971076888
4232506994,3,5963666
4239115386,1,2384888906
2491089138,7,2080531066
2410779942,1,2969476388
1993075190,6,2008939113
3201536680,2,2359691270
3199229273,9,2482382914
2080870962,4,225326886
2424069061,8,200566656
4252978483,1,2748952813
4393041681,10,2060146771
2151893365,10,2003041741
2441944586,7,2342011470
1584783759,8,2083971915
3213630112,16,2904181155
2084115733,10,2007853748
4237281078,4,2743342830
2969675643,3,2992372801
4229707953,9,2083895322
4248452790,7,2805907
2349482277,1,3203289498
4237243971,6,2011371269
2403936845,8,2060603500
4236895606,3,44990420
2912894277,2,3104805113
2108497529,10,2001405890
966140432,9,1595735471
2052165315,3,4238399755
4392775603,1,4387497383
2185225035,16,208830105
2015510487,1,3021708704
2823974398,6,3125216453
2901488617,16,2366532189
2555157796,2,2728710009
4256352345,8,2350741829
4391465415,8,2350741829
3033674544,9,1985891091
3034556199,15,2139351130
4392796585,9,2002180431
185828257,5,3099479914
2739458760,10,2053487507
2548399475,8,2044335952
4244724799,2,3166162583
2619212641,9,2350741829
4200111637,10,1013667899
4210629270,3,3032375762
4394088971,10,158240165
4235579285,4,2390279801
12457510,15,2150057069
3122431505,12,3110124847
3095734021,18,1588238419
1913193828,4,2059653257
4386192279,7,2488659962
2756851709,6,2890710341
4254105566,7,2048182022
4393826490,8,2758277628
2780247365,9,2026357255
4225985276,5,2087287674
4378383268,9,1416210464
2183504253,17,1995914213
4254249615,4,2737423584
2347582637,13,2360493442
2781491892,2,4323032899
4254543068,4,2748952813
2022015532,8,2048182022
2908312766,7,2002496467
4302591064,1,2748952813
1568005534,3,2613722666
2124314459,9,2102293135
4395075691,3,2782201987
128451483,14,212543751
2551508272,4,2323761296
3217631444,5,2381873111
3195038779,16,2184718457
3006800996,5,2382290278
2952952138,9,2148830148
4234268915,6,2363639674
2610543789,2,3034946697
2328177467,1,2950620576
4394358035,2,4254585078
2027683764,10,1965490336
4401405979,10,1546741102
4367151732,5,2085460877
4254010414,9,12537839
2908423945,2,3169062792
2358491951,15,2348812973
2277177113,3,3173606202
1989340377,4,2947321868
1514520591,2,428218956
4298204453,4,2559405764
2361571205,7,2364483566
2804981881,6,2919924281
4200380408,5,2382290278
2525271251,1,4242988370
2949097811,16,2495193597
2540069540,8,2071777654
4285066572,1,3126901883
1914436762,4,2400067849
2996095781,6,3041699749
2077135648,7,2072086090
593126117,2,771361301
2792402484,7,2782174980
852328096,15,564992036
2321328724,10,1009352578
1998212480,3,3032375762
2029235047,2,2322757183
4379659713,6,2935759653
1574214517,10,2013447282
4254713174,3,2987111374
2496906315,5,2503791906
655178539,10,269722765
4376155791,8,2006846697
1422863735,2,4205482557
2056617826,10,1483864315
4390083791,9,2349001406
2133431696,8,1983059297
4395579258,6,2099980359
4235018077,1,972044
4401610806,4,4391375266
4211008363,2,4381570163
4376610354,4,2564758665
4232983386,10,1506200166
193573664,9,193573664
2288269604,13,2187028052
2749423652,5,2797711013
2604446341,5,2790136155
2892899358,5,3174101115
1981010010,10,2041625401
3024106562,6,2560133199
4247630283,2,3186984283
1992993109,1,93312527
2965678437,2,3126095231
3018748394,7,2359695434
1970561425,8,2023438849
4310734475,5,2748952813
4236253334,6,2604872355
337250217,17,1968806110
2371674928,10,2387837045
3087193567,7,2970749411
1632549423,19,2010014585
1486611314,8,2051254272
4394511582,2,4213427798
2017285281,5,2796384540
2090456240,7,2080531066
175051304,8,1549730417
2294777900,7,2610913508
2414633755,2,2770997522
2011065457,5,3191244713
4385517628,8,1999068520
3046234591,20,128422038
3122925756,18,1519525375
4292434060,4,2748952813
2388424962,8,2387493193
2148811246,10,2040447742
2622898572,5,3039304540
847255507,15,2393754155
2014972063,5,2249576959
2905036340,7,2358668433
2017540779,8,2090827041
4239788301,10,2070214669
3010297865,12,3023357713
4206757428,3,4210368779
4239369603,1,4389568370
2086526418,10,1414707454
1660891673,5,2809788924
2398451746,7,2017540542
4390006390,6,2315127863
836951016,19,2060703401
4398279145,8,2061531152
3215518971,1,3132716659
2434254314,10,1620589511
1980322468,9,1967885144
4245769594,1,3108674512
197412301,3,3105167352
4393572370,8,1986559875
4366121877,5,2780533724
4211209702,10,2052556849
2293621176,12,252533985
2092860444,4,2921843861
2790475279,1,4381570820
4391425999,6,2586801360
573371719,7,3125605656
4391456731,5,3176864053
2004390083,4,2414493761
1983462145,7,2142981107
2892007714,8,2080531066
2788878615,12,2051398242
2386097987,17,1965199369
4322752364,9,2744391499
635199626,13,2169641017
4239921232,2,2931662336
4239303467,8,2004200960
4243130973,9,2038845800
2084424858,7,2032911812
2188404309,7,2391212404
3175788944,3,2418451490
2358371895,7,2378915724
2363110473,14,2348739385
2914843702,9,2015420494
1976380406,2,2625798923
4252714684,4,2390279801
2523553873,6,2418385298
4285022665,10,2032521526
2792600575,20,1484318217
4399916664,3,2383179493
191265882,1,3174205031
3034165108,3,3203485854
1991631970,9,2313847868
1485566999,2,4248277948
3151524610,16,2300495757
2154852933,9,1673581201
1998194779,2,4379031207
2340501514,3,3141900554
58878921,4,2498987460
3034882032,7,2755952041
3097299989,2,4246382884
3129632133,9,2144823416
3177897604,10,1591666304
2009061227,3,3180276870
4321152749,6,2905337732
2122907622,9,2305158072
4386381191,9,2137925598
2998079544,10,1967509846
2328259755,7,2899084033
2353487761,5,2382727055
2896829921,9,2008951496
2914394107,4,2734259032
2804750010,4,2353074559
2054778566,10,2023474522
2418217596,8,2360478252
2088440114,3,3002753104
4312916029,1,3186982001
2089771400,5,2109745446
1486382259,13,2178151640
2053496268,6,2034242145
4387544632,3,4249992929
192772715,6,2411203426
4244933627,3,3107113134
1607544638,1,4308792285
2944024027,7,205610463
2016358566,10,135136546
3204058273,8,3021515471
2365959329,3,2784231219
4394034029,1,4285798603
2067880198,7,2033701889
175065739,18,190825002
4361797735,10,1982357500
8606688,1,3096385925
2330546433,6,3041790586
4313645220,5,3028371478
3161041095,14,2811345411
2038841210,10,1529813175
4246709391,5,2409395100
2030076067,1,4387497383
2043599940,6,2126383458
2505550332,2,3166162583
1826322106,7,2274261973
2366953592,13,2357450543
4250378693,8,2130043461
2348947347,18,2004056915
2999554846,8,2413153263
4212766859,6,2322361995
3128086545,4,2897085228
2936662161,19,2042540154
2404217990,10,2027797321
101650013,14,1995184359
2762307494,10,2980695757
4254467535,10,2724734218
2063102358,9,2051270029
2745741498,4,2113861514
4378194515,8,174216691
4385200618,4,2390279801
2752020543,17,2753298473
3137912444,3,2120562270
2052739751,2,435179959
2950670824,10,1531601525
2955052159,2,4297150758
2385995044,11,2372232051
3025616140,17,2247488589
4240570492,7,32224460
2919170367,16,2151380876
1972315911,4,2405356478
2007710441,2,3108674512
4388897754,8,2748952813
4288052093,3,4288052093
2476262018,5,2168273604
2156400915,6,2799349880
417337269,18,1491107915
2491643635,2,4382466601
2052149525,3,2953225636
4245508815,4,3040270278
4236362354,7,1993510903
2274711393,6,2582209743
2997864560,9,2015423062
2292899821,15,2056016975
1964585699,7,2485151272
3214299903,9,3121582547
4238872241,9,1976827869
4378072433,1,4378072433
2594254093,1,4308087378
2011939377,8,1986764834
2466580619,5,2107462453
2077592693,2,828925460
4255013585,7,1802230
3101232378,3,2561251296
104267467,7,2087861504
3168229073,3,4362509302
602309842,11,2742518895
4255310104,9,2039463285
2547288788,7,2854432923
2411884969,2,2883555950
2174067267,5,2948535228
2945470985,5,2100154156
2313462030,9,1999913942
4251384763,4,3153388
1977193629,6,2012114759
4299854511,1,73031078
2139348114,5,2178613196
4388385826,8,2110621609
2402028085,3,2896609434
4396433969,1,4391375266
