work_id,author_seq,affiliation_seq
1595470026,3,1
2073033177,2,2
2462969854,1,1
2473580832,1,1
2802039458,1,1
2292097101,1331,126
4387640078,1,1
4306990741,30,11
2661353596,1,1
1996706920,30,19
2076075052,3,1
4248363294,3,1
4379115102,1,1
2190249765,5,2
3134764527,1,2
2275417188,3,3
4393316540,3,1
4302778220,43,4
2330946986,1,1
4400373104,2,1
2155026787,1,1
2993936066,7,2
1658725202,1,1
3177618925,1,1
2052580972,1,1
1984886735,7,1
1993193791,3,2
2153661981,4,1
1972749000,3,1
1996377192,2,2
2561545944,2,1
4200049374,3,1
4206766897,4,2
4399466633,1,1
2792480981,1,1
2091722749,3,2
1987568249,1,1
4233395353,3,3
4387140538,5,1
4388221706,13,1
3197927766,6,1
2064791015,3,1
2766610241,6,3
2033777259,3,1
3027108183,5,4
2900256958,2,4
4236032733,5,2
2979767527,1,1
2104727181,5,4
4388979826,5,2
3176018277,2,1
3138041908,3,1
4313227382,2,1
3193213254,1,2
2906854408,3,1
2097141912,4,3
2024119559,10,2
2144378211,325,8
2075477293,4,1
2037535982,3,1
2899664286,3,1
3171930619,3,2
2033390225,3,2
4252895874,16,8
2132505658,3,2
4244723689,6,6
2004892326,3,1
4244709819,1,2
2017614413,2,2
2998331967,4,2
2783195022,2,2
2055844537,2,2
1993889444,2,2
2090753897,1,1
4390835134,6,2
2981670263,3,1
2885273844,2,1
4239456206,7,3
4400651755,1,1
2478715164,34,3
4206558745,1,1
2594350457,6,1
1974732438,8,2
2327110405,1,1
4375853831,1,1
2120262103,1,1
2951399687,3,1
2907754449,12,1
2009328530,1,1
2330070253,4,1
2116607498,5,4
4200171940,1,1
2801865243,5,1
2115894396,1,1
2079660265,5,4
2027379548,2,1
2162704821,1,1
4210327226,2,2
4280492862,1,27
2034685946,1,1
2108044487,1,3
2886398385,3,1
4320004093,2,1
2923731255,2,2
2082592252,2,1
2899597742,2,1
4223983791,9,4
2167339102,7,5
4387972417,4,3
2008037586,3,2
1992982807,8,3
1999301416,4,3
2069761316,3,1
4254326427,1,1
2588613032,118,8
1124401203,2,1
3103897509,3,2
2086542249,3,1
4386618250,1,1
2800577716,7,1
2517591799,9,3
2004464547,4,5
1993996642,8,6
2517029186,6,1
3125568331,9,8
1998797311,2,2
2530354849,1,1
4388818900,8,5
4313289735,6,3
2039597106,1,1
2026715549,2,2
2742630352,3,1
2977881961,2,2
2901629655,3,3
3156815556,16,11
2148971650,1,1
4393340266,4,1
3094332796,7,3
9383824,1,1
4310136424,4,1
2116321856,1674,141
2070552302,4,1
2023049627,1,1
4250305612,47,3
3199017495,5,1
2807172809,4,2
2096622260,3,3
2333830327,4,3
2917735037,1,1
4287811368,2,1
3043249932,1,1
2888173532,6,2
2898991825,1411,120
2553529756,2,2
1984395609,3,1
4206378632,1,1
2163275326,1,1
4231570904,12,1
2214609667,1,1
3085277053,3,3
2586444725,6,1
1608695725,3,4
1977549111,4,1
2080455452,7,1
615622333,2,3
2015303689,3,3
4307713215,1,1
3206084384,2,2
2479989635,1,2
261242575,1,1
2523481972,6,4
2970965408,1,1
2772987480,2,1
1984460502,1,1
2025229568,573,10
4398247300,2,8
4391871946,14,1
2277916671,2,2
2947467069,1,1
2972692259,1,1
2094224501,3,1
2077669730,16,11
4396826520,8,1
1591804400,3,1
2159326821,4,3
2587754031,2,4
2099879003,8,2
2990809126,4,3
2808221252,9,1
4245918979,1,1
4247279395,6,5
2998596870,2,1
2330962160,2,1
3137945472,2,1
2438123737,1,1
3082498236,2,2
1925184199,1,1
2746412071,5,1
2911288916,3,1
2901977411,1,1
4310383507,3,3
3170945714,2,2
4297547920,5,4
3026882526,13,3
2387237027,1,1
4200193763,42,3
4288087893,9,4
2109940165,2,1
4234153660,2,1
2017796476,4,4
2155825745,3,2
2066936681,1,1
4390112480,1,1
2081997345,3,2
4252774105,2,2
2085730389,267,39
3112342325,1,1
4384664018,6,2
4389904080,2,2
1987679504,1,1
2067561631,4,1
4220931698,3,3
1523880774,5,1
3096595889,2,1
4388855648,2,1
2136141733,2,2
2526032881,1,1
4324385616,1,3
4396610511,5,2
2091470767,9,1
3175946589,3,3
2786701577,1,1
1582864470,2,1
2942484815,4,1
2083550838,5,1
2088151328,3,1
2151628591,433,16
2585955930,2,1
4366450257,1,1
4301352796,1,1
3126631105,3,1
2776809053,1,1
4231873390,2,1
4248102099,2,5
2062304564,4,1
2793424355,3,1
2404023510,2,1
2397184954,2,1
4233527708,22,3
2974315397,2,1
3091065444,5,2
2906141609,1,1
3176251820,2,2
4393357898,15,12
2392317780,1,1
2051288265,4,2
4395013654,2,1
3133323244,5,1
2887365186,2,3
4323543252,7,7
2624455472,1,1
2148698449,3,2
4391834297,25,1
2891066605,1,2
2988990739,13,1
3138910394,7,6
4390775996,59,11
2047053742,1,1
2042031512,1,1
2988905166,10,3
4385730834,11,3
2477201012,1,1
4237543642,2,2
2033768247,3,3
2166274281,1,1
2124331377,170,16
2224009583,1,1
114411703,4,2
4385578025,3,3
2111936909,1,1
2564561523,2,1
2047912447,1,1
2091989933,7,6
2010196835,2,2
2058878835,3,3
2049326448,1,1
4229977915,5,4
3163558358,16,1
4320915713,41,2
2151508544,3,1
1991504891,2,2
2107933377,5,5
3002629275,11,11
2604433473,3,4
2053179798,3,1
36056121,3,3
2132126367,3,2
3188096091,5,1
3200862528,3,1
3206750500,7,2
4241583098,60,1
2137657107,5,1
2991566347,4,2
2083312873,1,1
4240169101,31,1
2951286713,1,1
4398667294,4,1
4246980022,2,1
4223976622,22,1
2016581113,1,1
1981632703,10,2
4384938574,196,2
4210800090,1,2
2139305652,1,1
2901658915,11,1
4225108935,3,2
4400245948,2,2
4399607737,4,1
2151726393,21,9
4292262852,4,1
1562599002,1,1
2417599138,1,1
3009871504,22,3
2563025674,3,2
4400669531,2,1
2085296053,2,2
2141392253,5,5
4393381293,7,1
4386392203,1,1
2085551182,1,1
3193289421,6,4
2783920779,1455,129
4243831093,9,5
3158944398,8,4
1040626293,1,1
2460309509,10,6
189950381,2,2
2599904709,6,1
1975018772,1,2
2561597185,5,6
4399392494,463,43
2385047945,1,1
2030341762,1,2
2055362568,2,1
2929813488,13,4
3204423328,4,3
2131659205,2,1
3039216040,1,1
2019628402,1,1
3001739328,5,1
2060068353,4,1
3160039935,1,1
32896470,3,1
4292670258,5,4
4367312082,3,3
2259023583,2,3
34804631,10,1
2914438591,3,1
4394933408,4,1
2116382218,5,5
4319939148,3,1
2047180540,2,3
4321439081,6,2
4401807476,1,2
4249761242,70,1
3207262724,4,2
2001365193,4,4
3024691843,3,3
4233870190,11,4
2082477919,3,3
4386390199,3,1
2547602187,5,2
2597063213,1,1
4366977794,2,3
4385411410,1,1
2383569418,1,1
2588726290,1,1
815776203,1,1
567820226,1,1
1505581615,1,1
2415092079,1,1
2111021177,2,1
3123054738,3,1
4376134459,2,3
2749579928,1,8
3131359766,11,7
128943557,2,2
3197490542,1,1
4396919631,4,1
2905939577,3,2
2113387783,682,24
140335410,3,1
1493243743,1,1
2897586497,1,1
4237460523,24,6
2071258060,2,2
4290091301,3,1
4288693048,4,1
2324851290,2,4
2104499667,1,1
4364375730,5,3
2097817507,4,1
1676320207,3,2
878385919,1,1
3209361161,14,8
4232292195,27,1
4245966133,12,6
1969330238,2,1
1982565656,25,11
2158125909,1,1
3123299087,1,1
4396708558,2,1
2772616524,1,1
4288748400,8,1
31817856,1,1
4308454268,1,2
2964303159,3,1
2051719503,214,1
4220922140,1,1
2048443718,2,1
4387300180,4,1
3000731064,1,1
2052823664,1,1
2003136261,1,1
2366144357,1,1
2126959375,1,1
4399817380,1,1
3175454077,4,2
2078339496,1,1
3012580414,17,1
2008791574,8,4
1982206841,1,1
2278184848,5,1
2088461874,3,1
4319842920,428,21
2084828137,2,1
4253624184,2,1
2909961396,3,1
1984013807,1,1
2242602365,4,1
2984031486,6,1
2120441712,1,1
2534295573,8,1
1505658860,8,2
3170902560,2,1
1860150772,1,1
2029031606,7,3
29685465,1,1
4281492048,5,1
3112693990,1,1
4394887662,1,1
4251151357,13,5
2003548794,2,2
2094186479,5,1
4226282669,4,1
4309919921,4,4
4388166167,3,3
2776282382,1,1
2965192415,1,3
2351597755,1,1
2021557395,1,2
2096007997,62,25
2942459586,1,1
2892692644,1,1
4206944897,6,1
1970146893,4,2
2320487690,1,1
2011983428,2,1
4246525909,20,3
2990696805,5,1
2161687198,2,2
3159686396,1,1
1968591873,1,1
4379206950,7,1
1638247994,6,1
3211166485,4,1
3013128470,4,1
2027672344,11,10
2120774260,2,1
2896256756,6,3
1977401602,2,2
3154591222,12,12
2792220312,4,1
3007036704,1,1
4285301542,2,1
3204078099,9,1
3092955597,5,2
2813042785,2,1
4387218134,4,3
2116731617,9,8
4245845475,1,1
3190583859,6,1
2913368537,1,1
2091115498,1,1
4286620743,2,1
4248247309,188,18
4312457767,2,2
1981038069,57,3
874021218,3,1
1996894711,1,1
2054483440,1,1
2322110755,1,1
4288048005,10,1
4293136912,3,2
2002251337,1,1
3047927284,1,1
4237590806,58,1
4367054545,4,3
3160481780,2,2
3147996177,1,1
2077998580,4,2
4226405052,6,3
2005053984,2,1
2003556197,1,1
4300878924,3,3
2194959149,1,9
26491123,2,1
4237176797,82,1
2902019219,2,2
2169046469,3,1
4310862688,5,1
1857618608,3,3
4392278145,15,1
3209846086,5,1
393774167,3,1
3214850560,2,1
1970171739,1,1
2152335075,4,2
4300559243,1,1
4231721682,56,8
2898448716,2,1
2060045096,3,1
2136343046,3,1
1985296235,1,2
2470088734,2,2
1602769961,1,1
1978666239,2,1
4353034901,5,1
2530708430,7,1
4241627645,3,2
4313340150,4,3
3169336190,1,1
4237340728,1,1
3157179630,13,6
2595216312,2,1
4225360034,1,6
2267634775,5,2
20377304,1,1
87041102,1,1
4385489903,4,7
4211131467,1139,160
4400572938,3,1
3027918464,1,1
2099273538,3,4
2783607823,5,3
4387453074,3,1
2404529362,1,1
2042632338,5,8
4300003006,1,1
2104213017,3,2
4401017844,1,1
3159234888,5,3
2017898045,1,1
2968448860,1,1
4280615135,11,8
4231012838,3,1
1973156217,3,1
2196224133,1,1
2050692421,2,1
2809690847,1,5
2760776779,5,3
2520243687,2,1
2095339548,1,1
4248685106,1,2
2565678019,2,1
1966086809,6,1
4323799203,3,3
4392794497,4,2
2417028572,1,1
2345909960,3,1
2050507300,5,1
2606412922,1,1
4235291781,1,20
1999429618,9,1
3180293461,6,2
1970818615,7,2
2769175801,1,1
4238209434,3,4
4292734978,1,1
4392620290,8,2
4235586043,3,1
3215685915,3,1
1505906227,332,67
206034356,4,3
2033857196,4,1
1970404441,1,1
1998843050,10,1
2319377872,6,1
4393469653,18,1
2015418379,2,1
3214999540,7,7
2772889479,1,1
2396133495,2,1
2600041356,3,1
2415840815,5,2
4392769431,8,3
1560626543,5,5
1647798730,3,1
3095929255,1,1
4312106048,7,1
1678218493,2,2
4401511391,14,13
2154956228,1,1
1992553224,1,2
1778984120,5,6
4234397995,1,1
2950392607,3,3
4293798288,6,4
2079925204,1,1
1997536923,3,1
4252276537,35,3
4294767723,1,1
3195486236,1,1
2756923881,5,1
3214215201,5,4
2198931964,4,1
2981386159,1,1
4283066659,2,2
3080808380,2,1
4231640022,5,5
4390171864,2,2
4366214511,1,1
2031379358,9,2
3099748781,4,2
3094208399,2,2
3097307259,2,3
2339358438,14,14
2102892580,1,1
2035295251,1,1
2148269058,6,2
2974413975,1,1
2004530176,1,1
2979498479,3,4
4307151656,2,1
2133139545,5,2
206225802,7,22
2025833650,1,1
2081786255,1,1
2797364189,3,1
4220834837,2,1
4399268733,7,1
3103726854,1,1
4367313311,2141,170
4387165150,2,1
3212454898,4,1
3082119612,11,7
4391566084,1,2
2201664135,1,1
2415573275,1,1
3135190596,3,1
3153033065,6,1
3009315490,4,2
4321500776,256,1
3103680329,1,1
3184051782,1,1
3205250805,6,2
3138707807,11,1
4388633379,4,1
2036619813,4,1
2029174392,4,1
4367599310,146,1
2735193605,4,2
4243498854,1,1
2796350475,1655,20
4225079214,75,4
2078752695,7,3
4253932209,1,1
2766358903,229,123
4385414210,3,2
2260532993,3,1
4229015040,2,2
3017361779,4,4
2896865673,12,1
2170834130,1,2
2514860622,3,1
2100533873,1,1
3089606078,1,1
2041063484,6,1
3161863298,3,4
1420396267,3,1
2014366105,7,2
3154724375,1,1
3032342565,2,1
2061065284,2,1
4229976126,4,1
4399937949,2,1
3163280867,1,1
2943502689,5,1
3035580632,2,1
2033291304,2,1
1992766995,2,1
2022169623,4,1
3155171786,1,1
1563044543,5,3
1739929931,1,1
4212792757,6,2
3160019752,2,11
2063415326,1,1
4292200762,3,1
183919459,2,2
4220895806,6,1
4377107742,7,4
4304151166,9,7
3199563590,2,1
3203782299,3,2
2951898080,3,1
3121618605,2,1
4393970068,4,2
2063773654,2,1
2066762670,37,17
2889666043,8,1
2150745003,1,1
2393301171,1,1
3100532415,1,1
2088344273,1,1
2744424974,2,1
2034764685,1,4
4206135820,1,1
763990526,1,1
2922186245,4,1
4285727489,3,2
2198920617,1,1
3150789683,1,8
4200443757,1,3
2100276993,2,2
4388904208,3,2
2564404669,4,1
2494942680,1,6
3203362218,4,6
3000715106,9,1
1552472089,2,1
2975823560,2,2
2320381320,2,1
2113307564,1495,1
2993096034,1,1
4225890568,4,1
2591313510,3,1
1967080128,4,2
4285614357,3,1
1966503748,8,13
2554145913,2,2
4247604207,2,2
3149047485,3,3
2002034199,80,31
3214131909,1,1
1999704775,6,2
2087811683,4,2
4390860180,13,8
2409860663,1,1
1606263149,8,1
1488331954,2,2
3126699134,7,5
2781124462,7,2
3125676491,2,3
2794108245,5,4
2359340721,1,1
2054282195,3,3
1533171194,1,1
2085182873,5,1
2888813969,10,1
3203132013,3,2
1972911635,1,1
2062075306,1,1
4206867444,2,2
2084458242,2,1
3080598695,2,3
2912540533,5,3
2991645420,3,2
4220883620,2,1
4399891483,2,2
2021920259,3,1
3083102713,1,1
2153102894,6,2
2904875053,1,2
4400586463,4,4
2968084013,5,1
2018532940,2,1
3189586556,2,2
2046248901,3,1
2386123174,1,1
4206028299,6,4
2963052192,2,1
2917515117,2,2
4392301665,4,1
1547619779,1,1
4282565849,5,4
1972795626,2,1
3131005211,1,1
2411022929,1,2
2783697443,2,1
2794149772,2,1
4205342707,2,2
2778908246,2,2
2081459723,7,3
2036010602,5,1
4387093154,2,3
3017568006,1,1
2058074240,1,1
2367660830,1,1
4320351226,2,1
2389841425,1,1
2780234526,2,2
1984249282,2,1
4399761442,7,3
2744757120,3,5
4385990775,1,1
4236642240,1,1
4400362515,1,1
4324393920,2,2
2887658521,2,4
2055634494,2,2
4386277684,14,30
2145781457,2,2
2908541765,4,1
1971933623,2,1
2011247689,3,1
1500903625,1,1
3136757716,12,1
2011432602,2,2
3133971370,4,1
2089447142,6,3
4389601972,6,1
2116218122,3,2
2180702297,1,1
2006307694,2,1
1605298271,2,2
2098756331,4,5
2616059941,3,5
4396743596,3,2
2054424466,1,1
2811038358,6,1
2942003589,4,2
2167602394,962,23
4288341471,1,1
2608449492,3,7
4389470195,1,2
4391787577,1,1
2507559077,1,1
4288151358,7,1
3013950762,3,2
2148093041,9,1
2751865389,1,1
3094709166,1,1
2000589490,2,1
3165860541,2,1
1561219705,1,1
2612105989,1,1
2759231510,3,1
3164738878,7,3
4389598157,7,1
1966107625,8,8
2617583982,1244,22
2612088239,1,1
2940730974,2,1
4318933527,4,1
2035473061,6,1
4246356241,1,1
2890358033,2,1
3195483313,1,1
2811496849,30,13
2907607057,2,1
2153579235,113,10
1203594175,3,2
4231205332,2,2
2887954095,11,1
2095176716,2,3
3150529173,1,1
2328814600,1,1
2150200572,1,1
2891102262,7,7
4401318285,3,3
4285220038,1,1
2918333512,7,1
3009591581,1,1
2756415650,2238,73
3211318111,1,2
1965393238,5,2
4248460962,1,4
4327772897,1,1
2157307268,4,1
2071808308,2,1
2034031125,1,1
2126253481,6,1
1989169490,14,6
2060715873,1,1
2159989896,8,2
4385816252,2,2
4200130672,3,1
2888810264,3,5
2031270781,1,1
3183674618,7,1
2122368183,4,3
2077221410,8,2
3125558681,2,2
3021213188,16,4
2762840380,1,1
4400243857,3,2
4247109279,7,3
4200107988,4,2
3153867730,8,2
2532026417,11,3
2400796872,1,1
2161234858,7,1
4394722695,230,6
3211748839,1,1
4398913925,3,3
2418429043,6,1
2266740059,1,1
2121517058,8,5
2953543557,1,1
1978033245,2,1
1505073703,1597,95
2790564130,3,1
4386604586,2,5
2583631922,3,2
4254618552,2,5
3087007932,11,9
2972437684,3,5
1974267919,1,1
2338339270,2,5
2517591799,4,6
198268488,1,1
2555020681,5,1
4389140548,1,1
4400202633,3,1
3108151910,1,1
4285179331,2,1
4388425463,1,1
3080210225,3,1
2091559976,3,1
4398134525,1,1
2108723849,3,1
4317721758,8,1
3205647387,21,6
3028990240,1,1
4393468496,3,1
2979022444,1973,5
2025578257,5,2
2891458719,1,7
2061707807,1,1
1993038645,3,2
4242684813,1,1
4256450494,8,1
4388492569,3,1
2989442821,3,4
4321791216,9,3
4235301519,9,4
2063943234,3,1
3214430505,4,3
4210980133,5,2
4390496679,1,1
3173780235,1,1
3185820694,2,1
3172655288,2,1
240028488,1,1
1582622856,1,1
2521510754,1,1
2342957192,2,2
4393436068,3,1
2314351747,2,1
3155867337,7,3
4293474816,1,1
2071714071,1,1
4388928492,1,1
2158221292,7,3
2016669271,1,1
4206264224,1,1
4388785151,3,2
782837096,2,1
2119607588,1,1
2135479858,1,1
2005900846,2,2
2999238246,5,1
2008428228,3,3
2346836035,4,1
2377249952,1,1
2971613094,4,1
2560069888,1,1
4311923690,3,1
4284964731,4,7
2052327807,5,1
1544865654,6,1
2042455044,4,4
2890599912,1,1
3027361304,8,10
1989126893,1,1
3125433101,2,1
78965949,1,1
1971441638,3,2
2117011282,8,3
2808859861,3,2
158226222,6,1
2075498215,5,2
2086947293,3,3
2023560221,5,2
2056300380,4,1
2823494006,3,1
2519939441,3,1
1600376976,1,1
4386610521,2,2
2127595564,151,4
1973083999,4,1
2886248985,1,1
605729876,5,3
4385514468,2,3
2324924455,2,1
3102763483,5,1
4240069741,4,1
3030418123,3,1
2019267045,4,3
2011018957,1,1
4238318808,1,1
2090627756,2,1
3214827867,5,2
4298854752,116,4
1960684416,1,2
1637388529,2,2
2002642245,1,1
4376648882,13,3
4381427432,1,2
4213113861,5,4
4221086950,169,4
2109050223,2,2
2111582069,1,1
2018736445,4,1
2125546901,213,21
3192995897,10,1
2996384849,4,5
2125109845,803,55
2119358443,10,8
2947559959,3,2
2939516398,4,4
3014094446,2,1
3215952498,4,3
2604180492,2,1
2509542840,7,1
2171683268,3,1
2754143562,1,1
3030248882,12,1
4283791196,5,1
2075120133,1668,129
2160263367,3,2
4224227591,1,3
1987614610,4,1
4391643010,3,1
1993666455,6,1
2268121893,829,23
1971273346,3,1
2006513706,2,1
4320812063,6,2
4389796567,6,9
2020929534,1,1
2257928388,1,1
2068191669,4,3
2603113983,2,1
3129945654,2,1
4313443833,8,7
2034347308,1,1
3000351535,3,1
2041449603,3,3
4313312265,12,16
2944893503,1,2
4385505104,4,3
4386418859,1,1
2061997438,2,1
4205658267,1,1
2058706156,1,1
3155666854,33,10
2791286797,3,1
4224305332,2,1
3163085312,5,5
1986685034,1,1
4313040580,3,2
1999834979,8,2
2970287538,4,3
1788501298,1,1
2095384306,1,1
2054292245,3,1
4232778861,168,1
3111768825,4,4
2163306863,1,1
2130590674,4,2
1992309330,7,1
2094969058,3,3
2897754259,2,1
3199612881,2,1
3094379870,3,3
4392781736,1,2
2005938673,1,1
2961363958,2,2
2913284169,2,1
2148437670,9,6
2567350415,4,3
2906234436,1,1
4398524935,2,1
2043624366,3,1
2768535312,2,3
2056553524,4,2
2146194714,1,1
4239438482,1,1
1494460714,8,3
2755038765,2,2
2053419017,2,1
4254663680,5,1
2611504647,1,1
2970985849,2,5
4385486078,3,6
2478738853,13,9
2791083116,4,1
3101835843,1,1
2493152400,4,3
2597291605,8,4
2152413506,3,2
4293543396,5,4
4312618106,2,2
4366960522,2,2
3214464111,2,1
4226198326,5,1
2025121637,1,2
3105436262,4,1
1985054204,2,1
3175716643,17,1
4230865537,2,2
4292183085,5,1
2077389998,1,2
2953408654,7,3
4319736705,1,1
1996646888,9,7
2035085143,2,3
2568223221,1,1
3205155456,1,1
2062934841,1,1
2883127212,1,1
1987021891,1,1
1995794503,1,1
2950202533,3,1
4308081903,1,1
4399052625,8,1
2134426411,4,1
1987736994,7,1
2382226534,1,1
1971674990,2,2
2946556409,2,1
4286855691,3,1
2046830570,1,1
1973377006,4,3
4211137503,3,1
2611564524,19,5
1977481365,1,1
4250186670,15,3
402975771,1,1
3133287572,1,1
3111121812,5,3
4401090705,2,1
4386096182,54,7
4230381541,7,5
2005851761,5,1
4243880071,3,1
2439543196,6,1
3088599783,1,1
3107719874,1,10
3126055462,7,3
1570364834,5,5
1839700799,47,25
3203179271,6,7
3000506394,6,2
2803501421,4,1
2988894135,1,7
4205794908,1,1
2132958160,3,2
2731219271,1,1
3134211197,7,4
2023326160,5,2
4308541767,2,1
2082822370,5,1
2007616908,1,1
2063749264,3,2
4297100016,3,3
4390354067,1,2
2062266171,1,2
2121562883,8,1
2036009912,2,1
4382058228,1,5
4385819435,4,1
2917846474,5,1
2534576422,4,2
4390987081,1,1
2073985718,3,1
4286632452,3,3
2978980793,5,2
2105186444,1492,148
4220934215,3,1
4389594366,7,1
4385351246,7,1
2794419766,4,2
4366692505,30,6
2550456236,1,1
4390559062,5,1
808366332,3,1
2980691600,4,2
2172142195,7,1
4242388732,4,3
2796411582,2,1
2188830567,1,1
2142135618,4,1
4206277773,1,1
2011296805,290,10
2255124413,4,1
4310308996,1,1
3035456035,12,11
2017013880,2,1
2167653209,3,2
3116088706,7,1
2049857957,1,2
2902069013,3,2
2159449911,1,1
4392800360,2,2
2001183497,2,1
4312073731,6,3
2219487021,4,1
174306396,2,1
4398748922,3,1
2037894786,6,1
2355065314,1,1
2075987401,1,1
2465835788,1,1
4392382896,1,1
3199883829,21,1
4368358115,1,1
3094596688,1,1
2322731808,3,1
2153755255,9,9
2608401459,5,1
1980954777,1,1
4249423606,3,3
2141735862,1,1
1938686405,5,1
3024425780,16,14
2239407798,2,2
4236129957,71,8
2064703784,3,1
4399311719,3,1
2093661929,7,1
4360822043,3,2
4224040371,5,5
2088281458,3,4
4385715410,7,2
4396534826,4,1
2920885244,4,2
2028062502,3,1
1980847007,2,2
1988697330,2,1
2978178240,1,1
4390918948,1,1
4393841896,5,1
2108110404,8,1
4386021191,2,1
1510173140,1,1
4392637100,8,1
3209363926,22,9
2583954948,5,1
2016979863,2,1
4236575627,1,1
3054135200,2,1
2606963708,1,1
4293230022,4,1
2105523160,1,1
4389194843,2,2
2140355721,2,4
2736102241,2,2
2519473481,5,3
1562180348,3,1
2094810291,3,3
2021360095,1,1
4247215040,70,2
2029146484,1,1
1604442026,1,1
1495500264,2,1
2765705976,8,2
2123414689,2,4
2535286662,9,1
3164442838,4,2
2024750855,1,1
2753172915,9,3
4385339010,1,1
4385448445,2,2
1544519545,746,47
2043382530,6,2
2364571001,1,1
2228361845,3,2
3158845648,1,1
2121174733,5,5
4310137733,5,1
2093491598,3,1
4280595838,2,2
2019852732,2,1
2032119579,3,1
4285742925,7,1
3041804195,2,1
119196656,4,2
2152352182,8,1
4321462590,3,1
1997408427,5,1
3159147989,2,2
148797851,1,1
2393406877,1,1
2352428924,1,1
4378389865,12,10
2333961923,2,1
4244399776,1,1
2775424402,2,1
4225986809,1,1
4282930080,3,1
2478924795,1,1
4315472095,4,2
2052885960,3,1
2913775537,1,1
3045577850,1,1
3097337942,2,2
2304712824,5,7
2530748547,1,1
4254633358,1,1
2038101053,8,8
4380635639,3,1
2227783281,1,1
2053138777,1,1
2172155316,2857,23
2097978012,4,1
3099046384,3,3
4382140040,185,20
2561795087,2,2
3212632676,2,1
2463835942,4,1
4386066401,7,2
2360076489,1,1
2736760105,6,4
2962706755,5,4
2999961306,1,1
2032876567,2,1
4392166928,1,1
4255686628,26,2
1540971071,1,1
3197396431,3,2
2096530114,2,2
4223581400,14,2
4399111269,23,3
4248637221,6,1
2969963520,3,1
2037988184,3,1
2061113965,3,2
4232027853,2,2
3099887327,1,1
2568519888,9,1
4393542023,19,16
3166615806,4,1
2068003855,2,2
3207364608,3,2
2770021968,3,1
4250238003,1,1
2606520070,2,1
2624437307,2,1
3099918486,1707,162
2906239330,1,1
2935684923,10,12
1575126366,1,1
2788586783,2,2
4387400447,2,2
4205924501,3,5
3216616614,1,1
2615910566,4,1
2946095615,3,5
2404482879,6,2
2897120223,2,1
2135225449,1,3
2086851734,1,1
4389956770,7,7
2005750123,3,1
3196104473,1,1
3090925638,2,2
2256170968,2,2
1841760837,2,1
2749798160,4,3
3007852322,1,1
4361245389,1,1
4401041400,4,5
2791210871,1,1
2151329255,1,1
2103365596,5,1
4206022941,1,1
2315892115,3,3
187846720,2,1
3095682987,2,2
2590895582,1,1
2913961478,5,3
2988795705,1,1
4323662237,1,1
2080866951,2,1
4235160333,2,1
2008912650,2,2
4388178715,16,23
2402375907,3,1
1687927156,2,1
1988607476,1,1
3088049792,2,1
4295174010,5,1
2884059835,1,1
2038358712,4,1
2065631680,2,1
2895452589,2,1
2947637940,10,5
2950072506,2,2
1983429384,1,1
4214761334,4,1
4388052048,11,4
2046102456,1,1
1965287243,1,2
4283589300,5,4
2069988656,2,1
3162426305,2,1
2789975797,3,1
2034914331,3,2
2054491673,4,2
2024135151,1,6
4381308985,5,1
4253373256,1,7
4366986613,2,2
4221098379,3,3
4210886953,6,5
4389944542,4,4
1970176632,4,2
2317451300,14,1
2264128882,1,1
4311704580,2,1
2154508179,2,2
2048920675,4,1
3106555355,4,3
1974355398,5,2
1992957577,3,1
3082194785,3,2
2068181284,2,1
2355480081,2,1
4391748051,8,3
282075693,2,1
1487646233,3,1
2719011423,3,1
2146428129,10,3
4401092529,2,6
4392702565,1074,21
3212540661,2,2
4296002933,11,7
2031681734,2,1
3004064651,6,2
3000062918,3,1
2118778595,3,6
2059163110,2,2
1999860412,1,1
4321350739,2,1
1557885194,2,3
2899185145,3,1
2354394201,1,1
2374917927,1,1
1994467078,4,4
4400344673,4,2
2059001601,1,6
4400398390,2,2
2065460050,1,1
2023481239,3,3
2064246879,3,1
2106452452,3,1
3185290684,7,1
2595977918,4,1
2594144484,1,1
1998560981,5,1
2047547830,2,1
4391841531,1,1
2146379912,2,2
3046430881,4,5
4245911043,3,2
4319754498,1,2
2112427001,1,1
3199707163,1,1
4394854888,1,1
2902868829,1,1
4302306802,7,1
2164354285,38,1
3082747635,37,1
3165019302,1,1
785773951,1,1
4200551192,1,3
2481035703,1,1
2920927120,3,2
2903193552,3,1
4252371599,3,5
2607601917,1457,126
2199097015,1,1
4387452812,9,2
2095707746,1702,1
3024624284,4,2
2945388210,4,2
2192326326,1,2
2005683047,1,1
2994812964,4,1
2081561015,5,7
4387212124,2,2
2610258982,1,15
4398201254,5,1
4245601876,38,2
2625494266,2,2
4254474557,1,1
2997816028,3,2
2105276893,3,3
2077300996,4,2
1482149417,9,13
3131773982,1,2
4390711449,2,2
241647134,2,2
2588146741,1,1
2126197479,1,1
4313495969,2,2
2996723636,4,1
3195352346,2,1
2071247658,2,2
3205742296,1,3
2390995968,1,1
1804770986,2,1
4399174547,5,1
4246716291,22,1
3216928113,2,1
2188471597,2,2
4236952414,4,2
1596764847,1,1
3020237458,1425,165
84908148,4,1
2070717127,2,1
4392211536,3,1
2414268980,2,1
4389301940,4,2
2004765569,2,1
2222013202,2,2
2782263810,1,3
2133381675,2,2
4281560030,5,1
4291019732,6,2
2612637418,1,1
1980677711,3,1
