concept_id,ancestor_concept_seq,ancestor_concept_id
150174693,2,44870925
125800877,6,2989005
2776593056,3,86803240
54553102,1,26873012
2781197579,8,144027150
2992167242,3,59822182
21788436,3,199539241
2780833732,3,151730666
2779890979,3,191897082
2775944082,1,70262065
2908926015,6,15744967
2780654602,1,161790260
2777314051,9,54355233
166194386,2,42238305
2993053932,8,54355233
164974683,1,101152365
2776185481,7,159047783
2778517334,1,205049153
2778618534,3,17744445
2779799828,5,54355233
176504155,5,41008148
48185193,16,17744445
142508316,2,147597530
2778524067,2,149737253
2776095844,5,55493867
87746105,6,86803240
506630978,3,185592680
102595763,2,178596936
2985906894,5,62520636
2910315665,2,143020374
553261973,2,111919701
2776287708,5,54355233
43821964,3,86339819
2984066494,3,199539241
79368074,13,127313418
85676937,2,127413603
2780834546,1,27501479
2778091633,1,207480886
198990423,6,121332964
202050865,3,18903297
2778751241,1,2776816829
14218858,4,145103041
60870556,6,54355233
165825675,1,128942645
158770129,4,136764020
147684465,6,97355855
2779173739,11,127413603
23147310,8,508378895
2910065248,6,127313418
2909421166,4,141071460
2781462825,3,552990157
2911126609,3,134018914
2777261249,3,120665830
2780694488,8,121332964
86294171,3,14257148
2777877089,6,185592680
2777802574,8,162324750
42296456,2,184651966
2776653068,1,2778124228
2779634585,3,141071460
515207424,3,86803240
2779029589,7,71924100
53420372,7,55493867
3019864225,2,54355233
105306849,4,127313418
2777366737,4,2779281246
2778815515,1,55493867
2777834885,4,97355855
2777084502,6,127313418
59342456,8,159985019
74645175,2,127162648
2780659331,8,71924100
109456813,5,163863214
50992991,6,65956243
205330730,1,2777052490
3020132511,1,118552586
2779782008,2,505870484
67359045,7,15744967
2910011555,13,185592680
2778719679,1,2779054382
119157973,1,2780007613
101516089,4,17744445
9661340,13,33923547
2778965110,5,169760540
51916926,3,185933670
121099081,1,87717796
2779452743,7,151730666
2777106203,3,44870925
139417690,7,127413603
165942954,3,162324750
2776379897,3,147583825
68709404,4,192562407
180512476,3,121332964
2986302931,1,104317684
2991930265,10,71924100
2776636807,1,199539241
2909146873,4,126322002
60321788,10,33923547
123640240,5,111919701
2777887871,2,121426985
9903902,8,41008148
2781437451,5,86803240
515067334,2,551968917
27254500,7,34447519
2777949781,3,2779870107
129437159,3,136449434
111360854,3,154945302
2994475961,1,74363100
100991488,3,84114770
166109690,3,111472728
11394606,3,127413603
2776540679,13,127313418
2780500016,2,509550671
187529661,10,185592680
139024627,4,552990157
2780627266,1,181199279
2778828181,1,19165224
2909082789,4,86803240
68027328,4,138885662
24822716,1,78045399
179463898,2,150194340
184889134,6,121332964
2779912968,6,121332964
2781078984,1,1276947
2778452553,2,185592680
74979957,2,11276805
190338456,4,144024400
192065140,2,105795698
187226429,1,105702510
141268709,1,2816523
2778919048,2,147120987
167872736,15,178790620
2776298855,3,77805123
76110504,1,161790260
2779357208,7,2780640218
3018027319,5,142724271
2984119601,3,119599485
2909667141,3,90924648
35826630,5,121332964
35306142,4,99454951
170133592,3,204321447
2983448237,2,204321447
165383583,2,141071460
3019738921,1,2779820661
2777626846,7,501734568
2910715184,8,86803240
90377713,4,38652104
2908868211,6,86803240
2910791027,3,18903297
17281054,3,62520636
129705703,4,127413603
2778459887,4,185592680
91881484,3,121332964
3018316044,6,71924100
55334214,2,176990463
2777778071,10,86803240
70339092,4,41008148
37307619,5,33923547
61697454,2,62520636
2779594685,12,126322002
75956513,3,10138342
2776424019,2,179104552
32737372,8,62520636
63651461,1,54286561
164883195,8,41008148
84985374,4,42448751
2910202170,2,2779234561
2781119825,6,121332964
2778493900,2,120665830
2780434838,4,54355233
169885649,1,48856860
2777239149,3,185592680
101544691,5,55493867
2994539378,6,71924100
201116201,5,93275456
2778753352,3,24998067
2781460891,1,131075544
2778333631,2,77805123
2778394091,6,71924100
2780149590,1,111919701
2779946633,2,147120987
3445786,1,134306372
2911124085,5,178790620
93776189,4,51255310
125667969,14,71924100
2776671928,3,181199279
85308350,4,33923547
105281773,3,55493867
192039680,2,145148216
186836561,6,185592680
2776754050,11,46141821
2778949639,2,2909208804
111873713,7,41008148
92545706,2,76155785
2779104044,8,185592680
2780745355,1,171089720
2910498315,1,2777795800
2776181196,2,113216237
2780434155,7,185592680
2779249804,6,95457728
194462397,6,121332964
2779085531,1,2778871607
24916958,1,105702510
171749020,8,11276805
2776387124,5,86803240
2776634624,7,185592680
2778072691,4,86803240
145129785,9,144024400
2780948078,2,2780072125
119073576,6,86803240
2779304562,3,159249277
2778106681,6,202751555
2777264242,6,162324750
161036016,1,187736073
2993770480,4,100001284
166258313,12,185592680
181757486,6,185592680
13760523,5,62520636
2778723905,6,151730666
2778587478,1,2778186239
2779922919,3,142724271
2780353925,6,86803240
54276265,5,41008148
196099240,4,188027245
77801330,1,2777402240
66833556,4,204030448
2777613131,6,119857082
3018486270,1,147583825
200593801,5,76155785
151107107,8,121332964
40290423,1,52859227
2778567577,8,126322002
195733852,6,31972630
2781385570,4,54355233
3018688061,10,71924100
56657205,2,87976508
92400490,2,199360897
2777264242,5,41008148
86792732,1,2776608160
2778594517,2,142724271
2911215874,4,55493867
2776535583,4,142362112
77944639,7,80444323
519513126,1,2993946119
2991844076,1,505241676
2778756162,6,86803240
558441949,1,78519656
2776333875,6,205649164
94976000,1,186868789
121232785,7,139719470
2993400109,1,142669718
2776799230,6,86803240
2780288131,8,178790620
2779204102,2,2781060337
2908781503,7,71924100
11560541,12,95457728
8502773,2,104317684
2777098202,2,50522688
107157254,9,76155785
2780585905,1,194304873
167058841,3,203024314
2776469228,1,2778764654
143428516,3,114088122
177250429,1,20480867
6742658,14,15744967
76684090,3,127413603
8474884,1,102637530
2776401185,11,185592680
2987719587,2,172385210
2776912716,4,190283241
91672089,5,95457728
2781097296,2,2781403550
2778222013,5,95457728
32834561,4,33923547
2909497934,17,71924100
2776507403,2,178790620
2908786992,3,126322002
515282520,3,27206212
42589391,10,15744967
33556034,8,127413603
2780821482,2,2522767166
2779070877,2,2522874641
180699724,8,41008148
2776250087,3,161218011
64339825,2,203776342
130915335,6,71924100
2909295384,5,54355233
92825506,2,104317684
2776239401,3,104317684
2994071780,2,127413603
2778873167,2,187736073
204021793,2,126645576
131562839,5,162324750
2519700,3,149923435
2776695710,1,100817775
23296010,7,54355233
3019048328,2,141071460
104353511,2,22738907
2908979026,6,71924100
155220765,4,119599485
2776713692,9,106159729
153206804,1,518677369
111696902,6,159390177
46363204,9,71924100
147717901,2,151730666
502696234,3,120665830
2780342937,6,54355233
2778304665,4,169760540
3018445481,4,159047783
180115280,7,121332964
2778681526,2,153050134
9365378,10,46141821
2777164566,4,86803240
52063229,6,41008148
48427663,3,17829176
7573999,4,204948658
2777427914,9,86803240
2780067814,1,172680121
2777123777,2,98274493
63651839,10,41008148
199521495,4,162324750
77390185,11,126322002
56624250,6,163258240
128194758,2,555826173
116425068,12,23123220
2781355164,2,151730666
150256626,8,144133560
103037022,3,104317684
150032891,5,127413603
2779716603,3,126322002
48149617,5,86803240
156579228,10,95457728
114237110,3,149635348
147852310,6,87717796
182037307,9,89600930
2779243279,3,126322002
2778549279,6,71924100
49654631,4,62520636
93872552,2,529278444
550623735,2,191897082
2776542307,2,138885662
2777089681,7,134018914
2779231659,1,134459356
78179603,4,54355233
2781430442,1,150194340
2781132150,9,86803240
14580979,4,41008148
2778807487,4,145420912
2779123355,3,178790620
2908611220,5,86803240
26905121,3,71924100
200103564,2,129353971
99634282,13,121332964
50971890,4,90734943
2778000748,6,71924100
123247970,6,17409809
58548122,4,86803240
189726812,9,105639569
2779702343,4,142362112
12966116,15,111368507
143801662,1,71110296
2780656811,6,15744967
162754035,1,207505557
1998276,3,126322002
96410337,6,185592680
132144397,5,86803240
2780640746,7,151730666
144468803,1,135628077
2779542357,5,121332964
191558696,4,77088390
157934477,10,142724271
2993750592,2,71924100
2778686829,1,556039675
64485984,4,188325010
2777974785,9,142724271
111819275,2,33288867
525823164,2,36289849
2780837384,3,86803240
3018451901,1,166957645
96133863,7,124504099
2780319250,4,41008148
149943502,4,86803240
147451266,3,41895202
2780306465,10,144027150
2779774761,7,15744967
29058008,4,121332964
108578832,3,162853370
32264632,8,86803240
2777033495,7,89423630
2992252211,1,41325743
78885561,1,1491633281
110000284,5,2778083465
2777287423,3,170493617
126863065,7,180747234
2909822487,6,118487528
154808844,6,111368507
137726913,1,58166
2778884479,10,138885662
10282146,5,136119220
49241924,2,159985019
142930883,5,199539241
2778473333,8,185592680
74196217,3,78606066
2775893923,2,67705224
2777056713,7,55493867
145651746,1,9180747
2992054633,5,17744445
95925971,4,11413529
2776913467,2,2779338263
3018912623,1,4249254
2776566471,9,54355233
2779773260,6,33923547
144543706,9,86803240
146152329,1,77088390
2780557390,3,191897082
2985394991,5,126322002
2776071005,4,10138342
133976006,12,192562407
174539288,6,77088390
41708089,1,145103041
2779024559,3,170493617
2777284652,3,24189920
120763676,1,68115822
2780566999,6,99508421
2779450786,10,71924100
160110348,3,184235292
68589394,4,201076478
201797286,1,60644358
2776761254,7,144024400
159246509,5,41008148
2909097316,1,136229726
54750564,2,162324750
2779429289,6,86803240
2910343542,1,60644358
140417398,7,154945302
2780125375,4,523546767
2779336322,4,86803240
159055055,8,165205528
2781320022,7,126322002
2776184368,7,141071460
2776352850,2,41625074
2777174400,8,178790620
522425985,2,95691615
4646841,3,86803240
2910829522,6,127313418
140857803,3,18903297
2775995422,2,1491633281
2781162966,1,521977710
2992077724,3,171250308
31010330,1,91575142
2780654407,6,55493867
2778717364,1,161790260
2776768645,2,84766238
2781247595,6,151730666
2781426709,2,199539241
2909656839,3,2778921608
87247309,9,54355233
99484651,3,153823671
165637930,4,15744967
186268636,7,86803240
2776614240,9,54355233
2779742858,5,169760540
2776700875,2,6557445
2910680157,6,134018914
44682112,2,106131492
52672216,2,111472728
20387591,4,71924100
2780112663,4,142362112
83177873,4,55493867
2780321876,4,165205528
2776253266,19,71924100
2982795734,1,160735492
199501884,6,46362747
2777612664,5,192562407
2989277613,1,1965285
64297162,1,2816523
207438416,9,2781307350
172365310,3,18903297
105192709,2,523993062
2777506904,8,71924100
2776118122,7,95457728
145807718,15,62520636
25602115,3,54355233
94950523,6,134306372
2776425178,3,6557445
2909886172,4,71924100
2776279336,5,134018914
2776573159,6,121332964
2780233153,6,126838900
2993585398,2,127313418
2777581395,5,135186712
2909998350,6,144024400
173225287,2,120456961
2778346852,6,178790620
51530852,6,97355855
2775954498,3,104317684
44030460,3,187736073
24474704,9,2776659692
2992988558,5,187736073
49135098,1,165556158
139872579,3,178790620
2776015439,15,127413603
175696284,4,86803240
2779786085,2,121608353
2908794349,8,86803240
2776087441,1,27081682
158278297,1,2909208804
2992395903,3,144133560
11918236,3,165801399
74937081,9,15744967
2778572327,8,86803240
206835866,5,57879066
179302884,5,185592680
69607680,8,41008148
100798922,12,71924100
2909583634,1,94625758
207505557,8,21547014
3020151743,2,55493867
110956428,1,451841
2777121994,3,159985019
2781418413,2,199539241
2775841333,4,118552586
163721339,10,185592680
2777769977,2,199539241
62683194,2,181622380
3017531719,6,33923547
2777124426,6,62520636
42362537,7,86803240
90697598,9,17744445
59143045,9,181199279
202870285,24,191897082
186846655,4,111919701
73695083,13,121332964
2778362415,4,2778938600
98724732,2,28826006
2776088486,2,2781253189
3017563778,6,86803240
2777748223,2,2779918671
2780788075,3,86803240
2779077818,8,118552586
173404611,3,105795698
2778661064,5,71924100
2777244283,8,86803240
2779761351,2,2781326671
103185065,5,121332964
59143045,8,1491633281
2909643783,7,185592680
2779378344,6,71924100
106718926,1,147120987
2776867947,1,91262260
46709128,3,172790937
2780392137,3,192562407
6165555,5,86803240
3020682135,4,71924100
7146039,1,105702510
2780955941,11,15744967
2778401398,1,2780340462
2777215511,1,126322002
23400741,2,120665830
2781382166,12,185592680
29235156,1,19499675
2777369949,6,71924100
2778969670,3,191897082
178108356,7,552990157
2776153627,1,159654299
58435881,3,105795698
2778275628,3,95444343
27353603,2,135783594
191197275,4,111919701
3020395413,1,31903555
125918824,3,105795698
64332521,3,18903297
259533,1,2778257484
2776259265,5,1276947
2780660560,4,165611974
2776699164,3,126838900
51115888,8,192562407
2777295375,4,54355233
520551903,4,178790620
2910425318,4,178790620
2909546088,8,86803240
176879286,1,105094362
2776877979,3,46141821
101990758,1,2776033226
201624660,3,555293320
24630173,11,185592680
2993225395,5,191897082
70448142,2,1244910
116988904,16,121332964
32424582,9,121332964
2778220771,3,41008148
150072547,3,62520636
182969404,1,42020924
2780228366,6,26873012
2776932993,4,17744445
2777640183,12,192562407
2778220968,1,180235531
27747137,5,133425853
75733527,1,133386390
2779850590,10,126838900
2780944772,5,204321447
2778314093,2,173758957
70136482,2,24890656
27911776,8,86803240
2780473561,10,71924100
43246008,5,162324750
2908843662,4,54355233
120317606,3,119599485
2909941344,6,71924100
195114451,7,191897082
2779630263,2,86803240
123809776,6,80444323
2779315325,8,121332964
158471640,8,169760540
2993393462,2,114793014
98254291,5,169760540
2776793567,2,169760540
115244140,2,191897082
21430997,1,23922673
111592845,7,121332964
2781415353,2,33923547
2909873072,1,203014093
124682485,1,119062480
175361016,3,115260700
125118446,3,126322002
2777023991,12,86803240
2781140879,4,17744445
2781171461,1,105702510
189860405,8,170493617
2779298689,4,15744967
2777232022,11,192562407
72615636,9,111919701
89478067,4,20480867
27093228,9,55493867
85255121,1,155672457
187460315,4,205649164
45291354,4,159985019
2781122658,13,71924100
42943712,9,552990157
2780510704,1,111309251
96716892,4,1513209611
2777700362,6,89423630
2778417888,3,59822182
2776280935,2,126322002
2780241833,1,4733338
2778248756,5,185592680
2780021418,4,178790620
2778296811,3,111919701
2909459036,1,2777817097
2777390665,1,2779561371
148109816,15,127413603
3020028266,2,86803240
2992491571,3,17744445
74054111,8,104317684
28294206,2,185544564
116289061,7,86803240
206321295,10,41008148
133939421,4,105795698
2776319122,7,99454951
150603412,20,33923547
2908862229,1,126322002
193270364,1,121608353
106033101,1,154153549
2779662851,8,71924100
2777956544,1,105702510
66851368,1,11413529
180089779,14,111919701
2780191437,4,33923547
46947095,8,138885662
2994428872,2,44228677
2778227311,1,94625758
20256973,4,33923547
191049221,5,149923435
10272871,2,529173508
138949660,5,24027999
2781419962,4,85725439
3018325918,3,1276947
2779044325,1,2778985185
101050124,12,121332964
2777223053,3,71924100
2777108446,4,86803240
2778371126,2,185933670
20621625,3,2778564446
2778274720,4,31258907
2777435780,9,138885662
2778515351,5,71924100
2780196416,4,199539241
101104100,4,41008148
150338914,3,15744967
2994130051,6,144133560
2777031316,4,114793014
2776776819,3,190385971
3017423656,3,548259974
70518719,7,31258907
170488646,5,126322002
55000061,4,119599485
63401691,1,523214423
2780160660,1,48856860
186443701,8,15744967
2775906890,5,71924100
134209975,3,162324750
2781241564,3,167625842
43075056,6,15744967
33515925,4,90924648
33842695,3,162324750
69663246,7,33923547
106935595,10,178790620
2911127645,8,54355233
18498794,6,62520636
2778715743,7,15744967
112789634,1,64869954
29275276,6,41895202
70259352,13,15744967
3019496913,3,136764020
2776290994,3,162324750
196351480,8,41008148
28215138,4,121332964
2776410716,4,86803240
2780125355,1,144027150
92746544,5,97355855
2780874531,5,127313418
2780368125,5,71924100
33292294,5,144647389
2776071005,3,126285488
197974221,4,178790620
168741863,3,144027150
44695244,4,54355233
2779057010,3,54355233
2779979206,5,552990157
2778656812,3,55493867
2779908123,6,2779306644
2778505058,2,18903297
2778836221,7,126322002
2781069985,2,2779144063
12772571,7,138885662
