raw_author_name_id,raw_author_name
36835140,John Drummond Anderson
70731656,Shiroh Sanematsu
31572640,Iina Salmela
7059200,Arlene Araujo Nogueira
53635032,Mohcine Mounjid
97982625,Juwita Anggraini Sain
1126880,A. M. Rousset-Thevenoux
43380278,Laura Evangelina Avelar Menjívar
20773467,Elisabeth Carolle Ngo Bell
43618666,Lazutka Pa
40069108,Karthy Gopal
3020347,Ahrens Andreas
44940476,Llabres Esquilas
89553909,崧 李
49433295,María del Carmen Morán de Castro
46740655,M. D. Needham
62591854,R G Karchkhadze
84288455,Д. А. Едимичев
85573765,С. Ю. Фаворов
70612340,Shih-Huang Pan
53801623,Monica Julia Sari
34457064,James B
14030347,Christopher David Adderley
59823683,P.-H. Jeong
11798583,Caitlyn N. Carey
31510753,Ignacio P. Millán
55834509,Natasa Papaerakleous
40789811,Kenneth J. Knowles
339628,A Markey
5556737,Andrei R. Tukhbatullin
66595256,Runyi Mao
54462241,Musa-Agboneni Omomen
69632404,Seife Bogale
34347699,Jailson gomes de melo
11469418,C. Rouveroux
90758173,栗原直子
72847935,Sumithra Valiapan
90770476,桂栄 施
34376389,Jaimy Simmering
82070590,Yu‐En Chao
98644947,Ĺisa Lix
102656259,Siti Nursholehah
71813540,Sonya J. Wellby
20179767,Eduardo Brusius Brenner e cols.
6524481,Anthony G. Gerardi
87558882,丁东明
69954391,Setie Ruhdi Koara
76565014,Ulrich Poener
4597466,Amalie Made Hagelskjær
31873273,Ingrid Neves Coelho
48328050,Mahmoud Abouelatta
6269386,Anna Vavaeva
79464398,Wei Zhen-y
61871460,Porika Shravan Kumar
47704219,M.G. Lockhart
26413371,Giada Del Fabbro
73100534,Susana Martinez de la Puente
47384067,M. Shamrai
45988951,M A Elnasharty
50448441,Markus Tobias Grabbert
35124001,Jayashree Datta Munshi
88977843,大森 保
93480435,黃晸煥
17663910,Deshu Zheng
57183101,None Ilana Sanamaika Queiroga Bezerra
56467364,Nicolas Stock
46788249,M. E. Felinto de Brito
100061083,None Alfredo E Rodríguez
63794364,Ragul viknesh
71483793,Skylar Lilledahl
43789259,"Leibenger, Dominik"
63593453,Rachel F. Brenner
35799088,Jessica Daiane Matias Silva
62106147,Pritna Shobar
42926321,L.J. Qin
37278083,Jordi Vila Flotats
58740887,Omar Burgett
53541535,Mohammad Syarif Al Huseinny
53725696,Mollie Kotzen
95348658,"Cui, Chengqian"
6371196,Anne Tangen
35124270,Jayashree Mandal
94094207,Alex Litza
24772862,G M Keil
101581205,"Potipiti, Tanapong"
18086565,Dimas Aji Prabandaru
76629327,"Ungur, Liviu"
87318596,오창원
5395809,André Nery Figueiredo
103418231,Vladimı́ r Janiš
158221,A Divya Mallika
8733297,Balduin Mt
36923074,John M Malone
46821511,M. F. Ashley Montagu
92369040,薛恩
52618371,Michihiko Morooka
88150003,八巻惠子
51037276,Masoud Hassani Kolavani
22077007,Eva Baquedano
32212336,Isabella Schranz
46868980,M. G. Zagorski
79081130,Wagner Chiepa Cunha
99413752,Mehdi Khidani
46176526,M Gutierrez Romero
89209369,宇野 研吾
5236708,Anatoliy A. Permovsky
60286911,Pascal Castiblanco Velez
86137099,بوالشعور شريفة
85536561,С. А. Асланова
45386619,Luci Senna-Valle
14984831,Cristian Alejandro Vergara
66474709,Rubers
61077218,Percival Gurrey
43119409,Lale DİNÇ ASARCIKLI
59919477,p6fxxpf413
100638794,None Neha Muthyala
89391952,小森彩加
36943994,John N Kearney
64719719,Renato D.R. Cardoso
31318144,I.-W. Franz
2495857,Adelia Yasmin
66994189,S M Abd ElHamid
86828034,アズビオン ヴォール
24489277,Frendy Prima Widyamarta
5645846,Andrew Eadnie
94609246,B. M. L. Betancourth
6402271,Anne-Marie Goasguen
36370791,JL Alarcón
103143736,Tran Ngoc-Van
66362712,Rouhangiz Shiranipour
86338540,سید حمیدرضا زینالدین
45179556,Louis Gerald Nuttycombe
87699834,久恵 中谷
36897664,John Jairo Dávila Rodríguez
63289593,R. van der Veeren
22490823,F. Boodro
68196494,Sadiq Aliyu
63260155,R. Syzdykbayeva
41463564,Klimenko Tatiana Valentinovna
84359325,Дмитро Броніславович Кайданович
69465323,Scott G Pharand
49473848,Maria Eduarda Cuciol
37415372,José Alberto Roque Pacheco
21741683,"Erna Setijaningrum, S.Ip, M.Si"
51235085,Matthew E. Salter
57313696,None Ms.  Monika Gupta
24541383,"Frontczak, Idalia"
63339126,R.A. Metzger
31239495,I.A. Shpekht
65930689,Rohan Jonnalagadda
517626,A Vicerè
27577293,Gurdip
29149847,Hathaigan Kokkaew
6804410,Aolin Xiong
92347152,蔡国洪
52726728,Mihaela Roxana Culcer
53089061,Mirela Karabeg
71114866,"Silva, Vívian Stefanne Soares"
60992764,Peiyibin Lu
27986197,H. Fatanya
94839811,Bresnahanj Bigardma
61574225,Piergiorgio Pazzi
63073455,R. L. Parratt
1369686,A. Samotuha
16914747,David Gerard Pelan
76366018,Tzachi Reizel
89174669,孝広 林
45799437,Luna Han
18985248,Duncan R. van der Heul
18149256,Ding Junhong Wang Hui
34858818,Janis Leanne Melvold
94439609,ArieRakhmini ArieRakhmini
5605964,Andrés Orellana Solís
8479223,B.A. Schmid
103065083,ThimmappaS. Anekonda
76536236,Ulf Joachim Schroeder
94989258,C.A. Broglia
18737617,Dourival Edgar dos Santos Junior
27850046,H Ringertz
83764920,А.Н. Булава
99906792,Nathalie Marion Frieß
12445610,Caroline Mbogua
83275157,Ziyhani Brown
56092307,Neil Koorland
71776016,Sonia Jose
101238454,Olufemi Samuel¹
38582694,July Williams
46670762,M. Bueno-Gómez
101638894,Putri C. Ango
1801680,A.M. Villegas-Martínez
72977081,Supriya Hirwe
89817175,张翰昭
103045796,Tharidhu Schmidt
75033992,Thangaraj Ramya
92761672,達也 大池
32780107,J M A Sinclair
18675467,Dorthea Johnson
90415877,木須友子
61627276,Pieter Johannes Cornelis Honkoop
96952549,Haseeb Mohmmad
52368413,Michael Markushev
11320605,C. J. Weigand
36029759,Jiang Feng Yu
41605420,König SL
29248313,HE Yin-xin
70629172,Shilpa Joottu
21441062,Enrique Gómez Basurto
54384266,Munevver Gunaydin
59419264,P. Chandler Dalton
92741608,通 斎藤
30797069,I A Eka Padmiari
54149780,MU Yangxiu
104233394,大石　 大 (Dai Oishi)
90096437,敏勇 植原
101864292,Raquel Carvalho Castiglione
67442919,S. K. Bodele
48689195,Man‐Li Yang
52452524,Michael. Pogue
16689406,Dara Lyn Morin
57539599,None Zafar Ghouri
58037122,O S Pedersen
9946831,Blaine Bockholt
55063754,N. Shirsath
59668962,P. Relvas-Almeida
7459819,Aslı Güçlükan Ilhan
44428357,Liliana Machado Ribeiro Silva
102441594,"Schuricht, Scott R."
24391278,Fred L. Watson
13098751,Charalabos Kotsalis
77940763,Veselina Slavova
97470960,J. M. Suñé‐Negre
31323704,Ia A Simisker
39573500,Kailin Hu
64376337,Raymond Dowling
83289071,Zoe Gunning
60907804,Pedro G Toledo
68457511,Saloua Maatoug
43859318,Lena Maria Carlson
28171089,H. Saripudin
35140095,Jayson Shiau
38501505,Julie Santer
61795778,Po-Hao Tsang
68812539,Sandrine Guillermic Darsel
65997790,Romain Cordonnier
58914187,Osama Nadeem
91583983,盛海丰
31269427,I.J. Baird
76183296,Ts.S. Baranova
18935519,Duanyang Cao
85536550,С. А. Архипова
10440111,Brian Gamble
88848094,嘉浩 原
57194329,"None J. S. Stuckless, C. M. Bunker, C. A"
37815286,Joseph L. Cooley
100272805,None Fei-Chun Tseng
101514243,Peter Röder
28168725,H. Saginc
75472472,Tiffany Blevins
49612625,Maria Jose Soneira
77463190,Valenzuela Castro
78885937,W. Manion
52172650,MG Hinteregger
70342306,Shashikala Gv
10933045,C Drews-Botsch
78877012,W. Loyombo
32422615,Ivan Čmelo
95848981,Dutch collaborative PICU research network (SKIC)
15778307,D. R. Bachyk
37419730,Jose Alfredo Saldarriaga
86392971,عادل الصاوي عبد الغفار أبوزيد
80453036,Xie Shu-hu
8501464,B.F Meggitt
98681464,Łopusiewicz Skład I Łamanie
47657760,M.D. Stamford
26578707,Giovani Gomes de Carvalho
100915274,None Wang Zhiliang
36175687,Jim Jarrett
75400543,Tiago A. S. Santana
51791402,Mehriniso Zokhirova
59754686,P. Whitesell
63988148,Ram Krishna Dahal
55809829,Nataliya Turka
98008839,K Kommanditgesellschaft
84053392,В. О. Богомаз
19515680,E. Hörmann
83595721,А Г Давыдовский
79510604,Wei-Yuh Yen
41375083,Kitagawa Tetsuo
72719481,Sue-Lin Wang
36228105,Jin Zhang
67670240,S. S. Bokaeva
84708625,К. Хадарцева
83813590,Александр Славуцкий
27848984,H Reijonen
7542247,Asyfiq Hanif Asman
26917716,Gonzalo Velasco Berenguer
95959961,É.S. Useinov
75458578,Tie Jun Zhao
36410434,Joachim Dittrich
16707305,Daria S. Klishevich
81138212,Yan-Wen Cao
57460756,None Sukadwilinda
10088957,Bolaños Guerrero
4981253,ANA CLAUDIA OLIVEIRA DA SILVA PINHEIRO
33401284,J. M. L. M Van Helvoort
101437564,Patricia Raccamarich; Valeria Botero
66914345,S GBaker
66409926,Roya Eshraghi Samani
34455306,James Andrew Worley
4678701,Amaria Aouar
32505351,Ivo Vinco
59998820,Paik J
60902909,Pedro E. Aranha
12231579,Carlos Quirós
41715056,Kouichi Shiina
19490484,E. Ghane
69737754,Sentongo-Kabuka
31026379,I. Fernández-Moreno
65605653,Robert Scott Gill
55492085,Namate Nikowa
31085677,I. L. Gabelko
88459561,华愉教
20492442,El Miana Assni Ernamia
38501034,Julie S. Garner
85897637,Щербаченко Павел Николаевич
46845929,M. Flemons
75793615,Tomas M. Martinez
80590182,Xu Lina
59967698,Pachaiappan P
103828136,Yupeng 玉鹏 Wang 王
19101583,E A Buck
32312965,Ismail Samihah
5699068,Andrew Ryan Hunt
90239100,明子 土井
56614145,Nikki Highsmith
44137310,Leyla Huanca-Mamani
4026070,Alfonso Silva Torres
100706194,None Qing-Cheng Zhou
92939788,金剛琳
54682710,N Kishan Reddy
81297804,Yc. Lieou
38749461,Justin Presley
23473584,Feng Chonglia
81797053,YouCai Xiong Levis Kavagi Jiang Zhang David Mburu Tao Tian
87826343,仲彥 王
28029533,H. I. J. M's Residency General
64470497,Rebecca L Howard
62262672,Pyae Thu
10635420,Bruna Rossi Koerich
101500579,"Perez, C.N."
91737633,神事努
77941435,Vesentini Silvia
10282341,Bradley L. Graham
18263032,Djakalia Bouatené
53033492,Minora Isshiki
76583010,Ulysse MCC Thivisol
33396268,J. M. Gonzalez-Perez
28858926,Hans-P. Stoiber
39986348,Karl Pruter
26153137,Georgianne Peek
11710934,C.U.Ariens Kappers
46394484,M Ricardo Moreno
53886834,Monteiro da Cruz
45930809,Lyndsay M. O’Hara
76701114,Usran Hi. U. Ingkung
70192438,Shane Degen
16764196,Darshan K Singh
15385393,D Partos
12589938,Catalina Perelló Campaner
23038128,Falih Mousa
43394647,Laura Illingworth
85490961,Ровбель Ростислав Леонидович
70745555,Shiva Prasad Keralapura Basavaraju
26840981,Gołajewski Zygmunt
43551960,Lauro Lopes Pereira-Neto
6920814,Ardhi Hafiz
42510827,L. C. Jatoba
46930068,M. Hernández-Rosales
7122069,Arnette Anderson
7754284,Avery E Braun
104007302,Д.А. Кравчук
83373645,Zuev Grigory Mikhailovich
46210082,M J Arilla
56465598,Nicolas Sadoune
70392435,Sheema Ihtisham
83883096,Аришин Андрей Васильевич
24848028,G V Ketscyan
8486853,B.C Pai
28845937,Hans-Heinrich Mäurer
14307103,Citlalli Morales López
59572000,P. Lemaitre-Auger
15280690,D E Ajala
20668093,Eli Josue Castillo Montenegro
26279132,Germán Alberto Caicedo Beltrán
15786650,D. R. Stanbridge
42547098,L. do C. Rezende
17326564,Debra Looser
33992139,J.Mark Galbraith
79320842,WANGKe-Qiang
74211154,Takaki Setsuo
31546980,Igor Tolokh
98048597,K. L. Abdullah
98598319,"Li, Zong-Ying"
27533517,Guo PengHui
77087874,V. N. Kosmodamiansky
35019930,Jasper Zebner
47742832,M.J Shannag
78431846,Vitor M. Miguel
37470092,José CF Teixeira
82456530,Z. Cisiak
69382970,Schatzel K
39165701,K. Kohorasani
59152432,P Besselinck
42233324,Kyung-Il Ouh
101536487,"Philippe Shubik, B.Ch., B.M., D.Phil."
30533002,Hudmylla Pereira Rodrigues
3589866,Alejandro Sanz‐Paris
89581524,左银宝
41254386,Kimberly Loo
42260891,L Balagour Greenstein
26033728,Georg Krupitza
65891254,Roger Francis Toleman
99424231,Meka Dwi Hekiriani
100033243,None A. Sanduk
38350263,Julia Hempel
52356766,Michael L. Swack
83258600,"Ziporin, Naama"
97040209,"Hilevski, Samuel"
6702755,Antonio Martinez-Miñana
20006124,Ec. Jose
64906692,Rhode D L
65932124,Rohan S. Munasinghe
10850375,Byoung Sik Moon
13132525,Charles Cariou
28190886,H. T. Imam
6010735,Anil Moore
40346971,Katie Anne Haerling
11221625,C. DiVeglio
56022041,Nea Finne
4689776,Ambar Tri Ratnaningsih -
41781087,Kris Allison Taylor
4731387,Amélie Gervais
18805848,Dr. Pushpa Suryavanshi
71252179,Simon Woodland
52972832,Ming Liang Gan
69398014,Schirmann (Sylvain)
76533429,Ulate Orias
32267349,Ishimaru Tsuyoshi
45201253,Louise Birgersson
46132450,M Escolar
6050705,Anita Laweson
9143998,Beatriz García-Gaitan
93176636,隆也 轟
28135603,H. Panahi-Talemi
2969837,Ahmed Ibrahime El Dosoky
88859685,国泰
67368840,S. Gilaie-Dotan
100914434,None Wang Xue-Jiao
55156099,N.E. Dishinevich
69981675,Seval AĞAÇDİKEN ALKAN>
68498490,Sam Smit
58460265,Oksana Chernysh
19196296,E Ionata
46670252,M. Buciumeanu
44790708,Litovcenco Anatolii
4407393,Alma Cruz-Guerrero
13785216,Christa E. Van Kraayenoord
45072900,Lorella Di Pietro
19803533,E.A. Dolgikh
52942334,Mina Fardaee
73489076,T Glimet
75564060,Timothy J. Scovill
32470074,Ivana Kuřítková
59060050,Outreach Services
46115942,M Duse
28263246,H.E du Plessis
2194136,Abdulrahaman A Musa
49926353,Mariany A Gainza Perez
72009848,Sri Amar Sagiarti Luguy
38452152,Juliane Correa Glória
32684201,J Fourmestraux
20084924,Edilberto Clairefont Dias Maia
102670196,Smidt L.C.A.
92430960,裕二 堤
79852681,William Hollingbery
59514529,P. I. Pereira
54905133,N. I. Balandikov
1580472,A.A. Obidov
93373745,骆泳吉
6166083,Anna Dahlhaus
79168114,Walter D. Klestadt
28765962,Hannah M Rose
58532630,Oleg Y. Artemov
27658595,Guy Jules Kounga
77464664,Valeri D. Slabki
34161073,Jack N. Bone
80153407,Wortsman J
43190098,Lani Dvorak
21180127,Emília Bártolo
37726407,Josefin Härstedt
67051677,S Parteki
34907103,Jaqueline Mendes Silva Thomazini
48026924,Ma Zt
90492344,李博閔
25692167,Gangwar Ritesh Singh
51456005,Maxime Lleu
6322362,Anne Dunkin-Wills
13790680,Christel Annemieke Romein
27770948,H Greg McDonough
20169480,Eduarda Inácio Magella
89055557,姜 辉
41718797,Kouji Yatagai
100379064,None Imbardi
77319297,V.P. Pirog
71655203,Solange Fernández Do Río
49563646,Maria Inés Medina Villarreal
95054066,Carlos M. Florez-Quenguan
78981313,W.D. Cotton
78291149,Vi-Nham Tram
79829794,William F. Herrkind
5262772,and Allon Yaroni
22762391,F.B. Castro
95306886,Concetta Mauro
15008163,Cristiane Duarte Alexandrino  Tavares
59754291,P. Werner-Moller
21626886,Erick V. Alviento
24975484,G. E. Vilcu
51717733,Megan Noone
7724914,Austin Barclay
94992930,C.E. THURSTON
23197669,Fasihah Natasha Marselin
30624679,Humaira Gul
70089030,Shafi ul-Haq
36032337,Jiang Huanan
75493033,Tikkanen H
52077692,Meridawati Silvia
53381178,Mohamad Poormohamadi
73914777,T. V. Kosheliuk
42314062,L Gianchetti
4275508,Alireza Safdari
32824548,J Newby
27505775,Günter Burgbacher
56162184,Neno de Marcos
59622182,P. Nimnual
3496095,Albiery de Oliveira
1130020,A. m. Simitzis-le Flohic
57914439,Nursen Çil
84456095,Е.С. Воскресенский
15898087,D.A Coppell
89153833,孙玉珠
58121386,O. Hannote
27749509,H Deligeorgi
76976017,V. G. Fernández
95979200,Editor James
63258223,R. Sultangareev
37417267,José Alejandro Sanabria-Garita
28680480,Hanako Tanii
47984879,Mª Dolores Sancerni Beitia
30721838,Hwang Seo Hyun
89204313,宁素梅
42876032,L.B. Singha
98753849,Luno Elias Santos Oliveira
12632663,Catherine Haddon
42968572,L.P.J. van der Boon
31978864,Iqbal Kamaluddin
77265107,V.G. Dobkin
65300773,Rita Canotilho Torres Costa
97352372,J C Mejia-Herrera
9755169,Bianca Wandepol Azevedo
62412663,Qiu Yun-xiu
91342589,牧野 知之
65059810,Richard H. Tabor
86279042,زهرا زارعیان
47827007,M.M. Toban
31716982,Imani Randolph
83556,A B Alawettagama
50639148,Martin Fic
65727944,Robin S. Johnstone
86887459,ゼン リク
5999438,Anika Ardila
89900956,徐晓婷
34125042,Jaap Wesdorp
6756649,Anuar Rysbekovich Zhumakayev
48824381,Mao Sy
57730607,Notma Yanti
26526609,Gilson P. Silva
43645566,Lea Beth Lewis
99295934,Martin J Cyster
61250330,Peter Ophoff
32315544,Ismaile S.H. Abdalla
92393560,藤田 健司
81243386,Yasuhide FURUKAWA
80620985,Xuanshi Cheng
58477193,Okujima Motoyoshi
83495391,Ευάγγελος Θεοχάρη Ευαγγελόπουλος
41785115,Kris W. Sielski
86681714,نجود محمد عبدالرحمن الحربی
56000977,Nazmiye ALTINTAŞ>
94768145,"Bielec, Philipp"
46140077,M F Woodham
96471826,G E Viator
33139195,J. Dresel
8062935,B L Sadullaev
73750956,T. K. Bhattachraya
12118149,Carlo-Alberto Rossi
14666290,Colin M. Cross
54576626,Myriam D. Savage
100421486,None Ji-Ming Zheng
87486078,정일용 ( Il Yong Chung )
85660247,Соколова Ольга Дмитриевна
36668199,Joelee Normand
55899692,Nathan S. Ross
82998385,Zheng Peng-ju
28384419,Habib Rizqon H
12968339,Chalothon Raksasab
75515206,Tim Kosse
52147993,Mette E. Jolly
51704542,Megan E Fowler-Magaw
82697339,Zbigniew Goral
47681232,M.E.M. Vester
43909665,"Leo, G."
99455076,Meshel Gamao
25969463,Geneviève Lemay
10647314,Bruno Benedito Caldas
39063801,K. D. Raffael
64004726,Ramalheiro G
97179097,I. Jurcova
85639637,Сергій Володимирович Козлов
52801080,Mikhail M. Baklanov
78353516,Virginia Coelho Cavalcante
88386617,勇 村武
48717341,Manorsoi A
91382479,王增禄
4649232,Amanda Ryden
222133,A H Loos
36696985,Johan Kron
19079558,Dyêgo de Oliveira Aurélio
18897028,Drysdale Aj
1188816,A. N. Dranišnikov
61887024,Posypanova Ga
53286011,ML Benítez-Lugo
61798406,Poirier Clara
98747365,Luiza Pinto Moreno
35838798,Jessica Paola De la Torre Idrobo
50294997,Marjan Micev
85884510,Шибанова Юлия Владимировна
20254818,Edward I Marcus
41327768,Kiristin Bett
27315125,Guan-Henry Lin
63667046,Radosław Potok
58730811,Om Shivani
3567791,Alejandro Da Farias
50122135,Marina Jonkers
92567426,谭建里
85636941,Сергей Петрович Середкин
68390086,Saleh A Turujman
55782413,Natalie Falsetto
68442029,Salma Jaleel Hasan
59605239,P. Mikulecký
101977471,Risa Kusuma
76843928,V Ravoson
31189532,I. Technical Activity Reports
43646361,Lea Chokr. Khadije El Sabeh
19183585,E Güresir
103886478,"Zeng, Zhuoer"
71146174,Silvia Espinosa-Cereceda
28541655,Halebian P
67436177,S. Jazi
87174278,박은빈 ( Eun Bin Park )
3562245,Alejandro Apellániz Vélez
50684428,Martín Rodríguez-Perdomo
16821273,David A Fryburg
8695686,Bai-Zhao Liang
15514403,D. C Peters
43604705,Layla L. L. Rocha
58087612,O. Cannizzaro
101245974,OmarAbdel-Hamed Ahmed-Farid
34889464,Jan-Stella Metheany
66624759,Ruslan Mitkov
42141015,Kwan Jt
19170514,E Frazier
20764153,Elisa Zentilini
43206915,Lapshynova Ps
7938066,Azim Jamani
53170344,Mirza Mohammadi Mohammad Hassan
13663062,"Chivers, T C"
94664137,Barbara I Bettzuege-Pfaff
43967172,Leonardo Q. B. Freire dos Santos
78909887,W. R. Adkinson
19888639,E.M. Abdel Aal
33862652,J.H. Araújo-Filho
38052612,JU Yu-ping
53588196,Mohammed Fadel Jamil Klaib
78211884,"Vilchinskii, S."
25905749,Gédéon Verreault
31273569,I.-K. Oh
16083354,Da Ling Yang
44349214,Lidzey David
56761987,Ning Xu Han
33635887,J. Tagueña-Martínez
27729857,H Bakraoui
57406718,None Rômulo Romeu Alves
96778854,Güvenlik Akademisi
66888730,S E Brotherton
94570550,B Guillaumé
103453273,W Marasco
55173201,N.I. Fulga
35122279,Jayaram Balabaskaran
81619903,Yoland Esquirol
7844609,ÂýÎèÂ àæ×æü
87034871,김국현(Kuk Hyeon Kim)
1079794,A. Liautaud
91282032,潘胜发
55977572,Naylet Sangroni-Laguardia
22664136,F. P. Bauer
10876824,C A Levy
47566380,M.A. Elkadi
18488161,Donald Macardle
67540106,S. Mandiá Rubal
62313489,Qian Qiu-ju
52363255,Michael M Graves
92721143,辰治 美野
42152072,KwanWoongPyo
76921589,V. Bellidoa
7285571,Aruna Mohan Kumar
79436536,Wehlburg Af
10701466,Bryan Wm
102929351,T. S Bulatova
92445991,裕紀子 一條
59413515,P. Cachon Gérard
43793804,Leidy Johana Castañeda Ducuara
88575708,叶力文
67602968,S. Özkızılcık
32050656,Irfan Tuna Dusgun
6933084,Arefe Nemati
67065007,S R Lee
57837476,Nur Diana Arisya Ronzi
20837251,Elizabeth A. Maull Lawrence H. Lash
38866867,K H Dinger
24511320,Friedman Jt
99145678,Marco R Galloni
91961112,繁道 菱沼
47150200,M. Matobe
23425039,Felipe Neves Rocha da Silva
2215419,Abé
75757934,Tom Godwin
21135047,Emanuele Sileo
63643707,Raden Wijaya
87674636,中谷理恵子
50616279,Martin A. Poelert
62891831,R. D. Andreatta
33067514,J. C. Lamoreux
64173815,Raouah $Ma
52018590,Mengran Lang
17855702,Diana Caswell
45650507,Luis Maria Romero-Muñóz
66745152,Ryan O'Connor
76959902,V. E. Maltseva
67379683,S. Günster
98534703,LD Dian Hidayat S.
58735179,Omar A. Shareef
97606062,Jared Gregory
91526269,由佳里 河原
73639606,T. Bassi
35730130,Jerre Hansbrough
64626761,Reischl
19925418,E.S Rosenbloom
21627226,Erick Wilfredo
103317402,van Zant F.A.
62026354,Preben Borring Andersen
84575993,И. А. Подоровская
9373842,Benjamin Kolisnyk
87979906,俊夫 重野
83376556,Zühal Erdoğan Erdoğan
95374422,D E N G L I S H
100968629,None Ye Zhipeng
87864047,伴夫 金光
41441891,Klaus Schillo
61621447,Pierucci B
51464497,Maximilian Staudinger
23229450,Fathy Elsayed Abdel-Kader
34978896,Jason Albanese
51503725,Mayara Durães Bicalho Oliveira
322731,A M Kurakin
102976593,"Tan, D.M."
93903076,Abdullah Wisam Othman AL-HURMUZI
93593953,， Ki
99789762,N S Pryanichnikova
55503732,Namratha Valsalan
96890941,Halime CİHAN-
61054788,Penny Marson
37810625,Joseph K Muiga
53290632,M-L. Jaakkola
94403355,Antonio Lopez Higueras
42772310,L. S. Dikina
13147815,Charles F. Capinosh Scherer
95659691,"Didier||Votava, Mondelain"
94261818,Anastasia А. Golubeva
54899619,N. Hattan
96461689,G A Paroutoglou
39508826,Kaaviya Asokan
59504446,P. Hardjomidjojo
10252186,Bozena Kukielka-Budny
103023942,Teresa de Jesus Fernandez
26965559,Gorjainova. . I.A.
75099403,Theodore Scott Smith
37183234,Jonathan Tettey Olesu
55521274,Nancy Ann Quandt
91588209,直 真継
34857199,Janis Calvo
24264124,Francozo Gino Bruno
83476702,Γρηγοριοσ Θωμαιδησ
97269370,Institution Ov
24553117,FU Heqin
6391808,Annelie Öster
16440592,Daniel Leddy
35823823,Jessica Lee Watt
100199171,None Đào Thị Thanh Thuỳ
60406829,Patricia Lee Gauch
32885781,J S Richter
57494889,"None Vacuum Research Mfg Co, USA"
48122904,Madeleine Hetkamp
35667381,Jere McBride
8545356,B.N.Krishna Prasad
56043620,Nedeljko Todić
78037994,Víctor Jesús Navarro Céspedes
90712717,林田浩史
47486368,M. Vattilana
78947073,W. V. Zmoeaczewski
61380453,pHailemariam Mekonnen Workiep
34000086,J.O Mecham
55338801,Nadija Rokitska
88754964,和明 永福
8135810,B Vartdal
95830911,Drj Rigby
69791898,Seraphin Bo
12884819,Cevat EKER- Özgür Murat ÇOLAKOĞLU - Mümine AKÇAALAN - Birsen GÜNERİ
21669657,Erika Huerta‐Carreón
22259732,ewennasjvk
73178260,Suyash Shinde
78342097,Viren P. Punja
34669558,Jan Holm
58221376,O. V. Dodonova
66550234,Ruihan Xi
27071613,Gramin Polytechnic
37734413,Josejulio Martínez
41631506,Konstantinos J. Gossios
43105193,Lakhdar Loukil
16265280,Dan D. Crawford
102593450,Shreekant P Pathak
99905444,Nathalia Evangelista dos Santos
29058349,Haruka Sazaki
69077904,Sarah Dermech
65188305,Riezal Mochammad Ramlie
1373984,A. Sarawagi
26886745,"Gong, Xinyu"
8086401,B Neog
95563845,DavidM. Euhus
30978883,I. Balciar
36361142,Jiyung Kim
101575127,"Pontual, Andréa"
61743291,Piyumi Lanka Weerawardena
32055975,Irina A Maksakova
1111947,A. M. Izmailova
43935920,Leonard Jacobs
101586542,Pradeep H Bedesi
38944880,K R Kurup
21579766,Eric Schlachter
16317524,Danelle Devenport
56096696,Neil Richard Chinn
21972950,Etibor Khudoyarova
32568149,J A Fedder
27062654,Graham K. Shaw
22512481,F. Correa Martins
31723567,Imelda Hernández Marín
13510816,Chi Kieu
79324208,Wanguo Zheng
89520835,岳志 秋葉
2678685,Adriano Cardim
87282352,안석용 ( Seok Yong Ahn )
22377242,F Kesterman
18129149,Dina Wafik Soliman
28310662,H.L. Kokubu
10204398,Bothe mandakini balasaheb
2680523,Adriano Gerd Lang
22445695,F W Gamache
46586297,M. Alberdi Goitia
45683822,Luisa Cabalin
62334874,Qiao Yong-l
92545755,谈大川
10450443,Brian K. Kennedy
9177675,Becky Yamarik
2991552,Ahmed Sai’du
52922384,Milton W. Reynolds
21874137,Esra Z. COŞKUNOĞLU
15147746,Cuong Tat Nguyen
46999009,M. Jerí Palomino
10474538,Brian T. Michal
45588112,Luis Carlos Reyes-Sosa
101930433,Reshani Himashika Perera
13731933,Chouhan J.S.
4346109,Allan Edward Ribbler
14023896,Christopher C. Valley
29663439,Henry Jonathan Villafuerte Mero
85784204,Тюнеев Николай Васильевич
39765273,Kannekanti
12561180,Cassie Keenan
77706151,Vasileia Karasavva
97571453,JAMES L.  MCCARTNEY
8268547,B. Hassam
24421960,Frederic Pasquier
70998392,Siavash Nasseri Moghadam
42175194,Kyle A Cottrell
6698878,Antonio Mancebo Villena
93249653,青島均
34489971,James E. Jones Jr.
95481035,Dalia M. Elsherbini
27809447,H Letts
60447854,Patricia. Gil-kodaka
54070709,Mounir A. Soliman
68454039,Salome Yakubu Tafida
357512,A Mraihi
33696565,J. Woidich
94784823,BJ Fang
90466100,杉原誉明
46875052,M. Garda Dorado
77257576,V.E. Esenabhalu
36374493,JL Molinuevo Guix
48484983,Maksim Patshin
98435277,L. J. Loos
83227706,Zidni Sadati Maulana Aden
59561836,P. L. García-Ybarra
64738722,Rene Augusto Ribeiro
19271851,E R Mackenzie
73199561,Suzanne J Walters
88055048,健三 気賀
87894893,佐藤健太郎
20651283,Elfie Tomaz Figueiredo
13102684,Charbon
50693301,Martin Stuebler
15975040,D.J. Goldman
40494812,Kazi Tasnim
77326042,V.S Arun Prasad
71036742,Sidong Bai
69605427,Seema Malani
53815792,Mónica Palomino‐Vasco
76813457,V M Kornazkiy
41173095,Kil Sang You
