institution_id,lineage_institution_seq,lineage_institution_id
5023651,1,5023651
4210101667,1,4210101667
4210108120,1,4210108120
4210128488,1,4210128488
4210167316,1,4210167316
2800956529,1,2800956529
4210150659,1,4210150659
4210103739,1,4210103739
4210164337,1,2802412784
3130777500,1,3130777500
4210139086,1,4210139086
4210103107,1,4210103107
2799744856,1,2799744856
4210137787,1,154526488
4210126653,1,4210126653
87572379,1,87572379
4210161279,1,4210161279
178694184,1,178694184
4210152087,1,4210152087
4210094273,1,1319490839
4210153230,2,4210153230
4387154171,2,4387154171
121883995,1,121883995
4210099715,1,4210099715
4210090038,1,4210090038
4210129230,1,4210129230
4210136477,1,4210136477
4210094815,1,207624831
4210102177,2,4210096333
4210166838,1,4210166838
4210115177,1,4210115177
4387152544,2,4387152544
4210088836,1,4210088836
4210115012,1,4210115012
4210116821,1,4210116821
4391767688,2,4391767688
4210115616,4,4210131075
4210151772,2,4210151772
4210098899,1,4210098899
4210125781,1,4210118136
4210142745,2,4210142745
4210150875,6,4210150875
4210111327,1,4210111327
4210131843,1,4210131843
4210107763,1,4210107763
4399598428,1,4399598428
4210148942,1,4210148942
4210133134,1,4210133134
12356871,1,12356871
4401726779,1,4401726779
4210131897,1,4210131897
4210141661,2,4210141661
4391768281,2,19820366
4210127968,1,263303288
4210095916,1,4210095916
4387152733,1,4387152733
4210147678,1,4210147678
2799976611,1,1332460256
2800417724,1,2800417724
4210087273,1,4210087273
4210151254,1,4210151254
4210152897,1,4210152897
2802883155,1,2802883155
216071944,1,216071944
4210134377,2,4391767959
4210128084,1,4210128084
4210085941,1,4210085941
4210101003,4,4210151455
4210100305,3,4210140876
4210152766,3,4210152766
4210096120,1,4210096120
4387155406,1,4387155406
4210141268,1,4210141268
4210104198,4,4210104198
4210123625,1,4210123625
4210112050,3,7882870
4210131455,2,2799886695
4210089974,1,4210089974
4210149439,1,4210149439
4210163676,1,4210163676
4210149848,2,19820366
4210116369,2,2799886695
4210142094,1,4210142094
3132164717,1,3132164717
4210101866,2,4210154378
4210163583,1,4210163583
4210145980,1,4210145980
4210149242,1,4210149242
1306291479,1,1306291479
4210090212,2,7923278
4210094952,1,4210094952
4210134982,2,4210134982
4210087009,1,4210087009
4210093165,2,4210093165
1335884394,1,1335884394
4210154282,1,4210154282
4210155136,1,4210155136
4210112732,1,4210112732
2802515901,1,2802515901
4210115161,2,4210115161
4387153397,3,4387153397
4210125268,1,4210125268
4210139355,1,4210139355
4210147514,1,4210145570
1298864461,1,1298864461
4387153899,2,4210128919
4210133819,1,4210133819
4210125673,1,4210125673
4210158544,1,4210158544
4210120112,1,4210120112
4210088651,3,4210088668
4210155198,1,4210155198
4210128435,1,4210128435
4210107597,1,4210107597
4387154708,1,1294671590
4388482745,6,4389425425
4210156203,1,4210156203
4210157092,1,4210157092
4210141570,3,4210138663
4391767688,3,97018004
4210093981,2,4210127390
4210162863,1,4210162863
4210133754,4,4210133754
4387154269,1,4387154269
4210117255,1,4210117255
4210143087,1,4210143087
4210147458,1,4210147458
4210116937,1,4210116937
4210117087,1,4210117087
4210100045,1,4210100045
4210160451,1,4210160451
2801633684,2,4210157942
4391767644,1,4391767644
4210139218,1,4210139218
4210138519,2,4210138519
4210118505,2,4210118505
4210127519,1,4210127519
4389425281,1,100532134
3132631111,1,3132631111
4210109533,1,160013858
1304373396,1,1304373396
4210155815,4,4210120496
184813773,1,184813773
4210135396,1,4210135396
4210107684,1,4210107684
4210156289,2,4210156289
4210155297,1,4210155297
4210099243,1,4210099243
4210089762,1,4210089762
4210099366,1,4210099366
4210106893,1,4210106893
4210102279,1,4210102279
4399598482,1,4399598482
4210155374,1,4210155374
4210137664,1,4210137664
4210123970,1,4210123970
4387152451,1,4387152451
76414455,2,76414455
1327992077,1,1327992077
4210120156,3,4210140930
4210106012,1,4210106012
4210112903,1,4210112903
4210095748,1,4210095748
4387155423,2,4387155423
4210124786,1,4210124786
4210164188,1,4210164188
4210125307,1,2802755631
4387154804,1,4387154804
4210091185,1,4210091185
4210127593,1,4210127593
4210131578,1,4210131578
4210131952,1,4210131952
4210112109,1,131077856
4210129663,1,4210129663
4210164374,1,4210164374
4210153106,1,4210153106
4387153030,1,4387153030
3024928649,1,2799567697
4210166006,1,4210166006
4210132655,1,4210132655
4210146856,1,4210146856
4210100995,2,4210100995
4394709101,2,68947357
4210098044,1,4210098044
4210110124,1,4210110124
4210144956,1,4210144956
4389425513,2,4389425513
4210132950,1,4210132950
4210145414,1,4210145414
4210103668,1,4210103668
4387153390,1,4387153390
4210164821,1,4210164821
135822937,1,135822937
4210138602,1,4210138602
4210086905,2,4210115231
4210158772,2,4210158772
4210132311,1,4210132311
4210150420,1,4210150420
4210130844,1,4210130844
4387155272,2,4387155272
4210158703,1,4210158703
4210109680,2,4210137409
45029084,2,45029084
4210105621,1,4210105621
4210164376,1,4210164376
4210154289,1,4210154289
4387154569,1,4387154569
4210141534,1,2802697327
164915025,1,164915025
4210150696,1,4210150696
2801741489,1,2801741489
4394709138,1,4394709138
4210129997,1,4210129997
4210135686,2,4210135686
4210143269,4,4210143269
4387153784,1,4387153784
4210134644,1,4210134644
4210097589,1,4210097589
4387152196,3,4387152196
4387154055,1,1294671590
4210143888,5,4210088668
4210151554,1,4210151554
4387156350,1,4387156350
2801388641,1,2801388641
4210162333,1,4210137409
3207297621,1,3207297621
4210157773,1,4210157773
4210127958,1,4210127958
4210167048,2,4210167048
4210104666,1,2799726393
4210130254,6,4210091621
4210124299,1,4210124299
4210090865,1,4210090865
4210119586,1,4210119586
28399731,1,28399731
56139608,1,56139608
4210136566,1,4210136566
4210134496,1,4210134496
4210139698,1,4210139698
2802841168,1,2802841168
4210166217,7,68947357
4210096975,1,4210096975
4210106569,3,4210106569
4210145150,1,4210145150
4210125886,1,4210125886
1285541721,1,1285541721
4210121044,2,99542240
4210111532,1,4210111532
4210092549,1,4210092549
4210096401,1,4210096401
4387152671,3,4387152671
4210105194,1,4210105194
4210116718,1,4210116718
4210104928,1,4210104928
4210159256,1,4210159256
4210105338,2,4210105338
4210124063,1,4210100975
4210124832,4,4210124832
4210088946,1,4210088946
4210136827,2,4210136827
4210133249,1,4210093497
4210126760,1,4210126760
4210142300,1,4210142300
4210119374,1,4210119374
4210122424,1,4210122424
4210109140,1,4210109140
4210088362,1,4210088362
4210130857,1,4210130857
4400009036,1,4068193
4387152501,2,4387152501
4210150617,2,65143321
4387153239,6,7454413
4210107272,2,4210155236
4210109723,1,4210109723
4210135289,1,4210135289
4210109870,1,4210109870
2799514511,1,2799514511
4210151259,1,4210151259
4210087058,1,4210087058
4210125186,2,148314036
4391768064,1,4391768064
4210089693,1,4210089693
4210127204,1,4210127204
4210133496,1,4210133496
4210154582,1,4210154582
4210118264,1,4210118264
4210147907,2,4210147907
4210112201,1,4210112201
4210154043,1,4210154043
4210097645,1,4210097645
4210107182,1,4210107182
2799690556,1,2799690556
4210137687,1,4210137687
4387154070,1,4387154070
4210116645,1,1294671590
4210115601,1,4210115601
4210115047,1,4210115047
4210090931,1,4210090931
33849332,1,33849332
4210093500,3,4210093500
4210135734,1,4210135734
2800896968,1,2800896968
4210102243,2,4210149555
4210139364,1,149851306
4210100591,1,4210100591
4210096116,1,4210096116
4210141211,1,1311060795
4210150875,1,131077856
4210142588,1,4210142588
4210147787,2,99542240
4210136228,2,4210136228
4210126462,1,160013858
4210100076,1,4210100076
4210129195,1,4210129195
4210130428,1,4210130428
4387153648,1,4387153648
4210102375,1,4210102375
4210146476,3,4210146476
4210142332,1,1308952385
4210156738,1,4210156738
85384539,1,85384539
3125032317,1,3125032317
4210088070,1,4210088070
4210100110,1,4210100110
4210116798,1,4210116798
4210149277,3,4210122704
4210110656,1,4210110656
4210156412,2,4210156412
4210142409,3,4210142409
4210090764,1,4210090764
4210116736,1,4210116736
4210102600,3,4210102600
4210165445,1,4210165445
2614128279,2,2614128279
4210166247,1,4210166247
4210135299,1,4210135299
4210110675,2,4210110675
4210088990,1,4210088990
4210167336,1,4210167336
4210130014,1,32062511
4210165252,1,4210165252
4210086873,1,4210086873
4387152792,3,1662191
4210143597,1,4210143597
4210094460,1,4210094460
4210152322,1,4210152322
4210143740,1,4210093292
4210154788,1,4210154788
4210088550,1,2799784675
4210152360,1,4210152360
2801380183,1,1295339012
4210134634,1,4210134634
4387154850,3,899635006
4210113288,2,4210113288
4210150925,1,4210150925
4210114058,1,149899117
2802335924,1,2802335924
15766328,1,15766328
4210122194,1,4210122194
4210099508,1,4210099508
4210092344,1,4210092344
4210115685,1,4210115685
4210135130,1,4210135130
4387152624,2,4387152624
4210096365,1,1286959531
4210089359,5,4387155568
4210118210,5,99043593
4210166662,1,4210166662
4210087508,2,44666525
4210135447,1,4210135447
2802348453,1,2802348453
4210167360,1,4210167360
4210100198,4,4210116927
4210125091,1,4210125091
4210115877,1,4210115877
4210092192,1,4210092192
4210127682,1,4210127682
4210114055,1,4210114055
4210124818,2,4210124818
4210120985,2,1294671590
2802581893,3,1330347796
4387152812,1,1311060795
4210132248,1,4210132248
4210141419,1,4210141419
4210136182,1,4210136182
332121957,1,332121957
171851574,1,171851574
4210107565,1,4210107565
4399657970,1,4399598428
4210142383,1,4210142383
4210147448,1,1302269238
4210124731,1,4210124731
4210109581,1,4210109581
4210130442,1,4210130442
4210156381,1,4210156381
4210163499,1,4210163499
2801121064,1,2799390153
142608572,1,142608572
4210131635,1,4210131635
4210102058,1,4210102058
4210133113,1,4210133113
4210112691,1,4210112691
4210158564,1,4210158564
4387930249,4,4210090127
4210097659,1,4210097659
36075867,1,36075867
4210134284,3,4210094889
4210090089,1,4210090089
4210158710,1,4210158710
4210092987,1,4210092987
4210133182,1,4210133182
4210115243,1,4210115243
4210086336,1,4210086336
4210116763,1,1322918889
4210128247,1,4210128247
4210136880,5,90669466
4210149461,1,4210149461
4210154233,3,200763008
4389425281,39,68947357
4210092888,1,19820366
4210105278,1,4210105278
4210145483,1,4210145483
19775971,1,19775971
4390039306,2,2802286613
4210141081,1,4210141081
4210113422,2,4210113422
205358943,3,4210092945
4210148413,1,1313323035
4210103104,1,4210103104
4210128004,2,4210128004
4210099866,1,4210099866
4210089505,1,4210089505
4210090718,1,4210090718
4210128240,1,194604659
4210094787,1,1288894424
2800155786,1,1302211766
4387156294,2,4387156294
4210137074,2,4210155236
2800088848,1,2800088848
4210100943,2,4210100943
4210107770,1,4210107770
83015752,1,83015752
119343350,1,119343350
4387153782,1,4387153782
4210136302,1,4210136302
4210114340,1,4210114340
4210117706,1,4210117706
4210136709,1,112643650
4210139171,1,4210139171
4210115655,1,4210115655
4210166317,1,1288882113
4210105932,2,1294671590
4210112408,1,4210112408
4210145403,1,4210145403
4210136097,1,2802661869
4210147467,1,4210147467
4210115298,1,4210115298
4210139005,1,4210127390
4387154999,6,4210128097
1328914791,1,1328914791
4210160244,1,4210160244
4210086651,1,124357947
4210165769,1,4210165769
4210139850,3,4210139850
4210113983,1,4210113983
4387154652,1,154526488
2802872779,1,2802872779
4210098997,1,4210098997
4210094908,1,4210094908
4210099662,4,4210120069
2799789324,1,2799789324
4210133930,1,4210133930
4210150864,1,4210150864
5490798,1,4210096981
4210144168,5,97188460
4210151104,2,5476602
4210149116,1,4210129205
4391768082,1,1313323035
4210107225,1,4210107225
2801345734,1,2801345734
4210090375,1,4210090375
4210154291,1,4210093367
4210155080,1,4210155080
4210167395,1,4210167395
4210124353,1,4210111106
4210114091,1,4210114091
2802629044,1,2802629044
4210093473,1,4210093473
4210094924,2,4210094924
4210098028,1,2801902503
4210110618,3,4210096427
4210150978,1,4210150978
4210155958,6,4210155958
4210094518,1,4210094518
4210117252,2,75717288
4210107030,1,4210107030
90281761,1,90281761
36085230,1,36085230
4210100229,1,4210100229
4210132276,1,4210132276
4210155979,1,4210155979
4210099970,1,4210099970
4210133447,2,4210133790
4210165909,1,4210165909
4210158480,1,4210158480
119575151,1,119575151
4210155403,1,4210155403
4210107777,1,4210107777
3131119317,1,3131119317
4210141313,2,1306490931
4210116664,1,4210116664
4210162317,1,4210162317
4392738309,2,4392738309
4210146400,1,4210146400
4210136531,1,4210136531
4210136082,1,4210136082
2800178121,1,2800178121
4210154026,1,4210154026
4210159245,2,4210159245
4387930295,3,2802992173
4210123514,2,4210123514
114432678,1,114432678
4210153000,1,4210153000
4210155062,4,4210155062
4210121201,1,4210121201
4210115690,2,4210115690
64180646,2,64180646
4210086383,1,4210086383
75917431,1,75917431
2803021075,1,2803021075
4388446409,2,4388446409
4210134173,1,4210134173
4210159628,1,4210159628
4210105943,4,19894307
4210146297,1,1337719021
4210095939,1,4210095939
188576332,1,188576332
4210103170,2,4210153755
4210104250,1,4210104250
4210107132,1,4210107132
187654780,1,187654780
4210162417,1,4210162417
4210088436,1,4210088436
50898853,1,50898853
2801463575,1,2801463575
4210132479,1,4210132479
4210151140,1,4210151140
4210103202,1,4210103202
4210159489,1,4210159489
912052591,1,912052591
4210101263,1,4210101263
4210104468,3,4210088668
4210139423,1,4210139423
4210143188,1,4210143188
4210103224,1,4210103224
4210146599,2,2799693246
4210140305,1,4210140305
4210135039,2,189075073
4210152365,1,4210152365
4210141487,1,4210141487
4210102621,1,4210102621
4210104565,1,4210104565
4210102938,1,4210102938
4210159692,1,4210159692
4210123497,2,4210123497
4210165808,1,4210165808
4210101405,1,4210101405
4210093305,4,4210139971
4210144693,1,4210144693
4210099264,1,4210099264
4387156027,1,2279609970
4210099219,1,4210099219
4210135956,1,4210135956
4210147200,1,4210147200
187400657,1,187400657
4210091849,3,4210091849
1333622710,1,1333622710
2799752757,1,1294586568
4210095634,1,4210095634
4210115844,1,4210115844
4210136699,1,4210136699
4210099146,1,4210099146
4394709204,1,4394709204
2801592862,1,2801592862
4210141312,1,4210141312
4210109795,1,1312222531
4210102076,1,4210102076
4210113639,1,4210113639
4210104670,2,4210104670
4210094469,1,4210094469
4210099891,1,4210099891
4210146312,1,4210146312
4210109117,1,4210109117
3131710501,1,3131710501
4210090826,1,4210090826
4210146316,1,4210146316
4210153925,2,54713919
4210113101,1,4210113101
4210089248,1,4210089248
205237279,1,205237279
3131107225,1,3131107225
4210119781,1,4210119781
4210159244,1,4210159244
4210141048,1,4210141048
4210151741,3,4210151741
4210091148,1,4210091148
1333577951,1,1333577951
4210142721,1,17974374
4210123226,1,4210123226
4210093821,1,4210093821
4388482753,2,1330347796
4210098152,1,4210098152
4210110857,1,4210110857
4210105763,1,4210105763
4210138179,1,4210138179
4210093909,1,4210093909
4210104267,1,4210104267
4210165773,1,4210165773
4210162970,1,4210162970
4400009010,2,1306490931
4210098742,1,4210098742
4210162872,8,4210162872
3131333345,1,3131333345
4210122050,1,4210122050
4210140380,1,4210140380
4210143832,3,4210143832
4210128292,1,4210128292
4210166057,1,4210166057
4210137170,1,4210137170
4210134216,5,4210160189
4210147675,1,4210147675
4210111935,1,4210111935
4210155873,5,2801453606
4210118021,1,4210118021
4210154428,1,4210154428
4210146725,1,4210146725
4387155853,1,4387155853
70928359,1,70928359
4210109986,1,4210109986
4210158877,1,4210103524
4210140541,1,4210140541
4210099451,1,2800326226
4210119282,1,4210119282
65322002,1,65322002
4210108771,1,4210108771
4210104659,1,2800832783
4387154375,1,4387154375
4210155585,1,4210155585
4210102475,1,4210102475
4210109033,1,4210109033
4210106069,2,4210106069
36128562,1,36128562
4210156622,1,4210156622
4210090838,1,4210090838
4210128933,2,4210144479
4388482706,1,4388482706
4210111208,1,4210111208
4210124431,1,4210124431
4210097276,1,4210097276
4210139573,1,4210139573
4210104583,1,4210104583
2802385203,3,4210126515
4210157320,1,4210157320
4210148379,1,4210148379
4210155688,1,4210155688
4210122206,1,4210122206
4210098404,1,4210098404
4210101473,1,4210101473
4210122289,1,4210122289
4210117115,1,4210117115
4210088623,2,4210088623
4210158909,1,4210158909
4210138574,1,4210138574
4210097262,2,4210097262
4210154439,1,4210154439
4387155747,1,161929037
4210133729,1,4210133729
4210114545,1,4210114545
4210134114,5,4210150854
168482264,2,168482264
4210093467,1,4210093467
4210131943,2,2802797007
4210115284,2,4210115284
4210132894,1,4210132894
4210153662,1,4210153662
202968851,1,202968851
4210146665,5,899635006
4387155910,4,4387155910
2801696985,1,2801696985
4210137309,2,4210137309
4210119004,2,2799886695
4210112388,1,4210112388
4387153100,3,4387153100
4210110214,1,4210110214
4210146491,1,4210146491
4387153130,3,4387153130
4210166423,1,4210166423
4210157233,1,4210157233
178102782,1,178102782
2800212897,1,2800212897
28334184,1,28334184
4210152774,1,4210152774
4210141709,1,1337719021
4396570464,1,4396570464
4210086955,2,4210086955
118091203,1,118091203
4210116025,1,4210116025
4394709120,1,4394709120
4210144071,1,4210144071
4210099676,1,4210099676
4210133347,1,4210133347
4210121560,1,4210121560
2750212522,1,2750212522
4210145113,1,4210145113
4210153505,1,4210153505
4210124483,1,154526488
4210164980,1,4210164980
4210099195,1,4210099195
4210161229,1,1313323035
147853995,1,147853995
4210146078,1,4210146078
4210139133,1,4210139133
4210095105,1,4210095105
127328727,1,127328727
4210112998,1,4210112998
3131967691,1,3131967691
3132245663,1,3132245663
4210100504,1,4210100504
2802251583,1,2802251583
4388891755,1,1296703163
2799915690,2,4210104814
4210114566,1,4210114566
4210150190,1,4210150190
4210129801,2,1336096307
4210149987,1,4210149987
4401727010,1,4401727010
4210114628,1,4210114628
4210128774,1,4210128774
4210142617,1,4210142617
4210148232,1,4210148232
4210104840,1,4210104840
2802593311,1,2802593311
4210123595,1,4210123595
4210146123,1,4210146123
4210162900,1,4210162900
4210157365,1,4210157365
4210157540,1,4210157540
4210159015,1,4210159015
4210132925,1,4210132925
4210166667,1,4210166667
4210150537,1,4210150537
4387930254,3,4210089050
4210162431,1,4210162431
4210159340,2,41198531
4210149901,1,4210149901
2802573037,1,2802573037
2802151105,1,2802151105
4210151152,1,4210151152
4210105491,1,4210105491
4210143223,1,4210143223
2802436875,3,39804081
4401726981,1,4401726981
4210152926,3,4210152926
4210133310,1,4210133310
4387155715,3,4387155715
2802982682,1,2802982682
4210152475,1,4210152475
4210092185,1,4210092185
4210140633,1,1330989302
3024865262,1,3024865262
196758499,1,196758499
4210123510,1,4210123510
4210091065,1,4210091065
4210162843,1,4210162843
4210155405,3,4210155405
4210135109,1,4210135109
4210137875,2,4210137875
4210100779,1,4210100779
4210153059,2,4210153059
4210132086,1,4210132086
2799810450,1,2799810450
4210119369,2,4210119369
4210153864,2,1299303238
4391767721,1,4391767721
4210137653,1,4210137653
35839044,1,35839044
4210094061,1,4210094061
4210128862,1,4210128862
4210123300,1,4210123300
4210166597,1,4210166597
4210128502,1,4210128502
4210092745,1,2799506148
4210131154,1,4210131154
4210108099,2,4210108099
4210095948,1,4210095948
4210161307,1,4210161307
4210158167,1,2801810276
4210141011,1,183918463
152859606,1,152859606
4210151608,1,4210151608
4210097688,1,4210097688
4210119623,1,4210119623
2800286501,1,2800286501
2803053409,1,2803053409
22407884,1,22407884
4210095957,1,4210095957
4387154707,4,56067802
1309988440,1,1309988440
4210105511,1,4210105511
4210096887,2,20231570
4210127092,1,4210127092
4210098340,3,4210114608
4210160751,1,4210160751
4210138794,1,4210138794
2802795875,1,2802795875
4210136180,1,4210136180
4210166242,1,4210166242
4210164734,1,4210164734
1287470202,2,4210147348
4210089224,1,4210089224
4210138370,1,4210138370
4210151434,1,4210151434
4210094700,5,4210094700
4210125446,1,4210125446
2999937185,1,2999937185
4210154735,1,4210154735
4210130006,1,4210130006
4400008886,1,4210113225
4210095106,1,4210095106
4387152953,1,4387152953
4387153858,2,4387153858
2799742215,1,2799742215
44854399,2,44854399
4210104344,1,4210104344
4210118128,1,4210118128
3131202706,1,3131202706
4210127775,1,4210127775
19989617,1,19989617
4210163144,1,4210163144
4210094545,1,4210094545
4210087732,1,4210087732
4210162082,1,134820265
4210110999,1,4210110999
4210119364,1,4210119364
4210112749,1,4210112749
2802184021,1,2802184021
4210089502,1,4210089502
4210106982,1,4210106982
4210088357,1,4210088357
4210162551,1,4210162551
4210133146,1,4210133146
4210092871,1,4210092871
4387155652,1,1320481043
4389425412,15,97188460
4210109089,2,4210152602
4210142368,1,4210142368
4210120606,1,4210120606
4210128511,1,4210128511
52727693,1,52727693
4210131785,1,4210131785
4210116526,2,198244214
4210105061,1,4210105061
74883215,1,74883215
4210117542,1,4210117542
4210086865,1,4210086865
4210143869,1,1312222531
4210110650,1,4210110650
4210136852,1,4210136852
4210138800,1,4210138800
4210089425,1,4210089425
4387156332,1,125932930
4210106258,3,4210106258
3023157815,1,3023157815
4210133873,3,1330347796
4210161998,3,4387152914
153327471,1,153327471
4210101561,1,4210101561
4210103260,2,4210105244
142089014,1,142089014
4210092323,1,4210092323
4210117864,1,4210117864
4210125173,1,4210125173
4390039322,6,4390039322
2801287017,1,2801287017
4210141050,1,4210141050
4210090618,1,4210090618
4210110256,1,4210110256
4210105943,7,4210105943
2799922383,3,4210163714
4210105606,1,1343052199
4210163826,1,4210163826
3130506732,1,3130506732
4210154375,1,4210154375
4210134463,1,4210134463
4210108443,1,4210108443
4210162085,1,4210162085
2800449262,1,2800449262
4210121286,1,4210121286
4210089099,1,1305429183
4210105711,1,4210105711
4391767722,2,4391767722
4210108201,1,4210108201
4210146359,1,4210146359
4210130891,1,1328359107
4210141370,2,4210141370
4389425249,4,4210097159
1335376613,1,1335376613
4210115704,1,4210115704
2802234544,1,2802234544
4210091024,4,4210096427
4210092491,1,4210092491
8775707,1,8775707
4210110191,1,4210110191
4210165215,3,4210165215
4210141336,1,4210141336
4210089716,3,4210089716
4210160356,1,4210121323
4210137348,1,4210137348
4210105782,1,4210105782
4210148899,1,4210148899
4210142309,1,149851306
4210137481,1,4210137481
4210100326,1,4210100326
4210119664,1,4210119664
4387155555,2,4387155555
4387152446,5,4210128193
4400600945,1,4400600945
4387154075,1,4387154075
4210121839,1,4210121839
4210141820,1,4210141820
2800860301,1,2800860301
4210106064,1,4210106064
52218309,1,103187081
4210091305,1,4210091305
4210160510,4,4210128919
4210140679,1,4210140679
4210106884,1,4210106884
4210116346,2,4210116346
4210145164,1,4210145164
4210166155,1,4210166155
4210117648,1,4210117648
4210127770,1,4210127770
4210140022,1,4210140022
2801810082,1,2801810082
4210090067,1,4210090067
4210126877,1,4210126877
4210152573,1,4210152573
4387152273,3,3018718406
4210125981,1,4210125981
4210118429,2,4210118429
4387155779,1,4387155779
4210116304,1,4210116304
2801587414,1,2801587414
4210158777,1,4210158777
4387156405,2,4387156405
4210119675,1,4210119675
4210156937,1,4210156937
4210142130,1,4210142130
4210157923,1,4210157923
4210165199,1,4210165199
4210156601,1,4210156601
4210119415,1,4210119415
4401200286,1,4401200286
4210141638,1,4210141638
4210122617,1,4210122617
2800078164,1,2800078164
4210132599,1,2800394112
4400008983,1,4400008983
4210152155,1,4210152155
4210164251,1,4210109925
4387152396,1,4387152396
4210147835,1,4210144782
4210117752,1,4210117752
4210140920,1,4210140920
4396570556,2,4396570556
916065895,1,916065895
4210103313,1,4210103313
4210108847,1,4210108847
4387152421,1,4387152421
4210108554,2,4210108554
170733385,1,170733385
3129355728,1,3129355728
4210159748,1,4210159748
4210129517,1,2801453606
4210087642,1,4210087642
4210104404,1,4210104404
4210148695,2,4210148695
4210094059,2,2801935854
4210113747,1,4210113747
4210090981,4,4210151987
4210092977,1,4210092977
4210166358,1,4210166358
4210087180,2,4210087180
4210134208,1,4210134208
4210155920,1,4210155920
4210091659,1,4210091659
4210099743,1,4210099743
4391767874,2,4210135349
4210141706,1,4210141706
4210100613,1,4210100613
4210154033,1,1313323035
4387930216,2,1308126019
2808593603,1,2808593603
4210140081,1,4210140081
4210128309,3,4210128309
4210123694,1,4210123694
4210102331,1,4210102331
4387154141,2,2279609970
4210099354,1,4210099354
4210133478,1,4210133478
4210101341,1,4210101341
4210105622,1,4210105622
4210125508,1,4210125508
2801859090,3,2802965805
4210160810,1,4210140224
4387152564,2,4387152564
4210115204,1,4210115204
4391768120,2,185261750
4210152223,1,4210152223
4210100680,1,4210100680
161052086,1,161052086
4210138812,1,4210138812
4210166814,2,4210166814
2801564582,2,2801564582
4210137630,1,4210137630
4387155726,1,4387155726
4389425491,1,1330989302
4210155936,1,4210155936
4210098653,1,4210098653
4210147258,1,4210147258
4210164542,1,4210164542
4210102455,1,4210102455
4210095866,1,4210095866
4210088615,1,4210088615
4210140490,1,4210140490
4210120474,2,4210145371
4391012596,2,2802797007
2800926667,1,1302211766
106707670,1,106707670
4210153456,1,4210153456
4387155271,1,4387155271
4210095588,1,4210095588
4210118862,1,4210118862
4210087421,1,4210087421
87828566,1,87828566
4394709215,2,4394709215
4210130227,2,4210130227
27639287,1,27639287
161913731,1,161913731
4210119085,1,4210119085
4210113579,1,4210113579
4387154148,3,4210102700
4210139015,1,2801902503
4210097949,1,4210097949
4210116769,1,2803097894
4387930234,3,4210093799
3131544347,1,3131544347
4210093343,2,4210144782
4210114252,1,4210114252
4210141441,1,4210141441
4210147033,1,4210147033
4210133308,1,141597827
4210127921,1,4210127921
4210087346,1,4210087346
4210100151,1,1294671590
4387155106,1,4387155106
4210108692,2,4210108692
4210107845,1,4210107845
4210115757,1,4210115757
4210097557,1,4210097557
4210167164,1,4210167164
4210165138,1,4210165138
4210126383,1,4210126383
4210127190,2,4210133143
4210137648,4,4210137648
4210144125,1,4210144125
4210109623,1,4210109623
4210107078,2,4210107078
4210102797,1,4210102797
4210132392,1,4210132392
4210110348,1,4210110348
179060312,1,179060312
4400573228,1,4400573228
4210158805,1,4210158805
2800605188,1,2800605188
4210125298,2,4210125298
4210137227,2,4210137227
4210106857,1,4210106857
4399598456,2,4399598456
4210145645,1,4210145645
2801309126,1,2801309126
4210136403,1,4210136403
2802675445,1,2802675445
4210102164,1,4210102164
4210134663,1,2802818602
4210152426,1,4210152426
4210092237,1,4210092237
1289243028,1,1289243028
4210123112,1,168537998
1333512998,2,1343035065
4210114899,1,123791789
4210093388,1,4210093388
4210142738,1,4210142738
4210119044,1,4210119044
4210127336,1,4210127336
2802086352,1,2802086352
4387152539,1,4210094311
4210138735,1,4210138735
139046659,1,139046659
4210096950,1,4210096950
2802962864,1,2802962864
4210114466,3,4210114466
4210090073,1,4210090073
4210128732,1,4210128732
4210111960,2,142476485
4210120157,1,128193699
4210128283,1,154526488
4210089738,1,4210089738
4210130938,1,4210130938
4210132768,1,4210132768
4210098792,1,4210098792
4387153010,3,4387153010
93085520,1,93085520
4210160915,1,4210160915
4210136061,1,4210136061
4210099304,2,4210099304
4388891793,2,165339363
4210115417,1,4210115417
4210096872,1,4210096872
2799435405,1,2799435405
4210120395,1,149899117
4210138796,1,4210138796
4210119486,1,4210119486
4210109823,2,4210109823
27941296,1,27941296
4210145037,1,4210145037
4210124077,1,4210124077
4210138710,1,28806726
2801959050,1,2801959050
4210120052,3,4210120052
4210101312,2,4210133414
4387152466,2,4387152466
4210132521,1,4210132521
2802269383,1,2802269383
4210124006,1,4210124006
4210136731,1,4210136731
4387154812,2,2802487185
4210160889,1,4210160889
4210166476,1,4210166476
4210102123,5,4210102123
4387152911,3,4387152911
4210159844,1,4210159844
4210097930,1,4210097930
4210138571,1,4210138571
4210137903,1,4210137903
4210162999,1,1285764155
4210152496,2,4210152496
4210109017,1,4210086203
4210111106,1,4210111106
4210113887,1,4210113887
4210113653,1,4210113653
4210138302,1,4210138302
4210143523,3,4210128300
4210126109,1,4210126109
4210155526,1,4210155526
4389425419,1,4389425419
4210087260,1,4210087260
4210095706,1,4210095706
4210158004,1,4210158004
4210164491,2,4210164491
4210114484,1,195731000
4210097617,1,4210097617
102826571,1,102826571
4210096545,1,4210096545
4385474403,1,4385474403
4210114570,1,4210114570
4391768140,3,4210127390
4210150120,1,4210150120
2801122164,3,1330347796
4210130001,2,4210130001
2800458533,1,2800458533
