concept_id,umls_cui_seq,umls_cui
2777353892,1,C0451394
206497026,1,C1623497
2779275196,1,C0331014
2777261249,1,C0323245
192285135,1,C0553561
2778916125,1,C1083337
165718592,1,C0009615
2776900477,1,C0025706
3019152611,1,C0022876
2776327930,1,C0998165
75639521,1,C0868962
2776795634,1,C1095866
43214815,1,C2347947
32464470,1,C1876166
2778415121,1,C0330356
95974651,1,C1881201
166471694,1,C3810521
2777847592,1,C0001047
28005876,1,C0014139
2776027139,1,C0039825
2778326061,1,C2936614
2779057330,1,C1623048
2781263971,1,C0034392
2776734051,1,C0993603
202216756,1,C0376619
7860815,1,C1709708
2780213375,1,C1710688
70508372,1,C0017528
2779770423,1,C1257856
2910227796,1,C2987682
5133013,1,C0303193
2776271928,1,C0030040
2778141389,1,C4274302
164429055,1,C0021629
119823426,1,C0162517
2910285276,1,C1862763
2778990603,1,C0392866
2776055120,1,C0752340
2781161787,1,C3887642
2779920767,1,C0446125
2909871498,1,C0043216
64869954,1,C0205557
142311740,1,C0870181
195310446,1,C0599209
2778928357,1,C0227885
2777522434,1,C0185188
2778000068,1,C0007397
2909675724,1,C0085149
2778823896,1,C0015214
104060986,1,C0242504
2779900269,1,C0242748
2779571254,1,C1328407
2776551942,1,C0023925
2910147798,1,C2931317
2986157811,1,C0681574
2778095195,1,C0039771
2780060422,1,C4277750
75126325,1,C0349251
2776678969,1,C0949791
99664630,1,C0443286
2780731870,1,C0034362
28185617,1,C1709894
202265312,1,C0753512
3017948075,1,C0023470
2778830669,1,C3467876
2777872592,1,C0037301
2778304534,1,C0026793
2779388368,1,C1535926
2777690781,1,C1955928
2910515535,1,C2242472
2779024559,1,C0050989
20352681,1,C0162829
3753494,1,C0242245
2780795924,1,C0317593
2778457984,1,C0028115
172081034,1,C0040226
2994005214,1,C0007809
2777146706,1,C0076374
2776948614,1,C0327220
22694160,1,C0599790
2780742699,1,C0036911
2780786045,1,C0001369
193230392,1,C0232478
2779406339,1,C0041009
2908901865,1,C0684343
3020004979,1,C0242448
155614148,1,C0870954
2780099242,1,C0009881
2776809841,1,C0338831
2778364766,1,C4724434
133571119,1,C0008813
13852961,1,C0232117
2910569719,1,C0324765
70026782,1,C3830994
2780368125,1,C0030647
2781462491,1,C0031959
2775836813,1,C0038532
2777336873,1,C0946707
2910815217,1,C0587355
2777721841,1,C1034064
42369531,1,C0672725
2777443451,1,C0587901
2778548315,1,C1143841
2778905913,1,C0041350
2778165163,1,C1337011
2778187402,1,C0314874
3017460644,1,C0232991
108710744,1,C0750479
2781093953,1,C0379900
100433359,1,C1710025
2910036229,1,C0074018
2778300992,1,C0232347
121958486,1,C0042794
2778179392,1,C0068004
2776783490,1,C0033251
2776489590,1,C0035579
177865409,1,C0056371
2910515783,1,C0234378
2780955776,1,C4725378
3020590458,1,C0597513
2992111332,1,C1257886
3018125106,1,C2700396
2781235140,1,C2987480
111683008,1,C0006611
2780378061,1,C0557854
42698342,1,C0018599
2780608745,1,C0086047
2910266098,1,C0600434
2780532849,1,C1138404
3018655482,1,C0858600
2909345572,1,C0003969
2780554755,1,C0035029
2776792860,1,C0127806
2776577112,1,C0035335
65835030,1,C0870226
2776243700,1,C4722316
3020690005,1,C0040598
37752432,1,C0043099
2776986184,1,C0015027
2776216170,1,C0004659
2779422105,1,C0291147
3018581240,1,C0085693
191795146,1,C0205307
3018949938,1,C3178908
2776900844,1,C0682356
2780913535,1,C0043252
2780084366,1,C0011298
2776244449,1,C0318179
2909357949,1,C0119091
2908838615,1,C0027070
2780745239,1,C0025681
2776974648,1,C0190010
2994376976,1,C0086209
2993847032,1,C0242266
2911218161,1,C2985416
3017734706,1,C0203418
2910351856,1,C0228126
2781104859,1,C0015121
2777983669,1,C0018183
2780301084,1,C0035526
2777655684,1,C0246283
16824249,1,C2755352
2780959897,1,C1076578
2993503261,1,C0516894
139134214,1,C1709096
2778063263,1,C0304638
2780366003,1,C0010828
37246793,1,C1552931
2778735756,1,C0252527
2780993443,1,C0376547
14400755,1,C0011673
2779186596,1,C0075813
51618164,1,C0054869
62989814,1,C0870609
2778609687,1,C4551438
989437,1,C2826618
194993378,1,C0887909
2775956885,1,C0152296
143273055,1,C1880273
2778187257,1,C0004781
184386139,1,C0870219
2780586882,1,C0205352
2993968704,1,C1378703
50764671,1,C0679111
2777043163,1,C0162529
2780247652,1,C0227080
141810719,1,C3494379
2777223053,1,C0206719
2779283356,1,C4727847
2780272996,1,C1720825
56200935,1,C1709278
154758884,1,C0024888
2780371621,1,C1880354
2779699572,1,C0541315
2779494072,1,C0743332
2993783671,1,C0221459
2778908408,1,C0012470
99712631,1,C0683740
2780924097,1,C0319670
2775895851,1,C0003995
194832188,1,C1955907
3020279770,1,C0030652
21717790,1,C1562222
2777032099,1,C0180431
2779071238,1,C1453852
2777181619,1,C0314845
2778110911,1,C0066109
2780622394,1,C0019114
73758832,1,C4277580
2779056158,1,C0031139
2909108646,1,C1142272
2778769901,1,C0011175
2780919815,1,C1705873
2781445593,1,C0996896
2780320262,1,C0006215
2777381025,1,C2698753
2778064476,1,C0022573
2780498275,1,C1120186
155064970,1,C1415280
2778804033,1,C0021658
2777056448,1,C0001563
53161047,1,C1182707
2779744173,1,C3853822
2780300509,1,C1881209
2777650959,1,C0587044
2778101114,1,C0683743
121017731,1,C5201004
2776286235,1,C0031357
139058780,1,C0344320
2779354729,1,C0004444
2776565012,1,C1207726
2776192174,1,C0971008
2910935011,1,C2350529
2777911022,1,C0582818
2984157484,1,C0682028
2780835546,1,C0014582
2426938,1,C0033080
533869091,1,C0242202
2778886567,1,C0019562
2779710594,1,C1707733
2910584470,1,C0393735
162834538,1,C1449620
12404463,1,C0007983
2778943559,1,C0012600
2777127409,1,C0017689
2776266639,1,C0085413
2776289669,1,C0019677
2777466164,1,C0019469
2776513250,1,C0520499
8597951,1,C1404985
2909744060,1,C0036329
2910751344,1,C0003869
2777935641,1,C0066409
2778866819,1,C0205721
2776472261,1,C0020580
104663316,1,C0678576
2778918492,1,C0033375
2908605954,1,C0140079
2779258938,1,C1533724
2776967484,1,C0016167
2777338322,1,C0021364
78343239,1,C0115220
28493345,1,C0597262
2779439245,1,C0030783
2779806092,1,C0221775
3019360443,1,C0681339
37000724,1,C0242701
2909034198,1,C0028655
146285616,1,C0078058
2776109754,1,C0014863
2910429286,1,C0010054
2910142743,1,C0949860
2777975993,1,C0282635
2776710815,1,C0012780
196822366,1,C4277702
2778622654,1,C0013974
78221974,1,C1705320
2781298581,1,C0000096
2781238097,1,C1518526
203176296,1,C4318381
2776570981,1,C0003506
2781461550,1,C0597910
66517615,1,C0282636
2776741139,1,C0012373
3020189181,1,C0446301
2779576792,1,C4554530
156708679,1,C0300926
31241831,1,C3658358
2780108899,1,C2001856
116188536,1,C0001198
2985189572,1,C0376441
2780330708,1,C0076117
2777280388,1,C1706310
199096232,1,C0036208
2022786,1,C0143630
2776371013,1,C0019572
2777858928,1,C0238457
179036041,1,C0680942
2776789625,1,C1332397
2779832335,1,C0475715
2777240266,1,C0210657
2779161898,1,C0025562
2776572635,1,C0873118
2777325121,1,C1998313
192489979,1,C1710275
4679612,1,C0205418
2779318699,1,C0226611
188209991,1,C1413898
2778170410,1,C0011306
2779549974,1,C0041215
2779843651,1,C1710082
106773901,1,C0682906
2910232053,1,C0600528
2780266723,1,C0037643
2777301948,1,C0056913
2776474195,1,C0200189
89805583,1,C0178951
158074577,1,C0128479
2776363448,1,C0026032
2777307396,1,C0049289
74916050,1,C0031531
2780454255,1,C0086750
77231918,1,C0055633
2779743720,1,C0424169
2778034410,1,C0010268
2776691311,1,C0019541
2779409168,1,C0262627
2780918051,1,C0686817
2908713948,1,C2985398
2781183200,1,C1521759
106186310,1,C1705957
2908622964,1,C0016640
2777180064,1,C0029922
2909112448,1,C0032177
2776179656,1,C0006706
2778145279,1,C0460968
2910207319,1,C0225897
2910076437,1,C1288300
2780406733,1,C0162313
4870876,1,C0032371
2780698032,1,C3715177
517835270,1,C0006223
102284421,1,C0180572
2779982601,1,C0000990
2910678782,1,C0032797
120359367,1,C0008115
197849852,1,C0920623
36703968,1,C2697938
2778925797,1,C0022375
2992596254,1,C0034606
2908539429,1,C0012544
2779308761,1,C1010821
2776313322,1,C0520743
105208137,1,C0084829
2779543040,1,C0110666
2910275740,1,C0010043
135628077,1,C1333620
2778819841,1,C0998452
2780416715,1,C1621955
2777687272,1,C1000974
2777364306,1,C0003955
41007239,1,C0019737
2776132848,1,C2948008
139149728,1,C0872171
2909062942,1,C1552268
1934278,1,C0337081
2776846390,1,C0028242
2993163795,1,C0023317
2778941822,1,C0007398
2994180660,1,C0162871
2779080361,1,C0064138
2781059491,1,C0025677
176619506,1,C3831111
2778187792,1,C0179412
2777287647,1,C0009353
69218264,1,C4277511
2780638554,1,C0011702
2909065260,1,C0023532
2775941721,1,C0020626
2780222010,1,C0022677
2992547766,1,C0376306
2909511222,1,C0038472
2778321746,1,C0680244
2776036575,1,C0085681
2779548794,1,C0003308
2777719358,1,C1646817
2778934081,1,C0027858
2989422753,1,C3179344
2778941218,1,C0878773
2780750210,1,C1909055
2777687345,1,C0282074
173145845,1,C0034961
2776353676,1,C0043528
117705580,1,C0082978
2779514672,1,C0134200
2780703679,1,C0019155
26572238,1,C4531557
2994541485,1,C0042769
2780147359,1,C0007257
2776731575,1,C0028259
2911223091,1,C1563726
176860957,1,C0014032
2777643578,1,C0040124
107641696,1,C0227496
66135807,1,C0767337
2910357046,1,C0206727
2781184374,1,C0013769
2780122544,1,C0030895
2777375102,1,C0683283
2779101902,1,C0728810
2911054351,1,C0033575
2777248721,1,C0018870
2778914303,1,C1043601
2910227669,1,C0035309
2909867593,1,C0473296
134484671,1,C0068407
147494362,1,C3476657
2909570427,1,C0040450
2779142324,1,C0026499
2909960034,1,C0037178
184404459,1,C0054966
92488253,1,C1261468
2778130612,1,C1031210
2777884120,1,C0061506
19269812,1,C0332221
2777771302,1,C0452240
150193269,1,C0029391
2910824017,1,C0017422
2779769944,1,C0037114
107397762,1,C4760607
2780657452,1,C1708332
2909421166,1,C0193704
77179829,1,C1148798
2779623869,1,C0042421
2777359373,1,C0996749
2776139661,1,C0337688
2777642646,1,C0024407
206041023,1,C0871608
2777858994,1,C1518275
104849204,1,C0034787
2984590833,1,C3504153
2778475581,1,C1721068
144082473,1,C0597526
2778456524,1,C0331584
99696124,1,C0026679
2775916456,1,C0002892
2778046553,1,C0028785
2780796267,1,C0016676
55447825,1,C4042791
79904392,1,C0597722
2780788601,1,C0005401
2777762789,1,C0028741
135215475,1,C3826585
2778803959,1,C0682572
164226766,1,C0699794
2780616974,1,C0060205
23224414,1,C2697586
187961010,1,C0013845
2780560928,1,C0018602
2779546430,1,C2984571
2780617971,1,C0018616
2992987738,1,C0019980
3020580990,1,C0427728
114115404,1,C0870435
2910564767,1,C1505020
2776537999,1,C0013804
2777116130,1,C1623167
2781056559,1,C0253563
2781001862,1,C0031046
2780769345,1,C0376253
2777738799,1,C0066080
2778794311,1,C0314633
2781362769,1,C0152054
3020017016,1,C0459815
2777207636,1,C0293608
2778501071,1,C0378070
3019607171,1,C0682880
2779137570,1,C0376683
2986257353,1,C0086944
64016661,1,C2700094
2779280383,1,C0038432
2780323712,1,C0025598
2778360308,1,C3658218
2909292399,1,C0441669
520551903,1,C0024170
2775992611,1,C0206146
2776296159,1,C1095836
2781356878,1,C1011670
2780026749,1,C5239551
119128870,1,C0667282
2910141127,1,C0032002
2777558362,1,C0043465
2776572759,1,C0372464
146617872,1,C1709931
2778163492,1,C3826373
2776053893,1,C0176217
182306322,1,C1705177
138020889,1,C4505156
2778961111,1,C0534191
90132467,1,C0031797
2992147476,1,C1513375
195580219,1,C0597297
2780047943,1,C0039848
142052008,1,C0010362
2778615690,1,C0331259
2777784954,1,C0043520
2780023022,1,C0220808
53467394,1,C1435009
2779812248,1,C0320420
2910874156,1,C0011746
2780729457,1,C4525830
183454016,1,C3179001
2778884479,1,C1722260
126042441,1,C0080089
2778614373,1,C4048267
2777746085,1,C0333350
2776618447,1,C0034021
2992605556,1,C0679103
188810444,1,C0132777
2777958824,1,C0064723
2779801569,1,C0001888
11693617,1,C0871858
137982476,1,C3661469
2780790693,1,C0256103
2780297055,1,C0061179
45413362,1,C0033464
74962801,1,C0222058
123894998,1,C0162768
2909211255,1,C0018946
22517002,1,C1704934
2910059436,1,C0751974
2780305828,1,C0005380
2776156084,1,C0085835
23036609,1,C0442146
2781217586,1,C0019024
2986087404,1,C4505477
2910910449,1,C0032782
541746794,1,C0017466
2778990124,1,C0871251
2775949245,1,C0002712
2778143727,1,C0871211
2776672898,1,C0085501
2909135397,1,C0345905
2776942308,1,C0009809
2777248757,1,C1024753
187092789,1,C1825502
181199279,1,C0014442
107511713,1,C3845929
2910533620,1,C1080842
191163429,1,C0172659
2779500671,1,C0410447
2776309202,1,C0036766
63412515,1,C0028711
2776390293,1,C0021499
2910705878,1,C0997189
2909982947,1,C0012653
88879693,1,C0683920
3018810166,1,C0149985
2776352029,1,C4699285
26291073,1,C2348480
2910418148,1,C0002529
2910425318,1,C1449675
2780203217,1,C0034575
107563273,1,C0016217
2778471300,1,C0006929
2779944601,1,C0020740
2777621412,1,C4285073
2779996878,1,C1263960
2780807236,1,C0004816
2909479827,1,C0040963
2777734296,1,C0053163
2780564577,1,C0033860
2781402358,1,C0034386
3019417119,1,C0679699
2781174913,1,C0026277
2909167518,1,C1556085
2778862431,1,C0071499
173201364,1,C3494288
2993665447,1,C0331554
2777035058,1,C0680396
2778665436,1,C0023974
22818535,1,C2905581
3017531110,1,C0206109
2776603314,1,C0068527
2776527163,1,C0030493
2778712684,1,C0920312
2781349841,1,C0337058
2778814158,1,C0017349
28328180,1,C0038250
2780323295,1,C1270423
530467964,1,C0007012
157333092,1,C2984327
2777654188,1,C3889680
2775872228,1,C0014118
2993937004,1,C0035190
2778465066,1,C2585225
2777511614,1,C0002795
2776354463,1,C0224377
2780820263,1,C1003378
128709446,1,C0242680
193363816,1,C0008559
2780683386,1,C0007839
2775872116,1,C0242691
142172996,1,C0037404
2778333328,1,C0013720
2779835073,1,C0006840
2777208748,1,C3178812
2781372846,1,C0935623
2778348170,1,C0008297
183839525,1,C0028302
2779965156,1,C2713450
2776553844,1,C0020861
2780390811,1,C0870635
2779923029,1,C0582819
144382850,1,C0031309
2776370595,1,C0597433
2781289335,1,C0206711
2779634917,1,C1735594
2781276175,1,C0282386
2910182162,1,C0682034
136020623,1,C2936533
2780278869,1,C0017651
2781403221,1,C0173532
119145174,1,C1705318
2780835420,1,C0068980
2778075232,1,C0339480
149187182,1,C1325592
2776820357,1,C0007769
200990466,1,C0035423
1570309,1,C1956398
174286582,1,C1444207
2780329694,1,C4277628
2780213581,1,C0320795
2778107364,1,C1564874
207267971,1,C1516832
2780179036,1,C0699828
2778600644,1,C1001015
2780990795,1,C2350562
110459506,1,C2248593
2776009955,1,C0600187
3019612227,1,C0022925
2776194465,1,C0037047
2917558,1,C1552967
520434653,1,C0023089
2776171842,1,C0053230
171265473,1,C1328735
2780324008,1,C0680324
2776364125,1,C0003617
148220186,1,C1274040
112999384,1,C1511061
2780187454,1,C2613540
2776444593,1,C0004578
2775943906,1,C0524824
119671327,1,C0007818
524218345,1,C5241252
2781289450,1,C0040958
108477463,1,C0007075
2780306303,1,C2955669
2776853492,1,C0063235
77269340,1,C0681056
2777638906,1,C0999070
3017810746,1,C0749647
2910079589,1,C0001390
2778153493,1,C0031800
2780443816,1,C0334556
2776236347,1,C0600461
91682802,1,C0681930
2779918671,1,C0012798
2992520072,1,C0243005
2780155452,1,C0068946
2781137303,1,C1609291
2776468994,1,C0053954
2777681368,1,C1622980
2777092462,1,C1424611
2994432733,1,C1956346
2908765736,1,C0700583
112680207,1,C0521163
2779416561,1,C0035111
2776919830,1,C1005150
2910049883,1,C0023055
2776308447,1,C0971874
2909236549,1,C0042321
2777973245,1,C0032582
2779903281,1,C0695347
2909191862,1,C1333600
2910190370,1,C0949889
63180777,1,C0062739
2778811088,1,C0021099
2779290215,1,C0019751
2910665519,1,C0043122
2776040555,1,C4505099
2778269268,1,C0031545
2779717382,1,C0010679
96024061,1,C0242498
90861158,1,C0020053
2779733990,1,C1257875
85407183,1,C4505300
2776860028,1,C0358430
2992618853,1,C0142791
38976095,1,C5238639
25343380,1,C0869014
100660578,1,C0679063
2781338237,1,C0016016
2775934596,1,C0025147
2909731388,1,C0184930
2909764710,1,C0024689
61521584,1,C0000941
2776860057,1,C0562520
2778261374,1,C0015950
3013748606,1,C0019682
3019402062,1,C0017125
2778768500,1,C0001261
50515024,1,C0043301
122806257,1,C0031526
2777522714,1,C0086835
2776294576,1,C0011745
2777450907,1,C0085260
2776997559,1,C0915040
2776354556,1,C2936756
2781376893,1,C1419248
2777497123,1,C0152309
2780753045,1,C0015109
2778779881,1,C1202928
91375879,1,C0870502
2778175403,1,C0038185
2778333127,1,C0012098
2775898421,1,C0446516
3017601658,1,C0020909
2777121736,1,C0035031
2779636613,1,C0008241
2775941986,1,C4086564
2779729912,1,C0064997
2910043377,1,C0043308
2777449187,1,C0020578
2983288658,1,C3665472
2779442721,1,C0006983
2908567754,1,C0008489
2776981962,1,C1083174
103316784,1,C0017403
127077266,1,C1699633
185305159,1,C0871237
2911063046,1,C0086252
54888747,1,C1708577
2908821069,1,C0950080
2780411916,1,C0050596
2908795448,1,C0086981
2778258611,1,C0969054
2777422806,1,C2353951
2910480513,1,C0034193
2777152358,1,C0267963
2779480814,1,C0027368
2778949310,1,C0057781
2779696498,1,C0026717
2777168789,1,C0332563
2910605048,1,C0235461
2779881495,1,C0071764
2775860198,1,C0020022
2778914530,1,C0085178
2777798493,1,C1552922
2994533931,1,C0032756
19743564,1,C0085635
2779687700,1,C5197800
2776283816,1,C0038954
2778561856,1,C0400821
2778674591,1,C0014540
2992242676,1,C0680438
2780124434,1,C2350345
2776226600,1,C0001979
190727270,1,C0376452
2776386860,1,C2973391
2992423453,1,C0452458
2909500757,1,C0770893
96777728,1,C0022698
101433766,1,C0205286
173906292,1,C0558820
2779121891,1,C0085360
68236139,1,C0037710
2780628323,1,C0009074
57631264,1,C2984819
2781443782,1,C0021122
2910529826,1,C1263988
115534355,1,C0181427
2776449523,1,C0035681
2910972410,1,C0857372
2780365743,1,C0075245
2780049689,1,C0211161
2780274944,1,C1028822
2776976630,1,C0013084
2779491563,1,C0162741
2777221213,1,C2981745
2911049916,1,C0556482
153946474,1,C0181707
2778837293,1,C3853661
193820426,1,C1513387
2779881037,1,C0040872
2775984649,1,C0323355
2777052638,1,C0230240
189430467,1,C0699794
2777538855,1,C0005052
2911096669,1,C4045577
169536714,1,C1955950
2776995303,1,C0041177
1186008,1,C0758959
187745722,1,C0680292
2780900520,1,C0011317
2780206985,1,C0014806
2776041557,1,C0013138
2776656883,1,C0320023
2779018429,1,C0039866
87858587,1,C0681919
123750103,1,C1449599
2776681766,1,C0982134
2776158853,1,C0534009
2910551752,1,C0443763
2779173036,1,C0390645
117626034,1,C0376534
2779005586,1,C1364955
2778138524,1,C0056961
146508145,1,C0014408
2909885224,1,C0233459
2778617687,1,C0598447
87343466,1,C3178985
2781049234,1,C0028073
110411900,1,C1421536
190743605,1,C5392099
2781105203,1,C0497566
2910515064,1,C0206629
2776412973,1,C0074526
2779072444,1,C0011696
2778905741,1,C0132172
2780534505,1,C1337242
3951539,1,C0065752
139015958,1,C0681255
758759,1,C0527031
2908748535,1,C0006960
2777860557,1,C0579233
2983815764,1,C0162468
2777724181,1,C0026205
2909088314,1,C0452557
2910646857,1,C0033802
2779918246,1,C0205950
513323569,1,C0025080
2779592421,1,C0062086
128057223,1,C0054450
2778279818,1,C0021521
2777692346,1,C0949921
2780561956,1,C0056506
2911145106,1,C0031368
2780897802,1,C0016804
3756478,1,C0459551
2777595491,1,C0079990
2779583969,1,C1099456
203092338,1,C2347784
2778948405,1,C0672203
50171091,1,C4255172
2775956843,1,C0003869
2781115071,1,C0039607
2780029045,1,C0871003
2778014424,1,C0032999
2778499278,1,C0152316
186399102,1,C0596322
2992130864,1,C0016410
2779740036,1,C1532391
89138240,1,C0042542
6881719,1,C0017346
2991717224,1,C0481840
2780292010,1,C0036233
2777247629,1,C0007775
2779899204,1,C0028791
510490043,1,C0003947
2776580309,1,C0008155
2779177272,1,C0003289
2778064038,1,C0331319
2994538360,1,C3826699
53001019,1,C0037431
58962609,1,C3890377
2779395763,1,C1012729
2779127605,1,C0001857
2776858809,1,C0040087
2776021025,1,C0038152
2778431908,1,C0304082
2775987957,1,C0446254
2776229289,1,C1556020
2984529727,1,C1881717
127315564,1,C0372603
2909546088,1,C1514486
149150037,1,C4727027
2778004101,1,C0003402
129047720,1,C0178837
2910604149,1,C0040044
2778512757,1,C1257780
2778397350,1,C0054616
207609745,1,C2698540
37773902,1,C0680294
130049864,1,C0442713
2777700496,1,C0074993
2780553977,1,C1223305
2776867784,1,C4317009
181169782,1,C0680950
88611116,1,C0015259
63529061,1,C4277695
2777407522,1,C0025500
2910378060,1,C0319559
56456773,1,C0580794
29376679,1,C0003070
2776928490,1,C0235950
2777212017,1,C0006361
2910172056,1,C0038154
2778426673,1,C0006107
2780265247,1,C0062211
2778106681,1,C2985443
150681269,1,C0563147
2781449700,1,C0458310
2909334127,1,C0040436
2779305415,1,C0009010
153574943,1,C0028632
22593422,1,C0030761
2908737351,1,C1720916
2780911369,1,C0999593
2777250017,1,C0026470
2779697368,1,C0023764
2780868683,1,C0035588
2991799789,1,C0400447
2909114478,1,C2673622
2992805700,1,C1510574
2779530757,1,C0332306
2779033964,1,C0032458
2778536940,1,C0317620
2776939746,1,C2827413
76737569,1,C0599677
2778843634,1,C1882138
2779767262,1,C0013633
152076505,1,C0019939
2908564507,1,C0016659
30293662,1,C1707063
6260449,1,C0449819
2776091240,1,C0201269
2776348710,1,C0392806
2776667075,1,C0442600
2777677444,1,C0085495
2777317804,1,C0071728
2776263037,1,C0026846
2779211342,1,C0011177
2779991468,1,C0152297
2992053201,1,C0087113
64348721,1,C0033235
49802076,1,C1622891
2776780178,1,C0024117
2777244283,1,C0059527
2777807940,1,C0059865
2778137410,1,C0018104
3018675036,1,C0012173
2776448209,1,C0008387
18483071,1,C1293132
2777563944,1,C0021572
2778275628,1,C0056152
2778894822,1,C0184265
199083928,1,C0008844
2779090125,1,C1027962
2776088157,1,C1442903
2778232189,1,C0229686
2779090179,1,C0034282
2780347965,1,C0141925
3020375857,1,C1134719
88099638,1,C0034344
2778734332,1,C0035170
3018141513,1,C0020732
2909321700,1,C0545084
2779268580,1,C0556660
2781063116,1,C0002064
2776291881,1,C0871796
2781031786,1,C0045246
2776129502,1,C0021345
2910798071,1,C0034882
2909458119,1,C1010027
514793146,1,C0237104
2776503756,1,C1510634
2779761457,1,C1095857
65293305,1,C5197674
24916958,1,C1166649
161872081,1,C0871941
2779631170,1,C1959372
85918911,1,C1140182
2781355164,1,C0032211
2780314925,1,C0006255
43060935,1,C1846723
2993901315,1,C0226503
2775939251,1,C0010463
2910145116,1,C0424621
543025807,1,C0015684
2779329469,1,C1510475
147598955,1,C0037433
2776477510,1,C0531116
2777082925,1,C1093208
3020668605,1,C1563921
2777525546,1,C0010962
30695634,1,C1882135
201923286,1,C1455772
2776305933,1,C0050380
2777292910,1,C0004036
2778163477,1,C0008377
14036430,1,C3714634
2780414609,1,C0033966
145598152,1,C1708057
13474642,1,C0021948
2780157959,1,C0448011
2778168646,1,C0004661
2909580181,1,C0677055
2777495288,1,C0282619
3020203576,1,C0000863
49892992,1,C0596171
86370654,1,C1517884
2775999222,1,C0027708
2778722691,1,C0000970
2779048510,1,C0152335
2779219270,1,C0018969
2776024380,1,C0206349
3018396171,1,C0158731
76252995,1,C0032529
103813035,1,C0024320
32809988,1,C1552646
2776502983,1,C1979874
2780761799,1,C0998434
169899063,1,C0025929
2776299002,1,C4505495
2780651595,1,C0016277
2780230357,1,C0330212
2780330406,1,C2936471
2775910092,1,C0001041
2780360765,1,C1259807
2776718122,1,C0330590
162253465,1,C0527032
2776552463,1,C0010196
182655101,1,C0557689
161471255,1,C0454170
113646796,1,C0085218
141496672,1,C1417505
121477167,1,C0392254
82210918,1,C0029020
2776643233,1,C2936611
2780759469,1,C0998251
69562835,1,C0014415
2779000468,1,C1217446
119340705,1,C0814908
2777551969,1,C0996936
2776551950,1,C0301532
2910174135,1,C1368910
2909478873,1,C0019633
2909562073,1,C0042035
58808276,1,C0012524
2778439678,1,C0069963
2781107614,1,C0013453
2777405951,1,C0000981
2779790121,1,C1032649
11432220,1,C1882415
2909339193,1,C3263717
2780948078,1,C4255394
2780802278,1,C0185027
2908708501,1,C0011303
2993713153,1,C2323499
2992474371,1,C0237547
2910531384,1,C0206504
99545290,1,C1517773
2780822795,1,C0044496
2778753313,1,C0042446
2779424567,1,C0029385
2779073326,1,C0040423
2777886399,1,C0040160
2781058234,1,C4254914
2779783494,1,C0064056
106987784,1,C0013352
37088560,1,C0597675
2776097561,1,C2303537
2778612514,1,C1175797
2779538156,1,C0064401
2776515853,1,C0021973
2778738395,1,C0301702
141547260,1,C0030616
2910329180,1,C0196667
2910444461,1,C0396583
3020199158,1,C1719039
2776559970,1,C0006436
125929170,1,C1744318
2779489039,1,C0038172
2776396001,1,C0032112
2781271316,1,C3178755
152484397,1,C0016236
70899900,1,C0071649
2778515351,1,C0036270
2776104626,1,C2936452
171878925,1,C0600051
2781408846,1,C1041956
2779982054,1,C0039292
185361966,1,C0007407
2991747820,1,C0032127
2909778144,1,C0043540
2779969316,1,C0023025
2778029271,1,C0231448
2909858005,1,C0035497
3019438982,1,C0085697
2910480608,1,C0018561
2777051127,1,C0997478
2910674483,1,C0035404
183074962,1,C0011756
2910206359,1,C4505162
103637391,1,C2936405
2780968331,1,C0542331
2779987252,1,C0019874
2778718577,1,C0322150
2779634854,1,C1448198
2779715253,1,C0020780
145667562,1,C1513271
68484354,1,C0165955
2779368916,1,C4277666
2781253882,1,C1412102
2781418880,1,C0006506
2992250680,1,C0042165
144292202,1,C1514562
2775945674,1,C0020502
2911041269,1,C0302280
2776746612,1,C0085087
2779178397,1,C0076959
3018396927,1,C3494386
2776104379,1,C0065058
2780704645,1,C0870992
193855658,1,C5197688
2780158643,1,C0032827
2778919138,1,C0323218
2992963524,1,C1285648
91754966,1,C0031659
2776276179,1,C0003431
2779837674,1,C0142874
2777278965,1,C0815110
2778909068,1,C0033483
2779766023,1,C0007537
2781100027,1,C1566537
3019474993,1,C0359299
2781424195,1,C0009938
2777182164,1,C0674432
199104240,1,C0334758
22889606,1,C0474643
113253001,1,C3826653
2777420470,1,C0441995
48798503,1,C0871250
18246116,1,C0585023
2781245343,1,C1514866
2780161414,1,C1609535
128354386,1,C2755358
64943373,1,C2003941
78795084,1,C1516515
2780508347,1,C0680338
2780188749,1,C0019360
2779247740,1,C4065848
2778466831,1,C0085084
2780242487,1,C0040875
2778934398,1,C1012320
45613198,1,C0581406
2909217500,1,C0009663
2781065132,1,C0341106
2777180221,1,C0011860
2777959054,1,C3165062
3020250448,1,C4723949
2908854177,1,C0021358
2777748206,1,C0376288
2776641880,1,C0424000
2780112151,1,C0040982
2778083895,1,C0022610
2777346176,1,C4048226
2909711689,1,C0325643
2776472363,1,C0289012
2780057945,1,C0073393
2779281540,1,C0007682
2778492126,1,C0085070
2780891278,1,C0006480
163498912,1,C0035245
2993032594,1,C3156653
2908998664,1,C0262404
2775992322,1,C4039163
2780279448,1,C0002357
103247709,1,C0008010
2909493559,1,C0188661
171902525,1,C3179018
180373561,1,C1418642
2780607864,1,C0018784
2780282346,1,C0017868
104293457,1,C0282611
2777351918,1,C0282519
2909184456,1,C0036136
151956035,1,C0023965
546029482,1,C0018880
49045045,1,C2936397
2776609587,1,C0194560
