citing_work_id,reference_seq,cited_work_id,pub_year,cit_window,is_self_cit
2557098555,24,2028026454,2002,15,0
1734393961,73,2064252617,2004,11,0
2104335308,7,2085010731,2006,1,0
4214940938,202,4237158462,2019,3,0
2065431141,43,4242676889,1969,37,0
2127545665,17,2100207828,2002,1,0
2313894038,16,4365403708,1978,4,0
3176330324,7,2034570711,2014,7,0
2044375833,38,2031856796,1987,17,0
4390062540,73,4312220283,2023,0,1
2013050675,15,2132743737,1992,4,0
2988522159,51,3208376946,1942,71,0
3174680485,32,2592314916,2017,4,1
3046290774,59,2997706483,2019,1,0
2029874805,14,2000533395,1972,2,0
59162305,47,2081415325,1988,19,0
4292066871,17,2116305749,2009,13,0
3044602176,28,3020992444,2015,5,0
4291208494,58,2148531609,2012,10,0
2411823491,25,2132785751,2009,7,0
2061797039,13,2060769801,2001,14,0
2136564186,215,2088915729,1998,11,0
2144350498,1,2016833569,1975,7,1
2005596689,152,2230728100,1965,49,0
2783987632,10,2019146246,1969,49,0
4387098896,29,2911188335,2019,4,0
2913118363,20,2076491208,2012,9,0
3085409694,57,2889585471,2018,2,1
1906291277,5,1588928300,2002,2,1
2087025221,20,4230373105,1990,18,0
119128544,34,2320609159,1989,13,0
3044816454,1514,2076579832,1996,24,0
2154762541,48,2160969889,1998,9,0
2071847564,42,2140542676,2010,3,0
2053395393,15,2024001898,1995,3,0
2994753174,37,2078492619,1961,58,0
186718700,67,3147231841,1992,12,0
3107036165,27,2076675173,1999,22,0
2556739275,31,2087328502,2000,16,0
2018346149,9,1996673354,2008,2,0
4253944567,64,2588663519,2017,3,0
1582392114,30,2069958671,2005,10,0
3012453658,21,2064396597,2010,10,1
2010203090,47,2094153855,2013,1,1
4243447999,23,2333023345,1981,26,0
2907486996,207,2789815217,2018,0,0
2487986331,61,2058075335,2004,12,0
4394927625,12,2041592708,2005,19,0
2301443945,29,2026629000,2006,10,0
3092421396,52,2969062232,2019,2,0
2902784625,8,608801738,2013,5,0
3089948000,14,2033928018,2014,6,0
574474175,216,2070076768,1996,8,0
3087906660,10,2329806754,2010,10,1
1622661387,36,2084262408,2000,15,0
1906503885,46,2540714355,2011,5,0
2033347279,32,2094911301,1995,18,0
2048062488,7,2112090702,1998,5,0
2735445516,4,4206807986,2012,5,0
2550044896,27,2168630917,2015,1,0
2961008473,7,2800233227,1993,26,0
2918846640,20,2963794891,2016,3,0
1998186049,7,2070277385,1994,17,0
2699687302,50,2055880157,1996,21,0
1532983394,22,2125838338,1989,21,0
3169499087,39,2552598356,2016,5,0
4388153743,19,2502995821,2016,7,0
4288050847,40,3019700768,2020,2,0
2078864459,22,2132435085,2001,10,0
1738933901,18,2030539428,2002,8,0
4237265629,1,3089962069,2021,0,0
2011923500,27,2148805136,1995,2,1
4388975170,40,3082984518,2020,3,0
2990364789,8,2042418090,2008,11,0
2912767016,14,2053802748,1996,23,0
1569979796,2,1558132853,2013,2,0
1965644202,11,2050460205,1966,1,0
4206615057,14,2616241951,2018,4,0
2050517759,4,2135328012,2002,10,0
2909714080,3,2012834085,2012,6,0
2188010305,59,2046858198,2003,10,0
2007299651,24,4298864234,2000,13,0
2069969970,55,3146425672,1992,10,0
3165420072,142,2032529757,1995,9,0
2414969680,55,2158381609,2012,3,0
2059387522,32,2103139723,2007,5,0
2461021737,8,2025021444,2010,5,0
3128676223,31,2020131167,2011,10,0
2901836988,75,2488622306,2016,3,0
2078693581,21,2027305468,2004,3,1
2038163860,22,2146972571,2011,3,1
2790045289,30,3004050106,2016,2,0
3183442413,8,2021064232,2012,9,0
4399053947,77,4312070502,2022,2,0
2067679844,1,111899972,1963,42,0
4285788791,12,2004874491,2011,8,0
2472031380,101,3027506207,1965,50,0
2783317125,7,2610540806,2017,1,0
1981251682,2,1989019017,1976,14,0
3112418756,25,2069420044,2006,14,0
3163951007,59,2108790268,2004,17,0
2139484596,13,2070285292,1999,7,0
2747171113,26,2546858641,2016,1,0
3161771006,58,4243180023,2016,5,0
1993526227,12,2002317834,1999,1,0
2182541759,4,3080983005,1993,17,0
3174623608,7,2013337569,1987,34,0
2087452647,12,2089480904,1975,16,0
1971902666,95,4229517413,2001,5,0
2112500557,221,2136722939,2012,1,0
1986819584,88,2060173287,2003,6,0
3176569928,16,2128254161,2011,10,0
2041253538,7,2001213989,1992,4,0
2145028866,53,2103612449,1999,9,1
2901871195,21,2754898853,2017,1,1
4294433631,60,2601340547,2017,5,0
2141834531,137,2335080357,1994,21,0
2000064230,31,2500667006,1996,5,0
2803529431,15,2056523238,2014,4,0
1592642522,393,2278129603,1958,14,0
3017386212,14,2123404136,2004,16,0
2911220787,29,2595200375,2017,2,0
2015216297,23,2059364992,1987,3,0
2524034199,66,4252801674,2014,2,0
2086218367,112,4235908535,1999,8,0
2406610681,21,2056874317,2009,7,0
1759437670,64,2126504590,2010,5,0
4285730963,15,2972248409,2019,3,0
1851866395,223,2145229644,2005,8,1
2800639083,47,2134894068,2009,9,0
4211095290,476,567083544,2012,7,0
2726317890,70,2163430198,2013,4,1
2160800591,35,4285719527,1955,56,0
3118436510,16,2803934365,1992,8,0
4310021672,23,2081141640,2004,18,0
1489939354,61,2130206910,2013,1,0
1904557207,17,2111632437,1976,4,1
2372288199,36,2077295057,2013,3,0
2169108775,4112,2040686603,2006,5,0
2298135775,10,2796864611,1998,12,0
3087709819,23,2889235752,2018,2,0
3168298750,70,2980737299,2019,3,1
3087875633,2,2008656309,2014,6,0
2157397454,3,1976066269,2009,6,1
3012069616,7,1983892419,2014,6,0
4210879429,42,2139109997,2012,10,0
4283394391,10,2085678198,2012,10,0
2057635479,12,2132976464,1970,1,0
4283770117,17,2110550129,2009,13,0
3207717279,31,2021251343,2013,8,0
2057965212,34,2070716628,2000,5,0
1987659388,3,1589814349,1976,26,0
4386305274,13,2107126321,2011,12,0
3134737776,62,3022482893,2020,1,0
2098465041,66,2153398168,1997,8,0
1990596701,4,2025901852,1914,98,0
4389479193,10,4220680051,2022,1,0
3156372457,80,46624370,1995,26,0
4281847721,39,2120182640,2006,16,0
2007430415,39,2121993321,2007,4,0
3176336004,7,2097326876,2013,8,0
1974253240,10,2331833795,1966,13,0
96937499,8,1985589189,2001,4,1
3181399669,25,2145058038,2011,10,0
2033175115,29,2123445431,1987,22,0
2184481097,55,1963816925,1992,15,0
2050317773,139,2144294011,2010,2,1
4298393781,33,2318310523,1996,26,0
2070676845,8,2055887612,2013,1,0
3190826764,19,1965001139,2003,16,0
2505048701,4,1568630508,2004,6,0
4362506281,7,2015655959,2004,19,0
4092334,2,1491087240,1979,34,0
2042249177,25,2073490651,1982,17,1
4292466580,40,2158833846,2011,11,0
3002097504,1,1947238473,2015,5,1
2899627735,2,2104218311,1988,30,0
2786985471,37,2164386968,2013,5,0
2951342334,12,2107163315,2010,9,0
4367680017,44,2950050368,2019,4,0
4246611963,82,2117200377,2006,-6,0
2109209286,15,2062002710,1992,15,0
2003421017,7,2071827365,1996,4,0
134252904,134,2078069330,2010,-3,0
2786878597,45,2607613192,2017,1,1
3024811702,38,2901005490,2019,1,0
2896759400,58,2164002199,2014,5,1
3133183866,8,2041285426,2010,11,0
2142795763,36,2048930070,1999,14,0
2076502148,1,2026563583,2001,10,0
3149909590,89,2299972801,2016,5,0
2066624405,64,2075957036,2005,4,0
2087920278,32,2069347903,1988,8,0
1673295922,26,2029770744,1966,21,0
2752000431,6,2102003998,2011,6,0
4280491695,9,2076128320,2010,12,0
1986082731,5,1547688860,1990,13,0
2030957699,33,93089944,1983,27,0
2301601324,15,4285719527,1955,61,0
4390755846,2,3099161825,2020,3,0
3127726089,7,1971981238,2014,7,0
1991383186,69,792291790,2009,1,0
2172057488,26,2104409747,1944,59,0
3202642846,10,2017096535,1992,29,0
2046461305,14,2571488753,1981,21,0
4385143875,34,3084847794,2021,2,0
2791868377,24,2086160302,2013,5,0
2138468895,3,1480475175,1987,6,0
2165281116,11,2041300709,1988,15,0
1988264489,13,2090911315,1972,7,0
2011961203,15,2092194305,1998,8,0
2550607135,11,2041710630,1988,24,0
2131221414,12,1986234805,2011,4,0
2169456871,44,2077345213,2005,4,0
3161855420,57,3217061287,2021,0,0
2959638662,82,2323373433,2014,5,0
2133200811,29,2110368030,2009,3,1
2020277124,27,2068060669,2002,13,0
2094329848,5,2006219986,1987,9,0
2950861999,57,2651118539,2017,2,0
4387507929,21,2941294626,2019,4,0
2015500204,9,2062560596,1969,18,0
4400551033,57,79943469,2006,18,0
2972258112,6,1964692614,2009,10,0
4385383514,37,2509443154,2016,8,0
3135210317,5,2987095791,2019,2,0
2746608695,7,2004087933,2014,3,0
2808902042,18,2127583955,2012,6,0
2059953302,35,2180160938,1989,19,0
2371190291,39,2329797961,2013,3,0
2979724232,8,579164965,2001,18,0
3007226244,38,2041451038,1997,23,0
1529391337,318,2126177073,2009,1,0
2505224727,13,18455362,2003,8,0
1969266689,3,1481982774,2006,9,0
3026874967,42,2105507854,2006,14,0
2315163979,2,1559343033,2012,1,1
4386023156,1,1545207475,2009,14,0
1869765765,12,1675584920,2001,11,0
2945411506,30,2093896324,2005,14,0
2121202200,41,2162695817,2012,2,0
3048723971,67,280639755,2015,5,0
4383504612,6,2117612778,1990,33,0
2032686982,20,2173304718,2001,6,1
3048599965,31,2064272625,2006,14,0
2147163458,19,1996713062,1994,19,0
2025693939,69,2130713502,2004,10,0
4320496839,29,3128849728,2021,2,0
1997232751,5,1967412434,2006,5,0
2030588192,99,2077266318,2005,5,0
4315628935,25,2790078435,2018,5,0
4211199947,72,2141511021,2004,9,0
3048811471,23,2177840336,2016,4,0
2899003945,154,2345760387,2016,2,0
2069275081,2,1986733549,1962,3,0
4321374407,196,3204655744,2021,2,0
2105268046,24,2416558329,1993,12,0
2594768026,2,2094946418,1990,4,1
1929700932,4,1981626968,2006,6,0
2010658190,9,2949239029,1975,9,0
2161532350,18,2039053292,1964,26,1
4211051316,36,2102904190,2015,4,0
1480940507,46,2146733066,1985,26,0
2993943672,45,2907758424,2019,0,0
2134942600,5,2019651672,1977,5,0
2725597347,53,2164982186,2008,9,0
2761250415,21,1929190299,2014,3,0
2105930380,15,2120891064,2004,3,0
3151132812,8,2003264925,2009,8,0
2341819986,9,2148265891,2009,7,0
2282034403,104,2040082025,2008,0,0
2155461558,5,1619107059,2006,7,0
4385482683,19,3156295478,2021,2,0
3013826572,44,2146519628,2014,6,0
3086030350,30,2909849417,2018,2,0
2054871305,8,1993970075,1986,3,0
2154556874,9,2020779830,2009,5,0
2891626835,83,601435744,2016,2,0
4247096380,17,2071166522,2013,7,0
4390796192,31,4387033073,2023,1,1
2771892099,14,2227649654,2016,2,0
2002955406,12,2063207092,1982,10,0
2168601621,4,1975892308,2011,3,0
1976818365,20,2140587485,2005,1,0
2235084067,16,2129090866,1996,8,0
4391127243,24,2793870328,2018,6,0
4400238187,16,4365518120,2023,1,1
2062815867,1,1870940040,1977,16,0
2061251927,21,2114509351,1996,2,0
2047233477,20,2341203710,1975,7,0
3172742161,6,2002333481,2011,10,0
2066524669,12,2423580354,2004,5,0
2071682126,45,2163322541,1989,23,0
2140256473,33,2380932930,2005,6,0
2898487768,23,2578949313,2017,1,0
2049177598,7,1874068704,1934,13,0
2007803191,24,2125713278,2002,3,0
3181516713,40,2605006888,2017,4,1
2519974529,1,1241402277,2016,0,0
4391573107,21,2798434869,2019,5,0
2009114917,3,1966412427,2007,5,0
1689598930,10,49003390,2007,4,1
57801584,105,2071429554,1979,6,0
2294555174,5,1790767033,2009,7,0
2573580950,34,2396960228,2015,1,1
2187671889,61,2092711263,2003,3,0
4211125879,120,320678777,2004,16,0
4211018144,42,1997549933,1995,22,0
2329067927,15,2037207845,2013,2,0
994975493,104,2106695633,1992,3,0
3111837579,15,2109150379,2015,6,0
4377043701,39,3034461327,2020,3,0
2947883911,16,2006431207,2008,6,0
4387442387,10,2522848114,2016,7,0
2998017095,1,1503355327,2009,10,0
2007297052,49,4285719527,1955,52,0
2890078107,1,1455813203,2014,4,0
4310219137,32,3125633690,2015,7,0
4224903856,45,2976398475,2019,3,0
2009044988,64,2028126623,1984,18,0
1983592362,4,1982720018,1964,23,0
3215069063,33,578403341,1959,59,0
1600620560,73,2993646836,1994,4,0
3174545745,1,1977183685,2013,8,1
4233615480,4,4231684963,1991,26,0
2962298765,17,2170356271,2010,8,0
2036651266,15,1997211669,2004,8,0
4391853984,17,2972074193,2019,5,0
2226241756,49,2111145544,2010,3,0
2012995560,259,2058697397,1999,7,0
2968019493,28,2743189061,2018,2,0
2024563304,22,2079061569,1985,1,0
2800169849,5,1983860613,2006,12,0
2902157951,6,2599694156,2017,1,0
3015009277,118,2581818839,2017,3,0
2170896848,21,1977192809,1986,6,0
2001038536,24,2058195512,1992,13,0
2016358043,13,2068179018,2013,1,0
1487555374,5,1963751494,2007,1,0
2004577036,24,2045006517,1989,3,0
2136570122,623,2487227820,1802,213,0
3083536041,42,2412249060,2016,5,0
2496704629,289,2001924322,2004,7,0
2588828001,149,2277052754,1989,28,0
4205830276,8,1968323903,2008,14,0
4379876394,64,3201719275,2021,2,1
2180807935,88,2949972755,2015,0,0
4391067500,29,3121239293,2010,14,0
2039295264,1,1987462147,2002,8,0
1981256547,3,1957885754,1989,3,0
4249241893,2,2072642243,1991,10,0
2071485050,58,2151420625,2012,3,1
2560470938,7,2013577188,1988,28,0
2954309887,11,2090554401,2010,9,0
2166818771,2,1511777662,2001,7,0
2070539023,23,2240161071,1990,7,0
2181116033,17,2319352740,1988,27,0
2518393338,7,1670792975,1993,25,0
2145738689,5,1877451045,2003,8,0
2014769098,10,2030683326,2002,12,0
4285093551,91,2947223894,2019,3,0
2142486838,10,2104792915,2002,6,1
4391681944,68,2891533746,2018,6,0
3020267105,84,2999647278,2020,0,1
2096972886,19,2019884656,1969,20,0
2556076359,22,2065843293,2008,9,0
4220979693,13,2056045795,1988,34,0
2419666294,9,2142218500,1978,5,0
1621486175,4,2013006722,1996,16,0
2550790806,27,2158112812,2012,4,0
1975946364,9,1974916120,1988,16,0
2905454591,24,2080870977,1994,25,0
3217088104,20,2905125706,2019,2,0
2483396289,65,2164580011,2009,7,0
3118679233,4,2096294700,2008,13,0
2170803299,19,2137208942,1996,11,0
3095739060,7,2307609066,2016,4,0
2141756034,14,1945524409,1950,50,0
4295414269,33,2301678655,2016,6,0
626931052,27,2022604014,1999,11,0
2126785048,6,1965303365,2006,0,1
2143832600,28,2142205487,2000,14,0
1973234947,9,1581143213,2018,-5,0
2201898780,106,2318912804,2014,2,0
2032703344,39,1987858258,1994,6,0
2047028552,40,2556385670,1979,15,0
2590684832,47,2488941580,1988,29,0
2307323348,9,2313415625,2013,3,0
4387451299,51,2135391510,2004,19,0
2029108786,42,4236987750,1993,2,0
2423421797,25,2412094026,1974,13,0
2954759376,38,2085655707,1998,21,0
2975462022,296,2890308442,2018,2,0
3100465733,24,2071257383,1991,27,0
1776907164,5,1541541861,1996,9,0
1985818920,41,2951814224,1995,6,0
2589377503,4,2317185835,2016,1,0
3080816483,44,2913816171,2019,2,0
2038500073,8,1985410059,1985,10,0
2049951278,38,2065257588,2001,13,0
2021143433,11,2124943906,2011,3,0
1990762901,1,1493230652,2010,4,0
2141547852,32,2027029476,2004,3,0
2141376101,7,1956996641,2007,3,0
2092642841,3,1997532631,2005,3,0
4387744596,28,4205288846,2006,17,0
4386031759,130,4239781642,1999,24,0
4285795858,8,3030942202,2020,2,0
2340686642,3,2032674078,1990,20,1
1975467642,8,2060021151,1987,10,0
1970867828,53,4248646554,1993,11,0
1673315090,10,2063912221,1998,17,0
4401029333,6,2028496092,1991,33,0
2155372462,41,2063219280,2005,7,0
2539647748,177,2161867137,2005,12,0
4388918372,11,4320930577,2017,6,0
1664504532,52,2050222000,1994,15,0
2032586596,16,2003949442,2010,4,0
2024463786,20,2398894357,1987,4,0
4220793939,136,3106845613,2020,2,0
4396706954,43,3163672497,2021,3,0
2023548572,8,2083369369,1990,1,0
2923607376,43,2162895551,2008,11,0
17578653,78,2084512549,1992,3,0
2053972670,55,2969702997,1979,13,0
2006196737,30,2146377571,2008,6,0
352246361,413,2075034852,2000,9,0
1584862464,16,2132559804,2002,-7,1
1968023994,4,1976305980,2004,4,0
2492255133,53,1995589494,2005,8,0
2186277002,8,1588253129,1980,24,0
2910674756,50,2166481480,2006,13,0
3181607585,27,2913961700,2019,2,0
2136311397,86,2050845079,1999,12,0
4205990680,72,2116480504,1981,29,0
4282965989,105,2073872690,2009,13,0
4393436489,2,1885208551,2014,10,0
2911909558,38,2058102472,2014,5,0
2051260248,1,1501978143,2002,10,0
2086779761,148,754984120,2012,-5,0
2150491699,3,1975333763,2007,0,0
2920751288,2,1590449742,2000,19,0
8774609,22,2132191710,1989,4,0
2923416442,28,2076831049,1987,32,0
4398241508,11,2072297965,1993,31,0
1991222539,2,1998048897,1989,3,0
4393970942,69,3013421429,2020,4,0
2110220712,33,2108329377,2007,2,0
4306292546,35,2980532544,2020,2,0
4360760726,77,2047708283,1991,26,0
4211246985,1401,2606917984,2017,3,0
2068807411,294,2022368219,2009,3,0
3159351680,5,1542136040,2014,7,0
2805330142,119,2059189694,2011,7,0
2462229505,2,2010579181,1983,3,0
4294311612,20,4242050041,1989,33,0
2083271136,11,2342006028,1984,3,0
4320725846,5,2040600747,2002,21,0
4211033142,197,2074481254,1978,10,0
4234806121,2,2027499859,2012,2,0
1979800519,9,1969333569,2013,1,0
2460205104,69,2475369654,1993,10,0
2025190457,27,2107403153,1996,6,0
3122146829,15,1825463693,1999,14,0
154427610,9,2034792381,1978,5,0
2313018779,3,1968476607,1999,13,0
2921754849,111,3105727768,2010,9,0
4250659221,38,2074604365,1996,24,0
4245099887,43,597607047,1997,24,0
2068083022,19,2042144078,2005,5,0
2025913429,9,2171867861,2002,2,0
1964902435,12,2075914589,1966,9,0
2135190897,29,2003600377,2005,4,0
2037513849,8,2002882623,1989,23,0
2528076952,203,615426035,1969,30,0
2162407235,19,2117808633,2013,1,0
2050001252,6,2017022975,2005,10,1
3082460193,7,2000326910,2006,14,0
2115190625,8,2036728441,1984,27,0
2069729163,2,1716810730,1980,8,1
2170710851,162,2234308141,1981,17,0
2899314943,91,2256885500,2015,4,0
2013868572,1,1990580218,1988,5,0
4221037016,24,2905926040,2018,4,0
2078488669,22,2013475838,2002,8,0
2156185256,5,2053154970,1960,50,0
2062355575,5,1975287414,1981,20,0
2064807842,4,1981267267,1987,8,0
1997387044,115,4254201404,1998,0,1
4252062447,14,2333021248,1951,49,0
4401664981,16,2171596973,2015,9,0
4391560165,4,1986185139,2014,10,0
2026444555,7,1985648473,1966,45,0
2792288738,47,2144071975,2005,13,0
4392407541,2,3165478770,2021,2,0
2007771473,19,2299107278,1988,4,0
4307282696,39,2607555575,2017,5,0
1979839499,59,2163850798,2011,3,0
3120409269,24,2518688861,2015,5,0
2338677738,31,3121399740,2011,4,1
2074166497,189,2142363848,2008,2,1
164967746,6,2005515141,1995,6,0
3098206146,15,2494400401,1993,25,0
4243870191,80,2037760806,2015,5,0
2098747137,6,1986976679,1996,16,0
2795997084,130,950821216,1994,24,0
2533858015,5,2025435689,1975,41,0
4303982903,50,3008354440,2020,2,0
4366597255,84,2279620263,2016,7,1
2272111332,11,1972820248,1999,15,0
2096413202,16,2129062834,1998,0,1
2009969516,25,2088182597,1994,13,0
2496348254,6,2042966231,2011,5,0
2052448138,6,1980794374,2011,-3,0
3041021276,12,2006123197,2015,5,0
4388837365,24,2085852125,2010,14,0
2313100525,13,2064787743,1997,19,0
4255924814,16,2023153624,1997,5,1
3001544458,44,2051880259,2015,5,0
2793154162,39,2772974196,2009,2,1
2612514611,53,2179272600,2003,14,0
1988504162,3,1998033119,1971,13,0
2124058582,8,1945897195,2001,10,0
1967345725,33,2052193915,2006,3,0
3176392102,7,1981015742,2013,8,0
2090741962,23,2107332382,2010,1,0
2214218199,28,2508588924,1993,22,0
164917762,5,1535992660,1997,17,0
3185638979,19,2898058993,2019,2,0
2557983569,3,1965232052,2004,12,0
1970068714,52,2117884589,1992,8,0
159094566,29,2030094468,1967,22,0
2079603098,5,2002680203,2007,7,0
2131623713,11,1970133526,2001,6,0
2741423504,6,2495939342,2001,15,0
2126484630,51,4210616753,2000,9,0
3103883338,3,1913185221,2013,7,0
1913325401,2,1930465839,1968,5,0
1964419193,23,2296191726,2012,1,1
4318979815,13,3139295149,2021,2,0
2804223601,20,2510618367,2016,2,0
4226350955,17,3087048378,2021,1,0
2969621323,20,2097011006,2008,11,0
4399888934,45,2488836522,2011,13,0
4241039494,28,2040200461,1991,30,0
2070135665,60,2329727093,2006,7,0
4399562593,3,2011699001,2014,10,0
3183761962,59,2278265868,1994,27,0
2977399495,18,2061552449,2002,17,0
4211098795,1389,2411646266,2017,3,0
1991270722,71,4285719527,1955,59,0
1090232,25,2005778952,1991,1,0
1995057771,67,4235844697,1965,27,0
2781127114,36,2155845665,2010,8,0
3190973490,52,2339937593,2016,5,0
2151111274,32,2077568485,2005,8,0
4386829219,30,3007819350,2020,2,0
2148385187,11,2168884369,2001,5,0
4226116763,17,2032263233,2013,9,0
2033717361,4,1981647896,1955,6,0
3137722765,35,2161407365,1976,30,0
4381999853,44,2912746916,2019,4,0
4283661718,19,2059205366,2009,13,0
2278481666,1,1573712276,1974,26,0
2120227437,30,2031077612,2011,3,0
2593029993,2,1968274791,2008,9,0
4307227776,10,2727992711,2017,5,0
4304689759,109,3193873559,2021,1,0
2032309872,53,2095419233,2006,6,0
4392643884,71,2916459146,2019,5,0
4394758038,39,2081386746,2004,20,0
3130459423,39,2170551349,2012,9,0
4281759913,4,2790288756,2018,4,1
2406113473,68,2171510167,2009,1,0
2897440943,4,1995686951,1980,8,1
2072818831,3,1975188197,1993,14,0
2037244519,3,2096261829,1947,40,0
4382344944,21,2777896136,2018,5,0
4390585814,13,2011923187,2012,12,0
3172756248,4,2156686634,1992,29,0
2971164221,40,2106266466,1981,38,0
3114544169,31,2888542398,2018,3,0
4391472966,31,2963057307,2019,5,0
1999875615,62,2327650390,2011,3,0
2089085053,27,2064418281,1994,11,0
2328762295,25,2051495421,1999,13,0
2801230070,4,1743552125,2011,7,0
1743125527,14,2046220546,1979,37,0
4211142434,46,2053416456,2008,4,0
2162545814,15,4313354158,1978,8,0
3046488701,37,2550193038,2016,4,0
2589719095,18,2321864641,2011,6,0
2030938961,32,2091707560,1995,20,0
2012368835,85,2122401508,2000,12,0
2003608805,2,2025644805,1958,7,0
1999922203,12,2034858338,2001,8,0
2097772334,28,2044996749,2001,3,0
2319998744,59,2045343874,1957,2,0
2440731068,16,2063798854,1993,1,0
4376645037,9,2982101833,2019,4,0
3172914518,119,2244009862,2012,9,0
2107159995,36,2119625429,1970,33,0
1985171225,98,2029802103,1982,32,0
4211046925,8,2006729027,1972,24,0
4214812829,22,2136172518,1996,26,0
4395010752,27,2165529251,2009,15,0
4399463375,20,2185650618,2015,9,0
4221084851,58,2973045249,2019,3,0
2982035470,13,2052563912,2002,17,0
1966944576,9,2949566536,2004,2,1
2008727640,41,2105994871,1984,17,0
1980557834,7,2326235849,1949,15,0
2060216026,16,2092499912,2010,5,1
1824049123,4,2802157323,2007,6,0
2071867288,39,2113153325,2000,5,0
4390451984,45,3164038137,2021,3,0
2040888185,48,2128848604,1996,19,1
2268477045,58,598872013,2002,15,0
1976494512,16,2041167065,2005,3,1
3122306211,43,2775434607,2018,3,0
1992527043,13,4252115265,2001,13,0
2919530995,12,2522520119,2017,4,0
3012414024,77,2969712777,2019,1,0
4391253997,37,2164468447,2001,23,0
2145373061,8,3196725581,1963,51,0
2260997638,14,2290180398,2011,5,1
2119475852,41,2068957727,2010,3,0
4289593851,21,2096954540,2014,8,0
3110154378,2,2080154049,2012,8,0
4254418498,237,2996392752,1984,34,0
4384343768,1,181399726,1995,28,0
4390541536,18,2096946775,2014,9,0
2109612032,74,2955504961,2011,0,0
2406299178,9,2082053642,1984,32,0
1411181562,27,2072605563,2006,9,0
4320488331,16,2898903923,2018,5,0
3116907480,114,2153797344,2007,14,0
2151673562,75,24820050,2005,6,0
2065501812,135,2128725121,2005,5,0
2485471172,24,2126647454,2013,3,0
2039705135,158,2162978741,2007,4,0
2774755632,13,2601918585,2016,1,0
4254194907,10,2100046636,2014,7,0
1534524375,105,2167173284,1985,23,0
4292427225,1,1837035980,2009,13,0
3158484251,10,1534932521,2011,6,0
4286639508,6,2431385329,2015,7,0
2034631076,19,832649181,1995,5,0
2152250123,27,2051691068,1992,5,1
2093475055,10,2069213481,2003,9,0
4231145965,29,2125967074,1981,1,0
2982014265,5,1991497480,2013,6,0
3117937220,10,2336583148,2016,5,1
2205594528,46,2166166390,1999,16,0
2044447513,32,2079968973,1999,7,0
236617152,48,2073323102,2002,11,0
3134289932,14,2110042239,2011,10,1
2110163837,7,2186191235,2015,0,0
2624179202,17,3135533583,1895,117,0
1913387144,34,2175056579,2000,7,0
4289711870,2,1972757405,2014,8,0
2094503579,13,2201791479,1968,3,0
1598648218,157,2149726133,1992,13,0
1970377481,88,2084474788,1992,18,0
2171029474,47,2321912463,1995,9,0
3094590938,11,2119634122,2007,13,0
2029261764,5,2064253087,1987,6,0
4395100770,22,4249528509,2015,8,0
1971306492,14,2072056781,1992,13,0
4388287482,23,3014444754,2020,3,0
3049565846,67,2743132821,2017,4,0
2584251236,53,4230826215,1980,37,0
2018042780,16,2000845178,1987,12,0
1761103018,23,2025823855,2014,1,0
2472969259,16,2124830690,2006,6,0
2289208199,1,1484716537,2012,4,0
4206665703,53,2806357551,2018,4,0
4391461082,14,2734778698,2017,7,0
3023630251,92,2089440893,2010,4,0
4255162036,24,4289253948,1987,12,0
2302492885,46,2151026121,2002,14,0
202552004,44,2036745775,1983,25,0
2527903096,14,2039823700,1998,18,0
4206426557,32,621506734,1993,28,0
4235872353,47,2160840734,1997,21,0
1982879116,35,1986842631,1987,15,0
2054839297,2,1550915514,1971,3,0
1998002755,4,1976909675,1939,1,0
4386365539,26,2806046451,2018,5,0
2017103017,12,2425393831,1956,29,0
3169920788,27,2531543206,2016,5,0
3097267155,84,3023816822,2005,15,0
4205198005,24,2808835551,2018,4,0
4401091722,49,4375861122,2023,1,0
4384789308,6,175457021,2011,12,0
1598705321,23,2023116690,1967,43,0
2080310520,10,2008312479,1996,3,1
4284890235,1,1984510431,2014,8,0
2152063035,127,2160125571,1997,11,0
2045192553,10,2043062487,1996,9,0
2770921935,9,2040028305,1995,22,0
3195100031,1,1993323521,2014,7,0
3159113274,23,2094740260,2014,7,0
1983829317,32,2109241994,1998,7,0
4401199620,49,2974161654,2020,4,0
2898535931,7,1981633305,2012,3,0
4289355485,251,4241649932,2018,4,0
3192169786,43,2800504197,2018,3,1
130725917,86,2049355261,1984,3,0
2132006343,42,296588886,1976,18,0
2984465202,6,1964066598,1998,21,0
2796271069,106,2097637096,2015,3,0
3199062775,30,2768875458,2017,4,0
2088575496,10,2058826421,1975,14,0
2340980685,30,2062418646,2003,6,0
2094765140,31,2076180978,2001,12,0
2002324468,21,2018409345,1997,15,0
2331734189,6,2029803038,1973,24,0
2994903548,14,2031455726,2015,5,0
2903841280,61,2141565621,2005,13,0
4396903443,28,4214718229,2022,2,0
2153472042,41,2081179384,2011,1,1
4386598468,23,4283820844,2022,1,1
2428098027,34,2035206761,2009,10,0
4389164193,46,2014604485,2011,12,0
4389509336,13,2167474882,2008,15,0
4225277818,80,3033634013,2020,2,0
2131902489,61,2124514540,2002,10,0
3203167458,3,1988166390,2006,15,0
2080520631,12,2058537227,2012,1,0
4207026300,3,1980017334,1970,52,0
2993826762,432,2117997134,2005,5,0
2077550340,16,2063671473,1985,1,0
92620245,74,645602920,1992,14,0
1981645524,3,1964115016,1976,5,0
3081322411,17,2033012663,2007,13,0
