author_id,last_known_institution_seq,last_known_institution_id
5044664740,1,161374704
5042435440,3,4210157032
5021315964,1,96908189
5086093402,2,202697423
5089469501,1,4210131919
5068791691,1,75955062
5087767663,2,4210094206
5086745725,3,4210148737
5101800539,3,4210116208
5105838956,1,193223587
5033220920,2,4210115277
5101612185,1,159948400
5089414070,1,20089843
5000490170,3,51216347
5069173489,6,4210149637
5055288546,1,6030618
5054181359,4,27429435
5005209061,6,4210127138
5015198755,2,139660479
5100731635,8,24201400
5044727832,1,34034455
5085932131,1,96840727
5045825458,3,100532134
5041536045,9,196817621
5093847402,1,3129917895
5102062467,1,4210143643
5084912343,2,2802939634
5079581516,1,4210089887
5004397290,1,1282927834
5052250628,9,9916479
5033361416,1,4210099050
5088797487,1,4210121875
5021041728,3,867280407
5047137703,2,4210129519
5070754140,1,100005738
5029510337,1,122140584
5049737726,3,97018004
5087811953,1,4210100043
5034412369,7,224309722
5063897865,1,202899961
5028940848,10,141945490
5031000441,7,31683504
5002641942,7,2802742124
5065215061,1,4210153126
5101411057,1,4210099064
5104317553,3,2800607319
5017811410,5,4210160498
5068302216,1,4210092996
5092935556,1,13144388
5041186745,1,4210111534
5100421068,4,4210126991
5077958063,3,159011437
5043783825,1,166401450
5102994087,7,99065089
5074809328,2,4210148306
5076598851,1,193223587
5015231478,1,47327664
5010985375,4,174015415
5020634742,3,4210129527
5002979890,2,4210086528
5071353477,1,79563041
5082103973,1,186143895
5074421895,1,201292520
5045389966,9,4210095633
5104054121,7,2800925808
5021082237,1,192365124
5002581301,2,1304256225
5103828321,8,1288882113
5007332711,3,275799156
5024229551,1,3129486149
5100421807,2,4210156501
5027767808,4,4210118524
5068885496,1,4210149396
5105885303,9,4210107416
5031400368,1,138689650
5014795479,1,183067930
5030199858,3,4210155088
5074358595,1,161548249
5017589785,1,1334704838
5042593893,1,4210156205
5029552039,9,76957882
5009217083,1,4210116913
5048441476,1,4210118944
5024521161,1,1850255
5007900964,7,4210093292
5028773933,2,2738703131
5069558746,3,4210124779
5071748168,2,69984877
5047660808,1,24062138
5058438091,1,4210128276
5101700260,1,4210164018
5013576951,1,4210134178
5082079750,10,111277659
5048513438,4,79576946
5056733868,1,75951250
5042585909,2,4210107680
5089336754,6,157582758
5102732345,4,4210162190
5091276984,1,64492213
5092266407,3,66217453
5056667125,5,916559398
5079080039,5,4210129850
5059342346,2,2802582725
5075372315,2,156144747
5101034725,7,1283582996
5017978686,1,194343955
5025623640,1,2799391451
5014455900,6,887968799
5041655185,1,107766831
5100450929,10,194450716
5007308351,1,3129652094
5080315437,2,169645620
5065749625,7,4210164637
5061649844,6,4210111801
5031641632,1,98358874
5067060982,4,4210130325
5102721658,9,4210127366
5079905775,2,122346577
5078873741,10,4210128307
5002907517,3,161203489
5066334312,1,4210089400
5036573180,1,1297991670
5067840568,3,17974374
5101623550,10,10660446
5045096504,1,173759888
5004286647,1,4210144081
5022360499,1,192619145
5077407970,1,4210135996
5025624282,2,41458283
5018779030,2,2802194831
5103391145,1,188950975
5078661085,1,4210148836
5093809880,1,76903346
5085341282,1,3132561136
5046946225,1,170897317
5049300194,1,4210146125
5001832015,4,99464096
5062751952,2,41198531
5042401284,1,25757504
5079501364,3,4210124410
5006955672,5,4210135349
5072515468,2,153297377
5063583225,1,28166907
5028987543,3,184942183
5051845082,1,2803043754
5054332479,2,4210159167
5044440787,5,887064364
5004233168,2,4210094012
5053046047,1,123534392
5037788855,10,1304082316
5030763239,1,3019243323
5059882850,1,154691954
5019848905,3,183067930
5076723086,1,94588446
5091115642,3,1292966370
5021538205,1,4210142428
5097837054,1,4210095707
5056332750,8,153473198
5017655422,1,12213908
5000687215,4,4575257
5078175781,2,68631920
5028279235,1,62916508
5074512987,1,99043593
5033778958,4,146122375
5038120805,1,1294671590
5082603739,8,4577782
5074587551,2,882135406
5027819016,1,201726411
5077455217,2,4210112150
5055665473,3,2800444561
5045975170,2,1325899441
5050459274,1,3129486149
5077411586,10,4210124306
5004793700,6,181190671
5000631939,1,125687163
5067455080,1,43439940
5033544906,4,1333353642
5001610890,8,33858575
5049284771,6,171210897
5028209189,4,40347166
5040912364,1,1324925910
5074020694,6,58610484
5092009407,4,4210105417
5045694049,8,62318514
5003028449,1,189196454
5101791425,5,4210161402
5004701549,2,859038795
5004629693,1,100066346
5036632656,1,116891498
5084811049,1,4210123729
5074523759,10,150744194
5061068250,2,70931966
5103571583,1,24062138
5048581123,1,110200422
5018801588,1,86677382
5083942740,3,1337719021
5063282694,2,4210155144
5104063247,9,4210145571
5049095546,1,157219812
5068480259,1,4210140773
5083530269,2,4210090436
5022650419,1,4210115082
5075723768,2,37048141
5086488983,4,1308126019
5007594227,1,4210124603
5085483491,1,2801153922
5101228143,6,3923682
5055231042,10,2799288026
5006892274,2,2802445252
5077985614,4,51601045
5074292174,1,44260953
5037412986,1,4210145373
5003447681,1,35928602
5018483751,4,2802654988
5027749565,8,4210149835
5076935114,2,2800277939
5055081405,1,27837315
5007789117,2,4210143818
5020393605,4,2801317318
5101064988,1,40542001
5053108493,5,1310546135
5076817204,3,32625721
5078098321,2,4210111835
5053976224,3,2802928900
5034120861,2,4210090728
5069174128,1,4210159390
5009644664,1,4210164855
5098608778,1,4210088892
5020529518,1,4210096396
5017321428,1,118692353
5037788721,2,860003557
5070917377,1,5209920
5047072210,1,4210156900
5057153856,2,113306721
5104137889,2,96048030
5083676597,1,183935753
5028459770,2,43406934
5069834124,1,4210164942
5059157408,2,4210094544
5047558641,9,4210135124
5059123860,1,4210111560
5026118728,1,4800084
5070294483,2,130238516
5046586052,1,4210161485
5102330719,3,2803004286
5086100939,1,32625721
5060486686,4,198415970
5083578840,1,4210130874
5076396482,1,4210117619
5011538107,5,4210142447
5019584454,6,4210109544
5040717104,2,19008122
5100301923,1,193775966
5052697419,1,2982035970
5065706223,1,4210116872
5072116629,4,139759216
5058289214,2,4210156562
5013006975,9,73305655
5031603440,1,25217355
5097043344,1,4210131041
5055221016,2,36399199
5002733848,1,2801345345
5101451528,1,4210087216
5097145378,1,3019520666
5095441648,3,1284351223
5039379890,9,97009856
5067399360,1,1743320
5106183488,1,1289530486
5004872883,10,1313323035
5067904783,4,913958620
5082717684,1,5209920
5002631750,1,4210142660
5007706044,6,2800926667
5083809950,2,161318765
5083219688,3,47519274
5083818839,2,4210158190
5053448898,1,118501908
5058921217,3,134113660
5058881234,1,104946051
5023417249,1,145311948
5044597052,1,143868143
5100435163,1,2801228662
5014233925,1,31766871
5075211923,2,170201317
5103647587,7,1343871089
5099871115,1,223532165
5067812756,1,2800906181
5019025474,1,4210099370
5072520437,2,126863827
5033279785,2,223822909
5101529493,4,16609230
5040187407,2,161716053
5078607572,1,8764889
5081350119,1,78577930
5076090795,10,2799553609
5056012604,5,283854653
5080371971,1,70876197
5044907246,1,1324434092
5084226575,3,91819753
5043211664,1,84470341
5100424408,10,139024713
5062121533,1,922474255
5069038493,5,1313298211
5011708403,5,2799803081
5088116533,1,27781120
5092863338,1,3125470973
5021921776,2,4210085920
5102926960,6,2801633684
5045667752,1,180941496
5071295342,4,16835326
5102186532,1,66867065
5072817840,1,4210111849
5081238406,3,146416000
5090660339,10,4210128167
5073669515,1,4210131605
5101868000,4,87780372
5040927088,2,4210100112
5038044068,1,71395657
5065658182,2,139290212
5016434842,4,36258959
5051314620,1,94509681
5038797704,1,4101805
5026097268,1,172917736
5032859432,1,205349734
5003834213,9,47508984
5001187853,4,3020100970
5032450330,7,1283280774
5056974016,1,168537998
5047261532,1,4210100500
5052997120,1,78650965
5056577705,1,16733864
5050276253,6,4210165067
5088318739,5,4210089400
5011953072,1,201933988
5102121070,4,4210156688
5057021165,2,4210086811
5043821252,10,46043019
5008284751,1,4429535
5072216278,1,1339065421
5069800569,5,4210115355
5056461725,1,4210091958
5051631051,2,4210101778
5046616117,1,64663401
5052969470,1,4210101320
5048826840,2,2802983449
5081202687,2,2801594134
5038439031,5,4210093775
5088318140,1,4210131867
5084348127,5,116067653
5080155921,2,23946033
5010300068,1,4210164547
5089422005,1,4210120109
5019882431,5,154425047
5082111746,1,49332381
5076109944,1,211738395
5091861353,4,4210133995
5045665911,5,4210142819
5020418719,1,91125648
5101918582,2,177097968
5017106756,5,878213199
5002483012,3,76198965
5020087075,2,4210157242
5004056183,5,4210105926
5068950172,1,145487455
5092797631,1,3130536011
5069827590,1,4210102928
5084683027,2,13955877
5026284389,4,60053951
5072448049,1,4210089050
5054620699,3,204722609
5100578578,10,4210163363
5062753919,1,2800970254
5046077629,3,4210122556
5035101443,1,121883995
5029664781,3,4210087734
5084505514,5,126520041
5101293584,2,180726961
5023524727,10,136199984
5001837749,3,2802423016
5044477952,2,4210147699
5090657065,3,57995698
5041831035,1,96036126
5102126711,4,129844524
5054355621,1,4405392
5062501547,2,2799668677
5004605332,1,2801496733
5048298847,1,47251452
5004903346,4,4210153972
5007368366,5,900890020
5036143803,3,4210145583
5018401462,5,4210149026
5102676304,1,4210110818
5103015152,7,114027177
5098533667,1,98301867
5010062777,1,4210157861
5040172244,1,166722992
5071099326,6,157286207
5028968837,4,4210149664
5043069120,8,95457486
5043360650,3,71052956
5092376474,1,4210097332
5021678750,1,52418104
5068371900,1,211891151
5040540371,1,3019448017
5085916298,4,4210139944
5005725235,1,4210091343
5080228630,1,12315562
5022442284,8,58956616
5101160211,1,145286018
5088663125,5,19820366
5101582995,2,194450716
5010408066,2,92039331
5042832693,2,4210143223
5045173448,10,4210096112
5025461281,7,4210134780
5100639661,1,14894300
5007416883,4,2802129268
5068268979,5,4210113566
5090579064,7,4210124581
5037617938,6,4210121705
5000254532,8,95457486
5096728084,2,62318514
5068415614,2,21370196
5021225095,1,1333606569
5019619361,2,2802203029
5057265816,8,2801333002
5083753728,3,1310048521
5009366396,2,165522056
5089469154,1,47508984
5077703929,1,106118109
5091565150,4,6178835
5041850203,2,4210112098
5003424994,7,4210114768
5049232020,1,1321434546
5023834393,1,41461413
5015128745,7,1291425158
5101960498,3,141962983
5031713996,1,4210156834
5008017168,6,79576946
5080580856,1,4210127304
5042581441,1,4210098836
5060021925,1,2800446032
5026724002,4,4210146074
5086760010,1,4210140867
5072982656,10,4210087764
5001315059,6,4210145583
5011619174,1,4210155335
5067421730,3,1319408584
5100399307,1,154425047
5032785073,3,138006243
5024238967,5,39343248
5053916528,2,20231570
5028017093,1,223822909
5033811876,1,166073570
5087155450,3,181369854
5100896132,2,4210154218
5083775184,2,4210123402
5025173791,2,145872427
5014341161,6,155125353
5073698007,2,2802229908
5075493847,8,4210118134
5030709082,2,4210111117
5002156778,3,204250578
5003968657,1,4210086057
5005871210,6,2800810434
5076341587,1,2800874793
5036723608,1,226432
5089970632,1,91136226
5101069803,1,4472751
5018621549,2,4210100361
5025308994,1,3133452077
5055875978,2,196699116
5025978406,9,121934306
5068787751,1,61631359
5021310558,1,39422238
5100826236,2,2802446264
5005824202,2,2802614804
5081287963,10,52585520
5015927991,5,87354575
5086619044,5,2799886051
5046389198,5,4210107309
5033028540,6,4210101467
5032273671,2,108688024
5103418870,1,4210142769
5085594139,1,170201317
5061177559,1,196349391
5057891742,2,2800512976
5068443415,1,197097402
5100594145,2,93906172
5050976520,1,155173764
5024160586,1,3132940433
5088320351,2,4210103709
5036916719,3,4210150789
5101417212,1,166401450
5009786038,2,921990950
5097635017,1,51226738
5036275367,1,114112103
5084345182,1,1317774081
5064348909,4,1321296531
5102086204,1,2801997478
5016048204,1,225921006
5019837868,1,205358943
5009140306,3,131835042
5064030041,1,99041443
5049281802,1,269735430
5040267069,2,1343871089
5067317228,1,55732556
5013281821,1,92251255
5100425901,1,1456306
5009354339,7,65143321
5050730295,1,1300548115
5023162733,8,4210115854
5030751316,2,861853513
5085686446,1,4210162035
5050349555,9,2801409761
5006953015,1,4210159778
5032416152,1,180203408
5084895714,1,157485424
5067131630,10,211433327
5005995725,1,137902535
5055651545,1,200777214
5004810107,3,4210115956
5045129339,1,2800191616
5044686062,2,58956616
5089992338,1,55732556
5015031419,5,215927
5012962165,1,721619
5070231307,1,4210157723
5064081729,2,2801333002
5009352812,6,178169726
5038247179,2,157650460
5067887103,4,4210131551
5090186941,9,2802499594
5021407527,1,173304897
5018105873,1,39398033
5075991441,1,35440088
5084267040,6,141945490
5080382696,1,2799486974
5092007278,1,81556334
5064535909,3,19820366
5092976569,1,153975220
5085805863,5,110152177
5102151124,3,76130692
5069847562,6,129604602
5016195460,5,2948663404
5084655755,8,4210124990
5065803370,8,2801328717
5004107292,2,133743585
5055139830,1,4210119759
5087566729,1,4210162191
5042086573,2,31512782
5039137653,1,44468530
5015503543,3,2801970007
5036152644,1,4210159102
5066425509,1,316699675
5049600250,1,157394403
5060083683,4,200284239
5043949788,2,53110688
5081172145,6,4210107709
5100702752,9,4210131061
5028411897,1,91045830
5102678422,1,4210165441
5036700218,9,76571253
5018830603,10,37461747
5082473712,3,2799736854
5073359757,1,173911158
5102796813,1,199691007
5082419048,1,4210156723
5060118225,3,243754102
5016837969,1,55202024
5086252442,2,4210153126
5027859599,2,4210141937
5017432396,4,114017466
5038667646,8,4210114331
5055993249,10,4210157890
5010014820,2,4210159340
5094255746,1,204730241
5081794702,1,4210121081
5080909492,1,4210117802
5059938592,1,129604602
5070145798,1,154425047
5040310081,5,126419005
5084265825,1,4210116866
5025226811,1,2801559191
5071130470,1,4210127012
5070672857,1,921990950
5002761301,2,130238516
5103047471,1,116891498
5101045443,1,3133134087
5101822673,6,99065089
5036888978,1,4210103826
5105125330,1,4210129701
5096829730,1,33213144
5083791988,7,70931966
5059599119,10,123387679
5001931706,6,40120149
5077470813,2,4210154288
5023558259,1,57201433
5008181128,1,2802789809
5043446831,3,135117807
5032728387,2,137996928
5105698917,4,12469534
5081655985,1,1281029379
5011914771,3,43406934
5069679428,1,58077936
5029985352,5,149704539
5059301820,3,4210109837
5103138796,1,13897259
5029552747,1,150468666
5048792367,5,72816309
5100904587,4,4210138501
5097474772,1,104234503
5036425733,5,157536573
5103671473,3,4800084
5023394266,1,19880235
5002774972,1,4210119687
5078447443,3,2799474801
5078747089,6,1280414376
5060613286,1,103635307
5064858325,2,151201029
5003185660,3,4210163934
5052131141,1,110200422
5038936506,2,887846188
5043981363,5,189590672
5041646261,1,2801910229
5019750037,3,129604602
5058071063,1,4210118559
5100622836,5,83019370
5043835456,4,24185976
5006356303,1,173911158
5039906019,1,16656306
5087665998,1,69737025
5087001437,6,132735039
5092917416,1,172901346
5100592950,3,4210086801
5009895771,1,4210157013
5025813292,4,19880235
5088057752,1,4210119228
5101435508,7,916541031
5055096937,2,4210089242
5020216810,1,201537933
5055585063,1,177909021
5055405081,1,47720641
5005388407,1,25399158
5089566795,10,1291012402
5016438530,8,24943067
5003431225,4,4210101537
5100292502,1,254651091
5042663301,1,21250087
5101025049,2,19820366
5055591270,1,162871001
5029190753,1,3132008074
5027066881,1,44461941
5004137851,1,24861097
5038199205,2,4210103004
5103883147,2,51569856
5036612135,1,4210110529
5101659677,3,139759216
5087320946,1,95457486
5076628559,1,31419693
5053164651,1,63341726
5029607094,4,133738476
5005174898,1,4210125546
5027685582,2,4210154741
5054710158,5,4210143970
5015116678,6,4210160736
5077249834,1,199856841
5027792468,1,87354575
5084444071,4,1306266525
5077752264,2,4210155479
5087055286,7,3019103622
5011545052,1,192619145
5006881303,1,4210098380
5052628029,1,94624287
5009430179,1,3131484930
5050844405,1,10245363
5023298246,4,2801851002
5057966448,1,4210124232
5055735744,7,36258959
5028251595,1,166722992
5055611055,1,4210133472
5069353118,4,2801926401
5021487233,1,165560825
5077626107,1,20121455
5018195227,1,189238007
5001002580,1,4210162546
5016534928,1,185261750
5027422196,1,4210158376
5045611369,4,4210128921
5095472613,5,4210154425
5087347638,9,4210093417
5086756495,2,254571519
5040904364,6,110200422
5050051460,1,116953780
5105834878,3,19772626
5006601774,5,118353179
5100385267,10,170215575
5014953656,1,140942544
5102200959,2,111753288
5105530860,1,132053463
5064342767,1,8961855
5095286257,1,4210135132
5058634444,2,185443292
5044568880,1,149768937
5048273981,1,4432739
5012530585,9,4210088998
5092063976,1,179647637
5083151125,3,4210147155
5001069536,1,66514158
5048403261,1,4210090121
5090581198,1,4210105783
5025825546,1,4210134014
5004035694,2,193775966
5045158817,4,152269853
5025580250,4,4210133268
5008990638,1,28407311
5083035001,1,2801392616
5100655845,1,4800084
5007962792,1,165831266
5076444779,4,4210097900
5031916272,1,31746571
5070187460,2,4210115480
5072442897,1,136199984
5066477555,1,177909021
5001132376,1,185103710
5065008252,1,145722265
5006581719,1,145872427
5061519308,1,125904092
5068608775,4,126307644
5019357670,1,3923682
5051188414,10,4210111185
5052483645,1,144693123
5062155791,2,4210148060
5081812243,2,2799693246
5048822068,3,111979921
5052380840,2,179093154
5048717801,2,4210116048
5072105403,2,4210165202
5061451951,3,20305541
5051045990,1,4210086218
5080766941,1,168180000
5016671012,3,4210126948
5010047732,2,52357470
5059446949,3,4210102852
5010988012,2,4210154927
5102061542,2,149218525
5037643170,2,9360294
5003130310,1,190085865
5101536236,5,84653119
5028521086,4,4210128565
5082946455,3,198357462
5014933378,5,4210155777
5041011979,3,79619799
5004814898,1,24603500
5073385254,1,1298986040
5002210083,1,162871001
5021357829,9,169381384
5076869946,1,4210142361
5068404695,1,3129828962
5074882409,2,4210163006
5020920434,1,240666556
5100773103,1,1281539108
5005353204,1,25974101
5095545385,1,2801741489
5087205353,1,82724352
5076830627,2,4210156768
5022000295,2,3020098449
5041322236,4,4210134238
5100548663,1,4210145761
5012826524,2,139024713
5101680948,2,182023848
5049554831,2,896005021
5103634720,10,4210136911
5101509742,2,4210106490
5033086697,1,3019448017
5059146186,1,47265099
5054494723,1,179060312
5002026641,2,4210093246
5052881112,9,2802981760
5053609531,1,1320351128
5077095801,1,22299242
5054309009,1,166088655
5066694882,1,110200422
5043499403,6,4210098178
5078491111,2,166455938
5065804443,1,21370196
5026835854,2,126345244
5073203331,1,4210139259
5086970907,9,40034438
5022410115,1,79510175
5066222574,1,8204097
5091143783,1,166825849
5037783702,1,202276237
5102404960,1,4210133257
5036960823,3,4210166206
5086276114,1,40347166
5075287347,2,4210096112
5082472038,3,133731052
5064408901,2,2799965747
5014882245,1,24927338
5015292748,1,21193070
5056330143,6,4210126203
5106635449,1,205274468
5065945734,1,3122449915
5051739888,5,4210117986
5057469932,6,4210152134
5080407643,1,123044942
5051407259,6,159176309
5040712234,4,2801349183
5066305367,1,47367911
5074426921,8,8961855
5101809954,6,4210088796
5098275019,1,24354313
5090290793,6,1314251682
5004498482,2,4210105508
5043619445,4,1283092701
5104108448,1,4210151723
5103968682,4,4210131908
5076860381,1,1174212
5061775852,2,2801179336
5075931378,1,16478408
5037132392,2,1335113835
5106036462,3,4210119109
5090731817,3,1303077703
5030366334,1,120753068
5052894899,1,1305343817
5097623607,1,134386540
5088868544,1,4210091363
5103548266,1,201448701
5094579055,3,1317680332
5004389465,1,4210086892
5019370827,4,4210140515
5097186498,1,59422894
5101153867,2,177567560
5033750895,1,885383172
5103663157,3,126520041
5091039081,2,111088046
5105466535,4,2802445252
5033785162,4,4210098361
5091899648,5,75420490
5045551863,1,165737746
5008189423,2,205783295
5047066960,1,72816309
5012069611,2,121820613
5018723471,3,4210153864
5038065828,1,184840846
5002236825,1,75689368
5069139218,1,1314466530
5097572920,1,271888150
5029821989,2,1314596251
5090598942,10,1320473756
5080872978,3,4210105123
5095843781,1,67357951
5027454592,1,27837315
5035368517,4,2801534221
5105928514,10,4210153043
5072289670,1,4210121786
5072646617,2,5561750
5076370568,2,64264942
5039765693,4,1293718874
5070156730,1,1289550199
5000303670,1,4210142595
5095637080,1,4210096973
5034119094,4,102322142
5078472549,1,141641110
5032566519,4,91136226
5091979143,1,4210090377
5086322217,2,5124864
5100449761,3,27357992
5023908741,2,71052956
5100727455,8,17145004
5003532811,1,4210122071
5041661988,2,170535673
5061480012,10,124386471
5069997836,4,63135867
5062946555,4,4210120731
5067232141,8,919571938
5089929888,1,31419693
5085926279,1,121595252
5018790206,2,203088144
5006305016,3,31746571
5017550809,1,162720556
5101602869,5,4210131893
5084254939,1,2799356940
5035279589,3,76414455
5006174973,6,92156820
5102832529,2,181547552
5080204296,2,173093425
5069607650,2,4210133958
5022972636,2,103163165
5017395292,1,51556381
5045050200,4,138006243
5018852521,1,76134821
5008078447,4,4210131892
5055940141,1,227306068
5080486722,4,4210121815
5025892998,1,51713134
5078530733,1,4210126694
5028644325,5,133868755
5015266600,2,110026055
5001536989,9,4210159430
5009832847,2,4210092888
5000565360,2,200296433
5038759550,2,169381384
5018001298,5,6902469
5017668105,3,90183372
5103441528,7,4210160603
5018953234,3,1285301757
5088110497,3,4210164117
5102910071,1,10874241
5024573870,1,34931013
5063083603,1,47818738
5000439249,1,4210151887
5065343198,1,226983648
5018461432,4,4210093057
5085674191,2,4210128604
5086847794,3,4923324
5055176142,1,119598438
5029522471,1,192513696
5024711294,3,83399316
5037453703,6,4210165779
5076675459,2,4210118594
5020115812,2,162714631
5080669964,2,165735259
5087474593,3,2801534221
5061864533,1,207014233
5100782691,2,119454577
5097149139,1,2800875726
5038333999,2,4210138343
5059890348,1,2799502834
5010851998,2,19820366
5025452544,1,4210090709
5021337874,2,48168531
5008339377,1,207399273
5045781440,10,1299303238
5102972197,6,181233156
5009651186,2,137506752
5095290450,1,70076703
5101488248,2,4210131959
5026725255,1,16835326
5054846080,7,204730241
5055485755,2,4210147616
5068525180,2,138006243
5057832236,1,189196454
5082316921,10,196829312
5005874154,2,4210096363
5044589609,2,4210129442
5068486460,2,196677622
5012421719,9,157614274
5011648693,2,181391015
5032578887,2,170935008
5024363522,1,102322142
5016538359,1,41549804
5075108691,2,40347166
5080659469,3,2801337628
5101931078,7,4210165038
5105860259,5,39804081
5018718605,2,2799788900
5012666879,1,1285204247
5027211110,2,4210103000
5078237281,2,35364215
5089297438,7,2799849604
5080107237,4,4210162676
5059085204,1,5124864
5045719118,4,4210103676
5065376703,5,4210156587
5054434022,1,49886154
5058658061,3,130238516
5103631170,7,2799497974
5029152754,1,4210155269
5100419622,5,157773358
5056265593,2,121708413
5011740881,1,31683504
5105832132,1,4210163907
5069359669,1,10660446
5031323888,1,201448701
5021181458,1,150229711
5069357711,5,55302922
5096667055,1,4210149677
5013856448,1,4210115519
5040413890,4,4210127390
5100397295,2,99065089
5028703218,5,4210152042
5033157354,1,1301076528
5100775757,10,4210134419
5102151302,4,186272606
5056596109,2,200296433
5103666311,1,165911609
5088063708,1,3124489027
5052936101,3,4210126298
5101796108,3,201537933
5086605424,7,75390827
5008482888,2,8087733
5082306674,1,86843133
5092568257,1,4210105487
5075912035,1,4210161492
5011675102,1,145872427
5100332892,6,4210109259
5074117874,4,100930933
5006385515,1,4210146157
5041074287,1,95023434
5103582971,3,33213144
5006382713,7,4210096112
5016589251,1,111979921
5022714664,1,96733725
5040213122,1,4210160384
5091101857,3,125749732
5082492155,1,4210120929
5082578545,2,4210135078
5067706851,2,4210133802
5081408594,5,4210162028
5047789062,3,17974374
5015036425,3,2803065977
5079646654,3,4210122300
5026881793,4,11039511
5077173613,4,83519826
5046306415,3,20121455
5035440233,1,4210105015
5020143742,7,2799714515
5075214537,8,4210124934
5101497270,2,78757542
5000627516,2,4210152313
5067134787,1,1298590031
5009696267,7,4210133362
5094851866,3,165733156
5023863538,2,4210161186
5036719590,4,4210127044
5047154620,1,4210114445
5052237472,7,185848579
5038617620,2,4210134348
5045821536,4,4210120668
5036330727,10,111455621
5038429658,7,146655781
5103651479,9,4210139547
5010053228,1,92696645
5102491696,1,17442442
5012852116,2,4210160694
5100455758,9,4210096056
5048445259,4,11385950
5048233191,6,4210116961
5025763762,3,2800403580
5047483317,7,4210106879
5102220526,2,263341422
5031834730,2,4210117042
5063140219,3,4210109500
5076377908,3,2801259928
5039710108,3,1333370159
5080682023,2,39804081
5096923468,2,2800667924
5099010038,3,2802692425
5043711772,1,1293406163
5102582764,5,204730241
5031597578,1,4210157822
5049825195,1,4210131538
5044169222,7,133731052
5068117472,1,107229657
5049431911,3,4210148813
5100900457,3,90610280
5053980484,2,169521973
5102882419,4,4210160010
5089309705,7,84884186
5087202963,1,4210161095
5078834945,1,4210125143
5077450886,1,57206974
5068189076,1,205349734
5093932549,4,138006243
5054243174,1,83776822
5090304396,1,95023434
5037696440,1,2802863920
5051862630,4,1330254920
5039380373,6,4210094737
5056621835,9,67581229
5068543581,2,1285764155
5019426739,1,2611379103
5077122158,1,99065089
5038553840,5,1294671590
5021937285,3,4210138102
5068285591,9,4210111013
5095371059,1,930072361
5030287334,3,121847817
5088573477,1,4210144367
5103533531,1,1283280774
5065351589,1,41802502
5101760347,2,3129293551
5069676061,9,106165777
5040889779,2,4210088668
5019326284,1,4210116730
5049348377,8,243381257
5051685719,1,2800892894
5040834780,1,202697423
5086378445,5,887064364
5000846204,1,1313323035
5061853669,1,119896790
5105856827,1,131651094
5067310046,3,83519826
5043263043,4,4210106463
5101793358,3,100135526
5068764293,1,146824383
5024672881,8,4577782
5051357247,1,4210114183
5046176019,10,3923682
5101928669,10,86467917
5071639180,10,205783295
5039157119,8,87216513
5102046508,1,16733864
5083474698,3,4210122690
5049170487,1,77541275
5016968685,4,1298060332
5100600377,5,4210165264
5036488239,1,4210152028
5102809587,2,200207707
5006800921,3,4210114362
5059280748,1,166825849
5031761551,2,4210135032
5024940896,1,1308309334
5048122574,3,4210110951
5076842744,2,135237710
5022482232,2,4210092865
5019830476,1,1340179700
5028841693,1,4210120668
5002894423,3,155781252
5003696081,9,2801809904
5069267398,1,141243467
5032408591,4,140221134
5073827020,10,4210135398
5088570757,2,177388780
5069699257,3,13469542
5006566810,3,1344073410
5022565849,1,4210104315
5064176698,1,134353371
5008602595,1,191996457
5012750790,3,65143321
5073095599,5,255234318
5101834871,8,22716506
5075135257,2,181361081
5072682816,5,17145004
5009238066,1,106938459
5057541617,1,178232147
5026193439,4,4210116088
5070226436,3,122346577
5022799242,1,2801461044
5105357641,1,67311998
5100755083,2,21193070
5037738980,2,110220311
5090162531,1,4210145675
5072061422,10,4210165038
5068962770,1,4432739
5032725877,2,129615261
5103669057,3,205237279
5061784340,1,4210115047
5001994787,6,20089843
5020575421,6,121243025
5102450495,1,4210135839
5025300204,1,4210150968
5074063588,2,55240360
5066700236,1,4210106319
5001595458,2,123044942
5072445785,1,4210124847
5037979976,1,4210144781
5100386608,4,4210156804
5026568996,2,4210113439
5045760973,1,169046204
5056889052,1,4210090783
5042244115,2,39343248
5100636626,7,2802767308
5060459593,1,4210136513
5082627770,1,7882870
5102077261,1,102345215
5080705478,5,2802697821
5044035875,1,2799655038
5010818182,2,1322918889
5015337713,1,13469542
5056320200,1,189712700
5042788994,4,172675005
5071564653,1,2802709434
5089295047,1,170897317
5010153480,1,180664298
5054549422,1,167153416
5039453679,1,2800233941
5061627781,9,95457486
5009180521,1,142444530
5074875430,4,121797337
5085967076,2,19880235
5071082693,1,2800091995
5031164480,1,115475287
5093570109,1,4210145268
5102696830,1,2802423016
5060438767,1,45084792
5074296161,6,2800776015
5055119343,8,4210144489
5090839938,5,3129457838
5082631946,7,4210144179
5023442042,7,2802806252
5069391418,1,885383172
5036942222,2,60668342
5045216199,3,1313323035
5094079650,1,173304897
5101742749,9,55654194
5020974805,1,530967
5016519510,5,4210161081
5070023597,1,32021983
5066331498,2,308136634
5078692126,3,4210121966
5061036175,2,126218986
5102958964,4,4210127599
5047814830,1,4210113171
5055512902,2,4210106563
5005313246,7,4210108489
5021574653,1,113306721
5102076790,1,4210092944
5103714713,7,4210124937
5004291734,4,4210092045
5001143436,4,4210112314
5015788220,1,2800401438
5086876382,1,3130385489
5054019441,1,4210140493
5040740473,2,2802985337
5025765825,1,1326116301
5033226695,2,4210159420
