concept_id,related_concept_seq,related_concept_id,score
2780091537,1,2776043855,1.7266204
2780225029,11,2776920260,2.881004
109168655,2,9841139,1.3101904
2781058065,7,502032728,1.7875127
2781407631,20,147021018,3.2741256
104882015,1,2775932965,4.696535
45384764,10,529173508,1.0736822
129400051,12,164105321,43.502773
2779837711,1,193539361,1.3680358
2778321597,11,105580179,2.7577288
127934551,8,95543465,8.9721775
23486597,12,21822782,1.2445096
123669783,8,540031477,3.724138
555745239,49,2776479727,1.2870951
2781335502,70,2777869876,4.5159755
84999194,2,147452769,45.101498
148367217,9,2776620479,3.458807
44431037,3,547727832,6.0772667
57693453,1,116168712,1.7994802
2777931997,6,2780789225,2.8252754
93990901,12,130217890,0.96342784
192989942,27,36674120,4.527768
149288129,65,88529989,2.2060504
2777001439,14,114350782,1.9471031
16335420,7,12481700,1.8856695
2781223611,4,111214947,1.8577356
115821613,6,63491729,6.985405
187725362,8,44682112,8.367932
2778353377,1,2777640183,1.7868922
2777407945,10,2779234561,0.84658116
98345119,3,550196577,4.423947
2778026820,1,6585489,14.166261
2778414643,1,2780470880,2.2661247
43066278,5,22994065,1.1516098
558872910,29,171769113,3.7696526
2776365555,16,135215475,0.9185756
2781340033,2,2778171954,3.4543447
203043789,3,110875604,1.7347835
2780183969,3,2777134139,3.3556216
30066665,18,87652615,9.236331
189206191,49,106208931,4.101842
2780869770,15,2776034682,1.5890636
2780661219,5,2776529561,1.3255287
132376346,9,179716448,1.8942919
2781001896,16,2777645973,1.622604
2779128569,3,2776805002,1.082489
74802450,3,75432250,2.6850688
1924315,5,141151480,3.2629056
2778591166,54,86914705,3.0811572
2777339478,10,2780817911,3.1853642
55766333,2,547737533,11.51834
2777421810,27,2776600866,0.80411565
132540348,16,45355965,1.5090616
4107886,9,81651864,5.638859
2779077932,8,558565934,1.254928
2777403436,1,60584519,2.3586335
27518888,4,78519656,1.7244629
2779533485,18,2781213060,2.4109864
118487528,89,2777538368,1.8556503
104397665,20,2780241833,1.2039
23929507,7,118130439,4.8419642
2779534250,4,2780094635,2.2158403
44208683,14,13348194,6.9349365
2779898492,17,32638748,0.7639952
12269588,33,20136886,4.3326306
70757512,16,81299745,5.6260133
102906071,5,552990157,4.457312
70662872,8,181830111,8.293036
2781399445,17,146044194,1.4409434
2778215892,2,134975968,0.83331245
2777601384,21,2778939600,1.5146523
137265123,5,161221295,3.5907419
53673613,15,119056186,1.7067819
173656711,20,126069992,2.1596324
112037812,4,33588617,1.731865
82617044,32,101027131,2.7705274
111185830,12,2776254738,5.265903
73520026,2,34259666,2.2173095
2779259085,3,2776051709,3.6536188
76494280,11,152991086,1.89673
124320809,41,2780429522,2.6575286
195266298,10,21822782,3.823683
2776382852,12,555293320,0.96466446
2776258521,12,91965660,1.3403608
4661594,32,116856471,5.9102774
2780799893,16,2779679481,0.9382847
2776873942,8,39118121,1.2173718
109568592,8,89721942,29.953106
142652207,5,78254988,1.958271
3432839,17,2780640597,2.9019659
63645605,56,165932988,2.1950006
134122466,19,10767094,2.9949346
2779524336,34,2778251979,0.92360264
177129845,7,41868710,1.0462947
2780547777,17,2781028716,1.1918286
146276462,15,62112901,3.1142077
147192597,21,49133459,3.0323467
164132191,7,95086748,5.013039
2781400336,2,2778248108,2.5543122
102309675,8,146759223,2.20581
2778815751,4,2780806746,3.2075474
111684460,60,152669594,1.6563281
2777703421,4,2778952551,2.2334068
173366509,24,70721018,4.0971484
174832881,14,121332964,3.7871587
53657456,9,2777634280,11.7836485
2777630245,7,2780783007,5.13514
5716244,15,178790620,1.5904311
124101348,59,151304367,1.4396914
94862452,5,138021795,9.602092
177707886,10,95371953,5.904295
551621295,59,2781304537,3.1098535
161505775,10,129782007,1.2713228
160623529,7,163128081,8.313668
2779642852,4,525849907,4.2007174
2777875022,6,2777500947,1.1778648
2776067047,12,528414297,7.124896
123370116,29,184879717,1.1036881
83852419,3,138958017,4.751863
45119746,4,512968161,5.117258
2776344796,16,2778218060,4.715424
73440236,11,2779577034,0.9972527
76753757,22,179716448,2.6606166
11045955,14,57795399,3.0882561
2777544248,26,2779101902,1.2490215
182393718,21,2781078970,1.8398993
149340888,34,2779458340,4.814286
78540521,18,118431652,1.3330281
207789793,10,154018700,1.9631345
138651985,6,106186310,3.1358461
25414623,6,542929976,0.81406325
2781463530,5,67009288,1.226838
206865886,30,2777267445,1.2034253
56200935,17,2780549525,3.2669976
109316439,1,190283241,22.36971
2777269225,5,2778397663,0.86491615
2779231225,9,2780329156,2.2221897
2776543301,17,2779870107,2.6266959
127204226,6,34854456,2.1012757
127107974,4,2777328224,1.633462
2779274809,1,2777452007,0.7752485
55047584,3,173120059,2.047325
122302759,2,81241287,2.0185878
2778400160,10,2777407522,1.1940506
520017518,26,2780217361,3.5564985
2777631861,10,2776081129,3.0040271
2779054382,83,2780764945,0.94367176
195687474,54,181709278,2.669526
188167160,17,552535540,2.721887
191677583,2,53819440,3.423663
2781304689,9,2781170992,1.9117726
29700514,23,2777777821,1.4173427
612670,14,35661339,2.5251098
19332903,2,76444178,1.7031888
116674579,84,2781313195,0.77008677
50965678,2,2779442783,1.1451215
2780647506,70,2780668358,1.3889945
48632299,14,190684412,1.7360672
2776266639,19,2776832255,1.2528881
21593369,5,158355884,2.0456188
2777243832,7,2780946745,0.7686326
2779050283,9,149453125,0.8697457
2778129406,26,2776719974,2.9720953
103631654,8,25793852,2.7635827
2779735320,18,53007507,0.85998225
16946580,24,18459110,1.1711129
2780365114,6,523747234,10.0928135
126950237,20,126298732,2.012944
138528620,15,74887250,1.2377301
80877019,8,168374168,4.979447
138082160,1,152798702,3.3396306
500440147,14,2779177272,2.6427982
144293060,3,203270574,1.464903
181335627,18,68583231,2.2029517
133392424,5,106507998,3.2580247
34329376,20,69361100,1.8602623
2780335910,1,2779678110,34.07141
129833234,12,44154836,0.7668263
25554088,86,2779762703,4.3793244
2777882294,18,2775951321,0.78271
182327082,9,68363185,5.3713017
168065819,3,169590947,11.743274
2775861652,15,2779240695,4.4099913
149443304,26,68556195,2.0092583
2780639701,3,518677369,3.3506148
2777359374,24,149971331,0.84261227
84752544,5,898592,2.5315874
2776127032,12,135710506,1.4434971
2780323112,7,110269972,1.4063792
2780541478,64,7251936,1.1773417
2777695862,41,163100246,0.7975278
2779040406,14,2780992421,1.3496763
2778895813,15,2778581169,1.1115993
2780378346,24,131396349,0.93045
141824439,8,163630976,2.1147265
17733824,81,161511644,3.8491192
168535184,62,102462485,1.806723
73313986,14,132447839,3.3396304
152815550,5,164139821,1.9751185
52338299,14,67359045,3.4776568
180850520,9,114489654,1.9758117
18819970,6,68996132,3.537813
70120467,6,197273675,2.0586145
140688305,37,2776831955,5.3573203
2778810938,2,2776412466,5.619691
134132462,6,2777047311,18.516296
166513658,21,19332903,1.2852223
47798520,70,119452085,4.355507
2778902089,16,2778102385,1.7972268
24586158,22,107023163,9.145444
21963081,53,39628806,3.1267128
40696583,7,183905921,13.005467
2776319399,3,28039750,1.7335719
2781224065,7,183021626,2.672517
2777958113,8,2777894202,8.019914
2778379708,17,2779091101,1.0200176
113709186,6,72409365,4.1904273
2776795407,13,2776200302,0.79520947
41217024,11,173740370,7.850076
2780779063,2,8010536,1.6063328
24586158,4,28859421,39.89875
162244969,2,23895516,2.1187408
2781139676,32,58625266,2.529801
2779489717,14,2781457462,2.3786051
130309983,13,183688256,3.3647058
2779912634,3,2779678110,3.7761667
75455068,11,185767445,2.630246
136711042,8,33024259,2.6300514
197462201,14,156927020,7.689044
204017024,2,15744967,5.7679143
100481476,62,164155591,4.707706
95812059,14,110201527,0.76579964
134579502,11,2780652538,1.5951635
2779616913,63,2776692010,0.8845409
2780607864,11,17743292,3.8784359
6494504,52,112959462,11.040195
109778625,4,46312422,3.8188956
63663721,6,2780471494,3.6814191
112633086,70,2778532037,1.0295129
2776809875,8,2776214188,1.4775817
162462552,18,45012715,3.3370593
2778913249,5,11268172,2.9534369
2776568683,12,2777332933,0.7815263
173870130,38,40375134,1.4136081
2779870107,87,172660882,5.1188617
2777765862,3,2779177272,50.839584
2779176486,11,119477188,2.162786
2776301878,14,2776154427,4.230115
84289048,8,2778271344,1.8358499
180349316,6,104226149,1.432999
2780239966,8,2779489039,1.9738631
2780304432,4,2778514916,14.008665
2777553296,15,2780977601,7.096097
84838300,21,118777515,1.4139447
72848699,1,164913051,9.640726
2778489309,29,2777371287,1.6239151
2778999518,48,2780733359,1.5440384
41856607,78,131979681,1.2476948
2779714222,10,2779652256,7.2510095
117110933,18,93983250,1.2518302
2776982690,8,2781335502,15.410166
8868529,11,2777054765,9.109251
120310109,33,53768001,0.9031459
2779835254,13,143409427,3.5183277
2781106287,4,62799726,7.9213905
167710798,10,130751788,1.0056093
200711233,5,200239111,28.695671
2778346852,3,2778867309,1.029305
2775854416,25,2775923278,7.4902024
2779950014,13,43827410,5.556865
2780170424,3,2778258057,1.5838797
2779758577,6,15744967,1.1466415
2780352964,4,2776254738,2.1920617
191908910,23,153143902,0.9424377
2778320725,11,127921842,1.8334767
9270016,6,43126263,1.9571272
187590223,41,182610534,2.0236132
140441402,3,2776432453,6.920995
72859922,96,2781236024,4.3549376
62555980,25,2778143579,1.1943663
2779066055,54,2776443887,3.1458561
40017333,4,2778106830,4.272249
76946457,53,100776233,3.3402288
2776921810,8,2779073587,1.7462821
82210777,3,147534773,12.399361
2778370645,11,2780218261,0.9223859
199487717,18,47701112,2.8602386
179117685,32,137618395,3.7472746
201995342,40,21883318,1.59738
148632171,4,2522874641,2.5858521
2781087836,20,96494537,4.834861
86714428,7,2777438225,3.4648056
2780035233,8,2779061837,2.5148098
2780919550,2,2777515746,2.6596668
59659247,6,2776803348,17.028536
2778453073,8,2777240086,1.9554877
20528804,10,20693621,3.0286942
2778985780,3,39853841,1.4867673
2780378346,17,2039551,1.389313
39527238,17,158973077,8.526354
79013869,7,131229623,7.2597632
121017731,66,10590034,6.527797
2778555145,3,2777421447,4.204357
46467970,22,84160026,2.2961323
169756996,32,54219892,1.400504
141629334,3,79969916,4.1921144
59876492,12,119394753,1.305872
60034648,22,96470131,1.6897444
2780203522,16,99535661,1.674605
2775901983,37,179829708,3.0458164
81721847,25,195344581,3.725746
15998118,12,61445026,1.2803291
182748727,42,112766332,4.0765147
2776292839,10,102094743,1.5214658
2781186877,8,2780704308,0.75074285
2779195621,14,2780992748,1.1546139
154401813,1,199289684,1.5223722
98765843,19,188109995,1.5621876
62277055,13,102715595,2.7779055
32758168,23,167020490,2.563871
2779014961,3,2777255693,2.258443
125832826,10,118083812,0.99259555
2778296485,11,142876473,5.334138
117884012,10,100279451,2.4044888
2780474080,10,2776596982,1.4003096
67492840,4,105580179,2.61586
44838205,98,49533043,1.6002251
2778913731,24,2779539529,0.8100662
2778319317,24,2780883591,1.0761418
19889080,10,46149586,1.4826263
2778449969,3,180788929,42.743492
89686163,9,37061001,2.0016341
28328180,33,189014844,3.4115093
43026620,3,137355542,5.952641
131932780,18,2776111965,3.8903491
2779713988,10,2780225350,4.9108977
2776066529,8,2776741139,2.2014937
125750033,2,128651787,5.42595
21955772,23,43456602,1.0366691
149773537,22,71570822,20.890924
162748667,17,27403532,2.3157907
95950515,1,173184194,32.310207
121040770,31,186468114,4.200158
98456152,17,126292034,1.5728394
185529760,7,136170076,11.550571
2777259802,17,533803919,1.0840449
145598152,1,172385210,28.890862
111437709,12,2781161787,3.7033129
2781072439,1,184834754,2.0005665
164767435,76,2776303644,1.9378303
160050368,21,178725364,4.645677
203739276,9,2779982483,2.2026308
2779802804,13,2776727279,2.052968
183893376,6,33923547,3.4986072
79029880,8,42062724,2.6582267
138958017,23,97137487,5.5943704
93173128,16,2779345533,1.248878
2779091618,15,2781040948,3.2035098
109714416,4,163861444,3.4521952
4216890,31,106201281,1.522523
167739726,7,56956389,16.801083
2781137159,38,2777001051,1.1931717
139989952,19,17269025,3.4958904
15487406,20,183882617,2.450433
2775951788,12,2776165026,1.6651542
2780795997,25,2778102346,3.872708
512185932,46,51679486,11.797436
11960822,95,147990577,3.2311273
86254553,14,99730327,1.5783087
2780756443,14,2780237459,2.4777899
47285271,4,69044650,1.7156821
56828936,15,94020503,2.446805
186921422,16,72727785,7.9369245
2778003068,8,555451288,2.9983907
194172872,21,50575695,8.900458
100185428,4,23134205,6.508742
2778769751,21,2779977878,3.098836
2777599811,9,2777340575,2.9676342
17020691,7,101762097,3.1971831
136321198,14,9390403,2.8528872
99580578,2,127964446,1.0073072
125171110,1,127313418,6.2483954
2781040256,7,2778257484,2.6129045
2777207669,84,2778861962,4.780813
143380155,11,105795698,1.6716762
115827552,13,101142426,0.9730339
188142797,34,2776491826,0.93271416
21790070,1,2781187634,2.6619081
95975521,1,2777003509,0.8798391
159575461,15,174618031,14.510447
2777960172,17,2779615886,0.7824028
62643968,12,2775941552,2.455934
63811030,11,206967267,1.8593198
2777202666,9,2779289688,2.8680189
85075877,36,2780388094,1.1377599
19407854,24,84525096,1.9412609
529335014,7,2777499176,20.268509
2776773494,17,2776552330,2.4750266
71076449,19,155355069,1.8687036
2777871504,10,2781069245,1.5341078
130893637,12,198091228,1.4421502
2776753739,2,2776258393,1.3320665
2778620579,7,555293320,10.317553
1680195,4,51292594,7.950673
155292070,19,172195944,3.0033185
148730421,68,128619300,1.9574761
527038400,94,2777943141,3.0099852
119567554,2,2779099160,4.3619113
2777786686,36,2780696933,2.576434
13183059,13,148292158,2.132515
82313973,9,35647692,30.449217
180196505,7,29537977,1.2666605
113416529,9,149340888,3.060012
50929876,36,60891933,2.387286
2779801612,21,2776631194,0.8899051
2775915377,4,2781301800,6.952134
2779982054,1,2777704780,4.4927278
132771110,5,2779132550,7.1306396
192937433,17,2777332933,3.5404592
151376022,25,58870171,2.6654348
39197057,5,163192330,5.5201397
2777734200,10,198291218,0.8197179
159463551,6,43827410,1.2474496
2781184567,55,108634530,1.4790319
64396926,17,135558025,1.4582688
2780321258,7,2778709874,3.9878588
2778163720,17,525849907,6.3747783
2777016536,15,2779075594,1.680863
2776345702,13,2776694085,0.75223255
2776241147,6,2779698884,1.7363236
2775928862,8,2778237340,1.2349825
167506701,13,523546767,1.2125083
100243477,6,160735492,14.674785
24119478,19,107645828,0.84939855
162454741,4,180405849,5.79731
2777624698,18,2779769559,4.9903007
2781158071,14,118552586,2.5912685
551997983,56,2778409550,2.886403
190352325,7,196503311,1.0991509
184264201,49,23230895,8.001855
194146004,4,175859090,2.2122655
101864126,15,2781419290,1.0499803
2775894508,23,2781283455,1.5567144
30769735,12,108882727,2.5021393
173736775,15,2776815978,2.7317774
96820896,3,2778672473,1.6085926
134810832,9,172294467,2.848287
143936061,12,168773769,1.7490643
2778077586,44,48940184,1.2998648
523993062,38,2778684775,2.4382827
2779066055,27,183021626,9.807347
22694160,25,111774379,1.4552109
125705527,98,183521119,2.4424875
207677746,8,99927674,2.174398
2778065167,18,2776292634,2.2408576
169590947,85,184337299,5.497149
2776849203,20,83455156,5.9943337
198931094,9,1366977,1.9874716
112964050,49,2776544680,4.6610146
30539742,2,3079626,13.367094
105538184,15,2779936565,1.0677394
84084929,7,121332964,1.5831549
13646594,7,2779997758,1.9773972
2777707811,6,29172406,14.049346
2776825266,30,2779851652,0.863752
131289371,16,196054291,2.3525243
2776367607,6,2778527774,3.3867843
2777540882,22,2779317333,1.0722115
197766306,1,200127275,0.9624578
2779204856,18,14042566,2.10653
181830111,41,110521144,8.205792
110083411,7,60908668,10.423464
102519508,25,19118579,12.606981
142575336,36,2776054693,2.9760745
74126248,38,2776451064,2.0764964
204610980,9,111167017,1.0418599
2780580376,4,2781112942,19.648874
95851461,16,135393689,5.0090113
2777361368,1,2780300509,1.9818047
1422475,21,2781040669,0.9925271
2776178377,20,2780727368,4.2302427
2779726973,15,2780727990,3.9498782
135041427,4,173120059,35.91564
31560130,2,106997767,1.157647
2776243700,10,35866371,0.787729
43053761,11,161733203,3.079791
102568066,7,115960442,1.2971215
2777093645,1,2779485729,3.9332876
120882062,30,60434167,3.39835
203897987,1,44228677,11.178629
2778963380,26,2780158988,7.881859
99649442,17,20443986,4.0990887
169590947,31,122783720,19.264526
2777432071,19,2779124032,2.5912645
28294206,37,2779428755,0.8318958
2779291638,6,147452769,2.7231097
3537527,6,202351285,1.857346
7402137,8,10682574,1.7968589
2777108446,4,2777972566,1.3030213
47431972,7,39105242,1.1187476
49105822,72,16318435,3.479949
33612138,8,2780297895,1.7463783
92929424,9,46909016,1.5542681
2778495548,19,2780699678,1.027131
33283694,79,157517311,3.09822
56095865,15,530467964,2.2575378
2777814797,2,2776412215,2.6324255
135604509,5,2776967038,1.7895049
137209882,4,22679943,5.5832324
2779450786,43,123584848,1.2020385
115081989,13,2776169339,0.85590166
100206155,24,113253001,0.8034711
192420165,19,123406163,18.622858
2778976716,14,2777039154,0.78927106
101075120,5,42067758,2.6219387
58103923,9,24881265,1.0094182
2779335760,17,529335014,1.16302
3566410,5,50907047,6.9159145
45747243,4,42067758,2.1780603
126226738,1,10205521,1.7695435
2776020425,1,2778703219,1.7470813
2780364934,20,2776230739,12.289497
2778220009,19,2779742542,7.5433435
2776611563,4,2780356529,3.2454505
2779418775,10,2776694393,1.7857869
112224295,12,177336024,1.2957935
2781100453,1,2777914695,0.7835843
499771625,54,67865112,2.2302332
139358910,50,96149497,2.9610722
2778998842,13,137355542,2.5866644
194058213,11,2780915607,1.7242144
83195618,7,148934300,1.9420305
68806387,9,60799052,2.8259246
2778500429,45,2776289377,1.6980864
2779902561,13,2778620579,4.659636
9555016,14,78766492,3.6338177
115988155,38,200415742,1.9897668
74248516,2,84999194,34.89968
41856607,17,203689450,7.80195
189482833,14,128319531,3.1190205
2779390809,41,178596483,1.0704542
196306401,4,2778072282,3.164574
193987312,19,2780950554,0.80059624
1816345,5,185039092,1.951524
1109138,6,124062153,2.1626358
2776654248,5,2778284828,4.28446
94412978,68,2777726330,5.6879454
43517604,17,125792925,6.5106688
18229684,5,182564260,4.5111704
66517615,4,20251656,30.73005
2779540738,7,537208039,1.4207351
19191322,16,45502583,3.1625729
47121976,43,2777606061,1.1477568
142653250,15,178907741,3.5599926
2776134090,20,2775842315,1.6049151
40117522,13,137355542,7.1407065
2776725116,11,203005215,1.4494951
196832560,24,2779730394,4.0665054
100468782,8,17349429,1.8544927
2776944266,18,2777755357,4.753004
134895398,6,169900460,8.574139
2781252014,25,103423482,0.9365028
38677869,20,2776329536,1.3404251
2777374959,1,110706871,6.3722415
2778088044,7,2778742482,3.1573117
2780599195,24,2781371782,1.434728
89505385,7,99613125,23.455467
171483109,9,50415386,0.855982
2780181037,43,111963520,2.0907562
2776915459,6,2779918671,0.9852934
2778821649,20,2778644256,1.6770276
2778859668,13,2781069245,4.516275
162723807,19,522695570,1.458177
86183883,5,93391505,6.6660533
2776534502,10,530470458,2.551391
2779286207,10,2781205058,1.1724312
2779178360,11,26771246,4.7640014
56961345,3,94184115,0.9090489
137143421,19,126511603,1.5691333
22958824,10,32976094,3.6142263
201526758,11,501734568,5.405705
2776212696,4,5747526,13.247059
2778293426,16,108619579,2.3207405
192386470,71,59759590,6.2683268
143678939,3,2777343698,2.266171
2775859210,14,2777204577,4.862686
2777091921,8,2777444498,3.425993
2779834249,6,106159729,3.6199753
2776073808,15,2779049480,3.3965306
2779106941,1,2778004798,5.8038883
46610780,23,140688305,37.466743
145244307,14,43144210,2.012381
2779960253,17,2775912687,1.0896187
2778207175,3,15302256,9.61579
3832189,3,11731999,3.0392282
136686880,17,48779969,0.8405677
89694405,8,120488936,3.847738
2781249502,13,2778234036,3.3758385
66098623,5,540031477,1.7836838
2777241186,4,147717901,19.271395
2781387506,30,201685922,1.9207166
129437159,11,2778170410,2.2180243
170593435,10,18653775,1.6289419
524218345,12,2778584109,2.5252464
2776367032,8,2778319590,1.4310485
192885726,6,70615421,1.8887323
78139691,2,123828725,5.252039
203146411,15,101649071,1.277212
179603306,34,166454054,4.601598
81939152,12,137355542,16.27638
149039472,27,119338728,2.6951878
2778650287,17,90375314,1.4190005
2781094106,13,137664086,14.817648
134141054,5,41895202,1.4199915
2779126056,18,2777593132,3.567607
77527283,14,137355542,0.8560932
2776143536,3,20480867,0.789655
31632488,11,40238689,1.4854459
150708132,6,58570533,8.347226
138824270,27,29143872,2.3134723
2779339615,16,2779073485,1.2500764
2776760134,19,2779112213,2.7017164
35588792,1,75622301,9.080179
686708,1,112243037,3.8316169
12290205,8,150425827,1.381379
51568863,11,142292226,12.336258
149629667,5,108469399,0.96063405
519063684,76,2779866092,5.276136
2780931586,3,207480886,3.781616
118704821,20,51003876,2.7415206
77942228,40,2778324211,8.859593
2780295090,10,533803919,2.4121208
2777271071,25,134494468,1.5474709
2779910420,10,2780903044,4.558961
69232855,7,512968161,2.2671428
2776730729,5,62799726,2.8736067
2779473907,17,2775832221,1.8637832
147483822,87,91682701,3.3712218
2778451505,6,2776702220,1.2756728
2780954326,11,2780966972,7.332784
105561566,27,162546045,3.934264
144760519,10,134752490,1.8118967
32993116,12,47279676,1.846794
2777807311,4,2780010996,0.9330951
78045399,51,75380026,5.27241
54290928,4,6387636,3.650602
2779918109,1,2779023244,3.5270543
106192422,5,2780801004,5.5374002
2777606061,9,158557763,1.0826964
2778736484,16,53813258,2.6231816
2779423641,2,68346564,3.137105
2777979977,3,518851703,4.9878716
2778257825,7,2777164284,0.8654418
2775856024,3,2778372188,1.8174013
10590036,4,197077220,3.1026254
120991184,17,109162521,2.029926
141123601,1,59593255,2.1659558
2780942278,3,2776102371,4.685248
2778827957,10,2776715399,1.1743875
2781301322,20,2779399600,5.649849
2781261635,11,2777245169,1.9889683
135593954,14,134757568,3.3166046
34556337,15,21822782,5.968775
8880873,11,176066374,8.330393
136864674,45,167183279,2.2852602
185656870,9,158071213,2.4254606
2777579922,11,1975866,3.5680714
7386963,13,197845989,1.5691884
73247094,14,2779576893,1.9590962
2778296771,13,2780062172,1.0212368
2780916184,19,2778658801,7.2053103
15151743,14,59582021,5.6014414
2777035104,6,2777869810,4.4548893
2780835470,18,2780076632,0.77472
204854418,3,111919701,1.6453632
5829439,10,193451744,0.9202256
171659815,21,38601921,4.0327883
94033540,4,2778842504,1.0007777
2780416669,24,2778368673,1.7447733
44228677,31,38052585,6.3878784
2776147494,3,2781025968,4.491646
90761943,6,2776365555,1.4805156
2776092919,3,2780375031,39.001297
179926584,7,91863865,1.7160355
95627345,17,25534917,10.164009
189508267,6,160234255,2.2515976
2779654193,16,2780439029,0.8553636
33362165,1,136936797,1.8354671
106191032,2,112964050,18.167013
527571333,16,2779428270,3.2544236
2781057849,6,2779788118,4.809077
95023266,13,29210110,6.5602956
2777124376,3,86339819,1.4186201
544956773,48,191952053,9.648176
175336444,29,38528425,1.5044444
25194021,10,2775908076,1.7098114
173862523,6,81758059,1.5443124
77362995,15,523747234,3.3003116
70477161,34,156975606,2.1816242
2779983558,23,2779018429,8.9136505
34814297,20,37386791,1.8671242
89285879,18,143591791,0.8485169
78519656,9,121017731,51.84258
174709020,1,83974742,1.1735086
159774933,18,147120987,2.8895125
20136886,14,137981799,4.156673
2781211949,28,172123218,1.702571
33556415,22,155739000,1.8509315
2776548049,35,29144244,1.424966
71993908,4,130187892,10.898314
206052861,35,2776309818,2.207835
2779826273,11,2780402116,4.27144
45641319,7,135248900,1.5992357
102658986,3,134459356,3.995005
31671712,6,195831351,7.5868387
2778544182,8,2779578285,0.8858252
2779490328,9,121608353,3.596154
2779850767,16,547727832,2.374504
197273675,99,157480366,4.1444526
149472803,8,105923489,9.191082
2776752453,10,112497637,10.39317
46522908,13,98924942,1.2314047
2779861157,11,2781069245,1.0463661
203455917,16,2779131752,0.8302325
101692577,28,193357725,3.6118636
2776351663,1,2780781376,3.2852829
2779020807,4,2776559899,3.5071926
134962289,13,182063899,0.8712896
87803896,27,2780637011,1.598555
2778004101,30,2778945092,6.4098306
195274430,14,2780416260,3.2304287
536435272,9,2781305912,1.0539627
6794603,7,166957645,1.5845361
71477052,3,176321772,3.2823234
139793654,24,200873422,1.3564187
20174728,7,2778123984,1.6841475
24245907,35,79225920,2.805363
2778260489,38,2777380499,2.1499586
2777084153,1,128069549,2.5839567
170442971,14,33402499,3.1172621
85240754,12,181199279,2.390465
2777734688,4,2779448229,19.795015
2775983581,12,118643609,4.0428076
142399903,3,153046414,14.463306
2778840127,11,2779599708,1.688187
2874115,5,129621563,1.2311077
180925781,16,142784634,1.3248266
115033672,13,202417442,2.2943637
109110057,9,104317684,4.1284094
2776254738,36,164361826,14.404408
191423414,14,148335973,1.671625
66385817,49,2777152588,0.9172732
121308736,13,2780554747,12.967499
20299238,12,2779573558,1.2158684
551020850,79,132853815,0.90413654
48220470,9,201508349,4.3289514
2779101902,12,2776980637,1.3220469
108225325,95,66726788,6.1192565
2779390954,7,128422554,0.89017624
2778710640,8,2776888792,1.1177877
11039479,8,2779439359,4.1957326
145644426,1,21285288,14.558026
194973443,7,150720761,3.712577
2778761015,21,2780659118,5.5588145
2780437362,2,2779413310,4.2270613
44139724,4,39757861,6.8941965
39297587,16,33559828,4.420679
2776735967,37,2778157309,3.3588226
14577153,20,166576357,1.0616032
2778653666,10,168702047,2.9883215
2780838151,9,71571650,1.0728207
170641098,22,138560296,3.608927
2776617576,13,118859902,1.6248317
25260931,8,155504147,1.572637
2777818330,4,33923547,1.1963109
2776701107,11,2780494398,4.2115417
70477161,10,47338736,8.65511
103474985,5,108447607,1.4844652
59149807,25,2776408302,1.6074274
2778688959,16,2778681388,1.7877643
178169997,2,555283112,14.034912
2777695644,6,54589662,5.0067005
189285262,38,2780148112,1.1089952
32526432,22,91331278,1.1864547
2779505177,6,2778514916,1.6973407
2779279471,10,2778829800,0.8336188
60548495,12,6260449,1.8698387
2778730726,9,116567970,1.3503945
159851900,20,2776423418,3.192822
98644592,17,98184364,1.5153654
81999800,13,117137515,1.5780594
78085059,14,2776383484,5.0930657
2039508,1,100481476,8.908573
500666722,8,204217086,5.349649
101230327,1,147497476,21.793867
131140672,5,31254050,5.7533655
107584723,9,2779812064,1.4501176
135763542,39,177860879,2.9250114
164516710,29,37703655,1.0760914
2780778831,2,2781088250,3.6524365
2778074606,4,2776617377,4.352889
10500322,15,2777573673,1.0407377
71065454,7,35026560,2.0286608
202542152,5,161369605,0.95387334
2778573382,13,15744967,0.8469684
87585026,25,32211213,10.065298
182124840,1,39464130,6.3204618
2775835631,1,2780917455,1.5951355
2776603922,1,138885662,9.881161
113271649,15,64927066,1.9909365
108388182,6,135248900,1.9492352
162319229,40,33721204,3.2022998
30202268,16,144521790,1.3250929
2777031107,4,2780599964,1.0667799
2777345478,2,2776850836,2.2700825
2778311575,1,2780139471,15.197117
2781266219,8,175605896,3.4047682
152430570,17,539667460,1.229918
98347192,6,106347477,1.2431307
7266685,9,181341577,1.4606007
137762411,36,2777642821,3.615239
133558598,8,145054310,1.4416385
21621910,22,39947850,8.37803
2777234453,8,33600429,0.8699779
2777404646,50,106816508,1.9021336
2776397876,7,137314826,0.9430021
2779962180,5,530470458,1.8406863
148093993,9,22163223,5.219376
203087015,8,169699857,10.56688
61056293,15,190831278,0.90121317
47506897,9,2781403372,1.4610715
2777640609,4,2777458120,4.898538
2777167447,1,2778382381,7.9510236
185711340,8,2781423529,3.2000628
42558546,15,151913843,0.96511203
110202963,5,114614502,3.5978785
159423971,6,13336665,12.34308
198306430,12,151898751,4.2410593
2775907726,15,104015590,5.4908104
2780813298,5,2781267111,2.5143137
38858127,4,161362739,2.2787814
514705636,7,2779965526,24.968918
151376022,18,182408441,5.8166327
2777265743,5,2777343196,3.341262
2781205601,4,2778607678,0.88177586
132149769,23,87325107,2.8128774
2776348555,41,2777311218,1.0668513
2779311642,6,2776176026,1.6554656
37487178,7,18168003,0.7747975
195845463,9,79605941,9.624923
