work_id,concept_seq,concept_id,score
123166702,7,154945302,0.19095436
4390669524,12,2778348673,0.42552084
4289345590,6,137403100,0.4621177
4392207798,8,2781347998,0.41578257
2884132582,5,2778355321,0.5057554
2237348979,14,153385146,0.44687632
1988116264,1,2780799671,0.81324553
1979142832,2,15744967,0.49231184
2006995925,10,121332964,0.4863046
2926609947,9,2780009758,0.45086038
2740956558,5,42360764,0.36967123
2349557038,16,127413603,0.054942966
2936077754,14,41008148,0.0
4246753324,12,2779473830,0.18021667
2367985504,9,166957645,0.1053454
3029405629,3,95457728,0.32622933
3114545977,7,19417346,0.39493477
1570946383,8,83581934,0.40588287
4394472041,1,2780417240,0.9403043
3096499084,6,114793014,0.116316974
4206089824,8,86811826,0.44477743
3037862581,4,71924100,0.33126318
2292105803,10,10138342,0.25214696
1973137537,9,120665830,0.18978521
2953772654,3,2781197716,0.6000732
2077366636,4,114793014,0.27415967
2263615501,2,149782125,0.66031146
1578743935,22,119857082,0.0
4395879452,1,2780154274,0.62064135
2059967796,3,21951064,0.4412535
2003754297,8,2729557,0.49065676
4254213867,8,119767625,0.39820784
2140447751,12,126322002,0.12298989
2356015032,10,41008148,0.32045007
2736080707,3,157915830,0.6462518
3049151153,10,121332964,0.2318939
2043303933,5,47768531,0.32747084
1983780275,18,202444582,0.0
2070676126,19,111472728,0.0
1497454444,1,15708023,0.76648295
2753703663,8,4792198,0.44989792
4385984663,2,41895202,0.42726415
2267194912,6,123157820,0.6408409
2159518849,11,203014093,0.29502994
3031770110,1,71924100,0.98364747
2129511901,2,144133560,0.58871454
3124314503,6,144133560,0.43656644
2057990972,12,197934379,0.4831652
570244684,19,166957645,0.0
3094044520,3,2780739461,0.6144344
3022245068,8,2985668151,0.4723386
4232990686,12,55493867,0.3439365
2073886624,13,74650414,0.32230222
3125311990,1,207701140,0.9304573
4396600635,1,2778921608,0.54175806
2971062572,10,68271606,0.41907763
3003759256,1,122783720,0.6575502
2055104669,2,2778805511,0.57684785
1974328492,21,170493617,0.0
2045187842,7,127413603,0.15705845
2041866549,7,90417339,0.54353863
2068158872,16,127313418,0.049746245
4400328140,4,136229726,0.35463277
1988092880,6,121332964,0.5118398
2560590544,6,17744445,0.517087
2626291398,6,184337299,0.5220013
1757942978,7,2778022156,0.5052894
1549497458,5,124952713,0.34918332
2349173426,3,2781026528,0.57226646
3014507541,18,26760741,0.0
4399494421,6,75630572,0.32212126
4389082468,2,2779343474,0.70255417
2678105302,1,15708023,0.69117665
3208856312,6,71924100,0.4612239
40513962,10,187320778,0.083592504
597642223,5,127413603,0.1473406
2896516735,4,86803240,0.7415943
4392957701,14,190248442,0.3010949
4391139358,14,62520636,0.0
4299356854,4,519063684,0.5165938
4280574834,2,207936829,0.66319025
3125181804,8,144341231,0.46768385
2356336717,8,144024400,0.339365
3169898866,7,41008148,0.37932697
2064864887,3,69928629,0.5644816
317970898,3,122881758,0.78113973
1554258352,14,1491633281,0.24693784
2605991843,22,111472728,0.0
4242189711,10,161690185,0.449673
3121978679,3,10138342,0.54110885
4309530853,2,71924100,0.6834888
2168618465,19,555944384,0.13014182
1981085669,11,2524010,0.1118055
2060230359,7,90119067,0.45152703
2126019505,11,87073359,0.38507336
2044305164,5,127313418,0.13223752
2967961779,10,2778751112,0.103931546
2082570690,11,142724271,0.11538902
2321238725,7,204787440,0.0
2970484600,1,2780233690,0.65795124
2125656496,14,185592680,0.0
2154789382,12,2908647359,0.44226667
2413152778,6,126322002,0.28289527
2318073572,2,198348125,0.75568473
4394393677,3,138626823,0.64636165
4313648688,12,33923547,0.0
4388791063,19,121332964,0.12076649
2557271131,20,161790260,0.0
3203899692,12,2778541695,0.4116358
4224244193,21,61696701,0.0
4241135311,11,17991360,0.4190607
2806298251,2,127313418,0.35843202
2031157470,22,62520636,0.0
2095077294,7,42972112,0.34708744
2938156858,1,2776134702,0.52830315
2517472817,21,18903297,0.09412703
2731706397,15,151730666,0.0
608056624,8,171146098,0.28781164
3014357692,1,2778249042,0.90455574
2994396610,3,79518650,0.47866496
2232147187,22,142362112,0.0
4249960018,4,205649164,0.497556
4393237094,21,170493617,0.08111358
1480977052,21,149923435,0.0
1787733208,1,185592680,0.9369023
1921359406,2,195065555,0.61509776
4385879026,7,61696701,0.41375795
2064687145,14,13393347,0.41023174
2784075429,13,146978453,0.40223756
2032295214,12,36289849,0.0
3117665653,5,134018914,0.40548712
3175343538,2,144133560,0.37055078
2009755162,11,159985019,0.28931916
2511956664,16,159985019,0.18263459
4397218324,10,121332964,0.28378952
2014889167,8,172674978,0.41894788
2058993909,6,33923547,0.46777454
4386923898,9,150194340,0.09976116
1961797542,9,124952713,0.3395583
2807792839,11,17744445,0.16668153
2904736638,4,13481523,0.46465033
3026407682,10,111919701,0.14840275
2350218985,4,33947775,0.6809499
2332476103,11,195244886,0.36901993
2107549612,11,149635348,0.46920604
4255963442,3,144133560,0.33445358
2989156358,15,33923547,0.24577504
1591432980,1,2779930269,0.8564707
2030372412,16,115903868,0.08480176
2916551786,3,11171543,0.39752334
2942959039,4,84309077,0.43862292
2766338630,3,41008148,0.5843483
2046791368,16,118518473,0.13102505
4397588993,2,8010536,0.45229802
2878851950,18,119857082,0.14273387
2063741476,14,162324750,0.30161813
1153412903,7,95457728,0.35337722
3123322107,1,17744445,0.48652762
2982407663,10,88972607,0.42120677
2075975839,11,97355855,0.35683748
4237068171,13,144024400,0.060382932
2163360306,13,151730666,0.0
3204548458,15,121332964,0.09580165
2915602829,15,33923547,0.0
3096023294,6,162324750,0.291884
4206311200,8,87717796,0.39874068
3005440273,1,158973077,0.73283017
2798255947,3,154945302,0.10516611
4281628452,4,2780775167,0.45883602
2572003626,8,90924648,0.34752458
4250649348,1,41008148,0.29895568
2943474252,3,2778271984,0.4476065
1992850521,3,554936623,0.58868545
2053254942,8,44249647,0.4991517
3036378477,14,166957645,0.0
4214526171,5,134306372,0.0
2057647263,5,2778348673,0.42641956
4307942983,2,2778985418,0.920624
4390986309,12,162853370,0.0
4297309759,13,201995342,0.0
2494882231,3,94625758,0.64651465
2323892596,13,169760540,0.0
646588773,10,199539241,0.054362535
3160294942,11,119599485,0.17013738
4200351395,11,15744967,0.40220362
2043239473,5,47798520,0.53266203
2922512142,3,78085059,0.6632314
2560394934,4,144024400,0.30872792
467801203,2,127413603,0.4621701
2607901978,1,2779056439,0.8280449
1592621123,3,2781197716,0.65567607
2015095940,11,187212893,0.3752494
4246450616,6,127313418,0.2822505
2050067139,1,71924100,0.9131825
2939275793,7,526805850,0.0
2269198149,1,2778024590,0.8821278
3214637140,7,169760540,0.047258496
2400982754,3,144133560,0.37347007
3091682549,7,2776759703,0.60786325
4321087805,17,111368507,0.0
2608615710,14,54355233,0.19717982
780157679,1,127313418,0.73901373
2077909451,8,2778022156,0.4109682
2189045363,6,121332964,0.0
1964699406,14,185592680,0.22878015
4309028235,12,142362112,0.12264618
2182275436,4,134306372,0.27010968
3081506165,8,20976626,0.4716213
2113150374,12,95457728,0.0
2076407401,3,207114421,0.6900516
4211210299,2,71924100,0.7145514
2011065492,2,59822182,0.6330231
2768010347,2,127820260,0.8316357
1577684068,2,86803240,0.6915297
2012255388,1,69357855,0.7815603
2977933996,16,105702510,0.0
2950494653,6,140280474,0.4123231
4300633482,8,80444323,0.37963217
1597257637,11,167672396,0.18537864
2906173396,9,18903297,0.32477662
4317684890,4,136449434,0.5021291
4210278439,1,17744445,0.2687834
1980102624,1,2775920511,0.7693274
1970439025,10,59822182,0.0
3103032869,15,134306372,0.110678405
478702036,8,144024400,0.27623153
2417411562,1,2779652256,0.60158074
4319881091,9,2778334786,0.43925425
3027097491,9,107872376,0.28726363
2782722564,8,191897082,0.45231336
3118643184,1,185592680,0.8017467
1978128948,14,181199279,0.0
2587005527,15,135763542,0.0
637884422,1,41008148,0.29585516
1990152685,11,519063684,0.46650618
3029613544,6,15744967,0.3315939
4251717465,1,12713177,0.6897435
4211029287,19,144024400,0.0
4248459498,2,144133560,0.3781839
4210599942,7,138921699,0.37906295
2098270766,23,97355855,0.0
4246948476,3,145420912,0.38037407
1678746889,14,105795698,0.11910692
3028912753,4,177713679,0.47935563
2806606131,12,2524010,0.0
2896124868,3,86803240,0.27126414
4384763618,1,41008148,0.317154
2528074375,1,109359841,0.61326414
2377988002,16,97355855,0.09590581
2239518884,6,142575336,0.5171384
4311694115,11,50522688,0.32134438
2781413177,2,41008148,0.3676114
4382239209,19,205649164,0.107681096
4210526861,10,124101348,0.36280054
2071142898,13,105702510,0.24617833
2806571724,18,41008148,0.21368933
2210526639,1,2776188440,0.7351961
4253784227,1,196083921,0.66785294
2116014768,19,33923547,0.0
2330488849,7,138921699,0.32810336
2333607907,9,10138342,0.0
2789756304,2,2779570065,0.7082368
2093046136,5,2777180064,0.5927444
1526014769,6,530198007,0.5345311
2139906855,4,112613896,0.69032854
85687970,18,86803240,0.0
4248942351,4,3116431,0.332954
3028576997,9,127313418,0.2890988
3175559283,8,77805123,0.5710017
3014554650,3,124101348,0.54544365
2990745866,2,28442783,0.67799413
4387957183,3,17744445,0.35848266
2394390501,11,2775924081,0.31321973
2460077736,4,15744967,0.516076
4248465127,15,119599485,0.24425629
4214878995,8,107872376,0.38877165
3168693162,1,2778086194,0.9772419
2492102088,5,148863701,0.5375319
1967717499,9,196843134,0.11626956
790949532,14,120314980,0.0
2626527312,7,192562407,0.38880116
3121839046,1,11012388,0.72377855
2492874785,4,42360764,0.35577208
1582956326,9,33923547,0.25654376
337823930,3,144024400,0.58631766
89796207,13,62231903,0.33396888
2030193079,6,76155785,0.4693856
4299958625,6,134018914,0.16682935
3106055745,5,106289968,0.5280275
4241709674,10,41008148,0.21549374
565993067,11,199539241,0.12372115
4389254231,2,162853370,0.41777384
2507129794,15,119857082,0.07743502
1983319318,14,127413603,0.13312936
2592478095,1,2777617010,0.6697624
156968754,14,55493867,0.0
1530861213,4,74650414,0.38148686
3194631409,2,110121322,0.52045274
1518504969,10,2780600097,0.47657657
3125098099,4,154945302,0.32490504
2189615310,3,2779234561,0.63894486
2079140318,7,71924100,0.0
2112240945,2,9376300,0.5450814
4383816630,9,16685009,0.39349222
4253425667,1,41008148,0.29974777
2990689578,13,103278499,0.41964355
2413611609,1,71924100,0.82263166
2038636305,10,2777382242,0.4226822
1971745265,10,153294291,0.0
2583065276,10,199360897,0.052720457
2783485606,10,26771246,0.5192766
2907449785,9,138885662,0.46744478
162412918,1,162324750,0.31497908
811235019,13,187736073,0.18231657
4225100131,4,2776401178,0.6557245
2069350122,3,542530943,0.5727445
2057399093,8,3019088015,0.4432702
2395191546,11,126322002,0.21356755
4238222492,1,86803240,0.83707494
2205870767,4,3018664633,0.43910062
1503907912,3,142933453,0.44195735
2168099739,10,33923547,0.30337292
2947218804,2,144133560,0.5090949
1972717321,17,121332964,0.0
2090014160,9,2779348098,0.41915494
2002183956,11,31447003,0.26964685
4309216819,11,28826006,0.34265554
4238885673,4,138885662,0.490529
2412847892,11,126322002,0.08212307
2015414533,3,2777843972,0.5683959
4395891514,3,136764020,0.21674812
2002195413,3,2911091166,0.6187314
2344033191,14,144024400,0.13847464
2390968594,6,2987595161,0.46751267
3182105785,1,41008148,0.3376711
2028286303,14,171250308,0.1684356
3040521585,4,68801617,0.5840261
4393385062,6,54355233,0.0
2332925149,14,3017944768,0.22983068
936818980,5,95444343,0.18856826
4386878787,6,46576248,0.65997916
1177748197,8,2777566558,0.5320626
3123901008,4,145420912,0.5537106
2769497591,17,62520636,0.0
4205294459,5,112972136,0.49300858
2400219382,3,205649164,0.45866668
2737396688,3,29537977,0.5737859
2020302864,15,78458016,0.0
2089520434,11,48372109,0.42442226
3122044860,5,100243477,0.5780805
2904369680,7,144024400,0.40511638
2017645823,19,166957645,0.0
2117810665,17,138885662,0.0
4214632480,1,2780596555,0.904862
1976403403,8,2779889316,0.44346628
2786369598,3,2129575,0.6655296
2964192273,3,41008148,0.58626264
2581447742,1,22212356,0.54588103
2168699381,3,2781076698,0.8642032
3034554750,1,2522767166,0.59937406
4294831779,12,154945302,0.088207364
2002175383,9,199539241,0.10486752
2741249747,2,118552586,0.48324212
4297609675,1,177454536,0.848267
3023805780,3,141071460,0.04662499
3214942843,12,57879066,0.115273744
2793738836,13,59822182,0.31323305
1568288988,17,166957645,0.09014368
231360937,16,127716648,0.07451913
2135003642,7,2988529969,0.45664096
3104664100,7,50522688,0.2140567
3043091905,1,17744445,0.31972697
4240053674,4,71924100,0.33234787
2063418190,6,23123220,0.5265099
2080677355,15,199539241,0.09089208
4251674409,7,144133560,0.4448799
2084414077,6,2780378061,0.48290443
3024042103,1,3017910909,0.8287715
2333197024,19,24890656,0.0
2746187296,14,41008148,0.0
1559982014,3,190283241,0.61926645
2416652315,1,71924100,0.95419556
2088188533,17,41008148,0.0
2148653218,4,61797465,0.50658953
2122062629,1,2780610907,0.81970346
4210489965,13,141071460,0.19884908
2606024764,3,138885662,0.36126858
3198201712,5,2780026712,0.5929852
2008717507,8,2780471494,0.4223085
2083197794,9,197046000,0.5127064
2492781063,19,33923547,0.0
3125287184,4,2908550418,0.43550855
1997719747,17,199360897,0.0
4318991059,10,55493867,0.26678187
2914922268,10,127313418,0.2109985
2038961980,14,24326235,0.3406276
2011133095,5,60718061,0.5144806
3216652295,6,126322002,0.2531797
3125562988,6,2777569040,0.5241478
4243905803,3,201280247,0.55222654
2358582523,13,178790620,0.0
2982510573,12,16005928,0.2553395
2091750959,16,555944384,0.41457292
2418772124,8,42407357,0.17781922
2778268449,9,66938386,0.30176038
4283709241,5,509550671,0.32962182
2065474432,8,198927703,0.5017235
2314300086,1,185592680,0.8888476
3100501641,11,105702510,0.12544236
2907109944,1,144133560,0.44343942
2032497053,3,24890656,0.6482844
498994153,3,2994226254,0.43993908
1949455767,10,182310444,0.44853762
2125819480,4,170493617,0.6155283
2362677533,6,90924648,0.7486248
4290879893,18,192562407,0.08475977
4291992557,3,134261354,0.59998995
992257537,14,105795698,0.06591782
1837385667,21,162324750,0.0
101004407,7,17744445,0.33236268
2980087752,7,162853370,0.110765666
4225830878,7,49040817,0.33291417
4312677464,2,158071213,0.8732735
2384193853,10,42219234,0.18684492
4283832623,5,45391945,0.4351494
2155003970,9,2780175798,0.57393986
2921586224,16,144024400,0.18448585
4313700787,17,111919701,0.045455992
246656333,11,155202549,0.099095196
2146932841,7,26517878,0.55409116
2338003718,1,83295009,0.969932
3105108352,1,121332964,0.50081706
2089962912,9,2779050716,0.4220996
4394951319,2,89423630,0.6656432
2972617473,6,2164484,0.452707
1932586862,1,41008148,0.61716706
4386953200,10,149635348,0.24377042
2355303065,10,111696902,0.4419602
1931037282,7,2776235491,0.47126007
2896256147,2,86803240,0.78960454
3200708319,5,90559484,0.48930976
2444679520,5,2524010,0.06545365
1984132499,3,54355233,0.7590817
2386912663,16,111919701,0.0
2587168650,3,555826173,0.77962214
2113638419,21,33923547,0.0
2352626762,5,192562407,0.5730511
2069956632,8,2778793908,0.4478338
3125782918,9,2780307956,0.50337785
3085266113,4,2777179333,0.5840103
2114914350,1,142089489,0.86556554
164642179,19,142724271,0.0
2807244546,1,15708023,0.70269984
4400949240,2,175156509,0.80973864
4390580285,11,119857082,0.0
2010789272,6,30407753,0.41135287
2050461738,1,2778761015,0.7362189
4298048424,1,71924100,0.91990054
2057373545,14,198352243,0.4243859
2984774356,9,202444582,0.0
4239081902,3,121955636,0.3574716
2320091502,2,105795698,0.51990885
1941786233,6,127934551,0.5583011
4389843460,13,54649085,0.19031644
4205450530,6,86803240,0.17945078
2993781827,4,2776434776,0.74501956
2158442734,8,41008148,0.13682619
2112068004,10,138921699,0.3864351
4240557119,8,107130276,0.4469369
2986507421,12,41008148,0.11146107
4385626342,16,146978453,0.0
237938137,13,28826006,0.32497472
2068649939,2,121332964,0.769929
2025649815,7,77805123,0.3400489
2011177402,4,134362201,0.5928579
4244640290,1,192562407,0.39472762
3091835463,3,189473229,0.8283737
2007602961,16,202444582,0.0
2143436137,6,2778382381,0.5942209
2970054144,2,15708023,0.6976751
4394257258,8,10138342,0.44894174
4391457410,14,94625758,0.0
4401281714,12,29537977,0.18536875
2122275797,5,104317684,0.57193494
4394462709,3,86803240,0.6312765
4389191070,3,139621336,0.4624235
128475270,15,17409809,0.0
2466746961,6,56995899,0.5406946
2075468813,14,177322064,0.0
2892049983,11,104317684,0.07551202
198540528,1,138885662,0.3882576
1973995087,2,15744967,0.8288485
2105114548,8,41008148,0.118596375
1997906954,18,529278444,0.18923691
3009158864,3,121332964,0.33182836
4244483757,8,126322002,0.10307279
4308595630,7,2779202806,0.43190873
2366110885,17,2524010,0.0
3011659347,8,25343380,0.47814262
2040928665,19,102744134,0.42205468
1697645982,3,559951472,0.50773394
4390832931,4,173801870,0.5721222
2043181320,8,86803240,0.36796868
1848556039,1,129671850,0.78176844
2526351969,6,164705383,0.6113285
4400394980,2,39432304,0.3375999
115291517,11,78458016,0.32458133
3166638132,6,136764020,0.29155833
2735671263,9,178790620,0.075861156
2472802861,2,2776432453,0.60746443
1666398973,3,2781329482,0.4595794
2047559973,15,199539241,0.0
2963525030,12,159467904,0.42496794
2042307569,13,84393581,0.21799654
4205959091,11,15744967,0.3673432
1983192863,9,105702510,0.44050664
1982271087,13,142724271,0.3713737
1600905998,10,142362112,0.0911375
1547250023,2,138885662,0.4468742
2995560699,17,199539241,0.0
2947040369,21,151730666,0.0
2588677529,1,64297162,0.59142756
1992388962,14,118552586,0.07853991
2605502955,2,15744967,0.54329586
2126809879,1,2777488582,0.919073
2351039172,6,2780797713,0.5608696
2079188145,5,543847140,0.50734323
4292558729,5,15708023,0.46186903
1995880169,13,62478195,0.38540155
2377234000,5,73484699,0.52965397
2024556774,1,2780330700,0.9910836
1963888995,3,121608353,0.5931661
3092861806,16,191897082,0.30622995
2063578995,9,105795698,0.30633408
2391831505,18,199539241,0.0
616645843,8,142362112,0.50034
2017489020,7,2777551473,0.5622894
4238472225,22,134306372,0.0
2057359257,9,8891405,0.43059415
2318811696,8,177713679,0.3381337
2286790359,5,147176958,0.37575614
2906144862,2,157660682,0.7620151
314624020,12,195244886,0.0
1964529086,6,55493867,0.27214372
13505537,5,43003075,0.5056877
2799320916,15,86803240,0.079615146
2314962593,5,17744445,0.5080812
4312858022,28,13280743,0.0
2970908923,14,542102704,0.0
4254473395,2,2780428219,0.6629716
2324166645,7,2778198053,0.4182223
4234515873,15,39389867,0.11679134
4213160144,2,41008148,0.5014081
2014751489,2,2780035688,0.5754743
1520079212,4,71104824,0.59056246
4239141545,3,71924100,0.4963165
3209594432,12,162853370,0.33981842
4239265227,2,71924100,0.55656034
2011718021,4,161790260,0.7325836
2554945738,8,15761196,0.41448152
3037297227,6,2780724011,0.4709571
2077156044,8,196558001,0.4682105
72726859,3,39896193,0.531378
4395191929,2,41008148,0.43266985
4392725505,5,111819275,0.64175284
4246923361,2,39389867,0.72905564
2022366566,21,97355855,0.0
102492125,11,15744967,0.32698923
3183208773,10,141071460,0.43887985
2461519182,1,70036468,0.67941844
2952482876,1,144133560,0.45258602
4235486243,5,2549261,0.35257745
2404688913,9,71315377,0.106502116
3012869400,6,78458016,0.58148134
4399893426,1,41008148,0.6430198
4384521588,10,120665830,0.1931588
4377024564,1,132885549,0.8380372
2939476979,11,86803240,0.38990718
2184880316,8,76886044,0.3262899
2468106577,2,197792726,0.96273077
4387812906,15,41008148,0.21084991
3164670859,12,183688256,0.2801892
4299948141,1,2775920511,0.7306521
2779551921,3,41008148,0.21173897
3114517470,4,2779418813,0.6589003
4385839266,19,43617362,0.0
4242408489,10,18903297,0.0746561
2102463407,1,2776928060,0.90835744
2159394527,9,147176958,0.0
2664055395,9,44291984,0.43753716
2961777846,10,144133560,0.2936058
3137672219,20,134132462,0.0
3199151903,6,161790260,0.65007144
4241679757,7,126322002,0.18838024
4376876309,2,112972136,0.54738843
2125794902,6,36662352,0.47858787
4297721116,9,26955809,0.46405378
2039403529,23,199360897,0.0
2539697345,7,107551265,0.4783751
2469121145,13,118552586,0.26687086
2358648298,11,90856448,0.3739428
2204613830,3,2779455803,0.5613186
1974914563,8,41008148,0.15250492
3092503949,12,95444343,0.38211197
1969429742,10,46141821,0.4399318
2118818302,7,54355233,0.0
2061246542,10,2780859938,0.08269015
4286542968,7,138885662,0.13038808
3033582108,3,185592680,0.4174264
2272615271,10,77805123,0.31564224
4297979617,8,2779870758,0.48258272
2361944659,16,120912362,0.0
2150046265,17,2779578285,0.0
380324874,10,78519656,0.06795904
2395486109,7,2776006263,0.45343673
23245720,7,127413603,0.46645942
1999036225,12,31903555,0.34338582
1544607115,3,169760540,0.83223546
3126313992,8,42362537,0.47146446
2008145240,8,162307627,0.46017754
2491959007,14,104317684,0.06921834
2744926727,1,41008148,0.31655145
2794969038,3,17744445,0.43113858
4398236288,10,512399662,0.24549267
2094313925,2,5140985,0.6165253
2605098715,8,500440147,0.456477
4230155514,1,119767625,0.5867416
2959636666,9,132525143,0.46466243
4232523509,1,15708023,0.4099362
3177137729,2,3007834351,0.4376167
1528490627,3,519580073,0.76285046
4292707037,25,138885662,0.0
2898941896,2,63759246,0.71590525
2152003668,5,49774154,0.3629108
2060487846,17,33923547,0.4124065
2351463125,5,48798503,0.5553349
2211435236,1,41008148,0.27268606
2062693363,16,199539241,0.0
3081603127,13,18903297,0.0
4234051468,6,48103436,0.5139165
4395859112,1,2780154274,0.6890687
2562199899,1,15708023,0.7113034
2975887780,1,2780914512,0.8166144
2136015004,4,188191115,0.54982287
2050096625,4,6303427,0.51894855
3201682620,5,50517652,0.55681425
2310426109,9,79974875,0.43230236
319058946,13,187320778,0.0
2584422242,8,77805123,0.3921893
4386824896,17,185592680,0.0
2378217630,4,39432304,0.7350576
4399094044,8,2781182431,0.21176237
2119409630,2,31903555,0.8480139
1969879093,3,202444582,0.55187255
1458371950,4,524765639,0.4269881
4385646566,4,15744967,0.4795175
3041636544,1,82217956,0.68130696
3157027362,7,111368507,0.59652126
2057577467,7,53839665,0.45025834
4385510236,1,144133560,0.22113216
3100739745,3,127413603,0.38880295
2372726229,1,49774154,0.81119394
4362655438,4,73555534,0.5515792
2399820050,13,199539241,0.0
2084431518,15,192562407,0.28834108
2612202517,1,99656134,0.8668903
2031047672,2,17744445,0.27324873
4251553728,2,94625758,0.7823268
2140141777,9,2781232474,0.45152065
2055044637,11,97355855,0.2039699
3162471658,10,524204448,0.07619193
2984184115,16,71924100,0.0
3213415971,2,2777214474,0.6823325
2037228451,3,121332964,0.26220945
2299119282,5,27548731,0.45809704
2128104297,9,17744445,0.15086353
4389983107,23,62520636,0.0
4245650226,9,2777953023,0.0352737
2351990753,2,2781132756,0.6770473
4224984710,2,138885662,0.33880186
4286532380,8,41895202,0.15124458
2001219065,3,101468663,0.63605535
2977525539,1,2778449503,0.63936406
2688732147,6,2776225656,0.58089197
194839617,8,2781072225,0.26022437
2934289402,17,131021393,0.0
2391573935,9,194232370,0.33141828
2077781853,5,185592680,0.70045215
2347371445,2,207200792,0.6293636
2341865527,9,203014093,0.0
2146298384,10,41008148,0.20715863
2938432871,7,25343380,0.4477015
199814070,11,159654299,0.35778224
3038713101,11,52622490,0.196556
3059183117,2,193115255,0.57589436
2090802450,14,159985019,0.39858338
2002106201,15,159985019,0.06498182
2507458727,7,121608353,0.08403951
3036728144,14,17744445,0.0
4317632730,6,120314980,0.5312858
1972092438,8,2780841128,0.5108073
2092172790,8,48103436,0.43482992
1591730925,3,41895202,0.33607036
2784520855,5,144133560,0.24378926
4386399305,3,199033989,0.6916412
2360856002,8,42360764,0.39338914
2294228041,1,17744445,0.66452587
3207834801,9,66938386,0.341111
4206708965,5,15744967,0.315798
2022477956,4,109214941,0.34964117
2150139492,12,76155785,0.2880574
4386191142,16,144133560,0.11940089
2376467010,6,127413603,0.4283866
2065220616,20,178790620,0.0
1174059468,9,110157686,0.39815918
1519959620,12,10138342,0.15335974
2072160738,4,95457728,0.32587305
2367292020,6,86807702,0.4823729
2419355950,19,202444582,0.0
1964773168,1,78945076,0.9187077
1991175640,6,2776141515,0.5061392
2406410453,9,86803240,0.0
4389249340,11,15708023,0.17909014
2061629140,11,15744967,0.3277288
3088707798,9,41008148,0.20012254
2012654976,3,63223902,0.68761563
4306816376,8,62611344,0.57455164
2622691490,1,41008148,0.30183977
4381248943,12,144024400,0.07879469
2048855756,4,71316499,0.6757765
2241163760,3,21368211,0.71290874
1974031583,15,21736991,0.14535558
2911810770,9,71924100,0.5401415
3025326754,3,33923547,0.52716154
2236701952,8,3116431,0.32809913
2364136473,11,91575142,0.09254059
1587012031,8,126894567,0.4655474
373312931,8,112930515,0.20691738
4255437852,9,17744445,0.1440044
2884466135,1,2775987171,0.81176114
2911251296,1,56995899,0.7229967
2028811919,2,44838205,0.69746566
1509307422,2,2779530757,0.47157684
3217641243,10,17744445,0.2882223
2169726890,18,62520636,0.0
2362489789,11,187320778,0.0
1987963303,6,2991975920,0.68631893
4243156750,6,2776136866,0.7433347
1593066992,10,175605778,0.43776387
4391659422,2,22884784,0.71730185
4232979195,3,90673727,0.589591
2114823397,6,2778355321,0.41500258
2800300256,5,2776256026,0.52333
3207123719,1,2780586970,0.7108381
2028101012,15,199539241,0.0
1732960356,6,185592680,0.43109623
2530014729,15,94625758,0.0
1966944560,9,104317684,0.2981075
4378418999,12,25032326,0.4198872
2413939658,27,86803240,0.0
4312402413,7,39432304,0.31382215
2780504558,3,144133560,0.75024694
3107457504,14,71924100,0.13339195
2607918052,2,41008148,0.49800467
2315000295,16,1276947,0.0
4392947903,3,144133560,0.3246591
2385722711,3,171056886,0.67952186
2100890651,6,178790620,0.29797044
2333877825,6,161191863,0.42948475
2905052438,2,2777026412,0.45485783
4220961026,8,201633675,0.49094513
4254372265,15,162118730,0.361018
1998617553,8,127413603,0.341439
2062488281,1,2778805511,0.7385245
2554984655,25,33923547,0.0
4236380430,10,529278444,0.13971117
3003436106,4,154945302,0.5621871
4248249309,2,87355193,0.41990393
2073479964,11,69305403,0.47726554
2547568890,14,191897082,0.09267467
2145861266,5,119599485,0.5318026
2161198815,13,120302604,0.106206894
1602937685,2,17744445,0.5430765
1531806815,1,41008148,0.31279296
2048593947,13,55493867,0.22428119
2338965851,11,141071460,0.24584949
4384926133,2,112570922,0.5963328
2021956909,3,30145163,0.55261046
2792210545,10,530470458,0.47794914
2708437637,10,55493867,0.20023385
2620143749,5,121608353,0.48228982
2114733983,12,82419060,0.4171822
2045612401,19,115961682,0.07358709
2039037261,1,2780645631,0.7460286
4249135761,7,41008148,0.39777416
4249291551,7,199539241,0.029640555
2884087307,4,136501162,0.49739078
4390700522,21,162324750,0.0
4229502778,3,144133560,0.4085104
413781940,10,2776090121,0.32593173
2026004562,5,94293008,0.5571087
2022809058,4,3020625565,0.45485216
4233358709,8,95491727,0.45537198
2056400515,11,142724271,0.10828832
2790580668,13,2779483572,0.16270873
3032236027,3,41291067,0.41107047
2905110169,7,111472728,0.0
2609406729,3,27206212,0.4374888
2743578429,13,120665830,0.0
4388674581,3,86803240,0.7441666
376311184,2,71924100,0.3230701
2022816329,1,33789571,0.8130877
3194125441,9,111472728,0.11523503
2887717268,4,2776269092,0.4624982
3046496002,5,1276947,0.4187531
3038558466,11,91375879,0.35693336
4220699063,3,2777007095,0.59464526
4233970442,11,518851703,0.28040773
1597079686,11,15744967,0.31465322
3205533763,8,94625758,0.0
2588157897,3,107038049,0.43862128
1972159024,2,191015642,0.7754029
2169946808,3,2989005,0.6538402
2105217350,2,127313418,0.8016708
2418557295,7,42360764,0.3822779
2320158638,5,15744967,0.30783492
2030791503,10,2780791683,0.43940082
871645909,4,165069038,0.6941472
2001928096,15,121332964,0.17444324
4243338963,1,170154142,0.5013194
2274169827,5,140793950,0.36156154
2187476429,18,165205528,0.0
