work_id,affiliation_seq,institution_seq,institution_id
2099314926,1,1,904495901
1873478630,2,1,204778367
4306154096,1,1,165143802
2387491930,1,2,4210101167
3110741846,1,1,4210153792
2162294226,4,1,98677209
2111249086,1,1,39586589
4255965616,3,1,107707843
1737525271,1,1,24354313
4253199717,1,1,2800878633
4321168563,5,1,71999127
4396977497,4,1,2800607224
4283220727,3,1,118073183
2129697034,1,1,27765905
2359517374,1,1,68986083
3182636718,2,1,118373667
1891756277,2,1,4210165473
2172008718,3,1,91203450
3146398906,1,1,172675005
1187683290,1,1,111702420
4318615390,2,1,88017793
3118976239,2,1,28046988
4282554999,2,1,44666525
3125879083,1,1,200769079
2049435638,1,1,157725225
3160689286,1,1,4210092736
4389143753,1,1,4210155236
3084029951,1,1,25998863
4296941341,2,1,4210155481
4296951222,2,1,192454743
4200524185,1,1,3129565396
1836237558,7,2,157349981
1992853975,1,1,71999127
2026943285,1,1,32021983
4400769239,2,2,183935753
4255621495,2,2,4210113114
2972340763,2,1,4210150870
1601596121,1,1,11019714
2396404851,1,1,121748325
2887256933,1,1,4210127400
2109861127,3,1,4210097691
2418131084,1,1,2799343972
2324478626,1,1,36258959
4324143982,1,1,41055640
833250264,3,1,83019370
4206097137,4,1,1321305853
4386932771,1,1,115953327
3010956748,2,1,76134821
2380548564,1,1,4210148850
2088104485,1,1,204465549
3181332645,4,1,74801974
4292170538,1,1,4210108633
4388089782,1,1,11983389
1908730829,3,1,70931966
2016469244,2,1,11385950
3002697058,1,1,154300980
2461364077,3,1,44854399
4220886052,5,1,173093425
2163208019,2,1,1283103587
2992340659,1,1,2799648416
4393392384,1,3,4210123471
4367183795,1,1,91041137
4313431664,1,1,3017888287
4396554131,1,1,187494767
4386946742,1,1,87216513
1993275694,1,1,1294671590
1974178930,1,1,4210093765
1968293841,1,1,25251306
1948521630,2,1,4210124102
2065010822,1,1,19409027
2028665840,2,1,169046204
4390648784,1,1,5388228
4206430015,2,1,2809107791
2975734601,1,1,125749732
4379334550,5,2,4210140884
4385776039,5,1,1316535847
2045166987,1,1,33213144
647515622,1,1,4210100753
2114634288,2,1,86725329
2416123939,1,1,181233156
2064834380,2,1,4210113703
2074885175,1,1,132053463
4386695476,1,2,19820366
2544351292,1,1,126859394
2023910969,1,1,167383011
4320338904,2,1,36243813
4319594373,1,1,197251160
148984271,1,2,887064364
2904605029,1,1,75900474
17055897,1,1,100532134
2395631538,1,1,51532219
3028820490,3,2,4210119098
2328581694,7,1,2800120211
1968461763,3,1,4210163688
2054620412,3,2,4210134534
2618756374,3,1,4210092045
2316172488,3,1,190082696
2024767411,8,1,1316902750
4220786490,3,1,2802623092
2906056064,6,1,3125032317
4249622436,1,1,204465549
2591015770,1,1,45129253
4224321565,48,1,98677209
2003535357,2,1,43406934
1417135029,1,1,119234918
4253179476,2,1,4210120052
4392851242,2,1,4210141521
1909766570,1,1,891191580
4366496101,1,1,148202161
2061320578,1,2,40347166
4287308500,1,1,195460627
3213087013,2,2,55769427
2714624722,6,1,2799399062
2360686687,1,1,139024713
2994185530,3,1,79189158
1521374516,2,1,149704539
4390132940,1,1,142606810
2603317942,1,1,51077184
2002184349,1,1,24603500
4399456248,1,2,74801974
2809788020,3,1,4210096655
1538811073,2,1,200362191
4220827034,4,1,4210141534
2082387601,1,1,7877124
4394784787,1,1,368840534
3171543426,1,1,199691007
1905090354,3,1,177909021
4250266776,1,2,4210160447
3025813697,2,1,4210124773
2226869236,1,1,130480701
2145993119,1,1,165951966
4400115053,5,2,4210133846
4389021669,1,1,145311948
1007955116,1,1,189210763
2046826576,1,1,2802086085
2064611981,1,1,22299242
4396640245,3,2,4210160793
3186997494,1,1,117197279
2056673816,1,1,113508548
4238409631,1,1,2800875726
4249928909,3,1,160302567
2051586734,2,1,861853513
1600289118,2,1,17974374
4291582935,1,1,114832834
2408993827,1,1,107949126
2139660346,1,1,157674565
4282977402,4,1,192928004
2120639935,1,1,2799937020
2143958025,4,1,14243506
2097218707,1,1,4210147155
2039139910,2,1,64295750
2561656296,1,1,887846188
2903696710,1,1,138937732
2061091923,1,1,1326125022
2031058230,1,1,194450716
2787551884,1,1,149899117
2374276972,1,1,38877650
207658628,1,1,36604259
2094659011,3,1,63634437
2277285854,106,2,4210133362
4226173359,4,1,3045169105
3132030312,4,1,4210117246
2773382193,4,1,74973139
142501542,1,2,4210124872
2999071113,2,1,36258959
2986753566,12,1,130769515
3113172987,6,1,240344557
4285413829,1,1,4210152006
2129528558,1,1,183067930
2006481338,5,1,53276908
2534237993,1,1,92446798
4400662840,2,1,4210108816
1522764154,2,1,63525965
4385249481,1,1,304011483
2078910854,2,1,116953780
3164714881,11,1,35928602
2520941096,1,1,4210102996
2274016661,1,1,107672454
1996386164,1,1,28407311
4292528240,10,1,205274468
2734499786,1,1,177477856
2014630737,2,1,4210116088
2196017803,2,2,63634437
4393844823,3,1,16391192
2962911304,2,1,1330701686
3107249221,1,1,924388194
4308702633,1,2,4387154394
4286870528,1,1,31944674
4390677294,3,2,881766915
2785443081,1,1,204337017
2749229729,2,1,4210105637
2720617508,2,1,9341345
2413556400,1,1,4210102885
2423643657,2,1,33086117
2060598601,3,1,94234084
3105009439,6,2,2800676788
1508121917,2,1,2801522054
3088539991,1,1,4210160144
3183929318,4,2,4210128276
2131940202,1,1,142263535
4385953653,5,1,49451733
1992953890,1,1,38260057
3158927624,3,1,4626487
4390123459,1,1,142606810
3212940246,1,1,881766915
4387980105,1,2,887064364
3048448660,5,1,2801357902
4394033057,6,1,98466806
2064707851,1,1,138006243
3147212398,1,1,196272386
2320662190,6,1,63966007
2338132796,2,1,4210134534
2937698319,4,1,4210126306
3215062080,5,2,4210089761
2554661308,2,1,26347476
2522237640,1,1,180857899
4387448400,10,2,98702875
2166754220,3,1,177477856
2077148158,2,1,159176309
4367397183,2,1,109935558
33059135,1,1,1297363086
3158821404,1,1,13268429
2921833397,4,1,219388962
2571514551,1,1,149899117
3015264251,8,1,8087733
2524515385,1,1,76130692
2028928107,1,1,22465464
4256357057,1,1,74485261
2053990740,2,1,114432228
1588867779,1,1,157536573
4390368121,1,1,126158947
3120083776,3,1,185261750
2020984506,3,1,4210092991
4387693785,8,1,4210091861
4205576920,7,1,28407311
4210275675,4,1,3045169105
2059489574,1,1,62916508
2806188324,5,1,98704320
2068162885,2,1,207624831
213136142,1,1,82284825
4388964079,3,1,39147953
2930275412,1,1,2656126
3037229575,3,1,71920554
3043214283,1,1,2279609970
2968704828,2,1,1328775524
2584237465,2,1,2802034949
3130915639,1,1,54009628
2604668184,1,1,91203450
2964060212,2,1,83019370
2906420074,1,1,22607950
2002405401,1,1,4210125099
3112931250,1,1,2802176782
2973222072,1,1,126744593
2954274154,6,1,1320133117
4389766484,1,1,158842170
2273525102,9,1,2802408685
2514452193,33,1,142204992
4212920680,6,1,1279858714
3107097110,2,1,4210133268
2084003919,2,1,2802835388
1985991643,3,1,8078737
4225004012,2,1,4210124429
4310267237,2,1,4210121914
4387241857,4,1,87673952
4317930454,5,1,39238937
2332100554,1,1,2801518579
3184996067,5,1,4210140791
4388281364,2,1,185261750
978803200,1,1,4210120635
2768384309,1,1,33213144
2046523699,1,1,154099455
3000304882,3,1,92894754
2270485367,3,1,1289243028
2038994080,2,1,21370196
4226434059,5,1,43439940
2398819129,1,1,5561750
1972068526,3,1,51556381
2095949536,1,1,158248296
3214272186,1,1,71999127
3027476486,1,1,37446213
4392359891,1,1,42766147
2477909332,13,1,4210151704
4387729482,1,1,1301076528
2075303513,1,1,1331897569
2917592998,5,1,4210125440
3081782239,1,2,4210107648
4285094521,1,2,92039509
2578814052,4,1,3125743391
3112390536,3,2,4210138501
3134029299,3,2,4210135984
4285601965,13,2,2800664540
3045503542,9,1,858936495
4401791955,5,1,129604602
2956983700,4,1,74813324
2890364653,1,2,4210151833
4379346262,9,1,2961216182
4226530715,1,1,1327163397
2972053532,4,1,35440088
4283029533,1,1,81605866
2328770883,1,1,4210116886
4388097277,1,1,24354313
2093192047,2,1,4210162819
3208678344,2,1,161127581
3155760285,2,1,110525433
2917684009,7,1,2802768257
2589510329,1,1,183067930
2794238027,2,1,163793406
2119433673,1,1,146620803
2095120767,2,1,4210115195
2130227833,1,1,4210086872
3039205093,1,1,21803372
2765287171,3,1,4210108912
2105755676,8,2,183935753
2998707293,2,1,24062138
1960198835,1,1,176453806
2129836533,1,1,25547181
2148549931,15,2,91136226
1967873612,1,1,63966007
4386704446,3,1,94722563
4317731986,1,1,4210150148
2239457987,2,1,16733864
4389878992,2,1,2801280572
2807921964,15,1,204722609
2918112261,2,1,204823248
2520595427,1,1,25846049
2272428209,2,2,4210117673
1988526699,2,1,1290830857
2156113857,2,1,27485261
4296654626,3,1,159247623
2004813961,3,1,47508984
2612550421,6,1,219193219
4386292363,2,1,2802334042
3214304272,9,1,201537933
2737884943,6,1,19648265
2526199595,2,1,70640408
2091936546,2,1,4210100260
2782963201,5,2,2799853436
3040841882,1,1,52418104
2464843845,1,1,169199633
2923489860,2,1,4210159876
1979698019,2,2,4210103115
2067201664,1,1,31591830
2918551749,2,1,20231570
2619801883,2,1,19820366
3205722091,2,1,147809708
1855839624,1,1,76442945
3100641398,4,2,84500057
1993594034,1,1,17937529
4380886240,2,1,120211734
2225579288,4,1,9217761
1837404866,1,1,192619145
2083640429,1,1,4210135426
2979806114,2,1,145608581
2130811880,9,1,40120149
1999022290,1,1,1280536761
2084652813,3,1,162838928
2747189335,2,1,2802194831
2102922488,4,1,138689650
4361027899,4,1,4210144610
2594185840,2,1,84218800
2012636264,1,1,185492890
2328968254,1,1,87673952
1986736330,1,1,4210107217
2161456879,2,1,169045520
2031675933,3,1,201448701
4291772986,1,1,27837315
2469214405,1,1,4210130303
2896939715,1,1,206945453
2953934729,1,1,887064364
2044247979,3,1,84884186
4200188933,1,1,8961855
2137076758,1,1,17145004
1977759753,1,1,84218800
4289887015,6,2,887064364
1060397425,1,1,198412221
2026268041,1,1,203765153
50818484,2,1,121847817
2012992781,2,1,163205636
4365137069,2,1,169108374
2003978573,2,1,198243066
2606040675,3,1,2800443534
1976189352,1,1,4210143440
1999941723,3,1,3125347698
4281835698,1,1,83816512
2322738001,2,1,87216513
2005001382,3,1,129604602
2418643990,1,1,39586589
4310750995,2,1,71503853
3041321689,1,1,103031861
4378232504,1,1,51713134
4281640685,2,1,84356168
3041917223,1,1,4210153807
2061073460,1,1,123946342
2382288868,1,1,4210144725
2096245082,1,1,193662353
2921201606,2,1,71715416
2070371292,3,1,2250650973
3089002912,2,1,112862951
2071592199,3,1,154202486
2952680306,1,1,76214153
4200284900,5,1,251424209
21048239,1,1,157169809
4391849118,5,1,94624287
3106169248,5,1,4210089156
2000888709,5,1,2801613365
2175802081,3,1,4210142660
2129436784,1,1,1320320070
4390354548,2,1,2801280572
3177547741,6,1,27577105
4396726185,2,1,162051807
2807465728,3,1,62370553
4400770731,5,3,1326498283
2137560744,16,1,102197404
2172184433,2,1,90871651
3130943276,2,1,2799535320
190325907,1,2,63966007
2064163853,1,1,41802502
3118458779,1,1,200296433
2199409836,1,1,4210088237
4302013983,3,1,2800808753
3108748846,1,1,111979921
98618958,1,1,47508984
4242648770,1,1,1336158746
1534366901,2,1,2800006345
1974315063,2,1,4210154190
4381848244,12,1,143302722
1980526859,3,1,143804889
1998104446,1,1,180203408
2025515211,1,1,72951846
3214202890,1,1,165556055
3135177098,1,1,1293035123
2792797819,2,1,27837315
2950425602,1,4,4210107326
3130803710,3,1,32686375
2611287306,5,2,45129253
2977363059,2,1,114027177
3157122632,3,1,1281400175
1992832300,1,1,162827531
4389365445,6,1,145872427
3094301880,4,1,19820366
4323044174,1,1,120230055
4318612797,1,1,2802287669
2050266041,1,1,4210135933
4401561661,1,1,4210159511
2434565364,1,1,4210107983
1979136378,3,1,4210099574
4310725135,5,1,1343551460
1984479416,2,1,2802153510
2020544051,2,1,1289243028
2539229716,1,1,89864525
1560378907,1,1,880747138
2978175931,2,1,4210133319
2755290763,1,1,4210131125
3170551718,3,1,52170813
2091596442,2,1,31419693
2102009595,3,1,4210098619
2077220388,1,1,150468666
2396005236,1,1,1304082316
3090063460,20,1,4210094056
3149526727,10,2,204730241
1967723948,2,1,392282
1994564939,1,1,22299242
2024979805,1,1,4210102553
2333713585,1,1,157725225
2039905501,1,1,5023651
3162909960,1,1,878213199
4398235888,5,2,4210130547
2588120299,6,2,98704320
2537209315,3,1,4210091886
1995950455,1,1,52353378
2054499316,1,1,102502594
4291620847,1,1,27837315
1574853677,1,1,40542001
1979374160,1,3,4210136304
4389578858,1,1,142606810
1999214409,1,1,193775966
1578573729,1,1,165143802
2009892109,1,1,25757504
4282839067,4,1,177969490
1987593166,1,1,60134161
2022864094,3,1,82994568
4308341220,2,1,181840440
3007292132,1,1,35440088
2298868533,5,1,138826464
4398708068,1,1,150314799
3016196576,2,1,4210124507
2333358974,3,2,27804330
2110839744,6,1,2803004286
2355700938,1,1,4210164386
2810551456,3,1,4210090129
3198947352,1,1,4210113646
1990785109,3,1,130238516
4387311064,1,1,1300409581
2084746466,1,2,78577930
2053165629,2,1,4210135252
2949378762,1,1,1281400175
2242560532,2,1,157674565
2966832948,2,6,98702875
4379537770,1,1,90678064
2318046320,1,1,135598925
4296741942,1,1,4210125098
4385652012,6,1,164915025
2106709475,3,1,99682543
2757031755,1,1,169248161
1582548694,1,1,3124059619
1507838592,4,1,2799431996
3155132724,2,1,177802217
123079599,1,1,4210129961
2048602986,1,1,2803043754
2005676220,4,1,88273585
2074738123,1,1,4210087962
2069090923,1,1,32038505
2413195052,1,1,111979921
2154051846,1,1,187531555
2009345026,1,1,185261750
2004892902,3,1,80947539
2132579577,1,1,4210093186
2010502337,1,1,2799810409
4312448970,2,1,185443292
4400900557,1,1,1925986
4391550392,1,1,4210160144
2145965602,2,1,71267560
4241049849,1,2,2802709434
3178107217,2,1,197809005
3005291713,5,1,84218800
4293051168,3,1,130701444
2759095162,3,1,170897317
2478376016,1,1,12315562
965571456,5,2,4210088164
4249157414,1,1,4210109338
1965351241,1,1,89440247
2883436355,1,1,9300472
2899090895,2,1,268303160
2830699882,3,1,887998513
4400325674,7,1,173759888
3147333576,1,1,4322298
2061402838,2,1,52357470
4281855512,1,1,4210155236
4323035483,1,1,2802621416
2521844152,1,1,99464096
4394914081,1,1,112412981
1985304776,1,1,63634437
1999545443,2,2,74801974
4200267709,1,1,41055640
4282935246,1,1,57206974
3141655836,2,1,20089843
2381823966,1,2,47720641
2773494084,7,1,204730241
2414946898,1,1,183935753
4299783059,1,1,2802929321
2400525398,2,1,2799497974
2399411502,2,2,96226040
2800486575,1,1,4210145508
2329406832,1,1,3006985408
752056020,1,1,74897591
2991131038,1,1,199525922
4254470769,4,1,4210130327
2334917227,1,1,4210137030
2789302268,13,1,4210106701
4232832587,6,1,102322142
2035552351,1,1,71007489
4365517189,1,1,193621155
2903896849,1,1,4164984
4390731281,4,1,27837315
2001148771,5,1,102502594
2512341126,3,1,4210150618
4388593035,4,1,139024713
2916266275,8,1,179093154
3022653904,1,1,2801139014
2044301739,1,1,926574661
1989982933,2,3,63634437
4282834151,3,1,45129253
3120910636,5,2,79576946
1993320518,1,1,4210092187
3215763928,3,1,11892038
1978179411,1,1,114395901
2336862263,4,2,200769079
2125124494,5,1,139290333
4245835219,2,1,195460627
2894726421,1,1,15057530
2166271967,1,1,86519309
2086145729,1,1,35440088
4367674368,2,3,44260953
1981874274,24,1,204730241
3043959615,1,1,175691731
4240049492,1,2,44265643
2739514636,1,1,17974374
2027380185,2,1,430192
2146485648,4,1,1313323035
2971411846,1,1,31637741
2632952392,2,1,165468398
4306173746,1,1,19700959
2043986065,2,1,118564535
4285329880,3,1,38877650
3148695532,2,1,141596103
3124196180,2,1,120217413
1996799865,2,1,201324441
3123703146,4,1,114218197
2049406608,1,1,4210144462
2417656723,1,1,130769515
2991205148,2,1,2785107011
1585192709,1,3,4210153624
3003492771,6,1,1925986
2559947376,3,1,169016828
2486723439,1,1,4210106879
3112399213,1,1,99065089
4320503463,1,1,126596746
4392883797,1,1,7350606
1541497411,2,2,30849647
3081450474,1,1,135237710
2092131848,5,1,1294671590
4281630865,1,1,25217355
2906192441,2,1,4210165687
1978329609,1,1,204722609
2334542180,4,1,1335321130
2021609661,1,1,27837315
1984804375,1,2,39804081
2474711252,1,1,4210099858
1988993311,1,1,43439940
2557303595,2,1,89015989
3031873471,2,1,199691007
2894581993,4,2,71650599
2883828940,1,1,4210087915
2047560870,1,2,95457486
2111182852,2,1,1850255
2935008867,3,1,3132008074
4297577859,1,1,136605902
2737727646,15,1,79940851
4319341208,14,1,227486990
4394785479,144,1,4210123965
1951032602,1,1,38877650
2004149945,6,1,184565670
2217377877,1,1,114150738
2613010369,1,1,238144855
2135365525,35,1,1294671590
2414491049,2,1,4210148466
2076566836,3,1,1294671590
3112435080,1,1,4210116576
2480755949,2,1,40120149
4390974599,2,1,80611190
2476137366,1,1,135598925
4220951941,1,1,4210138078
188890876,1,1,32625721
4285058624,1,1,113940042
2899487648,3,1,4210118019
4386592422,2,1,66946132
1999551524,1,1,154570441
2069009363,1,1,79576946
2120045332,1,1,42934936
4392639548,2,1,4210109101
2054260943,2,1,4210126298
4245301991,1,1,65734018
1960449411,1,1,97018004
3192839135,1,1,3133127056
1979721301,4,1,110017253
2794097601,1,1,170230895
2170924363,1,1,4210103661
3164978977,3,1,63966007
4307923428,1,1,183067930
4399418686,3,1,4210127213
3028086815,3,1,4210129048
2884209549,4,2,4210107917
4281671758,3,2,4210146711
2169496564,1,1,88459447
4390843838,5,1,173093425
3181251189,3,2,68207295
1533388044,2,1,4210108560
4393160679,3,1,118564535
2047745010,1,1,4210097536
4323045450,1,3,881766915
2979582401,1,1,150468666
4282026419,2,1,130343225
2529259248,2,1,53964585
4387700971,3,1,4210141426
4307261500,1,1,143923087
4295925296,1,2,2802864460
2379649421,1,1,108688024
2049072077,1,1,184840846
2015431203,2,1,91279580
4392506650,2,2,4210145693
2045677062,3,1,114493937
2044303990,2,1,130769515
3185860865,1,1,92961808
1575349392,1,1,157725225
2058356269,2,1,2801438301
4396706012,1,1,4210123993
4214932092,8,1,2800849109
4295766541,2,2,4210162969
2052541535,2,1,145894827
201623277,1,1,174025329
2768310190,1,1,4210114277
2125951535,1,1,206651237
2273002178,2,1,204337017
2159831135,3,1,4210134752
2002162278,1,1,4210108554
2989105125,1,1,149717392
1983062254,1,1,168864056
4311720773,1,1,28813325
2191608771,1,1,40434647
3114017836,1,1,161107111
2335029460,1,1,1283621791
2128872846,3,1,130830085
1551799213,1,1,194450716
4210551845,5,3,1294671590
2032340166,3,1,165143802
2043819388,1,1,98285908
2061545583,4,1,16269868
2038231155,1,1,4210157535
4322507002,1,1,65674248
2611023778,3,1,25846049
1994091836,2,1,223822909
1992184975,2,1,33585257
3000038974,2,1,2802600346
1488225509,5,1,56590836
1859271333,4,1,131729948
1994399085,1,2,146416000
2802414079,1,1,4210155580
3157562222,1,1,2802931824
3132032541,3,1,200777214
204418237,2,1,114017466
2351767749,1,1,4210158926
2599834807,1,1,79765343
2320684397,4,1,1334415907
4389315401,1,1,80143920
34205911,1,1,96673099
2996909191,2,1,4210125507
4317685168,2,1,39774598
2912082892,3,1,32574673
2062614757,1,1,192455969
1642998661,1,1,62916508
2014046531,1,1,161296585
3017803460,6,1,2960094004
2891928976,3,1,157725225
2008232642,2,1,4210091170
4394774461,1,1,4210149923
2169389207,151,1,146416000
2010513839,1,1,91203450
2474365499,12,1,911458345
3048274504,1,1,4210113643
2383726166,1,1,4210143016
4398850684,1,1,161318765
2319060692,2,1,4210115097
2803470301,12,1,175532246
2011494257,1,1,4210103223
1967588717,1,1,189290911
4380605793,1,1,4210106378
2017892737,2,1,4210109693
4393871767,3,1,123387679
2975430836,2,3,4210110641
2355976367,1,1,9086337
1993471165,4,1,2801026977
2222927766,2,1,74775410
323035202,4,1,87216513
2602913243,2,1,193662353
2077485701,2,1,114832834
2937177889,1,1,36770943
3043248709,1,1,4210160113
3206987495,2,1,4210094138
2803482461,1,1,4210155088
3123856458,1,1,46860202
2767413067,2,1,97018004
1980594377,1,1,186335123
3154115052,10,2,4210088792
2584094449,1,1,191365509
3005414767,1,1,181647926
4214870507,1,2,4210148049
2308940062,3,1,76569877
2317499441,10,1,1294671590
3204417323,1,1,25355098
4394763761,1,1,1339176976
2904659855,1,1,33434090
2048057190,3,1,118019719
2803510990,1,1,3018305852
3103358900,2,1,102134673
4247732540,1,1,139264467
1991162191,3,1,4210111434
4365515579,1,2,98301712
4254156250,1,1,926574661
3022612060,5,1,4210090302
4376225422,1,1,161716053
3141277648,2,1,4210109535
3030161125,1,2,91656880
2138214379,2,1,881766915
2788531829,1,1,157725225
1964755346,2,1,149481174
4226016282,1,1,4210142825
2079501424,1,1,107077323
2089959593,5,1,193181351
4247972001,7,1,119856527
2005087590,4,1,146122375
2888154754,1,1,2801748203
2004860460,1,1,4210102996
2085811977,3,1,17145004
2104598975,4,1,177639307
2084526855,1,1,102134673
4386827927,3,1,2802446264
2616534643,1,1,111979921
2066865847,1,1,149851306
589800352,3,1,1334415907
2071782369,1,1,177725633
4295063545,26,2,95674353
2507629418,9,2,2799307867
2978379060,1,1,4510145
4210377156,3,2,4210114174
3173541703,1,1,4210126504
3058511637,1,1,111664937
3205286034,2,1,32394136
2144619368,2,1,115980683
3047240585,5,1,1294671590
2051612105,1,1,2801259928
2294916526,1,1,120108168
2030551321,3,1,4210103538
2055177293,2,1,174183983
2516709825,1,1,114531698
2496054689,1,1,223822909
2992881513,1,1,201879955
2886552025,1,1,4210107542
2176138129,2,1,4210116170
2399995832,1,1,80188885
3004849943,1,1,82783531
2057376613,1,1,52357470
2573166445,3,1,27837315
3165623717,1,1,153976015
2020135120,1,1,98251732
4380446490,2,1,56435720
1911461547,1,1,4210122547
3042621076,2,1,127251866
1963567215,2,1,4210115145
4245079441,1,3,204730241
1993782002,5,1,223532165
4399851763,6,1,5023651
4205331509,1,1,189442560
2127137398,2,1,136199984
4221028271,3,1,1330342723
2093359847,1,1,114027177
4391445874,3,2,4210087915
3035668472,5,1,146416000
2807980098,1,1,2800849109
300296429,3,2,2802849423
4244695395,1,1,78577930
4297324405,1,1,4210119140
2417542154,3,1,145894827
2011692035,1,1,138126365
2362829319,1,1,66867065
2790840923,1,1,2800363144
1996855157,2,1,206011266
2315557238,1,1,4210095148
4381326783,15,1,3018134672
2651025808,1,1,95793202
3030946482,1,1,127251866
3082702056,1,1,4210093057
2067169418,2,1,12213908
4386536820,6,1,87216513
4390269770,2,1,2801280572
2921168687,2,1,123387679
4210451165,1,1,11983389
4220928216,2,1,159176309
2202713104,1,1,169381384
3091542727,5,1,129902397
2966690279,1,1,207789805
4288431207,6,1,271888150
1997474775,4,1,1282105669
2070839245,1,1,62318514
1998477843,2,1,75917431
1980527029,1,2,1294671590
2912362473,1,1,78577930
1529313294,2,1,158248296
3172159717,2,1,170897317
4385621000,1,2,9341345
4398771015,1,2,893718555
1600483343,2,2,4210116419
1977760660,1,1,148366613
1618004778,4,1,4210131460
4300606480,2,1,2800768549
4233711157,1,1,63966007
3176478101,3,1,193670377
2163102017,1,1,177725633
1965893610,1,1,27837315
2471976905,3,1,36258959
2594560902,3,1,125749732
4387032919,1,2,2799853436
4401726335,2,1,4210096899
3160316919,1,1,99682543
2063436509,2,1,59270414
2026284964,2,1,80606768
2089757454,3,1,1339947260
3096099790,1,1,21491767
2901339179,1,1,27577105
2076239920,2,1,145311948
2579233200,2,1,3020100970
1971604530,2,1,52357470
4386947698,3,2,4210157890
1627983294,1,1,2801168720
2068213797,1,2,4210149211
87164523,1,1,177933477
3136454639,3,1,4210101555
2890933769,2,1,145608581
2809891218,2,1,121750182
2127473914,1,1,1288882113
1132448870,1,1,99464096
3135449727,3,1,158438070
2337503696,3,1,59475050
2014331681,4,2,45129253
4224996668,1,1,196345858
4393945764,1,1,2800865141
1574422260,1,1,139235422
1564160880,2,1,56435720
2915415676,2,1,2801438301
4378231053,1,1,4210156021
2286147319,3,1,32971472
2115604860,2,1,126744593
2915182453,1,1,63190737
2117239941,1,1,25846049
4312256593,2,1,147337026
2184762665,1,1,32971472
4296006264,3,1,4210126152
4214865838,2,1,114686714
4231609382,1,1,4210156824
2089538808,2,1,43545212
1589882844,2,1,163151501
2029029124,3,1,1289196864
2325774608,1,1,162608824
2154414574,1,1,913958620
3205847080,1,1,1343871089
2594159131,1,1,189158943
2117815678,2,1,169645620
1591338139,1,1,176432857
4249599436,4,1,2802229882
2043655437,1,1,4210112787
2776253722,1,1,4210166738
2027336706,2,1,31512782
2117233329,1,1,66862912
2040339591,1,1,2800247874
4398184362,2,1,110594554
3200048224,1,2,4210103836
2090578237,1,1,56590836
2726343976,3,1,19700959
4392094643,3,1,18014758
4396622223,2,1,1324220072
4234233588,1,1,530967
2161614663,1,1,83558840
3041210215,5,2,4210135910
4392599716,6,1,255234318
4400882704,1,1,204983213
2048855771,1,1,4210111779
4386316913,1,1,11855966
2335280160,1,1,186131212
2356467196,1,1,6645349
3199673602,3,1,108688024
2753541323,4,2,4210153126
2055011483,2,1,4210110027
1996464465,3,1,317356780
2883526010,5,1,118564535
2197879044,1,1,182078086
1965252290,1,1,51226738
3160067826,1,1,129734738
3090398798,1,1,151201029
2063415555,3,1,63966007
4285093536,3,1,111088046
2405559798,1,1,79619799
2795316036,3,1,157773358
4367606340,4,1,145311948
2063559266,1,2,74801974
3161231314,2,1,4210131893
4393816804,4,1,83041322
4392170557,7,2,4210163695
4280547607,1,2,2802864460
2076158450,7,1,1174212
2562076981,3,1,64134780
4387095113,5,1,224954996
2243227814,1,1,2799984018
2382692874,1,1,3133134087
2950637920,2,1,1281735042
4396921911,1,1,131651094
2921262197,1,1,4210154871
4391093448,1,1,165745306
4312576930,3,1,185790649
4225016580,4,1,146399215
2124712637,1,1,88060688
2738615911,3,1,33213144
3195558515,2,1,180634299
1971951770,1,1,200769079
3085586916,5,2,4210160507
1971338330,2,1,159176309
2149184831,1,1,193531525
1599904959,2,1,145935303
2131483723,3,1,19894307
4299884554,1,1,4210099618
3094965864,6,1,204778367
2808949986,2,1,33585257
4395664340,2,1,140744787
2183539958,7,1,185443292
2078605989,3,3,154526488
4388118108,1,1,166825849
3113258629,1,1,4210142362
4389526176,7,1,4210096179
4380576698,1,1,114027177
4397033904,2,1,34155123
2104861004,3,1,154570441
2503535425,1,2,1336096307
2409579002,1,1,111088046
3117197773,1,2,95457486
2322752398,1,1,70999451
2967737163,2,1,4210109836
4292156913,1,1,65285256
2802721923,2,1,66958751
4389356410,5,1,60134161
3214459562,3,1,145311948
2049174432,20,2,4210135511
4366483299,3,1,43406934
4248247037,1,1,202697423
1989919442,4,1,4210132864
2794153923,1,1,119045251
4365796726,1,1,4210098511
3014777213,1,1,194437852
2032158768,1,3,187531555
4385837191,3,1,4210131959
2100053284,1,1,55712492
3033620435,1,1,177933477
4391226229,1,1,2803071314
2367902144,1,1,4210097978
2064590755,1,1,12469534
2995158875,3,1,31419693
1507142385,1,1,2802288015
2617054878,2,1,63966007
2030810983,2,2,66514158
3105816187,2,1,1330185648
4221132299,7,1,2800015068
4391783687,8,1,4210101909
1994215385,1,1,2800925808
1991807438,1,1,60668342
4225129705,5,1,174101054
2611273179,2,1,166825849
2033022325,1,1,4210137306
4235205351,1,1,83519826
4291772408,1,1,27837315
4240132509,1,1,95457486
4232561729,1,1,223822909
1994996799,1,1,34352273
2116673219,2,1,114027177
1987696139,3,1,142910587
2562898812,1,1,125029298
4241288573,1,1,4210112217
2385336984,1,1,4210131149
3205533709,3,1,4210112910
2516458814,3,1,104946051
1906991124,7,1,57206974
3123826304,1,1,114832834
2082477919,2,1,1293302089
4315645352,2,1,193073490
