concept_id,umls_aui_seq,umls_aui
2909500757,1,A0743748
2910972258,5,A2850889
2909868925,2,A0387183
2910795863,9,A2880906
2910564767,7,A23909577
2908941092,5,A18066287
2910138400,2,A0358895
2908551600,9,A24672974
2911028397,3,A18000117
2908788973,7,A18065917
2910530303,9,A18576622
2908807708,1,A0389286
2908570505,4,A1384985
2911014603,3,A3298476
2908603972,10,A25718433
2908884792,15,A21088079
2910863697,1,A18051708
2908775446,4,A0093143
2908838209,5,A4708322
2908924797,9,A2882452
2908528312,1,A1390159
2910700394,5,A10334612
2909370928,2,A17879602
2910024739,1,A1811563
2909022844,4,A27376246
2908739490,1,A0026481
2909255381,4,A11562365
2910862020,4,A24670442
2910792892,7,A21114159
2908704050,6,A12802235
2909302877,6,A18668604
2909289247,1,A1638715
2910829522,6,A13379601
2910003292,14,A0444162
2908933131,12,A21143922
2910076437,9,A2942334
2909639559,7,A25733545
2910066949,5,A24668714
2910255311,6,A18576417
2910188402,4,A26664495
2910796902,8,A2877557
2908585274,3,A17692888
2909582096,15,A23957719
2909480419,1,A0430968
2910158674,2,A7658166
2909167518,1,A18693080
2909380268,1,A0388621
2908795448,18,A25737245
2909692557,2,A16749375
2909094123,12,A7577918
2908906697,3,A23866583
2908844906,21,A9071001
2910844663,8,A14148967
2909351174,1,A0530700
2910729011,13,A4386979
2910838973,6,A15565397
2910908493,2,A1305999
2911042773,1,A0062127
2909437661,4,A18665581
2911178952,10,A4798669
2908762713,3,A0392794
2910255093,1,A19053003
2910123053,1,A0361380
2911174283,1,A17698261
2910691532,2,A18647744
2909591979,2,A23023254
2910812615,5,A13733883
2910862319,6,A16976087
2909111407,20,A8438438
2909160644,2,A18591633
2909146933,13,A25714596
2909216522,1,A1651519
2910439992,1,A15589082
2909620868,4,A0566815
2909411929,3,A0003530
2910727132,1,A10806832
2909962264,1,A0411653
2909802241,6,A0484796
2908839706,5,A27821949
2910288590,5,A15454929
2911207394,4,A18555918
2910872340,1,A1258095
2911177997,3,A0692911
2909511222,1,A0120223
2909675724,28,A4355602
2908918279,5,A18691078
2910800646,3,A0388992
2910736867,2,A0596957
2909086917,8,A13904299
2909935085,2,A0389459
2909856348,15,A2889737
2910357046,1,A1199822
2910746656,2,A19384010
2910132651,4,A16794280
2909421166,4,A22897574
2911077047,18,A23870306
2910796831,3,A0491171
2910741058,3,A9333676
2910174135,8,A4710238
2909601795,11,A25727968
2909511222,4,A24175285
2908754239,3,A18687544
2909750939,15,A24582441
2910046242,1,A0782370
2909556870,2,A0451107
2909950241,14,A23969058
2909574288,3,A18574334
2911222091,19,A8437927
2911049916,1,A1397053
2910396648,8,A2924642
2911105243,1,A15588969
2909086633,6,A26715527
2910829522,4,A0800221
2909919671,4,A22804237
2910886205,2,A22909027
2911006069,7,A28395959
2910355441,2,A18590883
2908739490,11,A23051945
2909602630,1,A18566239
2910498315,2,A0364531
2910800504,4,A13290335
2908904771,4,A18635587
2908818428,1,A13000242
2908928554,1,A0053957
2909096915,1,A11577760
2910123053,3,A15985241
2910561336,1,A0077211
2908823819,3,A26638699
2911125582,6,A15747062
2908924393,2,A0002554
2910356819,5,A0054761
2910569719,3,A3320749
2909184456,13,A25706796
2910700394,7,A17900804
2910179961,1,A26610595
2908597597,4,A25746300
2910288237,5,A12808791
2909408332,17,A23894620
2908737170,3,A18699968
2911197707,9,A25689368
2910927064,3,A23132559
2910999556,2,A13733592
2909431760,9,A26637481
2908844906,5,A0086495
2909178817,6,A14148993
2909901341,2,A0098560
2909406889,5,A25698324
2910351856,9,A7576800
2909061311,3,A11980444
2910670510,3,A6980923
2909018248,13,A23051618
2909759153,1,A0671759
2910046258,6,A16791820
2911061479,4,A0429989
2909179924,7,A7669248
2910515783,5,A19515150
2908797307,4,A3252578
2908590181,2,A18576741
2909375385,2,A17977613
2910216633,3,A0006163
2910430321,12,A9343748
2908754239,1,A0133515
2908737895,2,A1396629
2909325318,4,A0043176
2909797790,1,A28390605
2908767450,8,A23975873
2909805974,7,A26513381
2911096038,13,A8444428
2909222840,10,A9338889
2908916198,13,A9063033
2909524538,21,A8352475
2910059622,1,A0007333
2909466502,12,A22885136
2911209605,18,A22709582
2909310872,4,A3024407
2909392909,1,A0126777
2910157418,7,A4342744
2909726219,20,A3018322
2910185763,6,A7596488
2910404990,18,A26606265
2910915821,2,A0456993
2909726219,1,A0053901
2910997768,7,A0539767
2909158248,8,A8437738
2910046258,18,A4345359
2908807708,5,A7661222
2909361669,1,A15554772
2909081213,10,A17480340
2908636690,13,A3752719
2909855057,12,A23957132
2908797307,2,A17004027
2909423643,2,A11567534
2909950847,10,A2878358
2910344980,3,A18673906
2909851247,2,A0015220
2909576783,5,A0488259
2909791273,3,A0394317
2909027280,2,A2794999
2908844906,17,A26513586
2910387582,2,A17927831
2910591924,1,A0234725
2911090098,3,A13925992
2910040839,13,A2888665
2910451184,2,A0701993
2910150201,3,A18589111
2908621539,4,A0534314
2908933376,20,A4709747
2909519439,8,A20672393
2908933131,14,A22975112
2910054578,1,A12817091
2909460087,15,A7755131
2909133011,1,A0093371
2911006069,5,A24679075
2909088054,5,A18556783
2908917876,2,A12990479
2909133680,4,A0784841
2909060570,1,A0407019
2910119661,2,A0445146
2910812615,12,A2960211
2910844663,13,A2953462
2909874657,2,A7640468
2908838615,2,A0089490
2910117706,1,A0015184
2910414618,2,A0785561
2909401005,3,A10337788
2908788973,12,A7576040
2909111407,3,A0828506
2909456546,4,A10816186
2908716204,1,A17928297
2909371672,3,A24369140
2911164937,5,A18675214
2910288590,9,A2925856
2910851616,6,A18506331
2910356819,3,A0054759
2909788366,10,A22994598
2909637497,7,A18571200
2909752691,12,A18027401
2908627167,1,A17912109
2909574288,1,A0092632
2908622253,3,A0038936
2910727132,7,A2659835
2910561923,11,A22980843
2909760446,10,A0489053
2910444461,3,A19054940
2909259203,1,A18063312
2909722775,3,A23864884
2909197731,3,A20673557
2910491791,1,A11735693
2909029650,17,A9332751
2909445476,18,A23906444
2909939066,2,A0134436
2910530303,3,A0544554
2908954928,11,A22968951
2909851247,9,A18593707
2910087749,1,A0891293
2910515805,5,A0470259
2909874926,12,A22919579
2911049295,2,A0029068
2908970474,1,A19593751
2910457203,4,A21404254
2909440837,7,A18652201
2908597597,5,A3316608
2910829522,2,A0800219
2910795863,5,A18646868
2909315519,2,A18618687
2911054320,2,A0002001
2910132651,9,A23944839
2908806481,2,A0750508
2909810673,3,A7640305
2910587160,1,A0407226
2909440837,1,A0017744
2911178952,9,A3082134
2910914307,1,A23954468
2909683868,6,A9332981
2910355441,1,A0046533
2908685049,6,A2853774
2910609880,8,A18624185
2908678506,1,A0097646
2909145594,5,A8317979
2908520674,1,A0076838
2909164965,1,A18670706
2909025050,5,A20912647
2909381827,6,A18614934
2910560433,1,A0550631
2910378060,5,A18128292
2910174986,1,A12808373
2909799055,3,A1391332
2910661617,6,A17919699
2908653458,6,A6976271
2909146873,5,A26653782
2908933131,11,A19741026
2909819602,13,A25701123
2909373784,1,A17975854
2909146933,11,A24383414
2908741519,1,A18595250
2909024267,1,A24121812
2909698591,1,A0419244
2910759140,18,A23891691
2910491948,8,A18052456
2909365256,10,A4739732
2910078708,14,A2895437
2910444461,6,A25723757
2909217500,11,A22937388
2909217002,8,A17800871
2910020066,14,A18046311
2909814191,4,A25688082
2908904771,1,A0408617
2909959974,1,A23087529
2910462512,4,A8572683
2911108730,2,A0708820
2909851952,1,A18667270
2910800646,7,A23902412
2910733956,9,A23904125
2910020395,1,A0100690
2910004921,5,A16971206
2910135376,1,A0246728
2909431374,6,A24380572
2910018853,4,A18674579
2909761261,17,A25717248
2910082039,5,A7574515
2910455596,11,A8339563
2909511158,3,A0363955
2909459036,11,A27933207
2909397035,4,A0399203
2910460592,5,A19039540
2910425616,3,A25774400
2910018596,11,A8350813
2909902731,2,A0559936
2908793669,13,A7578100
2911120302,8,A14151294
2908879798,4,A17970872
2910177111,8,A6993853
2911037565,3,A24667557
2909255381,5,A11767953
2908979688,1,A0532472
2908999040,1,A0124580
2909590562,1,A6943516
2908793669,6,A0696458
2908797038,3,A0390744
2909212020,3,A23935443
2909806565,15,A24390023
2909806198,8,A7759200
2909531343,5,A23863424
2910043377,1,A26666438
2909011058,2,A0010150
2908611220,4,A17942360
2910910449,3,A0448389
2909145159,4,A18608817
2909633097,1,A0008681
2909916031,7,A17975541
2909025050,2,A0907356
2910269628,5,A15454131
2910747393,6,A24840802
2910165503,1,A0328279
2910834742,9,A2872584
2908812692,4,A2852443
2909680690,16,A22921552
2910623885,3,A0434348
2910525902,1,A18563650
2910710179,6,A2950252
2908955001,2,A18129706
2909938017,1,A1587925
2910396414,8,A2879642
2910924620,1,A11615462
2910130665,1,A8317391
2909065260,9,A7572677
2910185092,2,A18063522
2909196033,4,A13375843
2910638406,1,A0484227
2910788575,1,A15665064
2909021529,5,A3094775
2910949778,7,A2936114
2910266460,6,A27414946
2909158981,2,A26601476
2911116545,1,A20304990
2909076957,1,A1812354
2909030593,2,A0005920
2909665445,12,A9339710
2911222091,1,A0086315
2908901865,14,A4448879
2910471476,3,A3081987
2908832260,1,A0247942
2908781503,7,A7600050
2910993497,3,A19041576
2908900992,4,A27346234
2909885224,3,A18690740
2909867593,1,A16955678
2910609880,3,A12102885
2908933376,3,A0409138
2908958731,4,A3138895
2910396726,8,A2850958
2909532581,2,A0086375
2910131515,2,A18605223
2911126560,5,A3865458
2909889181,10,A17883506
2911010140,3,A0453153
2910976051,17,A23899860
2909828192,2,A0858245
2909388778,1,A0731930
2910982124,6,A7585780
2909367411,1,A12059033
2911091166,5,A0135314
2909264111,5,A2931048
2911155155,3,A0871708
2909532165,1,A10927925
2909003316,18,A7587244
2909513299,3,A23914146
2910070530,5,A16797049
2910302589,2,A0244332
2910638406,5,A23420733
2909485332,3,A0125340
2909060570,4,A10760685
2909479059,10,A25774820
2909549721,2,A0452265
2910894616,12,A7585003
2910068652,2,A0596756
2910733768,1,A0245371
2908916285,1,A20903811
2909221823,9,A26614546
2910219414,12,A24248790
2908752941,1,A27374388
2909948008,1,A0316280
2910515064,1,A0364403
2909399824,7,A7661399
2908539361,11,A7631500
2909437661,5,A25738708
2910353488,4,A0101540
2910314168,4,A19042592
2909675724,26,A2982859
2909094123,7,A18552590
2909241879,16,A7755525
2908997079,10,A24252850
2910983607,2,A0411147
2911106879,5,A8378111
2910776193,10,A23869509
2910016293,2,A22721427
2910424181,2,A1283263
2911041269,8,A18660426
2909079918,10,A26635574
2910039337,3,A19050518
2911108036,6,A9333397
2910927766,3,A0472110
2911083296,8,A17922396
2909179924,6,A7581944
2908704050,2,A0043272
2910515805,1,A0469560
2908832724,1,A0101138
2910429286,6,A22907768
2909837681,11,A26606515
2910147798,14,A4791746
2909043437,1,A1117484
2908793570,14,A8353882
2909396168,1,A18644164
2908929812,5,A4809090
2908621539,8,A23947524
2910946596,2,A18581777
2909197731,1,A15126580
2911090098,1,A0785980
2910704350,1,A0246002
2908788405,3,A25728831
2909030593,4,A0005922
2909930183,5,A22937490
2910500303,1,A11606850
2911060680,1,A1259341
2909477629,2,A6948121
2911178952,4,A18637782
2910073837,2,A24671496
2911067986,1,A0411275
2910478969,1,A26671430
2910802351,7,A2872178
2908733174,6,A18605790
2909503891,1,A26610591
2909322605,3,A0478991
2909855487,3,A18571659
2909410314,15,A27381095
2909209853,4,A13569764
2908682542,1,A0925651
2910227669,6,A9334407
2908724844,6,A0460112
2909050532,12,A19401083
2909788366,12,A23979339
2910097346,1,A1389907
2909713668,3,A23870894
2909882984,1,A0066653
2910438640,3,A1386659
2909954419,7,A25723234
2910856874,6,A0489853
2908692415,13,A6916815
2909024080,4,A18554683
2910624522,5,A3313367
2909791273,4,A0394318
2908748658,7,A3032072
2909029107,2,A1593515
2909801847,4,A17329369
2909743803,6,A0453663
2910602540,3,A17680565
2910216633,4,A0006164
2909529084,4,A15466139
2910142988,7,A18571621
2910029113,5,A0472991
2909086917,12,A18052890
2909307065,1,A0946044
2909717120,2,A0078242
2908678361,1,A1551458
2910065248,1,A2133503
2910354044,9,A7669381
2909459036,7,A23908856
2910318058,1,A0572323
2909158248,15,A17998650
2908737378,10,A26457649
2909620868,11,A25723495
2910041202,6,A0446077
2909910413,4,A25742626
2908933131,16,A23946331
2909364526,1,A0095895
2909466502,7,A16976125
2908736133,1,A0077470
2908589492,6,A8254680
2908688039,3,A9236707
2909256915,1,A10794027
2908580079,4,A23929295
2908564507,6,A24379092
2910198813,19,A7650511
2910812759,12,A25727786
2909408332,20,A23968737
2909351178,6,A18647718
2908692415,1,A0028777
2909576783,8,A0580347
2910857115,6,A2782754
2908545147,5,A4778201
2909972456,4,A24669365
2910638406,3,A12807127
2910510515,6,A18565873
2911210155,4,A6838978
2909445476,9,A1534065
2910200283,1,A0107436
2910444862,1,A15384118
2911140283,13,A24836843
2910068711,1,A0704001
2910926394,2,A26630836
2908698914,21,A8483152
2909621675,10,A23863268
2910962159,11,A26650392
2911002200,18,A2879914
2910551608,3,A19217192
2910535624,9,A17974261
2908742493,3,A11374241
2908899526,3,A15837051
2910882047,5,A17968469
2910035481,1,A0724511
2910670510,1,A18000575
2910896220,16,A3760284
2909685333,2,A17950108
2910468371,1,A0757611
2910492233,2,A13070354
2909581452,26,A8437681
2910205722,6,A25717567
2909482567,1,A0319720
2909050532,6,A17904003
2909478654,3,A22871336
2909243696,17,A26674286
2910262544,7,A18636040
2909403385,11,A20162992
2908998664,4,A17686376
2909666625,5,A26465150
2910315391,1,A0126895
2910733956,4,A0746018
2910087773,8,A2654852
2910507520,8,A2997882
2909581452,22,A2882038
2910908731,2,A18594678
2910455596,4,A1412361
2910174135,3,A0013052
2911202600,10,A27378756
2909954419,2,A18689162
2910262544,1,A0545292
2910429360,6,A22995008
2910891466,4,A18672128
2909431760,3,A15569820
2909950241,17,A3060672
2910234489,5,A18626699
2909112397,22,A9333478
2910857115,9,A0432152
2909752691,18,A23923450
2909124604,1,A8413933
2909593222,2,A22926977
2909576783,18,A4763006
2909253254,3,A0001733
2909726219,17,A23046507
2910564767,12,A8482638
2909782663,2,A2039179
2908736133,13,A7571608
2908807203,1,A22917534
2910826258,10,A23010426
2908929049,11,A23483889
2909971615,21,A7572266
2909582096,5,A13033401
2908688587,4,A23525107
2911077047,13,A17775048
2908970061,1,A0247488
2910599589,1,A26634250
2908814852,1,A0072559
2909418356,1,A15579402
2908543132,6,A6833484
2909837681,1,A0466800
2910003292,16,A0444164
2910844273,1,A1307905
2910040365,7,A23872201
2910668632,3,A18650767
2910284872,2,A3139240
2910118542,2,A0402015
2909959993,4,A18018744
2910762390,6,A18640205
2909243696,18,A3062475
2909062176,4,A12795577
2909743892,2,A0881821
2909913674,9,A23499126
2910389531,15,A4743681
2909623084,2,A11738762
2909620868,7,A17829054
2909431760,5,A17863836
2909935303,2,A12102397
2909774370,7,A17902665
2911079008,3,A0008069
2910146623,3,A24323892
2911125582,11,A20106673
2908844728,7,A7572926
2909831755,2,A8055018
2910135376,6,A21239100
2908622408,4,A18653092
2910078708,1,A0314702
2909716000,1,A18661870
2910901367,6,A18649914
2909477551,1,A15476586
2909306266,2,A18594078
2908651707,2,A17951884
2909873072,2,A0043170
2909345572,14,A22907790
2911023556,3,A23831513
2911126233,1,A0230979
2910422816,1,A18621358
2910612865,3,A0043920
2909038281,1,A0459671
2908568088,1,A18659316
2909962264,3,A18578630
2910535204,1,A26461434
2910790537,2,A23512144
2909250444,1,A0125570
2908858883,12,A0828611
2911014034,4,A3107055
2910532367,1,A0108276
2908642260,1,A19028923
2909762588,4,A18611675
2910041202,22,A9334659
2910402527,3,A23869075
2908539429,1,A0049346
2910108565,7,A4776671
2910990281,1,A0652503
2911049907,6,A17965334
2908737378,5,A18569958
2909377838,10,A17800943
2908932708,3,A0420427
2909029650,5,A0397547
2910274570,5,A21142916
2908876842,1,A7616018
2908993608,9,A25708538
2910905871,3,A7600707
2910396414,2,A23477269
2909039839,6,A18686302
2910652673,3,A8585106
2909460087,16,A9424046
2910564629,2,A17966767
2910005497,10,A28253445
2909902731,17,A26464603
2910742204,4,A0467867
2909172351,3,A0489607
2909069289,2,A15576833
2909762590,1,A0094661
2909242854,1,A0006192
2909986799,3,A0097444
2910016293,4,A24665275
2910162288,5,A18594389
2908591792,2,A24666377
2911105935,2,A7613650
2909611442,4,A18510782
2910504111,1,A2960783
2909266285,4,A3293127
2909638485,6,A0450629
2910105242,2,A18613221
2910531665,1,A11729296
2910035153,5,A28891345
2910901110,4,A14059282
2910560433,8,A22984835
2909897528,13,A4711334
2909855758,5,A17989418
2911203908,3,A0549172
2910886357,3,A19655059
2909100678,11,A4788140
2909253567,1,A10791925
2910140627,4,A14066524
2910003292,5,A25736897
2909238857,1,A1286295
2909702823,5,A23873861
2911209605,23,A2940630
2909971615,13,A23913808
2910905871,1,A18684910
2909971615,3,A0600379
2909225500,8,A18628313
2910236225,1,A0244691
2910159267,3,A23895229
2910591924,4,A23892145
2910668435,2,A0170073
2911140283,4,A16789549
2908585274,5,A23881739
2910480946,6,A0392132
2910068711,15,A26483568
2910609880,11,A1997460
2910450773,1,A10775917
2908727407,1,A0915180
2909242854,7,A20920627
2909649922,3,A18576637
2910800646,1,A0021419
2910856874,5,A0121077
2911016000,3,A18597277
2908725511,3,A2032734
2908627140,4,A7183665
2910172971,3,A26620343
2910823671,1,A18588165
2908874942,8,A27465831
2910137039,15,A2894145
2910735644,11,A2971490
2908762490,1,A1190656
2908636952,5,A0082201
2910118531,1,A0085118
2910815756,1,A0363361
2908755955,7,A24371318
2909241321,9,A3010412
2910841116,6,A7746389
2911029295,1,A2215003
2911061479,1,A0429986
2909108646,1,A18663033
2910578795,1,A18604140
2909851247,3,A0580223
2910004921,3,A13817364
2911040393,8,A23926028
2908909779,3,A8345402
2910260750,3,A14025293
2910927766,5,A18668029
2909826119,6,A2032717
2910557164,5,A3318865
2909554657,2,A0044500
2909149441,4,A23782069
2910348395,8,A22966252
2909236549,4,A8316727
2908752338,3,A0412807
2909389395,2,A1057555
2909050532,15,A20992031
2908642260,2,A23937152
2910733956,11,A3882160
2910696605,3,A18653306
2909454230,6,A2943775
2909638485,7,A17839623
2909040729,8,A17895060
2908992221,1,A23863782
2910423619,3,A18648344
2909959438,4,A5159944
2910083286,3,A18038819
2910246616,2,A17882446
2909668398,6,A8352138
2908803906,1,A20226215
2910040365,5,A18611143
2910515805,6,A0470260
2910588904,5,A18641844
2910066949,8,A2930238
2908767545,6,A1304590
2909316542,1,A1395472
2909003316,3,A0005273
2908788411,1,A0797852
2908832724,4,A3057806
2911049916,3,A23869500
2910137039,11,A24388139
2910588993,3,A0046979
2909048046,6,A0489851
2910081258,7,A2933309
2910999556,7,A7186563
2909151182,2,A18610936
2910348288,15,A22964361
2910276620,2,A0645340
2909011058,9,A2876076
2910033705,1,A0417247
2908840091,7,A22861526
2909916031,11,A24177546
2908999040,16,A18931864
2910204064,13,A24175767
2909582096,2,A10053227
2911204551,1,A20905797
2909813250,2,A0067766
2910876138,4,A18653979
2909003316,16,A2874036
2909320318,4,A20222903
2909050532,19,A27055748
2909275681,9,A7578047
2910707947,8,A25768902
2911126425,3,A18608898
2910053781,1,A0488284
2910734704,1,A0094127
2910309107,1,A26707333
2909233451,3,A18592713
2908738153,2,A24262818
2909178817,9,A18555528
2909880533,3,A2159043
2910166804,1,A0431019
2909252273,15,A21204939
2910632749,6,A21143519
2909786974,2,A0100335
2910791918,3,A8256934
2909910413,3,A18665332
2908858883,1,A23903120
2908772859,5,A8339149
2908613842,2,A1384865
2910058786,8,A18648596
2910914061,1,A7614473
2909621147,5,A28524071
2909889879,1,A17936151
2909240849,4,A7601316
