work_id,sustainable_development_goal_seq,sustainable_development_goal_id,score
2132129561,1,3,0.43
2891476785,1,13,0.81
2138805581,1,14,0.88
108378687,1,2,0.74
2061149657,1,3,0.84
2520750113,1,3,0.56
2184427653,1,7,0.69
2179747931,1,8,0.47
65280802,1,3,0.86
2106159037,1,2,0.51
3196656221,1,6,0.42
4310353046,1,3,0.82
3100555577,1,10,0.72
2383135019,1,6,0.75
2602199910,1,3,0.87
193481013,1,2,0.78
4298203353,1,2,0.74
1563502133,1,14,0.62
3177211679,1,4,0.49
1414245428,1,4,0.57
2952835350,1,3,0.83
2111757505,1,3,0.75
2239151970,1,5,0.74
2134466834,1,7,0.43
2335855901,1,3,0.78
2006136153,1,3,0.87
4250035482,1,4,0.53
2092203400,1,6,0.42
2166072945,1,4,0.87
2779679501,1,3,0.84
1988083468,1,6,0.53
2176240474,1,11,0.77
4246598291,1,10,0.49
1472817576,1,2,0.63
1986783253,1,7,0.83
2776498539,1,6,0.73
2037611509,1,2,0.48
2977656160,1,17,0.4
2141446898,1,3,0.84
2508732619,1,4,0.46
1968697518,1,7,0.76
2143495139,1,3,0.76
2560462175,1,8,0.69
2372375133,1,16,0.7
2567331468,1,11,0.49
3206308410,1,2,0.49
2037942853,1,15,0.44
2550127020,2,12,0.41
2737009815,1,2,0.62
2920551794,1,5,0.43
2789633750,1,2,0.66
4235813990,1,2,0.45
2949623616,1,3,0.54
654016277,1,5,0.44
4378549686,1,4,0.49
2419928098,1,2,0.64
2808531425,1,15,0.56
3091937948,1,5,0.64
2327914244,1,7,0.7
2808100383,1,9,0.6
2093722098,1,11,0.64
2200027459,1,7,0.74
2964295106,1,11,0.61
1926506297,1,7,0.88
356975233,1,2,0.83
2750864935,1,3,0.54
2620769668,1,9,0.62
4322710936,1,4,0.79
2884104592,1,3,0.83
4210300791,1,4,0.63
2320654333,1,5,0.69
3006490937,1,5,0.74
4251487627,1,5,0.42
3024545824,1,3,0.56
4288046044,1,13,0.58
129908402,1,4,0.9
2381878237,1,2,0.53
134906910,1,3,0.82
49703385,1,16,0.48
2961917523,1,9,0.54
4397234056,1,11,0.46
2481291531,1,10,0.52
2330957055,1,2,0.58
2419633949,1,2,0.69
2584495793,1,7,0.64
3126888707,1,16,0.47
2100860609,1,7,0.86
2024643883,1,6,0.6
2320606223,1,3,0.55
4225384973,1,3,0.66
2613103630,1,11,0.81
4319156803,1,11,0.54
4200626854,1,16,0.71
4298049502,1,7,0.88
2004782133,1,5,0.62
3005142874,1,15,0.53
3164500643,1,14,0.89
4293830110,1,3,0.47
4310157318,1,13,0.85
2784028212,1,7,0.7
3083758027,1,6,0.63
4362593857,1,3,0.88
2734940646,1,8,0.43
645473263,1,2,0.46
1975114834,1,3,0.51
4206887670,1,15,0.62
4236929583,1,17,0.5
3085780721,1,6,0.56
29110032,1,8,0.48
2075706536,1,3,0.85
2018270983,1,1,0.53
2000315090,1,3,0.67
2947565935,1,3,0.72
2322027205,1,3,0.8
2795541194,1,13,0.58
2949720788,1,8,0.66
2033673443,1,8,0.62
1837134446,1,3,0.77
2011760124,1,15,0.65
2998286398,1,7,0.91
3029696081,1,4,0.66
1999896718,1,10,0.49
4301263703,1,2,0.63
2374316540,1,3,0.46
3029115902,1,13,0.65
2509736321,1,10,0.49
2400315535,1,14,0.84
1035740983,1,7,0.52
2495720785,1,14,0.43
1997360415,1,10,0.55
1508690172,1,12,0.52
2027404550,1,15,0.59
2406253535,1,2,0.73
2558675935,1,7,0.86
4323531978,1,3,0.86
1999270053,1,16,0.7
2404429125,1,9,0.61
2418664186,1,3,0.69
4254935447,1,5,0.63
2514562157,1,16,0.49
2407026756,1,3,0.56
2506205862,1,16,0.42
3179445309,1,13,0.41
3174263028,1,2,0.71
3123917103,1,8,0.4
3047270821,1,4,0.41
2077713399,1,3,0.67
4247688939,1,5,0.5
4386207520,1,16,0.62
2509075990,1,15,0.51
2183200890,1,4,0.61
4242879963,1,16,0.76
2008059383,1,11,0.44
65346535,1,4,0.44
3122677694,1,7,0.8
2112997129,1,11,0.79
3172441459,1,16,0.79
380731286,1,11,0.7
2969100747,1,6,0.74
92389805,1,6,0.74
619559438,1,11,0.41
4200105397,1,16,0.48
2095911595,1,7,0.44
3183863506,1,3,0.77
2467676373,1,2,0.6
966220646,1,3,0.55
2003350712,1,2,0.59
1028670533,1,8,0.44
2797498993,1,3,0.63
3114142479,1,3,0.62
1981877953,1,3,0.72
2266392500,1,15,0.53
3124849848,1,9,0.49
2934624540,1,8,0.55
4240325308,1,10,0.45
3035788698,1,3,0.49
2028831862,1,3,0.82
2482258720,1,16,0.43
2193924026,1,4,0.73
4226072505,1,11,0.81
2372537379,1,5,0.68
1548101493,1,9,0.49
2965022505,1,4,0.54
2914576365,1,14,0.83
2146421433,1,3,0.67
2588371243,1,5,0.53
2418742991,1,2,0.57
4241948157,1,14,0.47
2182585815,1,10,0.55
3033033940,1,6,0.54
1583009443,1,4,0.6
4280637294,1,4,0.58
3193002982,1,2,0.78
3144020333,1,10,0.53
4324136425,1,13,0.5
4256235631,1,17,0.59
4392445613,1,4,0.74
3091569696,1,13,0.75
2406829533,1,9,0.49
2555530324,1,3,0.82
2748623804,1,16,0.57
2371239485,1,17,0.43
4224283263,1,9,0.53
2068834076,1,16,0.43
4200570274,1,15,0.55
4361920777,1,3,0.67
2604344891,1,7,0.77
3122172137,1,10,0.75
3045728713,1,5,0.48
4312607714,1,15,0.52
1991970709,1,6,0.69
2244212365,1,7,0.89
3193759584,1,2,0.79
3164006998,1,11,0.74
2381667127,1,3,0.7
2913118775,1,5,0.63
4386918175,1,5,0.76
2590102086,1,6,0.78
2752913059,1,2,0.73
4390285425,1,5,0.46
4299534025,1,7,0.59
1625646201,1,10,0.48
2960361382,1,6,0.74
4214855616,1,16,0.53
2110810513,1,17,0.52
2026157767,1,10,0.42
4385847740,1,8,0.51
184728936,1,4,0.47
2413751431,1,5,0.53
341887936,1,4,0.77
4379879464,1,3,0.61
1992683153,1,4,0.58
2357695738,1,9,0.62
4391907919,1,4,0.47
2326961295,1,6,0.55
3154183312,1,12,0.44
2918132632,1,15,0.52
1976531831,1,14,0.67
2063722709,1,3,0.68
2020628972,1,7,0.76
4382369474,1,3,0.79
3150139854,1,7,0.47
1490025342,1,7,0.88
2319342153,1,6,0.76
8892318,1,2,0.72
4395104190,1,16,0.64
1862750558,1,6,0.68
2418645842,1,3,0.8
4399384473,1,3,0.64
2371691269,1,16,0.62
606220144,1,4,0.9
2033330266,1,13,0.43
2262206867,1,8,0.46
4297497425,1,13,0.4
2111977944,1,15,0.53
2053771509,1,14,0.74
3091003282,1,8,0.58
135872513,1,11,0.43
2375416916,1,3,0.85
2241625672,1,16,0.64
1587690482,1,2,0.82
1999055664,1,3,0.64
2946715823,1,13,0.66
4200233316,1,8,0.51
631781229,1,11,0.5
4246488400,1,4,0.52
4311992940,1,4,0.73
4391077383,1,14,0.86
2161144287,1,10,0.45
4231391216,1,7,0.42
2292704565,1,2,0.75
2165425604,1,10,0.58
3164695036,1,2,0.51
2547312182,1,2,0.65
2276782241,1,14,0.86
256999700,1,4,0.48
2587814645,1,2,0.78
3037858171,1,13,0.58
4207066578,1,3,0.79
4385070032,1,2,0.52
3032898155,1,9,0.64
2799447244,1,3,0.89
1509665523,1,7,0.88
2486417245,1,5,0.56
328970926,1,2,0.78
2804236624,1,3,0.71
2734149901,1,3,0.52
1035471773,1,4,0.52
2312388313,1,11,0.71
4233756426,1,6,0.63
4239252241,1,13,0.56
2533782959,1,14,0.89
618240311,1,11,0.6
2056749166,1,15,0.77
415979796,1,14,0.82
3013047680,1,14,0.89
2955247692,1,3,0.86
4393965710,1,16,0.75
2972833562,1,10,0.6
150432850,1,7,0.91
3168261596,1,16,0.77
4200423559,1,3,0.9
4225160097,1,3,0.68
1982255380,1,15,0.56
2103958867,1,16,0.41
4362537751,1,3,0.4
4285111632,1,5,0.53
4247652237,1,14,0.61
2468296640,1,2,0.4
2464257364,1,2,0.64
2016407520,1,11,0.8
3003187991,1,3,0.7
4390733239,1,6,0.68
4200611361,1,13,0.74
2470415928,1,2,0.47
4398138331,1,15,0.68
2888590221,1,13,0.78
2888830011,1,17,0.55
2245975776,1,4,0.48
4280521313,1,3,0.77
2125011257,1,10,0.64
1999338330,1,13,0.42
1889753568,1,5,0.52
3012093507,1,5,0.61
4225895373,1,2,0.84
1964499187,1,9,0.55
3023712080,1,1,0.59
2959278904,1,2,0.53
4246229884,1,16,0.65
2590330949,1,8,0.45
4377993524,1,11,0.65
2999729806,1,9,0.66
2979468603,1,10,0.52
1788933655,1,8,0.68
2072597863,1,3,0.41
4254634853,1,15,0.71
4233308287,1,2,0.41
2984558519,1,2,0.57
2085132307,1,7,0.43
2006293947,1,7,0.84
3036564936,1,10,0.54
1517219947,1,11,0.45
2967410501,1,3,0.7
2069204602,1,7,0.7
1996469549,1,11,0.8
2581960770,1,11,0.6
2511837155,1,4,0.67
2108818497,1,15,0.54
2024627461,1,11,0.63
2492591675,1,8,0.51
2033649051,1,3,0.82
2979004183,1,10,0.41
2989706499,1,4,0.9
4388242099,1,10,0.63
4253579013,1,8,0.75
1995100966,1,16,0.53
2763247654,1,9,0.58
1963769333,1,4,0.84
4388712027,1,8,0.64
2523368406,1,16,0.47
3196934580,1,3,0.57
3208807174,1,11,0.49
4212864555,1,4,0.4
3137935213,1,4,0.73
2279317039,1,2,0.83
1963636476,1,3,0.42
2006572444,1,3,0.53
2023689587,1,1,0.73
2887793554,1,4,0.78
2477051665,1,16,0.77
2894803875,1,3,0.54
4230817274,1,16,0.54
1972178911,1,7,0.52
2114459684,1,9,0.51
1964134522,1,14,0.8
3123103923,1,16,0.68
2062038579,1,7,0.77
4254292733,1,10,0.72
2123781007,1,3,0.8
2090407230,1,2,0.83
2040018953,1,7,0.9
3147251577,1,5,0.75
346798893,1,16,0.4
4241583236,1,3,0.59
2387337561,1,2,0.74
3045713932,1,11,0.42
2296436614,1,16,0.7
4243264860,1,3,0.42
1932070795,1,5,0.79
4400169413,1,10,0.47
2528936088,1,9,0.65
4391877982,1,7,0.43
4213132523,1,4,0.58
2113310984,1,16,0.76
2350456951,1,7,0.78
3191242113,2,9,0.4
2069613715,1,6,0.51
4245035714,1,10,0.69
3167294342,1,14,0.71
2034046110,1,3,0.86
3150518090,1,14,0.91
2374895648,1,14,0.4
2052192628,1,3,0.74
1972593802,1,3,0.75
2925714142,1,7,0.8
2994695994,1,3,0.52
4293590195,1,3,0.67
1976561453,1,6,0.57
1521178323,1,5,0.51
4238675847,1,7,0.6
1965113173,1,3,0.64
3134340127,1,13,0.78
3033421406,1,5,0.58
4242102219,1,15,0.57
1999217889,1,3,0.78
3003321508,1,5,0.61
2017144442,1,5,0.46
995030971,1,3,0.8
1979652128,1,9,0.45
2729187538,1,15,0.44
2608506707,1,10,0.75
4386400551,1,7,0.86
2999244945,1,3,0.47
2026111835,1,3,0.56
2346460727,1,4,0.72
1812758897,1,5,0.7
1578816942,1,16,0.77
4366826401,1,3,0.72
2515161201,1,4,0.49
2284659284,1,5,0.47
3138654036,1,3,0.72
4388138296,1,10,0.82
4389070759,1,3,0.8
4385638833,1,6,0.74
1196574846,1,2,0.84
4249175506,1,4,0.41
3026114687,1,4,0.86
1932744758,1,4,0.52
4206622546,1,15,0.75
1971674750,1,7,0.5
2953884516,1,10,0.42
1785748501,1,7,0.46
2033876623,1,3,0.66
2102759156,1,9,0.44
3172758058,1,8,0.5
2060960731,1,11,0.53
873330346,1,16,0.72
3004426245,1,3,0.57
4212950816,1,4,0.53
2024911809,1,3,0.85
819201273,1,9,0.42
97990862,1,9,0.4
2013642972,1,9,0.43
1984452411,1,10,0.76
4302570371,1,12,0.41
2040261252,1,11,0.41
2020121350,1,14,0.89
2404877036,1,2,0.48
2993918849,1,8,0.59
2392766901,1,7,0.83
2773730068,1,10,0.46
2331027949,1,2,0.65
3088720847,1,14,0.57
1581531407,1,8,0.61
2621364615,1,4,0.45
1579754388,1,7,0.55
4210946752,1,3,0.59
1483074495,1,8,0.68
2961001715,1,13,0.53
2409233802,1,6,0.83
4309640112,1,2,0.75
2196401361,1,11,0.7
649363371,1,16,0.64
2951685950,1,5,0.65
2095260481,1,3,0.6
2076554593,1,9,0.62
2403309953,1,7,0.61
3125580126,1,2,0.56
2173593098,1,3,0.85
4252917940,1,5,0.75
983484102,1,8,0.45
4382542954,1,7,0.85
204271187,1,7,0.75
2010368516,2,15,0.44
2419452920,1,2,0.49
4308412353,1,7,0.43
3089700951,1,2,0.65
2797365508,1,10,0.74
4245331904,1,15,0.73
3013636735,1,8,0.66
2382789152,1,4,0.63
2586373797,1,10,0.58
4383553780,1,11,0.49
2904551327,1,16,0.71
2775158354,1,5,0.43
3178918590,1,2,0.58
1987710851,1,2,0.68
2955320933,1,14,0.75
2977534749,1,7,0.9
4240476186,1,9,0.4
1535887964,1,8,0.45
4210398189,1,11,0.69
1576014998,1,16,0.57
2351612658,1,9,0.53
3110434328,1,2,0.58
2368714880,1,4,0.71
2212386702,1,11,0.72
4385541967,1,14,0.88
2315207595,1,4,0.84
2501546522,1,17,0.45
4240730584,1,5,0.44
2941654092,1,4,0.5
2243840306,1,7,0.47
2942984641,1,13,0.78
2898304442,1,16,0.43
1965601882,1,7,0.53
2521246427,1,2,0.42
2921496979,1,2,0.62
2562544975,1,8,0.59
2026839581,1,2,0.72
3177860339,1,8,0.61
2320394855,1,15,0.51
1991008650,1,15,0.62
2763477927,1,9,0.54
2416491541,1,3,0.77
4400723460,1,9,0.42
4244154894,1,14,0.84
1996478478,1,10,0.76
1976598427,1,5,0.66
2809287599,1,4,0.45
1033761152,1,10,0.46
4389499740,1,14,0.74
2133486096,1,3,0.49
190020744,1,8,0.43
2372682704,1,6,0.59
2980341005,1,4,0.68
4238974469,1,10,0.42
1934259032,1,3,0.74
574148914,1,10,0.47
2061386308,1,4,0.68
2387017319,1,7,0.75
2245053090,1,5,0.41
2165075662,1,7,0.81
2746575765,1,8,0.49
2188834112,1,8,0.51
2511198857,1,14,0.87
2091778164,1,7,0.91
4361752782,1,2,0.4
2571856194,1,3,0.82
1017776408,1,5,0.51
2316340722,1,4,0.51
1487555199,1,4,0.47
2185264532,1,9,0.43
2177160971,1,14,0.42
3002572179,1,5,0.65
575428486,1,6,0.83
4255537848,1,4,0.51
2111150977,1,7,0.71
1170385990,1,16,0.62
4225919129,1,10,0.47
2256847755,1,9,0.56
4377016474,1,3,0.74
2038998929,1,10,0.73
2150042897,1,9,0.52
2751019526,1,11,0.51
3185203680,1,8,0.5
1159630731,1,3,0.89
2520216921,1,3,0.46
2106959878,1,3,0.59
2283399883,1,15,0.74
2120523410,1,7,0.9
1990190052,1,5,0.75
2258442333,1,14,0.79
4304172765,1,8,0.59
1606236479,1,7,0.54
3216155615,1,4,0.53
4240363010,1,6,0.61
4301113705,1,5,0.69
4387074948,1,7,0.87
2610255984,1,2,0.41
2401125474,1,2,0.62
1975652277,1,6,0.83
1967829191,1,7,0.83
49294452,1,12,0.5
1235706235,1,10,0.4
2122327287,1,9,0.54
4392787076,1,2,0.47
3122715779,1,8,0.43
4206358562,1,1,0.41
2915653517,1,11,0.73
4299617860,1,4,0.45
2030764304,1,3,0.71
2182470057,1,3,0.85
1018387419,1,11,0.45
4280557486,1,3,0.87
2598008829,1,4,0.78
2085230151,1,3,0.68
105392936,1,7,0.74
4285212936,1,8,0.56
2559855084,1,4,0.74
2123857874,1,4,0.57
2183026540,1,9,0.45
2726674321,1,10,0.59
2804389391,1,4,0.44
383528591,1,11,0.41
2943748848,1,5,0.68
2578778494,1,11,0.54
4388117440,1,10,0.46
2990490485,1,9,0.59
2992130595,1,8,0.46
4221070296,1,7,0.85
3001503000,1,2,0.81
2036656339,1,9,0.44
4313329249,1,8,0.56
3139982723,1,11,0.77
4248606780,1,17,0.5
4297854756,1,2,0.74
1495161462,1,7,0.47
4235000724,1,8,0.51
2029713750,1,15,0.61
2152917011,1,14,0.79
2081216595,1,3,0.41
3035087216,1,15,0.51
4246504632,1,10,0.54
2185124440,1,11,0.48
94547060,1,11,0.51
4245270417,1,14,0.65
4290015858,1,3,0.68
2000341234,1,7,0.87
2970978631,1,2,0.43
2035381482,1,16,0.81
1547438811,1,11,0.44
2789298784,1,13,0.48
1984391027,1,15,0.46
3122118879,1,13,0.49
2983890071,1,17,0.53
2943898749,1,4,0.83
2320252643,1,2,0.43
2005439370,1,17,0.57
2589222886,1,10,0.45
2282334803,1,9,0.65
2111285689,1,9,0.54
806278815,1,4,0.82
2999221623,1,2,0.44
2242556450,1,2,0.83
2781775849,1,3,0.59
1972886765,1,3,0.68
2144808838,1,16,0.82
1159348285,1,10,0.44
2904504435,1,13,0.46
4311702447,1,7,0.83
2972828376,1,13,0.5
2053280848,1,7,0.44
2119462264,1,15,0.51
2912362703,1,1,0.7
61285410,1,4,0.56
4210380108,1,4,0.82
4290769132,1,3,0.71
569669394,1,10,0.59
4390426352,1,11,0.71
2320038747,1,16,0.57
4385444751,1,10,0.73
3018943656,1,5,0.43
3018162086,1,3,0.84
3131678169,1,15,0.63
2921054480,1,8,0.5
2077371582,1,10,0.71
2748403493,1,2,0.63
2000309869,1,3,0.81
2016624928,1,6,0.58
2613151913,1,14,0.52
1971864142,1,16,0.69
2004191446,1,7,0.45
2377868636,1,6,0.86
3168505565,1,9,0.41
4247106890,1,7,0.81
2354749398,1,9,0.53
2001603481,1,9,0.51
587595806,1,4,0.44
2296084865,1,11,0.71
3001477310,1,3,0.43
2026778158,1,2,0.56
2596113032,1,8,0.49
1548029591,1,7,0.5
3020547299,1,3,0.51
3023035391,1,16,0.76
2810245470,1,11,0.51
2411690228,1,3,0.74
2411012817,1,4,0.85
4390244815,1,7,0.45
1964451252,1,2,0.54
3177486742,1,2,0.82
2608864944,1,5,0.52
1929638236,1,16,0.84
4293261541,1,5,0.41
1971158324,1,3,0.82
2187856988,1,14,0.49
2137789069,1,7,0.86
2162098839,1,15,0.69
960565705,1,8,0.55
2133668270,1,5,0.59
3172633586,1,2,0.43
4309177149,1,10,0.42
3006446090,1,3,0.44
1988572121,1,6,0.54
2565617907,1,2,0.79
3137710862,1,7,0.61
2087792451,1,15,0.41
2888446224,1,7,0.42
1988957720,1,11,0.75
4296305424,1,10,0.53
57053597,1,4,0.52
2527397921,1,14,0.85
2080978527,1,9,0.6
3167890814,1,9,0.47
2478916764,1,14,0.42
4313352643,1,4,0.71
3089696063,1,2,0.78
1981421907,1,2,0.43
2980686037,1,4,0.63
4388001743,1,9,0.59
3164444300,1,2,0.77
3213662693,1,10,0.49
4293763488,1,8,0.57
2014121411,1,14,0.8
2925959427,1,10,0.53
2334530921,1,16,0.74
2467517872,1,2,0.67
2769907786,1,3,0.82
2359810646,1,6,0.87
2522228839,1,4,0.78
2954863947,1,10,0.58
2976751933,1,10,0.43
3214214336,1,9,0.43
2900970626,1,2,0.41
1973964332,1,3,0.84
4225562125,1,3,0.73
2076715038,1,3,0.65
4381094249,1,13,0.46
2150747304,1,14,0.5
1970508569,1,4,0.78
3159196506,1,8,0.68
1483294334,1,7,0.91
4398130966,1,4,0.55
2112720421,1,15,0.69
2612365460,1,14,0.8
3208694267,1,2,0.8
3118246963,1,6,0.74
2392482927,1,4,0.75
427792058,1,2,0.41
3030584426,1,13,0.4
2408635691,1,2,0.55
3124965328,1,6,0.56
1817916797,1,2,0.58
2754586895,1,10,0.56
2126129009,1,9,0.63
2081370908,2,16,0.43
2089800692,1,2,0.61
199914397,1,11,0.82
2742041532,1,8,0.49
3136634772,1,8,0.62
2751756830,1,13,0.86
3166380006,1,7,0.8
4238136038,1,11,0.74
2022641801,1,2,0.77
653119626,1,10,0.74
4387861521,1,3,0.83
4307468389,1,10,0.42
2091281032,1,4,0.64
1998118759,1,3,0.78
312499435,1,17,0.4
2756242481,1,13,0.46
2419469514,1,3,0.84
4311955865,1,10,0.52
4235252206,1,13,0.41
1999696094,1,3,0.63
2321155442,1,3,0.8
2181678317,1,4,0.87
4240978755,1,2,0.44
3112595925,1,8,0.73
2415077648,1,1,0.76
4400907432,1,4,0.83
2355317485,1,3,0.42
2509605334,1,16,0.74
2804506920,1,3,0.54
2191914295,1,11,0.84
4324370148,1,4,0.41
1993701882,1,14,0.56
4309398268,1,7,0.66
2014457241,1,7,0.43
2784936654,1,16,0.77
1979584754,1,2,0.52
2461559309,1,3,0.75
2738226185,1,4,0.6
2791275038,1,10,0.79
1596105818,1,3,0.8
1968184952,1,3,0.69
1547141283,1,16,0.75
2049159630,1,10,0.61
1923092985,1,16,0.76
4322743214,1,5,0.61
2907907496,1,3,0.75
2188641444,1,3,0.68
3004465621,1,9,0.54
2361149404,1,7,0.67
3109183362,1,4,0.76
3161972938,1,3,0.82
2522493067,1,7,0.71
3111926345,1,11,0.84
3113604302,1,8,0.66
4390876531,1,5,0.7
3080952219,1,5,0.77
2977711983,1,3,0.64
2192523658,1,3,0.55
3019611072,1,7,0.85
4238339657,1,14,0.56
2976218127,1,11,0.73
2583769665,1,17,0.52
4310297838,1,3,0.81
2243035031,1,4,0.61
2337034865,1,6,0.41
4210953862,1,10,0.44
1955564486,1,7,0.43
2530862140,1,4,0.84
3201287122,1,4,0.48
2048517158,1,6,0.84
2375992315,1,7,0.83
177204181,1,4,0.69
4399662420,1,7,0.81
3046992707,1,7,0.84
2046505658,1,7,0.91
2084748714,1,2,0.61
1991496879,1,15,0.46
590387916,1,3,0.51
2612529156,1,2,0.45
600708369,1,8,0.53
4387467701,1,3,0.86
2006482559,1,2,0.81
2938485277,1,6,0.47
4293026542,1,10,0.71
388346812,1,11,0.58
4387411114,1,3,0.74
4313218145,1,8,0.8
2025719373,1,3,0.58
2134587070,1,16,0.66
1491083635,1,16,0.41
4287717196,1,13,0.44
1987314975,1,17,0.48
4242739649,1,14,0.85
2964701599,1,7,0.61
253869952,1,2,0.79
958717776,1,10,0.4
4254841708,1,16,0.41
4230475395,1,5,0.49
4396809481,1,2,0.41
4238008062,1,3,0.6
2000324224,1,13,0.55
2351957693,1,16,0.55
4210615376,1,7,0.71
2754473317,1,14,0.51
365785942,1,10,0.46
584199804,1,5,0.53
4247367054,1,8,0.52
2393706389,1,11,0.64
2021533061,1,15,0.8
4300787277,1,1,0.72
1543554224,1,6,0.44
2074854856,1,6,0.46
2270101848,1,4,0.86
2956150953,1,8,0.55
1985667675,1,3,0.77
1784504636,1,15,0.45
2804949984,1,13,0.8
2888643593,1,2,0.66
3210839472,1,3,0.52
3162158874,1,16,0.41
3088794086,1,8,0.44
4288381531,1,10,0.55
2181773865,1,11,0.5
2592236336,1,13,0.81
2013684220,1,2,0.58
1735455724,1,8,0.5
4211255114,1,6,0.43
1928281835,1,7,0.7
2272532495,2,5,0.43
2183413255,1,2,0.68
1981791348,1,7,0.87
2078817031,1,6,0.47
2944438381,1,3,0.59
117375541,1,3,0.78
2087112214,1,7,0.88
2808177164,1,6,0.63
3021183827,1,14,0.86
98489392,1,16,0.68
2058035055,2,16,0.45
1990781957,1,3,0.81
3049375390,1,3,0.77
1970247206,1,6,0.73
4285741040,1,3,0.87
2017933171,1,6,0.65
4388892769,1,3,0.7
1584824571,1,16,0.81
2312187410,1,14,0.78
4360907561,1,14,0.87
2022285575,1,10,0.43
3169537652,1,4,0.6
2944400664,1,2,0.65
2416480684,1,3,0.78
2996390033,1,8,0.52
1652291593,1,14,0.88
2762469609,1,5,0.46
2431891840,1,2,0.41
4302009031,1,7,0.57
3122038429,1,2,0.49
1534010719,1,6,0.69
2351428752,1,15,0.45
2912250318,1,11,0.82
2356544060,1,6,0.55
1516349600,1,7,0.41
1994996474,1,6,0.85
4229597220,1,16,0.6
4309044630,1,4,0.55
2098923557,2,16,0.44
2772087496,1,3,0.75
2746611483,1,7,0.57
2193974032,1,2,0.57
3217288821,1,14,0.75
163601223,1,2,0.59
3135054071,1,4,0.6
2092363379,1,2,0.5
9025484,1,16,0.51
2113747295,1,13,0.42
2033940722,1,11,0.49
2577308984,1,11,0.61
2327501576,1,8,0.44
2256364587,1,2,0.53
4255746031,1,2,0.45
4391998268,1,16,0.54
405276786,1,2,0.48
2400032705,1,3,0.77
2962758552,1,10,0.41
4387955645,1,5,0.44
2019235099,1,16,0.6
3194816223,1,3,0.87
4319758777,1,12,0.47
1579132455,1,16,0.74
4238917898,1,6,0.75
4300853192,1,15,0.42
2045353383,1,7,0.65
2103878013,1,7,0.9
2405205060,1,17,0.4
1588070332,1,15,0.43
4395026433,1,3,0.55
4248966751,1,2,0.71
1616734224,1,2,0.64
4281400276,1,5,0.63
2413856466,1,2,0.67
1885994887,1,8,0.44
2800789901,1,6,0.7
2804587417,1,5,0.71
4388159906,1,5,0.68
2472552633,1,16,0.69
1993876397,1,9,0.57
2752120926,1,7,0.46
4391767432,1,2,0.85
2730400694,1,3,0.84
2509641950,1,3,0.58
434469782,1,2,0.61
4206076282,1,2,0.65
4220828001,1,9,0.62
2509111421,1,4,0.44
2025561250,1,7,0.73
128761468,1,9,0.48
2303768896,1,3,0.87
1579428045,1,3,0.81
2318833295,1,7,0.83
4234560683,1,4,0.49
2146676403,1,3,0.89
4294844750,1,6,0.67
636156597,1,8,0.44
2995846754,1,5,0.6
4303647408,1,5,0.47
3105061471,1,11,0.48
2735847414,1,14,0.66
4225286953,1,4,0.68
2093630297,1,6,0.79
4391065892,1,3,0.55
158198555,1,13,0.48
2792523459,1,10,0.81
4312260561,1,8,0.65
2546957508,1,3,0.74
2611846265,1,10,0.54
4256751402,1,12,0.41
2794875886,1,3,0.78
2007859765,1,4,0.56
2239702473,1,11,0.51
4252034527,1,11,0.8
4390950444,1,6,0.79
2418354087,1,2,0.61
4213043785,1,10,0.49
1709984039,1,8,0.57
181703565,1,13,0.43
2077549693,2,17,0.41
1982841019,1,2,0.68
2433048539,1,5,0.4
3081290534,1,1,0.48
2381581499,1,3,0.82
2906107908,1,3,0.55
2475424079,1,8,0.58
4389157124,1,14,0.47
2903241697,1,4,0.88
2777764655,1,9,0.49
1600367089,1,7,0.73
1991847357,1,3,0.47
2060212681,1,2,0.68
4232145556,1,7,0.69
199092566,1,3,0.42
2932647674,1,4,0.7
3130814246,1,1,0.57
2581253147,1,2,0.59
2489643187,1,16,0.61
2009721479,1,3,0.59
2795843532,1,4,0.83
2131926596,1,4,0.7
4388411969,1,15,0.47
1502338293,1,13,0.53
2615679378,1,2,0.62
2408158578,1,2,0.58
3130621208,1,4,0.66
2186560893,1,14,0.87
2737235405,1,4,0.77
3048090281,1,3,0.64
2008109628,1,15,0.43
2068978839,1,13,0.67
3211060313,1,4,0.45
2201859554,1,17,0.48
2736627188,1,15,0.43
2528625704,1,10,0.73
2883049166,1,9,0.46
2951400973,1,4,0.7
75187596,1,12,0.53
2158474521,1,14,0.66
4230821523,1,4,0.71
2164465504,1,6,0.52
1511428412,1,3,0.71
4382987998,1,4,0.9
3159392633,1,7,0.61
2240397888,1,16,0.7
2263190621,1,7,0.4
2922888623,1,4,0.89
2329879835,1,7,0.65
2011204693,1,5,0.52
2428740789,1,3,0.84
1964077949,1,3,0.47
308313781,1,15,0.61
2029935218,1,5,0.49
2362187640,1,4,0.61
2752326963,1,11,0.59
3006585343,1,5,0.78
570992640,1,13,0.55
1882704518,1,3,0.51
2053701131,1,2,0.66
420619475,1,2,0.66
2142584949,1,9,0.41
3117580265,1,16,0.44
4366815192,1,3,0.82
1983416118,1,7,0.8
3041525509,1,15,0.42
1965634757,1,2,0.41
1673990602,1,11,0.52
3011504680,1,5,0.66
4245708030,1,2,0.59
1801240850,1,10,0.5
2734491348,1,14,0.84
2344101073,1,4,0.62
3028772785,1,2,0.82
4381157396,1,14,0.88
3127005863,1,6,0.74
3090854670,1,16,0.71
4398548683,1,2,0.54
