work_id,data_source_seq,data_source_id
1975261337,1,2
4205495334,1,2
1575751520,1,2
2332408968,1,2
1984305441,1,2
4226186966,1,2
2432434756,1,5
2997328910,1,2
1973680982,1,2
4368342703,1,2
2328974579,1,2
2049954012,1,2
4244336931,1,2
1999120498,2,5
4205769615,2,4
178617755,1,2
4239346920,1,2
4236978210,1,2
2976142976,1,2
4214906781,3,5
4297008781,1,2
4381137086,2,5
2038037882,2,5
2063853358,1,2
4385055562,1,2
4401316064,2,5
4243090545,1,2
3028636105,1,2
4234901620,1,2
1986028126,1,2
2395129144,1,2
2890112248,1,2
2053384528,1,2
4244684138,1,2
4246502020,1,2
2429665610,1,5
4388708897,1,2
2025790863,1,2
4319939950,1,2
2411946403,1,5
4387395107,1,2
4250678687,1,2
2761202965,1,2
2943213507,1,2
1739853568,1,2
2077989117,1,2
71635858,2,5
2332490449,1,2
2772874555,2,4
1984402996,1,2
2078385555,2,5
2906950252,1,2
3021365163,2,4
4236990408,1,2
4205826756,1,2
4200491871,1,2
2186162039,2,5
2044237108,1,2
4256377543,1,2
2794136652,1,2
2149784654,2,5
2759346642,2,5
4249552277,1,2
4380680778,1,2
3172685104,1,2
2123870981,1,2
2989545715,2,5
4239120546,1,2
2152178463,1,2
4243226013,1,2
2121305027,1,2
4252074859,1,2
2035685185,1,2
2000937408,2,5
4401767015,1,2
1975177094,1,2
2593406224,1,2
1989617419,1,2
4239239496,1,2
2035934840,2,5
4388699527,1,2
2918006306,1,2
4392938304,1,2
2070568670,1,2
2421309656,1,5
4253056555,1,2
1992400793,1,2
1988895184,2,4
2138100238,1,2
2163665834,1,2
2504578932,1,2
4210412933,1,2
4251634324,1,2
2060026285,1,2
2293772103,1,2
1600717173,2,5
4238079585,1,2
4242746829,1,2
4241832568,1,2
4206492922,1,2
4388193995,1,4
2114304684,2,5
2949586320,1,2
4231296660,1,2
2002652913,1,2
1988136197,2,5
2990855567,1,2
2470580572,1,5
4394093218,1,3
4312090286,1,2
2053979825,1,2
2042070060,1,2
2968276530,1,2
1985888860,1,2
4398800290,1,3
4281712880,1,2
3190446038,1,2
4323781867,1,2
4236250596,1,2
4255612480,1,2
2074874130,1,2
3000342159,1,2
4238041792,1,2
205710695,1,2
3092155077,2,4
2279947831,1,2
4200414142,1,2
2086659237,1,2
2169532593,1,2
2794115562,1,2
3098696827,2,2
4242566966,1,2
2347012989,2,5
4383684918,1,2
2119076042,1,2
594136589,1,2
2018802829,1,2
3045138656,1,2
4255307911,1,2
4397596914,1,3
3105482290,1,1
2805878313,1,2
4237551712,1,2
2418683657,1,5
2148083448,1,2
2773176909,1,1
1966625433,1,2
192623665,2,4
4254128538,1,2
4226134615,1,2
3203279413,1,2
4243824447,1,2
3111241050,1,2
4239702741,1,2
4243925058,1,2
4249278712,1,2
1527549549,1,2
4238632244,1,2
3118588032,2,5
2238536013,2,5
4255638726,1,2
4236970822,1,2
4395921950,1,3
1506708536,1,2
2052679665,2,4
2775185402,2,5
4401204076,1,2
2922471598,1,2
1508319167,1,2
4243321397,1,2
2000860284,1,2
4285215667,1,2
4233613826,1,2
4214628469,1,2
2113010965,1,2
2039477276,2,4
2029087634,2,5
4236996428,1,2
2016072004,1,2
4246802021,1,2
4392173273,1,2
1986373485,1,2
2132314849,2,5
2938034562,1,2
4394378933,1,3
3080519897,1,2
2214233188,1,2
2142331377,1,2
4234325351,1,2
1972718520,1,2
2949841808,1,2
2910686348,1,2
4231974245,1,2
2473915262,1,5
2093587638,1,2
4235997813,1,2
1996293224,2,5
4239626216,1,2
4252937988,1,2
2804910539,1,2
2899337360,2,5
4386995366,1,2
2417956288,1,2
2473445338,2,5
1990703900,1,2
4301142138,1,5
2399577075,1,5
2287601944,1,2
4353114099,1,1
2093216694,1,2
27144357,1,2
4244473045,1,2
2477670657,1,2
2963806049,1,2
2061734745,1,2
3196372776,1,2
2486841129,1,2
4317433698,1,2
4320513758,1,2
4389285315,1,2
2141997648,1,2
4234553175,1,2
3085966309,2,4
2105431549,1,2
4389657851,1,2
2337550518,1,2
4389884811,1,2
4256351470,1,2
1835330957,1,2
1555086765,2,5
4237094251,1,2
1654834259,1,3
2701633750,1,2
4390908236,1,2
2034018567,1,2
3123499756,1,2
4362479449,1,2
2014586930,2,5
3136617224,1,2
1567178766,1,2
1412743050,2,5
4213056779,1,2
4386253155,1,2
4213196538,2,4
2068892441,2,5
4297262457,1,2
4400776075,1,2
4238690951,1,2
2027494021,2,5
2052359563,2,5
2066303036,1,2
2032634613,1,2
1991627353,1,2
1665451128,1,2
4389590976,1,2
2547969643,1,2
1995796346,2,5
1912214147,1,2
2093769108,1,2
2061219800,1,2
2621546094,1,2
3116243832,1,2
2332926005,1,2
2035199841,1,2
2095114359,1,2
2901393643,1,2
4313293445,1,2
3160377138,2,4
2100294754,1,2
1694823186,1,2
2014232150,1,2
2802710080,1,2
2117349058,1,2
4312083323,2,4
2043662555,1,2
4247333834,1,2
2990193178,1,2
4236224356,1,2
4392880318,1,2
3197319694,1,2
2341391071,2,5
4238397727,1,2
4247169780,1,2
4251740291,1,2
4389110849,1,2
4245207281,1,2
2025813409,2,5
1982800108,2,5
2010054521,1,2
2737628413,1,2
3018987207,1,2
3004109109,1,2
2071264878,1,2
4386639672,1,2
2342142334,1,2
4242832526,1,2
4243899696,1,2
2330907396,1,2
3042805578,1,2
2114095841,1,2
2481435974,1,2
4256295007,1,2
4327759176,2,5
2885272607,2,3
2735817988,1,2
2048825575,1,2
3216267162,1,2
3081895096,1,2
2002814800,1,2
3206916350,1,2
2165342677,2,5
1988276882,2,5
3210485740,1,2
2268865578,1,2
4240051120,1,2
2036619842,2,5
4247330629,1,2
2130114160,1,2
2468317325,1,5
4310038658,3,5
1978022840,1,2
1974233606,1,2
961689868,1,2
4237399168,1,2
2239622732,1,2
4254249567,1,2
2002933244,1,2
2562678166,1,2
2051477896,1,2
2031536131,1,2
1964104374,1,2
4238453781,1,2
4231783576,1,2
4385739040,1,2
1987860425,1,2
2789606413,1,2
2035088391,1,2
1438043352,1,2
4253858049,1,2
4242682932,1,2
4242326840,1,2
4367468595,1,2
4213205080,1,2
2411657875,2,4
4385005513,2,3
2938775043,1,2
2139551878,2,5
4235662362,1,2
1522907856,1,2
2280955974,1,2
2600605574,1,2
4250019664,1,2
4321359820,1,2
2076808865,2,5
2762373296,1,2
2491880948,1,2
4306928136,1,2
2065626695,1,2
2026796177,1,2
2027198709,1,2
3201708155,1,2
2322350799,2,5
2031006498,1,2
2056417098,1,2
4253867456,1,2
4210631863,1,2
2049066620,1,2
4294339185,1,2
2495275917,1,2
1987406211,1,2
3138916403,2,5
4241834716,1,2
2035614562,1,2
4243440009,1,2
2606186606,1,2
3125017247,1,1
2085312022,1,2
2017338952,1,2
2502672531,1,2
4252537769,2,5
3086642745,1,2
4312379023,1,2
4254329651,1,2
4388826351,1,2
1997873910,1,2
4232806433,1,2
2043783082,1,2
4229370325,3,5
4396138590,1,3
2796546190,1,2
4247626988,3,5
3211519144,3,5
1501682914,1,2
4361269501,1,2
1991225638,1,2
2118362307,3,5
4393282447,1,2
2057552839,1,2
1567107593,2,4
3007526673,1,2
2003917230,1,2
4391383246,1,2
3199843297,1,2
121913214,1,2
2055473513,1,2
3008120256,1,2
2024545561,1,2
2405035279,1,5
2049728011,1,2
2018238268,1,2
4294686642,1,2
4401874535,1,2
4245916806,1,2
2121722999,1,2
4247315005,1,2
2066350609,2,5
2061870164,1,2
4323667705,1,2
2021075611,2,5
3181401023,1,2
2310143336,1,2
2094278102,1,2
4281670358,1,2
2949408378,3,3
2141267230,2,5
2152345228,1,3
2526365787,1,2
2064591599,1,2
1508791475,1,2
4296438522,1,2
2153014801,1,2
2902184089,1,2
2045110348,2,5
1975133575,1,2
4382359723,1,2
3039564427,2,5
4233487096,1,2
4389377653,1,2
1964947670,2,5
3211433233,2,4
1992143358,2,5
2962771327,1,2
4372284416,1,2
975337062,1,2
2074906070,1,2
3187411479,1,2
4400505605,1,2
1993992402,1,2
2056765548,1,2
2999324085,2,4
1984189533,2,5
2075185723,2,5
1978912058,1,2
4250595487,1,2
4394660614,1,3
2022846660,2,4
2726869623,1,5
2970612868,1,2
3216896182,1,2
4235347653,1,2
3119937464,1,2
4361291063,1,2
4240807731,1,2
4205264881,1,2
4221050438,1,2
4299907318,1,4
2487986722,1,2
2041598934,1,2
4389606914,1,2
2114526164,2,5
4210800451,1,2
3155881519,1,2
2321183644,1,2
2057457798,2,5
2537806969,1,2
2282740767,1,2
4231490342,1,2
2560115685,1,2
2516853844,1,2
4231740958,1,2
2082293041,1,2
2067167449,1,2
1984989332,2,5
4200404411,2,5
3136880585,1,2
2062217667,1,2
2325791316,1,2
2131690955,1,2
4225270720,1,2
2589409624,1,2
2019635481,2,5
4323076584,1,1
2133469557,2,5
2004828439,3,3
2059560354,1,2
15545190,2,5
2417253277,1,5
2506666587,1,2
2074811696,1,2
4399883925,1,2
1889963979,2,5
4389672079,1,2
2117604842,1,2
2591336542,1,2
1977583138,1,2
2079403463,1,2
2161750514,2,5
4281701290,1,2
2276297,1,2
1988800119,1,2
2026737512,1,2
2031118065,3,5
3103675435,2,5
4237024569,1,2
2750147552,2,4
3081291764,1,2
4244771470,1,2
1809472484,1,2
2891283242,2,5
2969114138,1,2
4311941187,1,2
2327470372,1,2
1513733773,1,2
2418428216,1,5
3114913326,1,2
3157384525,1,2
4285216295,1,2
1981757305,1,2
2024040583,1,2
79507245,1,2
2237091228,2,5
2088979366,1,2
2897069807,1,2
2061032994,1,2
4229664700,1,2
2921667249,1,2
1978905338,2,5
2751288276,1,2
3099336300,1,1
2015873863,1,2
4239581772,1,2
2016839069,1,1
2119223248,1,2
2490437793,1,2
2059872180,4,5
2787072598,3,3
2296840358,1,2
3162059597,1,2
2466512783,1,2
4399214754,1,2
2147027574,1,2
4232697650,1,2
2721807436,1,2
2127493040,1,2
2080779305,1,2
2434066298,1,2
1938440740,1,2
2963176553,1,2
4386562240,1,2
2940841166,1,2
2571984015,1,2
2410213977,1,5
2491607495,1,2
3194629937,1,2
4225559395,1,2
2052482173,1,2
2417279091,2,5
2016481612,2,5
4388493312,1,2
2542774639,1,2
2622408078,1,2
2037644449,2,5
1899463935,1,5
4297184103,1,2
4399081679,1,2
2132806802,2,5
1984088690,1,2
2111584929,2,4
2313776125,1,2
2494483203,1,2
2040993012,1,2
2996750660,1,2
117494188,1,5
4238381501,1,2
4399540882,1,2
1993430084,1,2
4239465065,1,2
4312266077,1,2
4210730878,1,2
2043542281,1,2
1546364988,1,2
1964327661,1,2
2412288310,2,5
2957960204,3,5
1998280385,1,2
4367302184,1,2
2052833050,2,5
2116031492,1,2
4320500420,1,2
3105024791,2,2
2323158478,1,2
2776594695,1,2
3006664156,1,2
1539668930,2,5
2318558739,1,2
2027597556,2,5
2796483676,1,2
2049000572,2,5
1786826723,1,3
3135060605,2,5
4230839359,1,2
4248411062,1,2
4367849064,1,2
1605696684,1,2
2088784851,2,5
2021641750,1,2
211001522,1,2
2522083555,1,2
2462690101,1,5
3110541379,1,2
2411691456,1,5
2012991571,1,2
4247585183,1,2
4398804296,1,3
2794338440,1,2
2303980956,1,2
2895463982,1,2
2000374189,1,2
2467379530,1,5
1973919849,2,5
2091559901,1,2
2092586327,2,5
1983351401,1,2
1737824367,1,1
4398154884,1,2
2461317752,1,2
3123077242,1,2
4285480793,1,2
4285010060,1,2
2275359954,1,2
3047680457,2,4
4244414053,1,2
4288425338,1,2
1968862563,1,2
4205837044,1,2
1972738979,1,2
2899124313,1,2
2052313601,1,2
4233618572,1,2
3128458657,1,2
2033470669,2,5
2076164793,1,2
2286171451,1,2
2473382444,1,2
2418692601,1,5
2040725960,1,2
4399250334,1,4
2544054534,1,2
2742689978,2,3
4245364420,1,2
4378376923,2,5
1993412531,1,2
2800744796,1,2
3081832984,3,5
4386962704,1,2
2172964057,2,4
2001580392,1,2
4393673589,1,2
3187070194,1,2
629742306,1,2
4388695647,1,2
2163566479,2,5
2055302529,2,5
2964214388,1,2
4254697879,1,2
4362575828,1,2
968142509,1,2
2092285202,1,2
2941485792,1,2
2052393628,1,2
3119096824,1,2
4240713871,1,2
2769818841,1,2
2028665691,1,2
4388752875,2,5
4386987127,1,2
2175469170,1,2
2333175814,1,2
3131943953,1,2
1972585372,2,2
2782537793,1,2
2033412896,1,2
4290688981,1,5
2047600463,1,2
4231829891,1,2
3093759510,1,2
2113204364,1,2
1573306306,2,5
4392873307,1,2
4300174489,1,1
4214597248,1,2
4241490516,1,2
2152289010,1,2
2336357028,1,2
4281744995,2,5
4388345568,1,2
4234283741,1,2
1968317756,1,2
2068856287,2,5
2320188151,1,2
2072629179,1,2
301883647,1,2
2907030519,1,2
2231590221,1,2
4256287730,1,2
4240788567,1,2
4249823676,1,2
2990603849,2,4
2332555577,1,2
4397885841,1,3
3183621365,1,2
4248498570,1,2
4233801377,1,2
2167898856,2,5
2010273185,1,2
4243844918,1,2
3000557195,2,4
4249368532,1,2
1964226860,1,2
4361946555,1,2
4385746763,1,2
1971836450,1,2
2162653699,2,5
2062687769,2,5
4237135297,1,2
2046355807,1,2
2474703059,1,2
4237599040,1,2
2331041134,1,2
3099917453,1,2
1988211775,3,3
3093223738,1,2
4200020977,1,2
2026416124,1,2
2889336675,1,2
2796320330,1,2
4386182696,1,2
4246620872,1,2
2995745763,1,2
4239482974,1,2
2061681507,1,2
4232748794,1,2
2183694801,2,5
2902296147,1,2
3035232865,1,2
4246262177,1,2
1997097190,1,2
2047549885,2,5
2162234530,1,2
2076519064,1,2
2152644728,2,5
2560127533,2,5
4300561315,1,5
2031197229,1,2
2329331122,1,2
4379598522,1,2
4380522605,1,2
2014137662,1,2
4250840615,1,2
3175036084,3,3
4220983917,1,2
4232185281,1,2
2158260398,2,5
4224847244,3,5
2952118300,2,4
4400793225,1,2
4225375520,1,2
2029387162,1,2
4213061107,1,2
4389948857,1,2
4229640644,2,5
2397419301,1,5
2089463928,2,5
4237281666,1,2
2073924080,1,2
1979235070,1,2
1529726335,1,2
2022980616,1,2
1974925415,1,2
4243673880,1,2
1568503331,1,2
2907273331,1,2
4292578153,1,5
3184650011,2,4
4254211990,1,2
4394672395,1,3
1989938762,1,2
248639640,1,2
4255169157,1,2
2320512584,1,2
2074816630,2,5
4241349376,1,2
2414639829,1,5
2793855665,1,2
2037187083,1,2
4239095428,1,2
2052820994,1,2
3084440784,2,4
4238417622,1,2
2064973873,2,3
2739467512,1,2
3113421659,1,2
2143495957,1,2
4392249504,1,2
1603238335,2,5
4249709475,1,2
2012453239,2,5
2134771460,1,2
2121153992,1,2
4284959758,2,5
2766962059,2,5
2316906877,1,2
4252593449,1,2
4307125972,1,2
4388208185,1,2
4241560477,1,2
1994820915,1,2
4391462882,1,1
1984880193,1,2
2165546067,1,4
2137325948,1,2
2091307979,1,2
4235962007,1,2
4327900134,1,2
2334684159,1,2
2906687276,2,5
2024510415,1,2
2112112994,1,2
4249775238,1,2
4395351454,1,3
3100081723,4,4
2950641149,1,2
1998549703,2,5
2639708289,1,2
4235308039,1,2
1999058807,1,2
2102803027,1,2
4236095830,1,2
4211229548,1,2
4200413736,1,2
4366758707,1,2
1494468229,1,3
2154833622,1,2
4246473948,1,2
2024349874,1,2
1965484665,2,5
4237570974,1,2
4308629165,1,2
2311495890,2,5
4396147639,1,3
4237940182,1,2
2119404968,1,2
2023870423,1,2
4242933896,1,2
2073969833,1,2
2752372869,1,2
2488736810,1,2
2416499038,2,5
178724127,1,2
4237739842,1,2
2029883376,1,2
2000146729,1,2
2901193971,1,2
2906365156,1,2
3073722309,1,2
2137810228,1,2
2963668902,1,2
3151125473,1,2
2128548086,1,2
3092393829,1,4
1982450493,2,5
2166629598,1,2
1978039356,1,2
4221020161,1,2
2066003615,1,2
2953149105,1,2
4241270722,1,2
3043670442,2,5
2990401977,2,2
4327772876,1,2
3132110882,1,2
4252615981,1,2
2024197097,1,2
4234684567,1,2
2049826395,1,2
3092279197,1,2
2913543794,1,2
2947275465,1,2
2120689279,1,2
2026299954,1,2
2300186457,2,5
2063584822,2,5
2612334834,1,2
2092661875,1,2
2135371281,1,2
2147876585,1,2
2068516834,2,5
2005413900,1,2
4401853400,1,2
76350176,1,2
4388094033,1,2
2473044730,2,5
2314595366,1,2
2027374992,2,5
2038963391,2,5
2126526355,1,2
2994910595,1,2
2400955092,1,5
4255649788,1,2
3081568988,1,2
2997254461,1,2
2779684331,2,5
4213225568,1,2
4360983016,2,5
2999010572,1,2
2071238623,1,2
2329484573,1,2
4233961669,1,2
2097896937,1,2
4242633017,1,2
2117869322,2,5
2503953818,1,2
2997995891,1,2
2996897709,2,4
4384858116,1,2
4385334454,1,2
3200344889,1,2
4389365122,1,2
1966728864,1,2
2072523117,1,2
2020153406,2,5
2612020543,1,2
3098299368,3,3
4233611736,1,2
2332635254,1,2
77529128,1,2
905138878,1,2
3217694967,2,4
2043296736,1,2
1985954267,2,5
2985048649,2,5
3135922008,1,2
4248592518,1,2
3165251781,3,5
4236039642,1,2
3039725867,2,5
4309361320,2,5
2999183138,1,2
2089310639,2,5
3198263826,1,1
2314395759,1,2
2011572275,1,2
2326482229,1,2
2084789110,1,2
3166070060,1,2
4241295691,1,2
2913730916,1,2
4400070435,1,2
1940110458,1,2
2243650161,1,2
3210618849,1,2
1982989266,1,2
2094082198,2,5
4230590149,1,2
2062546970,1,2
4393623268,1,3
4255702991,1,2
1990881155,1,2
3046259203,1,2
4391253351,1,2
2068453073,1,2
1684406804,2,5
1989827896,2,5
4379793915,1,2
1978175280,1,2
3201065533,1,2
3172427464,3,5
4246295390,1,2
4211072313,1,2
4290366651,1,5
2430655602,1,5
227486747,1,2
2052849780,1,2
4200182903,3,5
2742680816,2,5
4299858526,1,5
4232763720,1,2
3082560465,1,2
4249525749,1,2
3158422266,2,5
2119415400,1,2
4207045126,1,2
1933023302,1,2
2034333662,1,2
2413550689,2,5
2047788068,1,2
3134489188,1,2
2484669239,1,2
2137699812,2,5
2053292298,1,2
2318871618,1,2
2423554566,1,5
2414753232,1,2
4252139535,1,2
2070800665,2,5
2122763077,1,2
2412185893,1,5
386528453,1,2
2069491433,1,2
4251477616,1,2
2073872767,1,2
2056342163,2,5
4327964384,1,2
1969029430,1,2
4210697363,2,4
3105585125,1,1
4308363059,1,2
2155791720,1,2
2538560555,1,2
2089950772,1,2
2045723296,2,5
4377943660,1,2
4211178998,1,2
1490686337,1,2
2963030343,1,2
2965160628,3,5
4238422593,1,2
4389469330,1,2
2044041355,2,5
3036371307,2,4
2084746784,1,2
2419136682,1,5
4239967953,1,2
2317744517,1,2
3007428001,1,2
2069481509,1,2
3037905952,1,2
1970037695,2,5
2300268856,2,5
4250713107,1,2
4401842439,1,2
2019936722,1,2
4288993146,1,2
4293288063,1,2
4230412360,1,2
1608806713,1,2
4388792327,2,5
4236983715,1,2
4292059737,1,2
4243188430,1,2
4205183306,1,2
2067177106,1,2
2765345524,1,2
2910459244,1,2
4251243349,1,2
4206630532,1,2
2502244294,1,2
4248324900,1,2
3022453396,1,2
4312682388,1,2
2606199712,1,2
2496063012,1,2
2025179904,1,2
1978111046,2,5
2010129596,1,2
4211128225,1,2
2147641227,2,5
4206078724,1,2
3090651271,1,5
4401708938,1,2
1978201870,1,2
4255867845,1,2
2037372525,2,5
2523231608,2,5
2019713730,1,2
2980860351,2,4
4247110440,1,2
2285947574,1,2
2495458212,1,2
2567380924,3,5
4255088774,1,2
4380205495,1,2
4206694807,1,2
4310438793,1,2
2051493337,1,2
2072132075,1,2
4242093464,1,2
129840890,1,2
2311043163,1,2
2891595187,1,2
2156135804,2,4
1116627558,2,5
3190987907,1,2
4365454212,1,2
2561423576,1,2
4395357772,1,3
2918018956,1,2
4385942871,1,2
4293229114,1,2
4231716753,1,2
4210601066,1,2
4213280925,1,2
4320932886,1,4
2534344106,1,2
2480674585,1,2
2068923189,2,5
4200503809,1,2
3169601739,2,4
2980436675,1,2
1990499876,1,2
4205603449,1,2
4397349431,1,3
3003888126,1,2
2000749111,1,2
4214517827,1,2
2410574974,2,5
2808716210,1,2
2029550890,1,2
2143456540,1,2
1992149043,1,2
2911570513,1,2
2074072046,1,2
2934588739,3,5
823278492,2,5
2021519057,1,2
4297865148,1,2
2127352275,1,2
3089580333,1,2
4392453910,1,2
4300205202,1,2
2058101020,1,2
4205643565,1,2
2066464372,1,2
2034438619,2,5
2057245764,1,2
2050269280,2,5
3157291194,1,2
4312570317,1,2
2115742768,1,2
2000761574,1,2
2395038491,1,5
2487562611,1,2
2969522460,1,2
2412842528,1,5
2794896481,1,1
2000357676,1,2
4388911715,1,2
2011629212,1,2
2759991899,1,2
2115304588,1,2
1992181316,1,2
4299924206,1,2
2081999796,1,2
4255585426,1,2
2063378566,1,2
2049285652,1,2
2412189699,1,2
2065919195,1,2
4243062243,1,2
1613739536,1,2
2008411992,1,2
2025703856,2,5
2605487309,1,2
3090097767,1,3
4233705625,1,2
2045506912,1,2
4240534350,1,2
3205208557,1,2
2234972551,1,2
2433132290,1,5
2444547183,1,5
2564000375,2,5
4236834234,1,2
3097394233,1,2
1997438949,1,2
4230006973,1,2
4292466587,2,4
1012042063,1,2
2767986441,1,2
2111149363,1,2
2889081110,1,2
1986308282,1,2
2409923105,1,5
3115775426,1,2
4246736542,1,2
2144287467,3,3
171302814,1,2
4239903488,1,2
2033403074,1,2
4318218842,1,2
4238290638,1,2
2596752471,1,2
2005930838,1,2
1985127751,1,2
4241739365,1,2
4396540614,1,2
1984403892,1,2
2990877071,1,2
4327810802,2,3
4255183457,1,2
4400735876,1,2
2975245451,1,2
3102048411,1,2
4243791486,1,2
4386851949,1,2
4315927098,2,5
2034998893,1,2
1978583166,2,5
4233268666,1,2
2068088467,2,5
1595794833,1,2
4232756225,1,2
4285555069,1,2
1989116448,1,2
3155187998,1,2
4233899040,1,2
2019472870,1,2
3100433756,2,2
4255904890,1,2
4254392961,1,2
4388676360,1,2
2317358767,1,2
2799648072,1,2
2026622733,1,2
2991028221,1,2
3110000327,1,2
3158325349,1,2
4297817400,1,2
4300978252,1,2
2995525683,1,2
2247423024,1,2
4224294292,2,5
4235562760,1,2
2588218571,1,2
4231002563,1,2
2323833885,1,2
4231412966,1,2
4226224648,1,1
2048134931,1,2
246844747,1,2
4399796313,1,2
4255294809,1,2
2079089662,1,2
1979623979,1,2
2005671843,1,2
2882998646,2,5
4254633352,1,2
4242032627,1,2
4383875253,1,2
3038405443,2,5
2051439717,1,2
2123243633,2,5
2565857844,1,2
2139118411,1,2
2313721438,1,2
2080396507,2,5
3092694773,1,2
4386011886,1,2
4206414025,1,2
2058632875,3,3
2024962212,1,2
2019798049,2,5
3184815776,1,2
2626406036,2,5
4312975911,1,2
2107972503,1,2
4238003248,1,2
2951765703,1,2
2128727487,2,5
2008316797,2,5
4401560320,1,2
4233798784,1,2
3204306977,1,2
4252426168,1,2
2116964485,2,5
3132153241,1,2
2317097761,1,2
2014708183,1,2
2222870790,1,2
4390480108,1,2
4386070181,1,2
3141453113,2,2
4249474263,1,2
3198154123,2,4
4241855421,1,2
2041669619,1,2
2908927380,1,2
4229516103,1,2
2034442721,1,2
2274890518,2,5
4312921917,1,2
2950079800,1,2
4247794722,1,2
2086783872,2,5
4387693185,1,2
2087639096,1,2
4380901705,1,2
2418888294,2,5
2011119097,1,2
3006696507,1,2
2066184853,1,2
2158929973,1,2
4238576286,1,2
2100103332,2,5
3185871165,1,2
4281674461,1,2
3007856614,1,2
3040355041,1,2
2564267124,1,2
3216529780,1,2
4244426221,1,2
163498637,1,2
3042576413,1,1
4233642509,1,2
2171865393,1,2
2009754871,1,2
4380080793,1,2
4248609206,1,2
3140322575,3,5
3012285031,1,2
142355890,1,2
2809579559,1,2
2598747863,1,2
4250064902,1,2
4393343090,1,2
2023937587,1,2
2605508881,1,2
2073850585,1,2
2153312021,1,2
2883570136,2,5
2158961240,2,5
1599786970,2,5
2093609954,1,2
4323661655,1,2
4251983939,1,2
2950984361,1,3
2343703381,2,4
4323913488,1,2
4375827667,1,2
2996829418,2,5
2233996208,2,5
2127498105,1,2
4386358439,1,2
4399898427,1,2
4324354991,1,2
4288420897,1,2
2796183169,1,2
2036942929,1,2
71620917,1,2
2292936320,2,5
4401921425,1,2
3025743733,1,2
2135032919,1,2
2415389466,2,5
4254670587,1,2
2443636549,1,5
2013769987,2,5
4256587607,1,2
2977691928,1,2
1963248720,1,5
1992987688,1,2
2947824390,3,5
4388647261,1,2
2065338876,2,5
2069767319,2,5
4244116232,1,2
1483437251,1,2
3112921535,1,2
2553563768,1,2
2086484595,2,5
2752675023,1,2
4232259287,1,2
2425901533,1,5
4243268937,1,2
4206163495,1,2
4388134877,1,2
4293054032,1,2
4247332315,1,2
4239099667,1,2
2032924817,1,2
4316664629,1,2
4309288140,1,2
3014882655,2,5
3134554530,1,2
2418125251,1,5
2056842497,1,2
2203888060,2,5
4232746087,1,2
2044058005,1,2
2035302792,1,2
4239589742,1,2
4390469119,1,2
3198908486,1,2
2332683942,1,2
2791643268,1,2
1987281087,1,2
2801580535,1,2
4247348847,1,2
3119554282,2,4
2081585311,1,2
2314094823,2,5
4235367776,1,2
2489645745,1,2
4385237889,2,5
2021369067,2,5
4388701929,1,2
2077631809,1,2
4390603735,1,2
2125734523,1,2
2036251806,1,2
3112176461,1,2
4243574804,1,2
4310470893,1,2
1978820435,1,2
1973933588,1,2
4386806303,1,2
2909262563,1,2
2075548421,2,5
2058216778,1,2
4388281744,1,2
2529183620,1,2
2038558025,2,5
2747195979,1,2
2921782846,1,2
4205387511,1,2
2912058287,1,2
2318382259,1,2
56726926,1,2
1515533694,1,2
4250214962,1,2
4312979614,1,2
4360785731,1,2
4252866910,1,2
2518264775,1,2
4397270045,1,3
4387842972,1,2
4245446529,1,2
2046515136,1,2
2131541522,2,5
4296741099,3,5
2158338823,2,5
2228259415,1,2
2507362015,1,2
4252943872,1,2
1983215335,1,2
1933072891,1,2
2120562192,1,2
2337613410,1,2
4244405259,1,2
2030875403,1,2
2409876507,1,5
4230077584,1,2
610647994,1,2
2013843067,1,2
3017248438,1,2
4393995396,1,2
2123411533,1,2
4248091633,1,2
153196880,1,2
2965472879,1,2
2319239458,3,5
4212855598,1,2
2888963464,1,2
2035548618,1,2
4236922077,1,2
4300855974,1,5
619335240,1,2
3088105754,1,2
4280542406,1,2
2466441120,2,5
4390691298,1,2
3004861465,1,2
2271052493,1,2
2060959604,1,2
2091426359,1,2
4205261277,1,2
3134019849,1,2
2962956782,1,2
2767948211,1,2
3083867923,1,2
2782085212,2,4
4212938199,1,2
2767653552,1,2
4313066709,1,2
2058486005,1,2
1528576812,2,5
4235253114,1,2
2090503197,1,2
3201777278,1,2
2415315708,1,5
2100309720,1,2
3106407295,2,2
2109041063,1,2
2068259489,1,2
2320468607,1,2
4383302661,1,2
3116474062,1,5
2087242005,2,5
4310525792,1,2
2134604648,1,2
2589194044,1,2
3024069540,2,5
4232011717,1,2
2948500425,1,2
2001345383,1,2
4247735407,1,2
4249798470,1,2
4234990282,1,2
1876324718,2,5
1997784849,1,2
4253148793,1,2
3047645084,1,2
2134513599,1,2
2014176100,1,2
1980704562,1,2
3104758693,3,3
1545239239,1,2
2322883434,1,2
3015021215,2,4
4231592272,2,4
1983662907,2,5
1979316339,2,4
4247785982,1,2
2789091774,1,2
4397128171,1,3
4243480400,1,2
4281630644,1,2
2887792394,1,5
9092993,2,5
2265232396,1,2
4236033720,1,2
4302794794,1,2
2149306287,1,2
2468187300,2,5
4210896912,1,2
2005209930,1,2
2742373332,1,2
2973356516,2,4
2598239004,1,2
2081412895,1,2
4236839259,1,2
4245408419,1,2
2042822253,1,2
2056379016,1,2
1980993507,1,2
2334578434,1,2
1988349925,1,2
