work_id,mesh_seq,mesh_descriptor_ui,mesh_qualifier_ui,is_major_topic
2444615586,4,D000367,,0
1969724999,2,D009091,Q000150,1
4384935678,3,D000825,,0
2114815006,3,D015607,,1
2065264052,7,D000900,,0
2100979189,1,D000402,Q000209,1
1977534363,21,D008297,,0
2902265074,1,D001037,Q000523,1
4299404534,2,D000818,,0
2082863275,17,D003390,Q000175,0
2074829766,15,D051381,,0
2408791337,20,D013997,,0
2416056910,11,D007295,,0
2113947417,8,D017280,Q000706,0
2042783419,3,D003216,Q000187,1
2092001274,21,D019001,,0
2073217179,17,D011867,,0
1999577236,39,D015854,Q000187,0
2021080617,8,D014408,Q000819,0
2028726726,15,D010287,,0
2150738625,9,D005343,,0
3025836769,1,D001727,,1
2165820685,4,D010351,Q000706,1
2143464740,26,D010597,,0
2746375052,1,D020563,Q000145,1
2073128488,26,D009367,,0
2948857648,26,D013482,Q000378,0
3097518632,3,D044466,Q000235,0
2131371646,16,D008836,Q000378,0
2015200019,10,D003975,Q000494,0
2044345729,1,D002292,Q000601,1
2029239268,23,D051381,,0
2889508718,5,D055372,Q000235,0
2914522222,19,D009765,Q000097,0
2151833861,2,D001930,Q000188,1
2089927786,12,D020018,,0
2169386363,6,D009189,Q000201,0
1938473429,1,D000249,Q000494,1
2103273096,22,D008279,,0
2068146814,10,D010051,,0
2415712899,1,D004926,Q000472,1
2088015085,13,D012834,,0
3134394734,18,D007113,,0
2086249507,3,D029721,Q000378,1
2108079658,23,D008297,,0
2318564257,4,D018805,Q000453,1
4281552520,10,D049329,Q000737,0
4399969035,14,D016896,,0
2531816154,7,D000697,Q000627,1
2068538518,18,D007878,,0
3003580778,5,D004912,Q000502,1
4386608830,5,D012164,Q000175,0
2399327837,5,D000328,,0
2151418777,3,D000161,,0
2007421381,10,D004727,,0
2142078402,15,D054159,,0
2051786885,17,D008387,,0
2508688396,18,D055951,Q000032,0
4224241885,1,D001921,Q000502,0
2066576939,9,D004967,,0
2009559339,14,D006801,,0
145257219,18,D011296,Q000941,0
2132570424,7,D004272,,0
1974831280,16,D043183,Q000235,0
2160399547,4,D010024,Q000150,1
2133102879,2,D015519,,1
2043856744,1,D003198,,1
2001873866,14,D005346,Q000235,0
2155463111,20,D010154,Q000453,0
1969586927,12,D019983,,0
2308138024,3,D000818,,0
2414174742,26,D013739,Q000378,0
2990259715,8,D017393,,0
2913278180,22,D011471,Q000473,0
2018221659,21,D051379,,0
2020578853,9,D009426,,0
2062570466,11,D005260,,0
2033601900,27,D008315,,0
2597890227,9,D000070627,Q000503,0
2753900895,16,D012307,,0
59347685,30,D055815,,0
2916392637,8,D019047,,0
1757004919,7,D008817,,0
4396978586,11,D013094,Q000276,0
1995738835,21,D005334,Q000209,0
2035341905,6,D022124,Q000139,1
2054777471,2,D000736,Q000627,1
2029203889,15,D007770,,0
2022009690,11,D011562,Q000494,0
2413159801,13,D008297,,0
2150486267,18,D005947,,0
2624252845,2,D020533,Q000494,1
1980711299,22,D019098,,0
2047873142,13,D058953,,0
1992323243,2,D011960,Q000502,1
2000340210,3,D017145,,1
2069143054,5,D000822,,0
1980199061,20,D008297,,0
198689021,22,D007694,Q000378,0
1983994696,7,D001402,Q000276,0
2912763366,24,D014774,,0
2013876561,14,D001565,,0
3096946635,12,D006801,,0
2160537307,7,D019317,,0
3181293256,6,D008103,,0
2158743699,27,D009419,,0
2156154648,11,D010084,,0
2963483690,4,D035862,,1
2015370279,14,D005260,,0
31627613,4,D007676,,0
2979705132,6,D014807,Q000627,0
2889849584,8,D003376,,0
2069630100,1,D001766,Q000523,1
2766605941,1,D014463,Q000379,1
2412435604,1,D002349,Q000175,1
2929604573,19,D015397,,0
2150501896,7,D006801,,0
2120567966,6,D004108,Q000235,0
2074097889,8,D000317,,0
2265274463,8,D002561,,0
1985881220,13,D005347,Q000187,0
2396846512,1,D001424,Q000145,1
2789303519,13,D008875,,0
2398804661,2,D011834,Q000379,1
2048043202,2,D004252,,1
2417706834,21,D003331,,0
3099933731,9,D006801,,0
2150567881,1,D000544,Q000628,1
2734511487,12,D008870,,0
3152541796,9,D006258,Q000517,0
2725740951,16,D000068878,,0
168203249,10,D002784,,0
2070948072,10,D001344,,0
2176415493,25,D011960,Q000235,0
2793197277,6,D002675,,0
2156432125,17,D008969,,0
2008916824,13,D007153,Q000378,0
2898807186,17,D008297,,0
2069419791,25,D004195,,0
4302236487,1,D007588,,1
2068098268,1,D003092,Q000209,1
3204890998,8,D015550,Q000235,0
2081612934,15,D006801,,0
2073120097,9,D004563,,0
2071843084,6,D001419,,0
2055990168,9,D006801,,0
178785134,23,D001749,Q000601,0
74634952,8,D000015,,0
2400572659,13,D016066,Q000473,0
2012418960,16,D007719,,0
2333475957,29,D012167,Q000175,0
1814283653,13,D007668,Q000000981,0
2396595846,1,D005534,,1
2162356883,1,D004626,,1
2790490226,20,D063990,,0
2142932312,6,D006801,,0
2464566362,5,D015838,Q000601,0
2152656237,5,D000328,,0
2078094239,9,D008875,,0
2396495707,8,D014623,Q000628,0
2970919491,6,D000069283,Q000627,1
2068106995,10,D019281,,0
2896382749,8,D052203,,0
2071314022,4,D000903,Q000494,0
2317738718,19,D012595,,0
2092974581,3,D005670,Q000378,1
1508147882,2,D010944,Q000276,1
2293303760,2,D002448,,1
2468064616,12,D060587,,0
2033264970,4,D009561,Q000494,1
2092022080,20,D013210,,0
2908460032,11,D014815,Q000627,0
2179114212,2,D009980,Q000472,1
2157219679,12,D049109,,0
2169189420,10,D006801,,0
4385298992,4,D008279,,0
2023385793,16,D008198,,0
1972286623,40,D014162,,0
2173888393,11,D002852,,0
2917622400,2,D024461,Q000378,1
2123406564,17,D004926,,0
2993855103,1,D006077,Q000458,1
2053218622,14,D019222,Q000502,0
2473697682,11,D013064,,1
2913078898,21,D000077277,Q000473,0
2749634230,19,D008099,Q000187,0
3165585252,6,D006801,,0
3142372957,3,D003871,,1
1997131280,8,D003226,,0
1995630773,10,D001407,,0
2745000642,7,D000077,Q000000981,0
2410792539,14,D004739,,0
2482693548,9,D063646,Q000378,0
2810603205,6,D003967,,0
2047094656,6,D007722,,0
3080308212,8,D000086382,Q000208,0
2130004075,7,D015415,,0
2130951362,6,D001499,,0
2161312803,8,D002648,,0
2002214546,7,D002675,,0
1975995030,10,D000068556,,0
1999824626,14,D008956,,0
2410669241,11,D013215,Q000033,0
4298309634,4,D001491,Q000166,0
2002534011,10,D020672,Q000378,0
2408653333,12,D009203,,0
3027967268,5,D006801,,0
1998702119,45,D009363,Q000096,0
2438579495,5,D017209,,0
2057760316,1,D019072,,1
2067815010,8,D006113,,0
2972912454,6,D009752,,0
2320915391,8,D011487,,0
2159685747,9,D004041,Q000378,0
2022676069,31,D011994,Q000037,0
2142901859,19,D055785,,0
2006038658,11,D004285,,0
2403732666,3,D017286,Q000295,1
2157970538,14,D008232,Q000276,0
2019487441,13,D008279,,0
2972821228,4,D006801,,0
2890739188,5,D000327,,0
1153408920,7,D000267,,1
2082749890,10,D000081,,0
2044214030,19,D003174,,0
30857995,25,D019964,,0
4301508890,1,D014722,Q000503,1
2761909855,10,D006023,Q000235,0
2334948461,5,D004099,,0
2409008471,6,D008975,Q000008,0
2170222753,3,D012239,Q000502,1
2020341133,15,D011594,Q000379,0
2043141702,7,D009584,Q000502,0
2068051237,10,D029681,,0
1969784099,10,D002462,Q000737,0
2987680048,4,D007251,Q000517,1
4298339406,5,D007362,,1
108190491,11,D015203,,0
1993762169,30,D014655,Q000187,0
2310630339,9,D000328,,0
2040116838,23,D009130,Q000648,0
2510793499,29,D010053,,0
2070843197,15,D006801,,0
2414765280,5,D007223,,0
2083558371,8,D008054,,0
2084622458,12,D005204,,0
2982544720,8,D000077409,Q000627,1
2036914347,18,D020547,Q000502,0
2160485111,2,D008336,Q000000981,1
2419614606,10,D009377,,0
2282441099,1,D020517,Q000601,1
2162485820,24,D018517,,0
2168258561,10,D002318,,0
2153432948,21,D011110,,0
2067820122,24,D008565,,0
2049182397,10,D003937,,0
2333830562,32,D042461,,0
1969499911,6,D006801,,0
2747079831,3,D017410,,1
2149308672,5,D011374,Q000494,1
2464224786,10,D005500,,0
2604205346,12,D011939,,0
1989346500,12,D002524,,0
2069850878,1,D056890,Q000502,1
2080056304,9,D006801,,0
2044130405,25,D008565,Q000378,0
2139016211,2,D009786,Q000266,1
2011342561,9,D001665,,0
2115851028,1,D002110,Q000737,1
2416689150,2,D007074,,1
1985433848,7,D015096,Q000378,0
4399508338,6,D008875,,0
1554885591,5,D004247,Q000235,0
2032406098,17,D004791,,0
2108554565,2,D001428,Q000276,1
2410350313,5,D003195,,0
2966796599,8,D001808,,0
4386880669,4,D006801,,0
1992680471,16,D005500,,0
1976719341,5,D010587,Q000276,1
135253445,5,D002648,,0
3082794958,4,D010146,,0
1995628877,23,D013347,Q000378,0
2068081297,19,D044767,,0
1971404858,12,D003062,,0
2095864465,9,D002851,,0
1905065343,5,D014945,,1
2604765117,13,D041623,,0
2025312238,8,D004912,,0
2993607189,6,D007167,Q000191,0
2289394756,12,D014725,,0
2409019417,9,D004940,Q000601,0
2005541591,4,D000818,,0
2160902479,2,D013520,,1
2462901875,3,D012214,,1
1966659509,10,D001523,Q000628,0
2992907916,7,D008961,,0
2401370699,29,D012959,,0
1537022787,9,D005091,Q000235,0
2073576626,1,D001194,Q000009,1
4302595022,6,D006801,,0
2068927290,22,D006801,,0
2045870181,2,D004734,,1
2470132453,10,D001570,,0
1967789128,14,D007834,Q000009,0
4389774778,6,D008691,Q000009,0
2766776314,1,D001675,,1
2060802364,14,D006987,Q000209,0
2027166198,3,D002648,,0
2041766744,9,D020097,,0
1970551006,11,D010573,,0
2140876129,17,D055815,,0
2169955033,10,D000368,,0
91688263,9,D004830,Q000209,0
2011402929,18,D007774,Q000502,0
2023823014,11,D005185,Q000473,0
2022038806,1,D017806,Q000378,1
2130720880,6,D000368,,0
4392193470,10,D013226,,0
2111920359,5,D000818,,0
1989922267,13,D009900,,0
1967028535,2,D006146,Q000494,1
2749995926,40,D012333,Q000235,0
3011324254,22,D011024,,0
2790133960,10,D005260,,0
2418198779,15,D008297,,0
2021414148,9,D002294,,0
2411935060,2,D005112,,1
2078929537,32,D008875,,0
2081943197,10,D000893,Q000494,0
2167147739,7,D002423,,0
2066530446,6,D014604,Q000378,1
2017568274,18,D055815,,0
1930242250,2,D052776,Q000628,1
1540465040,12,D005500,,0
2115819911,23,D011920,,0
2116062242,11,D007074,Q000097,0
1952053183,4,D004566,,0
2059565045,14,D007328,Q000378,0
2980256754,13,D006801,,0
2125147321,14,D060888,,0
2016944141,9,D006801,,0
2418758641,2,D013927,,1
2102368215,22,D030821,,0
2416296441,14,D008991,,0
2074674174,16,D015663,,0
2409976027,7,D011859,,0
2405328179,15,D003131,,0
1987591393,30,D011433,Q000494,0
2028913136,3,D014765,,1
156775408,12,D011183,,0
2090058891,15,D040542,Q000235,0
1847872298,17,D012475,,0
2133223273,8,D007258,Q000331,0
1995472021,12,D033461,,0
2409919768,3,D006801,,0
2954976990,9,D006801,,0
2081511372,13,D003922,,0
1993175297,31,D010052,Q000009,0
2331177302,8,D008055,,0
2410330789,5,D006801,,0
2072680951,3,D034622,,1
2526882963,34,D012189,,0
1965825956,5,D000818,,0
2152723076,11,D003188,,0
1563672538,12,D051379,,0
2076154798,3,D008213,Q000276,1
3141212887,2,D014183,,1
2116487802,9,D008297,,0
2899450710,21,D006801,,0
2094648676,16,D015497,,0
2045910171,17,D038362,Q000378,0
2060674315,4,D014426,Q000196,1
2115002499,12,D009549,Q000453,0
2241118477,23,D006987,Q000209,0
2414220680,24,D011994,Q000378,0
2108504327,13,D001205,Q000097,0
2082404405,9,D006801,,0
2075850642,4,D000328,,0
2077203163,5,D012516,Q000235,1
3202889109,1,D059020,,1
2346127285,19,D050178,,0
2408793727,1,D002822,Q000175,1
2047128047,4,D005260,,0
1971822653,7,D005865,,0
2134241692,16,D003470,Q000737,0
2463944006,1,D001174,Q000379,1
2751867913,11,D000975,,0
1965960009,3,D000469,,0
2282372579,4,D001499,,0
4387079093,15,D012989,Q000378,0
4291007342,2,D060305,,1
2415140597,5,D005189,,0
2159737664,13,D020641,,0
1498328256,16,D002648,,0
1902738905,12,D018268,Q000473,0
1989190582,8,D005260,,0
2111268182,13,D012983,Q000628,0
2150401244,14,D007223,,0
2179972578,13,D001572,,0
2036821888,20,D009206,,0
2412207461,5,D018076,,0
1988236375,16,D051736,,0
1971123656,5,D000017,,0
2114231586,21,D008077,,0
3115549707,3,D018791,,0
2056637661,16,D008875,,0
1993904794,16,D005576,Q000494,0
2399379393,1,D011871,,1
2067942051,10,D004268,,0
2150641988,2,D015921,Q000009,1
1491645609,16,D017202,Q000453,0
2417410131,2,D018868,,1
2883094870,21,D010978,,0
2959970591,8,D008875,,0
2002487607,3,D013700,Q000150,0
1998786498,21,D017430,,0
2034995713,11,D001588,Q000031,0
2428003855,6,D003925,,0
2791584862,1,D004802,Q000175,1
1999749167,7,D006801,,0
1986367778,14,D049452,Q000235,0
2055199560,10,D008297,,0
2130878985,10,D000283,,0
3009681546,18,D011024,Q000401,0
2416286088,28,D013147,,0
2905223180,1,D002280,Q000209,1
3130983601,4,D005060,,0
2317776290,11,D001798,Q000032,0
2409646243,1,D007722,,1
4321763959,7,D011984,Q000378,0
2026426986,19,D005260,,0
1981271457,12,D004305,,0
4290009259,24,D008297,,0
2161424980,9,D002648,,0
2510692080,6,D000328,,0
4293498690,11,D041623,Q000379,0
2021037331,2,D005157,Q000503,1
2065973567,8,D007694,,0
1733930730,30,D011778,,0
2126692826,35,D011412,Q000494,0
2137176321,16,D007545,Q000494,0
2991916794,7,D008954,,0
2318410330,19,D007521,Q000378,0
2055846845,7,D006801,,0
2418783174,17,D014463,,0
2134398864,16,D007558,Q000453,0
2022356050,11,D008815,,0
2054225842,28,D011168,,0
2419088774,4,D005260,,0
1996414702,2,D041981,Q000473,1
2068461001,26,D006801,,0
2061189884,7,D003793,,0
4283718648,15,D009940,,0
2736827502,5,D003953,,0
2062989480,13,D002560,,0
2224647273,21,D009073,Q000453,0
2412378188,3,D008433,,0
2059599199,10,D003907,Q000493,0
127120728,17,D009929,,0
2419027890,7,D013211,,0
2139889635,6,D017695,Q000601,1
1989587787,10,D004492,,0
3151511732,11,D002578,,0
2259708062,2,D009132,Q000502,1
3023551049,32,D012720,,0
2073043298,16,D010957,,0
2401949442,13,D006358,,0
2023433491,2,D009474,Q000502,1
2060219652,6,D000368,,0
1970933533,2,D002307,,1
2139228471,6,D015222,Q000187,1
62498872,8,D004562,,0
2117534613,2,D007022,Q000139,1
2095064419,22,D017354,Q000235,0
2049794246,9,D002404,,0
2137634291,4,D000960,Q000191,1
2412438880,6,D000328,,0
2996253425,4,D011994,Q000096,1
2413764351,1,D005197,,1
2065015455,7,D005060,,0
2016952530,3,D000818,,0
201296505,9,D007558,,0
2784673559,6,D006508,,0
2163088802,6,D000908,Q000276,0
1876442176,17,D020868,,0
607853484,4,D016014,,0
2331402786,1,D006222,Q000473,1
1990660436,17,D008727,,0
2042414176,7,D005260,,0
2020814152,4,D014874,Q000302,1
2971031246,4,D000818,,0
2329024358,6,D016022,,0
1567734454,27,D044465,,0
1974873388,3,D006515,Q000235,1
1980254405,4,D015190,,0
2750684610,21,D006027,Q000737,0
4395078104,1,D002138,,0
2056828936,26,D051381,,0
2002743462,12,D000894,,0
2103321553,9,D002681,Q000453,0
2035177526,12,D000939,,0
2140161317,36,D011917,,0
331992694,7,D012364,Q000235,1
3187962110,3,D006528,,1
2418052331,2,D000365,Q000379,1
2051855438,2,D018931,Q000009,1
1976565413,7,D015220,,0
2037229134,47,D010667,,0
2056031227,8,D005260,,0
2885320596,23,D011832,,0
2415612130,7,D006801,,0
2155079463,6,D011274,Q000235,1
2073910352,6,D005260,,0
2910813838,4,D001523,Q000175,1
2793535884,7,D002339,,0
2009043309,19,D009538,Q000378,0
2919297796,1,D000418,Q000032,1
1993085315,5,D019538,,0
2416643615,14,D001794,,0
2295755787,29,D013997,,0
4292267283,9,D008297,,0
2396448581,1,D001991,Q000628,1
2036026466,7,D004247,Q000096,0
3173371979,7,D014859,Q000627,1
2415912968,3,D000818,,0
2403256467,11,D014611,,0
2432015629,22,D010865,,0
2155204053,4,D000818,,0
2058906317,10,D016376,Q000008,0
2150776143,27,D011020,,0
2139710730,19,D007443,Q000175,0
2774453250,3,D056510,,1
2419415017,3,D006801,,0
2005192870,10,D015180,,0
1778987925,10,D002574,Q000473,0
2148754988,11,D005333,,0
2055409098,35,D015533,,0
2410577887,6,D017209,Q000187,0
1990498391,9,D003930,,0
1956696547,1,D001521,Q000379,1
2149435222,11,D008096,Q000379,0
1972949143,13,D007621,,0
4386624055,11,D017075,Q000379,0
1854686051,6,D000199,Q000032,0
1966933888,8,D006801,,0
2147657902,7,D002648,,0
76443499,4,D007750,,0
301492158,20,D010100,,0
2085646007,8,D015906,,0
2594946542,3,D011655,Q000000981,1
1967893090,23,D010920,,0
2047274932,1,D001132,Q000098,1
2531219247,9,D000223,,0
2028961705,15,D000644,Q000008,0
2165924958,5,D000328,,0
2401093843,2,D000258,Q000382,1
2083386892,15,D007174,Q000523,0
2007153414,5,D020543,Q000032,1
3189445609,7,D015203,,0
2085818937,2,D008018,,1
2418004151,12,D005914,Q000096,0
2049628430,22,D010088,Q000737,0
2110456720,10,D000995,,0
2043730641,26,D009070,Q000378,0
2339242398,7,D004967,Q000627,1
2475325524,13,D020380,,0
2002586375,7,D015658,,0
4221130352,1,D000086382,,1
2412842527,15,D009369,,0
2401270049,7,D003238,,0
4323856804,14,D012336,Q000235,0
2461506315,23,D010744,Q000037,0
2962887267,13,D013601,Q000378,0
2008757253,4,D008228,Q000188,1
2415635009,6,D001927,Q000382,0
4282554910,3,D009202,,1
2093503160,4,D000328,,0
2007753786,10,D005260,,0
2327812435,22,D012016,,0
2098838853,12,D003135,,0
3021517583,12,D007421,Q000473,0
3112142173,40,D013125,Q000556,0
69713460,20,D008592,Q000648,0
115966969,2,D000434,,0
2055127446,16,D010766,,0
2138372250,5,D001681,,0
2424553803,4,D001860,,0
2010961057,4,D002273,Q000493,0
2058605965,6,D005317,Q000000981,0
2536825386,6,D007783,Q000378,1
2597808575,6,D000328,,0
2156192464,41,D012458,Q000494,0
2793719950,11,D005260,,0
4288009956,8,D012911,,0
2104827864,4,D000818,,0
2016494111,18,D020738,Q000378,0
2294772435,15,D004751,,0
1972386590,17,D004317,Q000633,0
251968712,9,D004164,Q000009,0
2463289540,13,D014116,,0
2080057746,38,D017208,,0
2537415927,12,D006801,,0
2005709546,12,D018931,Q000008,0
2402778463,15,D013274,Q000188,0
1973940014,6,D001426,,0
2414856509,10,D000078329,,0
1999474342,8,D014867,,0
2417905641,10,D007951,Q000378,0
3192245463,3,D012393,Q000175,1
1999644120,4,D048868,,0
2151440489,9,D003430,,0
2099152928,10,D029742,Q000737,0
1977069383,6,D012462,Q000009,1
2126043020,14,D015658,Q000150,0
2460358097,2,D013219,,1
2049021729,1,D002213,Q000235,1
1985330504,15,D008297,,0
2072651990,17,D017053,,0
3037716354,3,D005879,Q000628,1
4224247479,10,D052638,Q000032,0
2471273276,30,D009414,Q000494,0
4397042035,2,D000328,,0
2893028867,1,D016997,Q000302,1
2139446753,7,D019966,Q000453,0
2112442806,12,D005260,,0
2763223537,6,D006935,Q000175,0
3163274859,3,D000383,,0
2147855777,9,D003106,,0
2256172715,29,D016889,,0
2328930273,10,D019301,,0
3002151685,23,D012509,Q000235,0
1977873225,8,D006801,,0
2020368531,9,D005786,,0
146577346,23,D009203,,0
2950069557,14,D021381,,0
1907675371,12,D006437,,0
2414152164,16,D011201,,0
1980171552,4,D004965,Q000191,1
2588710267,23,D010496,Q000473,0
2025090057,8,D005260,,0
104556829,20,D002406,,0
2157441106,3,D000804,,0
2064202747,8,D002386,Q000235,0
2466247884,1,D001249,,1
1992796804,15,D006801,,0
2996493156,28,D015398,,0
1802107000,15,D006801,,0
2754807338,12,D013050,,0
2015761344,2,D014644,,1
2086779589,19,D038362,Q000037,0
2005749197,48,D014346,Q000187,0
2077054205,47,D010024,Q000517,0
1582946270,6,D008297,,0
2037179118,7,D017362,,0
2615665075,4,D000328,,0
2328993535,6,D001785,,0
2554186438,2,D001993,Q000652,1
2958533234,13,D008297,,0
2047238631,49,D008562,,0
4327811786,4,D001365,Q000473,0
1905550515,7,D002312,Q000378,0
2759895666,11,D003907,Q000008,0
4385191384,2,D000328,,0
2153861506,11,D004558,Q000379,0
1995166802,18,D018632,,0
2132532466,2,D000897,Q000627,1
1971718819,20,D012800,,0
2417275928,17,D008589,,0
2127868809,16,D008049,Q000378,0
2729942762,5,D000074322,,0
2912112435,2,D008103,Q000601,1
2398534930,1,D004586,,1
4293826741,8,D024881,Q000235,0
2053861737,2,D014006,,1
2061215597,9,D003937,,0
2139749267,7,D004311,,0
10664810,14,D007194,,0
1990590765,9,D008962,,0
289048238,6,D004465,Q000145,0
2415391250,3,D010857,Q000473,1
2063555965,25,D010936,Q000627,0
2419253645,3,D006177,,1
2394889029,9,D007415,Q000601,0
2763159133,5,D018450,,0
1985787560,17,D004338,,0
2139735370,11,D008297,,0
2914113971,23,D008103,Q000401,0
2058155011,23,D017962,Q000032,0
1893486338,1,D009894,Q000453,1
1483841358,3,D013508,,1
2437133709,1,D000827,,1
2801106973,3,D018535,,1
1981749642,16,D006801,,0
3009531801,2,D003715,Q000188,1
2047352677,5,D009999,Q000209,1
2037099369,13,D006349,,0
2462539127,21,D005260,,0
2002283359,19,D052247,Q000235,0
2325517132,6,D000437,,0
2086641079,4,D011618,Q000473,1
2100853507,18,D053605,Q000235,0
2500573918,9,D001281,Q000453,0
2008149237,12,D005543,,0
4308770730,1,D001185,,0
2000981045,7,D002309,Q000193,0
2315268378,21,D003603,Q000008,0
8611306,10,D006801,,0
2083410170,20,D012421,Q000628,0
2327545463,1,D006778,Q000191,1
2430443675,7,D001185,,0
1973216683,9,D006801,,0
272463415,12,D007163,,0
2567588156,14,D006066,Q000473,0
2800840330,11,D014186,,0
2037064278,19,D012293,,0
2796292581,13,D010535,Q000009,0
1976088667,7,D000925,,0
3104483366,8,D000818,,0
2396204456,10,D011671,,0
2413381139,7,D007834,Q000379,0
2427008900,17,D006965,,0
2152450482,13,D001172,,0
2416944114,1,D018256,Q000473,1
1994259508,6,D014973,,1
2224125732,24,D013156,,0
2070905928,3,D006771,,1
1975068375,15,D008329,,0
2034472108,6,D044466,,0
2443684556,7,D006801,,0
2312007943,1,D001858,,1
2030588399,21,D012494,,0
1975983239,27,D008667,,0
2394630108,11,D014522,,0
2402116132,2,D014867,Q000737,1
2024615151,18,D010342,,0
2416863904,9,D008297,,0
88183334,3,D008159,,1
2166251636,12,D009369,,0
2047849014,8,D007276,,0
3118756039,9,D051379,,0
2418576228,16,D014026,,0
2270218092,10,D008297,,0
1980588303,2,D001921,Q000502,1
1998123715,2,D010300,Q000503,1
2064996332,7,D004190,,0
2080076214,6,D008279,,0
2170281811,9,D005982,,0
4307848026,14,D020641,,0
2061504907,10,D012959,,0
2320839406,24,D012401,,0
2053808794,1,D000804,Q000494,1
2607576484,5,D061725,,0
2462665833,19,D006801,,0
2277372648,3,D000974,,0
2401261883,16,D014518,Q000628,0
2156006315,9,D001008,Q000175,0
1591237842,13,D007313,,0
2754422610,14,D006801,,0
2041145675,6,D000553,Q000706,0
2413294136,4,D003111,Q000601,1
2397256144,11,D005870,,0
2788400603,5,D008115,Q000502,1
2430821909,10,D015451,Q000473,0
2104978358,13,D015203,,0
2062388852,5,D006025,Q000276,1
2444293079,11,D013312,Q000517,0
2159793603,6,D000367,,0
955839199,16,D004847,,0
4290604389,12,D007422,,0
2065418501,12,D013577,,0
2411826505,22,D015996,,0
2408314427,23,D009426,,0
2461278709,2,D004279,Q000096,1
