author_id,institution_seq,institution_id
5103202585,9,4210128053
5013158604,1,3123046734
5030093470,1,21193070
5021027853,1,158248296
5103180560,8,193662353
5038542747,7,183519381
5105242666,1,135140700
5093043750,1,67009956
5059711202,4,4210122076
5040305226,4,4210087177
5006429275,1,2801618472
5100910406,1,98834328
5073917573,6,4210108684
5080979411,1,2801919071
5026153297,1,145220665
5103817686,1,39063666
5104594286,3,4210134428
5009846304,3,84884186
5003260679,5,4210097146
5059916099,2,19894307
5028573077,2,1291425158
5080222416,3,145608581
5038093058,7,4210123352
5003271772,2,4210164995
5061453327,2,191136970
5100709353,5,4210165038
5092808463,1,4210135348
5077645686,1,162838928
5059601403,2,1282879092
5037382218,2,98227222
5004559385,1,4210111389
5057433701,1,151823869
5057644290,1,165390105
5103967811,2,211891151
5082155206,1,1343551460
5100322688,8,170215575
5106358320,1,1305399269
5010037237,1,4210107926
5063762246,9,4210128920
5082534737,1,150729083
5071125745,9,4210108968
5042976072,1,2799810450
5066318996,8,116067653
5089392402,1,4210113282
5001690319,1,312958679
5046160893,1,1303474014
5005138563,7,2802229882
5101151479,1,119045251
5104280510,2,2801112126
5029708474,1,74760111
5058138806,2,4210086649
5034615147,2,592451
5073974192,1,112281704
5026380081,1,926574661
5030666490,1,4210130463
5027915571,1,4210160310
5007333810,1,22465464
5011692109,6,3089299561
5048708449,1,183067930
5069884759,1,52207611
5102028666,6,4210091069
5030000022,1,4210093431
5004928532,1,142395110
5038254797,5,4210121854
5024824750,1,94234084
5050991534,1,150729083
5041875038,4,142207940
5025825213,1,138006243
5087732131,10,4210088555
5067988809,1,27837315
5034502846,1,101479585
5095285814,1,118347636
5010095856,2,4210138321
5011396440,1,122411786
5073454546,7,42766147
5006435021,1,138006243
5076937070,1,4210165888
5038681888,9,1310053265
5093582276,1,168864056
5049123249,4,2802849423
5092381143,2,221818097
5007854849,8,184937672
5031984640,1,153473198
5060718981,4,4210153541
5062736402,2,4210110952
5083794773,1,102335020
5062498168,2,63190737
5011951592,1,3130536011
5033720099,1,124015162
5071215710,1,52357470
5017164717,1,139264467
5067379168,1,1309849503
5059717367,1,3017598443
5100717149,4,4800084
5087688949,1,4210113640
5037381084,2,133731052
5100991381,2,20529979
5027944641,1,4210126257
5028333415,5,1325072066
5002047041,2,161296585
5065585429,1,119234918
5094660450,2,44260953
5072117396,1,157219812
5101773494,3,162868743
5101882506,10,111966504
5080135583,1,2800567957
5014254627,1,142740786
5062479670,9,1322918889
5016190002,2,11662577
5064610853,4,94509681
5083412865,5,111878022
5011666193,1,154130895
5101609053,1,92403157
5076413107,4,1334069289
5016442496,1,4210166444
5058808832,7,4210120238
5001300015,7,4210153967
5012159389,2,1306686416
5088614859,1,59273066
5034870775,9,180726961
5079754166,1,182526193
5094475272,1,4210109755
5010910650,1,4210093009
5100604731,1,4210165554
5100780461,2,4210128628
5094477087,2,4210085863
5060935340,3,163770644
5077972770,1,194604659
5025226913,9,4210111366
5058504405,4,4210104270
5016807179,2,177725633
5095588764,1,4210086594
5028703842,1,4210114147
5022487244,1,4210150618
5020270438,8,4210087969
5013032009,1,4210126012
5102012668,6,4210086248
5028758104,4,42264441
5002252029,1,2800698792
5002986755,3,161593684
5000623922,2,874055015
5063921800,1,183225218
5061172202,1,135310074
5076347878,3,1282516798
5101785296,10,205783295
5101506074,4,252758333
5029336981,3,4210099203
5000312194,2,4210136969
5040730439,3,3131389504
5022976968,2,154526488
5010407748,1,4210112693
5035898033,5,4210126590
5081351354,1,69737025
5063686355,1,205783295
5081373303,2,4210094363
5054602900,1,114493937
5003371736,1,2800231306
5101604718,9,4210128317
5101298843,2,4210153682
5061691783,1,169046204
5031267649,1,4210103357
5042782123,1,4210097269
5005031882,7,68106152
5084264433,8,4210145268
5076829219,1,4210128307
5033451907,3,205783295
5021736218,3,200207707
5034446059,1,199921877
5000684731,1,1292875679
5009107597,1,4210103849
5037538733,1,101479585
5101264425,1,143593769
5017598857,1,4210114176
5024373420,5,2799590898
5048421517,1,4210095507
5035592779,6,90267481
5080604193,3,59606676
5051512194,5,4210086729
5065110673,5,139024713
5049238383,1,201448701
5077966427,1,4210165038
5047474655,1,100098275
5015466055,1,78577930
5105926488,7,11701301
5024648186,9,4210105663
5011764888,2,141584323
5013829077,5,2799803081
5013671050,1,4210087413
5056302018,1,4210097900
5068402337,6,149137203
5015907431,2,170201317
5089841190,2,4210105079
5070569167,1,180857899
5071318705,1,4210149475
5057091404,1,153473198
5079855470,2,4210088426
5068942534,2,4210119942
5028472966,1,19820366
5024805123,1,129801699
5101415117,2,92869138
5002447628,2,4210106100
5103012508,2,4210147787
5100784849,2,200296433
5067425010,1,4210114246
5073645764,1,182000528
5039330152,1,110166357
5051382452,2,1336158746
5018158548,1,4210123029
5079284849,1,1302207122
5016211997,4,4210118524
5070900259,3,4210161906
5000469367,1,40193446
5041735017,1,4210130476
5021278643,3,8078737
5076945203,3,1292894508
5063266943,4,2800555055
5096909940,1,12833781
5022744477,1,4210143414
5065228101,1,16609230
5019903343,1,130701444
5081878882,1,102607778
5058672668,1,65079550
5025271114,7,202697423
5101810645,8,4210096641
5100427786,1,4800084
5047500035,1,71395657
5080130945,1,134085113
5028185477,1,154341788
5021867569,3,4210100980
5042879542,5,223532165
5102996769,2,39586589
5005161780,1,876193797
5081786246,1,55783418
5042947198,1,4472751
5067780976,5,2802849423
5011897353,1,166722992
5059902612,10,4210119098
5059190685,8,4210115395
5010044669,5,1316902750
5048770482,2,4210088966
5007451996,1,192398990
5086555955,5,57206974
5101262687,1,4210113011
5018753897,1,4210089221
5068079339,1,200475212
5079642086,3,181391015
5064949490,1,4210111938
5100982237,2,150807315
5018500836,7,35841627
5097496610,1,254887060
5000902636,1,11886867
5074770687,1,183437572
5037806559,1,109297418
5052094405,1,204136569
5003059949,1,2722730
5074636055,2,2799370151
5076362982,4,4210113145
5015730795,4,1325886976
5102691519,4,4210096513
5103043132,1,4210127955
5090573452,6,2800537319
5002758115,1,126307644
5091386093,2,181343428
5008389029,6,904495901
5063077634,4,4210141150
5032608707,4,1340179700
5071240910,5,98677209
5091611418,3,180606324
5069061731,1,900890020
5075946922,6,4210111179
5094144760,1,4210157819
5070413719,1,55240360
5024263195,1,2801520950
5035814258,7,172917736
5093075596,1,862893732
5101625661,2,65837984
5100297592,5,4210119896
5075623368,5,4210148743
5016059857,1,194450716
5054771502,7,4210144287
5015806686,2,4210087266
5033954723,1,139322472
5064929837,1,894293524
5073513179,1,1285764155
5104267563,1,17721919
5093638483,1,4210150439
5102241397,4,4210125374
5048333819,1,63772739
5022613535,1,4210105117
5035678775,1,119273862
5102406322,6,80143920
5006284099,1,4210093805
5015267530,1,199688382
5011542591,4,165339363
5094500944,8,95457486
5081881304,1,20581793
5101198308,2,90425591
5063490062,5,4210103394
5044384702,3,200284239
5103876477,4,4210145362
5067323105,3,127019355
5031933992,1,183764125
5083898792,1,134626604
5026083953,1,3018718406
5094573200,3,2802843175
5081574233,1,16465266
5043605139,1,106645853
5103227767,3,183067930
5102777443,3,141962983
5014624803,6,136199984
5009160800,1,4576418
5024018752,1,53276908
5055548510,1,130238516
5037937756,1,530967
5081800408,1,4210129272
5030364395,6,4210090647
5046966618,3,17145004
5050208104,1,91656880
5080410163,1,4210087059
5102681297,1,152269853
5032365945,1,2801107848
5049489554,7,79274474
5012576830,3,2801952686
5092549692,1,2801453606
5039870588,6,59130452
5056500697,1,153473198
5086360936,2,32971472
5045609092,2,4210155929
5087266432,2,63966007
5005036520,5,104338594
5105529488,4,199305430
5000806532,4,177763036
5101732246,7,4210128533
5062036695,1,197274945
5088743651,3,32547653
5053269058,3,4210140884
5047331586,1,880747138
5103747358,1,192398990
5032326408,1,874386039
5046670899,2,4210099681
5026642201,1,116268893
5004178749,8,4210131804
5086413226,3,4210137797
5085914588,3,4210146211
5026226747,1,4210104186
5096740005,1,141930137
5035960094,2,340869894
5025154371,1,913958620
5012421203,1,120691247
5100923704,3,2800475051
5045664690,1,160606119
5076798019,3,115635661
5011723077,2,4210125275
5056948069,1,200777214
5026030143,1,169046204
5036993140,2,31746571
5023387537,3,196817621
5069513473,1,98285908
5047865147,6,2802229882
5037860334,1,23946033
5045198082,3,66752286
5053349477,1,180726961
5062070318,1,16413167
5077969503,1,15477984
5003954460,2,114112103
5038227280,9,19820366
5032034630,4,2800290161
5045636709,2,150807315
5032143640,2,157773358
5045275654,1,862893732
5078265153,5,4210088761
5033157890,2,40347166
5001532849,1,4210091812
5018562453,2,115684694
5080539822,8,4210111187
5018558028,5,881427289
5023435253,10,4210125431
5055777351,1,4210162955
5044006108,1,203303854
5058124194,4,2799899409
5008234078,5,113306721
5040615889,7,183519381
5104316581,1,4210092091
5012613406,4,4210089010
5095740591,1,4210139804
5036796891,2,71999127
5080044122,1,4210142352
5101794640,10,63634437
5035457197,2,4210136434
5072536978,1,133837150
5078856249,1,120125038
5061835780,5,30667456
5070136067,2,108743333
5055225682,5,207123951
5090632634,3,1344073410
5072698116,1,24057909
5020285692,2,4210101044
5076466605,3,3121987637
5091570083,2,4210112458
5087760886,1,1332737386
5034395673,1,2800549715
5100321765,3,1294671590
5033262572,2,138006243
5030220957,3,4389424196
5103730111,1,38007976
5101631305,5,140221134
5050452680,5,95583923
5102169780,4,4210101585
5104851656,1,173664879
5070434623,2,34949971
5035899561,2,149704539
5069144652,5,4210105054
5000012289,1,145286018
5092339586,1,130218214
5049752894,1,45711476
5041018973,4,2800006345
5010680450,1,129774422
5098071306,2,2802789608
5095472845,6,1304808963
5022666163,1,4210105571
5011034940,1,247776828
5071879686,3,1341412227
5015201403,4,143288331
5100699430,2,170215575
5011737480,1,4210115385
5046348514,2,4322298
5038918180,1,149461666
5062429666,6,4210102181
5079527305,2,193531525
5067958075,1,4210095705
5068510615,2,39422238
5076564391,1,204553293
5088669879,1,46208956
5059408141,1,4210141267
5102901208,3,4210162687
5041044270,6,110736937
5012027103,1,3033096233
5002878961,4,1281027232
5060171225,1,1292669757
5102128238,4,177492531
5035984337,2,194450716
5026622144,3,106460735
5102807637,1,3130456415
5016731265,2,4210163399
5101430391,3,4210157899
5042717448,2,1281833243
5075364555,8,61544103
5064221826,10,4210146410
5008549089,5,121934306
5077381862,1,91136226
5061696740,4,44461941
5063446448,7,190082696
5015894294,1,4210115718
5086924743,5,2802619606
5011749407,3,4210144256
5081901165,2,4210161530
5050235180,6,155781252
5088743440,3,4210092360
5049466180,1,59606676
5026320152,6,1312996466
5069751561,2,83519826
5080723827,2,8833935
5090605845,1,49946491
5055319905,10,54459138
5073234708,2,4210089242
5060657567,1,139894009
5078936532,4,154526488
5053814050,9,153718931
5039475553,1,19880235
5004862564,1,4210161995
5066635886,1,4210114657
5054299015,1,20089843
5099001789,3,3132828312
5101880843,1,61057504
5100388226,1,4210159575
5105906235,1,2609998029
5016973766,6,4210103404
5001125312,1,87673952
5019506883,1,4210117686
5074780864,3,4210131919
5073296005,5,1294671590
5100340006,8,4210144506
5016965027,1,1332301781
5009480509,5,13591777
5025686182,1,205783295
5057571990,5,4210155769
5102942372,1,3121987637
5018404351,1,2799673572
5021914116,4,1285182086
5076487923,6,181343428
5034391219,8,825935405
5097576365,1,169521973
5036547665,1,34949971
5024540900,3,4210091773
5013364616,2,4210140357
5074886800,2,165953009
5003486660,2,134560555
5085607410,1,2799740997
5052076636,4,4210161354
5076215863,1,4210090649
5086581598,1,165817395
5000140975,1,4210156688
5002495635,4,29606459
5065745089,1,271888150
5066411350,2,205274468
5047178935,3,336022086
5081994917,1,165932596
5066952099,1,173911158
5037918529,1,76214153
5050082045,1,165143802
5006945006,3,2802934949
5072301070,1,192268740
5037345657,2,159107703
5060736758,2,25399158
5017795487,1,4210137514
5067450611,1,1316902750
5065728152,5,1331278255
5090809548,8,4210150429
5090801425,1,4210104735
5052776770,1,76571253
5092400459,1,47229656
5065630169,2,4210150146
5101664498,3,4210159865
5098839900,1,4210136650
5060586795,1,4210130422
5049333996,4,4210133672
5037670839,1,57206974
5086706968,2,204250578
5004989717,3,14243506
5050558092,1,4800084
5060952335,2,3131918342
5039326436,2,4210146711
5044271167,1,4210152119
5032092856,5,143593769
5101850958,8,167027274
5020357351,1,4210092910
5006257638,5,143593769
5100644553,10,4210106526
5044596225,1,181369854
5059952038,7,123534392
5000381565,1,4210121467
5100449412,1,4210154057
5042667938,1,121748325
5100404255,4,4210160344
5101430788,5,19820366
5048499318,1,2802478169
5071548205,9,1299022934
5004637407,1,4210144214
5050410973,3,33213144
5007368418,6,3923682
5001343244,1,102335020
5102957097,3,71999127
5020614648,1,16391192
5067266283,1,1330665745
5013837178,6,4210097159
5085267898,1,4210157461
5023793142,1,926574661
5093108523,5,4210089061
5082956056,1,55240360
5072053628,2,9224756
5103157644,1,253188195
5018222501,1,121820613
5097092581,1,4210105663
5029281623,5,136199984
5028975628,2,4210091812
5014906287,7,80611190
5079145851,4,146655781
5034158033,5,134359838
5049713221,1,4210131096
5008200942,1,21250087
5069843888,1,4210112900
5059998852,1,1314696892
5073067209,10,197274945
5019193325,2,2799442855
5038029607,2,4104125
5094257308,1,45164037
5100462962,3,4210165038
5101691239,4,2801228662
5082090613,2,4210110459
5022320584,1,4210144289
5006108210,1,4210151809
5022088702,5,4210092654
5025434059,5,4210139938
5100183306,7,72872986
5094180255,2,4210105059
5009495405,3,2610724
5065513594,1,317021637
5023971078,8,1330342723
5014249116,1,142732210
5018856003,2,1316675753
5000338011,2,4210166914
5086932283,1,3132931743
5051948774,2,1338438537
5012455703,3,19700959
5062662845,5,3018771216
5042809277,2,24541011
5029635539,1,89440247
5043226760,1,4210131112
5036033722,1,194629146
5103567545,4,4210130930
5070245813,1,110757952
5066306144,5,4210137409
5101785303,3,2801051648
5039827380,1,185790649
5045566748,3,2802773633
5025325045,4,16733864
5000719393,4,4210166873
5101717370,3,4210088426
5046897410,1,4210100260
5044599268,10,4210091114
5041710218,1,137982388
5055497038,2,106165777
5054894850,1,181326427
5075218500,1,142108993
5100632023,3,4210115515
5051994583,1,92621186
5102912714,7,4210140884
5022343128,1,76134821
5001698064,9,3133167538
5006449635,2,196085903
5017575214,1,4210142681
5013238419,1,118347636
5010991143,1,4210111570
5092897698,1,88017793
5027924618,9,4210122300
5083380402,2,1294671590
5070375750,1,114499477
5078392389,2,4210156404
5041647539,4,4210098826
5035319422,1,2802534404
5070082333,1,2800394112
5054678209,4,4210143602
5087764322,3,4210160640
5046603950,1,165143802
5048525809,1,80606768
5075652866,4,4210167153
5084016057,2,91136226
5101629742,8,132369690
5078842853,2,230495080
5075837346,3,4210149637
5039023850,1,62885914
5079998076,1,177909021
5068038421,2,4210102152
5087276004,2,4210095140
5064243069,7,1339417872
5074532115,5,4210133295
5091619610,3,1294671590
5084845278,5,4210144267
5024160663,2,4210103530
5103976951,2,188815454
5008282911,1,4210090208
5072391425,1,28407311
5023408977,8,92446798
5089023391,1,4210124040
5102206276,6,121296143
5022405074,5,119443389
5031652124,6,4210128938
5103786760,1,151075929
5083513622,1,4210120736
5060530561,1,25041050
5091593979,6,103163165
5103929481,2,79767729
5025116380,7,16097986
5058058217,1,4210126200
5045470354,9,2801148111
5050016180,1,177055848
5027173380,1,223532165
5081312602,2,181190671
5042453194,2,4210094877
5001046539,1,99065089
5013405677,2,4210137654
5028528965,1,4210088975
5034798502,2,4210158007
5089454669,1,4210137548
5051769915,3,177567560
5003952661,3,2802017950
5001035380,3,1321305853
5008778063,1,153327471
5101043393,2,75390827
5069279575,1,4210130352
5101509953,3,153374732
5061086644,3,4210088899
5025947132,1,110200422
5012811195,7,170201317
5105708852,1,5681781
5060539401,8,4210118696
5012830458,3,102015815
5007578013,2,4210153755
5098638843,1,2800810863
5065982637,3,4210149736
5004487202,1,129877168
5042826698,1,84884186
5102711585,4,19820366
5015563036,5,45129253
5079902322,1,102322142
5009849311,1,4210146963
5042999446,2,5847235
5023093918,1,181326427
5091195161,1,141945490
5045649013,1,74801974
5013541399,4,166401450
5053100888,1,889458895
5039463507,3,4210095526
5006264146,3,4210087646
5007268028,5,34931013
5089725103,9,4210144791
5074469163,3,159176309
5039072305,1,27577105
5030564374,1,223822909
5012320529,3,206961696
5018885083,2,4210117575
5077039812,7,861736053
5034049983,1,29787537
5052169510,1,137587207
5018085680,8,9224756
5105818611,2,69816183
5103157516,6,6059380
5078437677,1,48379061
5052825116,4,189590672
5046085924,1,187531555
5056692448,1,4210157394
5017377631,9,97018004
5044612478,4,181877577
5102015375,5,4210150789
5103558938,3,27837315
5017658642,1,4210089052
5056200641,2,45643870
5092820132,1,51504820
5089577018,7,26347476
5040544750,8,98677209
5008450363,5,161103922
5022711248,1,4210097393
5003927183,4,135598925
5075231977,2,91357014
5103215978,1,170215575
5091872419,6,4210164624
5072421109,1,4210161091
5094613148,2,4210140565
5022914600,6,55712492
5086438492,2,4210094598
5020940757,1,4210122374
5044816684,3,197323543
5068407210,4,146773158
5078571462,4,4210116208
5094661688,2,210557978
5105836514,8,165283593
5100380477,9,165745306
5020551293,2,4210089228
5011252385,1,136199984
5098766006,1,4210147759
5100341520,1,99065089
5066124362,1,4210152596
5065199938,1,3132500588
5087117613,1,592451
5066727905,6,2799323385
5047092872,1,169199633
5060124254,3,63135867
5027330717,1,84524832
5064751611,3,21250087
5098760726,1,158708052
5102630999,1,3129407955
5082873965,3,4210144005
5100335700,9,4210089761
5055642179,2,4210120668
5027076319,2,4210146472
5057446117,3,4210150796
5054330701,1,199305430
5035618297,7,137996928
5060055962,2,98704320
5102364962,5,30147112
5004217174,4,1283280774
5103434830,8,2803004286
5034330910,1,132118926
5076753039,1,86501945
5019596837,1,302410947
5076714389,1,4210089139
5024547747,7,111878022
5050610064,2,134820265
5016798066,1,112982808
5017896859,5,60733029
5026199092,2,241749
5084615873,1,4210143324
5043922203,5,196349391
5018883645,8,4210095810
5075367700,1,4210125907
5088024732,2,4210131961
5106074981,2,1326018075
5080625208,1,65837984
5093477287,1,195459967
5063230669,2,6670963
5002590271,3,4210136524
5018987448,3,4210154019
5015065302,6,4210136817
5034465323,1,146655781
5076908959,1,4210088691
5044071308,1,35961687
5012284282,2,4210121044
5065916663,1,16285277
5061255824,1,231847692
5088440995,7,205747304
5070045505,3,1311688040
5103075743,2,12315562
5015880717,6,4210123495
5043292071,4,4210149000
5001976139,6,79510175
5106014176,1,4210139727
5037428287,2,4210140559
5021708437,6,40347166
5035760848,1,137982388
5026898651,2,80543232
5023151180,1,82951845
5011465486,4,47720641
5029151314,2,4210157308
5100905487,2,2800443534
5052170689,3,1327237609
5007459834,1,103703290
5016281100,4,204983213
5087059567,1,1315237203
5098092976,1,85324120
5091580205,2,171892758
5074379287,1,39555362
5023353808,2,2800191616
5009769847,1,99043593
5070327457,1,4210126948
5071549700,1,118136607
5090955899,2,4210148210
5101539360,2,17145004
5006870038,7,4210094607
5066104309,2,114017466
5037304534,1,148366613
5104066487,4,47519274
5037638182,1,64935225
5061733181,1,60342839
5005865252,1,4210144652
5085642598,3,98540497
5021559330,1,4210115034
5091261942,1,877506347
5070599275,1,4210152724
5011933182,1,4210105989
5082556055,2,183874917
5103540542,1,88060688
5006679638,2,4210124990
5044100923,2,4210142313
5084049234,3,1327237609
5076105647,5,157773358
5016349650,1,1291425158
5069710774,1,48615539
5003261595,5,202697423
5057247289,6,4210138594
5086084983,5,4210140361
5068611142,3,4210151352
5054823408,3,2801339556
5012109641,4,135310074
5079508411,1,10660446
5081604890,10,4210137803
5037847073,5,4210123579
5042131914,7,4210161528
5005122524,5,4210092087
5033238655,2,205783295
5039901376,1,4210125099
5027474816,2,47508984
5084279807,1,162817326
5075619971,1,5023651
5017639746,3,4210131007
5017263465,1,87445476
5085625434,2,129604602
5040071083,2,154099455
5036114846,9,4210091818
5046462529,1,4210101863
5101113602,5,65837984
5086573262,3,2800965796
5092638869,1,120250893
5100383046,8,2801851002
5057359715,1,243754102
5029238289,2,4210151406
5009318501,2,4210093987
5037179545,1,142652706
5001353057,1,187400657
5083951602,10,2801814493
5014379680,1,55302922
5074075919,1,58048189
5018216528,4,4210088668
5103006933,4,2802497816
5018210701,1,4210118629
5004609452,1,198105771
5022575264,5,4210158342
5074514000,3,4210140381
5072407438,2,153718931
5039595895,1,2802654988
5026923727,1,137902535
5050374176,10,94624287
5071823774,1,2801081054
5104053491,3,4210111631
5027897478,5,277688954
5028453253,1,210824098
5034011200,2,134820265
5010361353,2,4210116461
5071052668,1,178319760
5016747379,1,83648350
5098921488,1,2802326326
5057024823,7,4210129794
5018292616,5,923382979
5041968448,2,4210113309
5075509700,4,182712176
5102901903,8,4210094598
5027857867,1,4210094096
5029730877,3,1298353152
5097586389,1,4210162705
5039041524,4,137902535
5105122914,1,139322472
5073927522,1,125839683
5084113043,2,27253931
5100526518,10,141962983
5052712108,4,339756655
5018127062,1,111381250
5102118802,2,47689461
5054996310,1,1341412227
5097721609,1,45084792
5013400159,2,145286018
5015455406,2,27781120
5029146413,5,4210126907
5080109422,3,183816158
5043239279,1,189977406
5019465580,1,166843116
5062051056,1,102502594
5029123339,4,51556381
5021543072,1,4210100596
5003468116,3,271893122
5051421492,3,129801699
5090462704,6,126744593
5046485877,7,59946547
5009207282,2,4210107309
5026123715,7,4210088553
5086832846,2,9341345
5066347438,1,43522216
5101752855,3,112450260
5065823233,2,4210160095
5031404560,3,169521973
5083471210,1,1289431368
5058198490,1,39343248
5071128663,1,4210144357
5022843786,4,99542240
5045686742,1,22265921
5101678541,2,4210142192
5058813925,1,7597260
5027251973,1,182377803
5017747271,5,1299303238
5036955002,1,119273862
5082220339,1,91369620
5032870101,3,35440088
5048549151,1,183067930
5086063463,1,4210142765
5097613608,1,922474255
5032770317,4,4210116085
5046397664,1,4210138953
5014741957,2,4210134729
5047485001,3,33849332
5083946629,6,921990950
5054497087,3,4210135832
5105891051,5,161318765
5075134023,5,4210125824
5030175924,1,98885092
5061060838,1,117965899
5053149970,3,137902535
5028698750,5,4210112346
5104190725,1,75955062
5034468304,1,13897259
5023368972,3,107720978
5040192063,3,4210160763
5083191960,1,1315085146
5092576396,2,17866349
5106410645,10,66867065
5010998159,1,10824318
5058091947,3,1299422453
5083403151,1,139660479
5105140453,1,1282311441
5085780771,2,4210089486
5094204872,4,4210128066
5074107038,4,4210101691
5091678461,2,83519826
5068269295,1,4210094962
5100350825,6,17145004
5019292123,1,4068193
5052964114,2,8408910
5056026926,1,4210106543
5043834901,1,98486269
5100973514,2,116953780
5088979030,4,4210146983
5103722058,2,2802928900
5075767690,3,68947357
5003603874,5,1327237609
5073605903,2,24943067
5032171692,1,168180000
5101088655,2,80947539
5003166603,1,4210153860
5023267489,4,1316910977
5059356009,3,4210109157
5079799336,2,184759092
5048619619,1,113940042
5076445896,1,4210126319
5012266915,1,4210086055
5066676995,1,1315085146
5101895570,5,2801680663
5059476204,1,4210110412
5042273730,3,82509713
5000215276,1,135120706
5022600894,3,140172145
5101925864,9,106157433
5101150029,1,4210092861
5022105537,1,145311948
5059656942,3,2802340896
5069335731,1,138689650
5011301787,3,4210132036
5081806023,1,16391192
5073845480,2,926574661
5041499481,9,4210131804
5021290065,2,181647926
5039705583,7,189575948
5011914105,2,83816512
5067159925,2,4210094011
5034928011,1,353511720
5028468649,4,4210146757
5026742207,1,198105771
5038360760,5,75917431
5059720541,1,210804748
5077093334,5,80850581
5063391815,2,1314042554
5061643575,1,50557253
5023305439,1,39398033
5009910714,1,143302722
5003886895,1,4210151606
5056518102,1,136199984
5001697022,2,196272386
5044617351,1,125749732
5005155495,3,4210126907
5003593429,7,32366509
5101912535,2,158842170
5035808731,2,99464096
5004829731,3,183519381
5033801011,4,4210111971
5061151103,8,1334226719
5028697578,2,4210121258
5036035040,1,4210134727
5081146820,1,1306686416
5105837981,9,138006243
5090344219,1,90965887
5018261387,1,145872427
5083600758,1,123466251
5039012148,1,187494767
5102436988,1,4210126753
5092447844,1,124633538
5101779242,2,4210135521
5056972115,1,165143802
5089306819,1,4210145679
5030420695,1,134363262
5011921039,8,1321488844
5070011199,4,848706
5090311004,9,223822909
5021091749,8,4210160846
5079160745,1,4210107408
5002920816,9,4210137817
5036508113,1,132369690
5052925978,8,4210137565
5071923339,1,61937129
5037609064,1,181697535
5105297290,5,4210162022
5079854654,3,139660479
5035504934,8,4210127074
5061185365,4,4210103346
5086712751,3,135598106
5032247911,3,63966007
5044922206,2,17974374
5056945096,1,171481255
5025907178,3,37574244
5079818214,1,103163165
5035466840,6,62318514
5072097342,2,96036126
5050140180,6,188538660
5060093904,3,102398690
5093008864,1,221450849
5100403807,5,4210090489
5103163605,1,96036126
5101471863,8,1925986
5000737913,3,4210165038
5000685371,3,145311948
5022720735,2,98677209
5092473017,1,4210118295
5060829143,5,1343551460
5066857183,1,166088655
5101576691,1,4210156464
5038454926,1,61623833
5065813604,1,130238516
5072631376,1,245308123
5052838096,3,859038795
5057048206,7,3018075036
5073703349,1,101479585
5007183098,1,4210140482
5019738695,1,2800476137
5105833667,1,1314696892
5067802186,2,4210103786
5089070589,1,4210163786
5101561007,7,4210103956
5075003994,1,157773358
5034775172,3,4210108613
5006772642,2,2802862227
5009254141,3,2800478717
5053085545,2,4210135252
5014660672,3,1302211766
5028620892,2,2801044051
5081028091,2,55188197
5040240705,1,4210099959
5088576110,5,4210162268
5036332604,2,16391192
5016959682,2,16365422
5018381377,1,194450716
5058280955,2,83073037
5070591478,2,90344618
5060675020,1,36399199
5005616309,1,4210087551
5101086504,2,2802939634
5060997874,5,4210087915
5104039829,1,143685665
5071766674,1,4210124741
5060721904,1,1322300227
5024652466,1,22513696
5010093735,5,1316535847
5101864296,8,25355098
5068268004,1,35046152
5046553154,2,91045830
5020841870,1,70591777
5086023601,7,4210103255
5100447771,10,181326427
5048507992,2,172675005
5049782735,4,4210127921
5055623385,3,2802423016
5053994862,1,52158045
5085134075,2,104338594
5018333827,2,118564535
5081937159,4,4210121475
5057439114,1,4210137632
5090229237,4,2801317318
5019841142,6,4210087091
5049135535,1,97565354
5015128770,2,169521973
5081222066,1,60488453
5054909900,5,114794399
5039586847,1,4210148540
5007527365,1,2800546203
5014706327,1,65220239
5004451427,1,170230895
5060128562,2,92403157
5089965766,1,2250650973
5012574780,1,4210141461
5012805406,2,193876067
5008765114,4,4210108216
5081487826,1,76835614
5028982204,3,182534213
5034147799,1,150264550
5074139433,1,58200834
5021812770,10,190752583
5023258352,1,112576028
5103000624,4,2722730
5038073629,5,4210165232
5059392597,2,4210163890
5016699381,2,189158943
5057790153,1,146620803
5023496606,2,43439940
5051396305,4,22138158
5064654147,2,111088046
5006288893,1,4210093117
5096904021,1,4210153066
5102151100,1,36243813
5085267958,10,192972912
5046279557,1,91041137
5005131515,6,4210108300
5033137467,1,20089843
5100602057,9,4210137305
5064807116,2,129975664
5102195430,10,2801316944
5081119162,8,124055696
5088739151,1,4210118133
5102505173,4,95457486
5024442022,9,4210099239
5100459161,3,4210132950
5063210943,1,66514158
5069422777,2,161106909
5075921663,2,98285908
5100875789,2,72140183
5047660551,1,96733725
5087984895,2,4210135821
5104059308,8,97018004
5086814980,1,182707071
5034444222,5,137381566
5055262701,1,158338959
5009621473,4,59130452
5087776912,4,4210120897
5040594589,1,4210157187
5100687558,8,200769079
5099577865,1,60470151
5042139052,1,2799732068
5062365070,5,168719708
5013425360,2,95793202
5024885344,3,95457486
5083647251,2,2738703131
5072956183,5,4210137325
5098431015,1,4210153618
5082202341,5,185790649
5061445710,1,29894533
5035454992,6,44377176
5086683293,2,1342477950
5060951090,3,1327576362
5085522521,1,100930933
5003582037,1,140912994
5030775573,1,4210158764
5063509306,6,887846188
5013125144,4,4210136682
5053988869,5,4210111460
5024371311,5,4210166112
5051356498,1,3020413027
5009671923,1,129858807
5021364704,1,25355098
5054581174,3,243754102
