funder_id,alternative_name_seq,alternative_name
4320320251,2,Royal Society of Chemistry (RSC)
4320313555,1,Community Care
4320331061,1,The Joint Foundation of Guizhou Normal University
4320338346,2,AL
4320332388,1,Radcliffe Institute for Advanced Study at Harvard University
4320314897,2,American Kidney Fund Inc.
4320335087,2,Technology Strategy Board
4320338368,25,"PEOPLE - Specific Programme 'People' Implementing the Seventh Framework Programme of the European Community for Research, Technological Development and Demonstration Activities (2007 to 2013)"
4320316953,2,European Resuscitation Council VZW
4320334864,1,NTS
4320334338,2,Environmentally Friendly Materials and Occupational Health Research Institute (Wuhu) of AUST
4320316292,1,The Society of Phi Zeta
4320327267,2,St. Olavs hospital
4320328129,1,TARSU
4320328380,1,INCT-Mar COI
4320306570,1,Cantor Foundation
4320318591,2,HDMA
4320314668,1,RF
4320337540,1,Geology Foundation
4320330416,2,北京市乡村景观规划设计工程技术研究中心
4320332571,1,COMOR
4320332325,4,Italian Academy for Advanced Studies in America at Columbia University
4320314751,1,Ricci Institute for Chinese-Western Cultural History
4320320888,1,Fondation Franco-Norvégienne
4320308353,2,American College of Neuropsychopharmacology Inc
4320332244,1,DIBS
4320331459,1,AF
4320313663,1,Brassica Foundation
4320333223,2,COE
4320309433,2,NYC Economic Development Corporation
4320319486,7,Fundação Acidemia propiônico
4320332102,4,THE HILARY CRAFT CHARITABLE FOUNDATION LIMITED
4320332277,3,Woods Hole Sea Grant - Woods Hole Oceanographic Institution
4320334659,2,TCC
4320317618,1,中国电力国际发展有限公司
4320310205,3,The Mucolipidosis Type IV (ML4) Foundation
4320327941,4,Ricerca Svizzera Contro il Cancro
4320314748,2,IFA Franchise Education and Research Foundation
4320337265,4,"Community Health Sciences, UWC"
4320330163,4,Russian Foundation for Advanced Research
4320337010,2,Research Technological Transfer Office
4320337808,15,EMFF
4320319470,9,TESS ریسرچ فاؤنڈیشن
4320316044,1,General Electric Foundation
4320335777,12,China's National Key R&D Programmes
4320308885,2,USPEA
4320314631,1,Llen Cymru
4320328973,2,Franco and Marilisa Caligara Foundation
4320334371,2,Corporation AbbVie
4320307035,7,The New Horizons Foundation
4320321071,1,DeitY
4320325749,1,Istituto Oncologico Veneto - IRCCS
4320326231,1,Østfold Hospital Trust
4320333389,1,CHRIM
4320308470,2,Architectural League
4320334588,1,Vanderbilt's Diabetes Research and Training Center
4320316459,1,Health Foundation
4320326118,1,HCED
4320313876,1,Bosch
4320332165,1,NGIA
4320313232,2,Enhancing Learning & Research for Humanitarian Assistance
4320311802,1,Sonnenfeld Foundation
4320331835,1,Heinrich Hertz Foundation
4320307035,4,New Horizons Foundation Inc
4320308467,1,The American Statistical Association
4320323257,1,Buenos Aires University
4320333716,1,CLAS
4320324964,3,Rottapharm and Madaus
4320312319,1,Percy Falks Stiftelse
4320317639,1,ICPA
4320320624,1,Parent Project UK
4320331138,3,EF
4320315003,3,SNACC
4320333915,1,Pharmaceutical Chemistry School of Pharmacy
4320332334,7,Health IT
4320337889,1,UCLA Office of the Chancellor
4320330969,3,جامعة كرمنشاه للتكنولوجيا
4320324831,1,Accademia dei Lincei
4320326108,2,Mimi and Victor Larsen's Fund
4320336373,3,Earth System Science Organization
4320336653,3,Scientific Research Innovation Team in Colleges and Universities of Shandong Province
4320306609,1,Ann Arbor Area CF
4320317781,3,Postdoctoral Science Foundation of Guangdong Province
4320330007,2,Université Al Azhar
4320316119,1,"Scott R. Mackenzie Foundation, Inc."
4320334822,1,NIO
4320306674,1,"Diabetes Action Research and Education Foundation, Inc."
4320329444,1,ARS Norte
4320337643,5,U. S. Naval Observatory
4320333576,3,IIS
4320315617,1,UTC
4320336386,2,국가기상위성센터
4320338305,2,Naval Medical Center
4320328217,2,BMI
4320319002,1,WCUPA
4320334278,3,Arnold School of Public Health at University of South Carolina
4320321514,2,Central South University in Hunan
4320324391,1,SRU
4320320367,1,Clean Sky
4320328983,2,Australian Graduate Women Inc.
4320309701,1,The Health in Aging Foundation
4320334309,3,University of Saskatchewan - College of Agriculture & Bioresources
4320318815,1,"Ministry of Health, Saudi Arabia"
4320326397,2,Foundation for the Improvement of the Lot of the Blind
4320310833,3,The Lloyd's Register Foundation
4320321182,2,Dutch Universities VSNU
4320311412,1,APF
4320330346,2,The UK Regenerative Medicine Platform
4320337517,8,Graduate College
4320318185,1,ABFM
4320314277,1,American Speech Language & Hearing Assn
4320318140,2,LEBERSTIFTUNG
4320318163,1,W. T. Yoshimoto Foundation
4320320553,1,DENR
4320338369,1,Programa específico 'Capacidades': Regiones del conocimiento y apoyo a agrupaciones regionales de investigación
4320310803,2,"IBR, UGA"
4320314356,2,Fondation E.W.R. Steacie
4320337060,2,"Edmond J. Safra Center, University of Haifa"
4320319382,1,IMIDRO
4320316744,2,AES
4320333922,5,Department of Homeland Security's Domestic Nuclear Detection Office
4320309035,1,Georgia Southern
4320323069,2,Fondation Contre le Cancer
4320308096,3,ILDeptofAg
4320319536,1,Centene Corp.
4320329096,3,Hyundai Motor Chung Mong-Koo Foundation
4320328405,3,Shell Brasil Petróleo Ltda
4320325545,1,ESC
4320330228,4,Organisation for Economic Co-operation and Development
4320336888,6,"CEM,UFPR"
4320329144,5,Biomedical Research Networking Center in Hepatic and Digestive Diseases
4320325250,1,Arts SA
4320333172,1,CBSE
4320332521,2,MD Anderson
4320331812,3,The Amhara Agricultural Research Institute
4320312928,2,GHCF
4320325779,2,Dechra
4320315842,1,The National CMV Foundation
4320328439,2,Spanish Society of Biological Psychiatry
4320337018,5,State Key Laboratory for Nuclear Resources and Environment
4320319227,2,"Northwest Biotherapeutics, Inc."
4320336285,4,Instituto de Higiene e Medicina Tropical
4320314720,3,David & Elaine Potter Foundation
4320327641,1,NFU
4320333528,2,New Hampshire WRRC
4320334833,2,METI Japan
4320336958,4,Institute for Information Industry
4320336983,1,Faculty of Veterinary Science
4320337755,1,ERA LEARN 2020
4320326610,2,Fachhochschule Westschweiz
4320331044,2,Dominican Institute for Oriental Studies
4320336510,1,National Institute for Mathematical Sciences and their Interactions
4320324996,1,LÆGE SOFUS CARL EMIL FRIIS OG HUSTRU OLGA DORIS FRIIS LEGAT
4320334260,4,Michigan State University College of Education
4320310503,1,CCCU
4320333222,1,"Seidel School, Salisbury University"
4320334694,2,"Zamestnanosť, sociálne záležitosti a začlenenie"
4320327112,1,Sansouire Foundation
4320333924,4,The McCormick School of Engineering
4320313051,1,CVHF
4320330145,1,UIN Maliki
4320332447,4,The U.S. Army
4320331593,2,Foundation of the Quebec Association of Radiologists
4320328101,1,Prasetiya Mulya University
4320331489,4,REFBC
4320334225,2,TCU Andrews Institute of Mathematics and Science Education
4320328730,1,Forestry Engineering of Bureau of Guangzhou Municipality
4320319438,6,15 June Foundation
4320306860,1,The Dean Witter Foundation
4320314321,4,Association canadienne des professeurs de comptabilité
4320310060,6,University of Az
4320314745,12,FP7-COH - Program szczegółowego 'Możliwości': wspieranie spójnego rozwoju polityki w dziedzinie badań naukowych
4320317767,1,ライオン株式会社
4320336212,1,EXCITE
4320310137,2,ULaval
4320332238,5,JHU Africana Studies
4320326439,1,SSP
4320338255,2,ARC Training Centre for Uniquely Australian Foods
4320333303,2,SSCR
4320338051,7,Weill Cornell Medicine Clinical and Translational Science Center
4320334477,4,Annenberg Public Policy Center of the University of Pennsylvania
4320306484,2,Michael Reese
4320338066,2,"Institute of Human Development, Child & Youth Health"
4320307266,4,foundation for ichthyosis
4320330563,2,ARMB
4320316645,1,"Kiniksa Pharmaceuticals, Ltd."
4320334858,1,CRC
4320336656,7,Thousand Youth Talents Program
4320331519,4,Institute of Technology and Business
4320324840,1,NNFTRI
4320306469,1,PMC
4320332864,1,SPA
4320309151,3,Universitas Vanderbiltia
4320310487,2,"Det Frie Forskningsråd, Samfund og Erhverv"
4320329556,1,Ministry of Social Affairs and Integration Baden-Württemberg
4320326427,5,創新及科技基金
4320323157,2,Nancai
4320319423,2,Jenavalve Technology Inc.
4320331069,5,Shanghai Key Laboratory for. Urban Ecological Processes and. Eco-Restoration
4320318915,2,วิทยาลัยนานาชาติ มหาวิทยาลัยมหิดล
4320318380,1,国防科技工业航空发动机创新中心
4320318619,2,CABRI
4320331224,5,ACAAR
4320325610,2,Industrial University of Santander
4320338361,13,TRANSPORT - Program szczegółowego „Współpraca”: transport (łącznie z aeronautyką)
4320312005,1,Idaho Fish and Game
4320315176,1,Fortress Study Group CIO
4320325978,2,Einar och Inga Nilssons Stiftelse
4320336901,2,Wolfson Research Institute for Health and Wellbeing
4320318199,2,Kuuloliitto ry
4320336876,1,National Center for Mathematics and Interdisciplinary Sciences
4320335396,1,GCIQ
4320325835,4,PSL
4320338099,2,OERD
4320306130,1,The Osher Foundation
4320330768,1,黑龙江省农业科学院
4320337616,1,CFCCC
4320319338,1,DHS
4320308028,3,SWRCB
4320322455,1,Our Lady's Hospital for Sick Children
4320330396,3,Bennett Family Fund
4320308929,4,"Department of Pesticide Regulation, California"
4320323312,1,KGPA
4320336913,1,Vicerrectoría de Investigación y Extensión
4320325400,1,Freie Universität Bozen
4320311067,1,ANSTO
4320333986,2,Quest
4320314476,2,GSI Environmental Inc
4320330445,1,Sultan Moulay Slimane University
4320327936,1,Institute of Chemistry of Lyon
4320337907,2,Integrated Electronics Engineering Center
4320318531,1,Roche.nl
4320323258,2,TÜÇEV
4320308378,5,The ANA Educational Foundation
4320317178,2,Sjogren's Syndrome Foundation
4320309196,1,Mead Johnson
4320310928,1,University of Zagreb
4320320497,2,The Pharmacy Guild of Australia
4320315877,1,University of La Laguna
4320336431,1,Government of Valencia Cultural Heritage Department
4320335514,2,"University Hospital Leuven, KU Leuven"
4320336229,1,北京市食品风味化学重点实验室
4320310519,1,National Foundation for Medical Research & Innovation
4320324578,1,UoS
4320319302,2,AlphaTau
4320333612,4,The Rho Chi Pharmacy Honor Society
4320323644,2,Saxon State Ministry for Science and Art
4320319530,4,"Inter-Reha Co., Ltd."
4320328650,1,Lung Foundation Netherlands
4320332781,5,United States Foreign Agricultural Service
4320324092,1,AtlantTIC
4320313174,1,GLHF
4320309094,3,CDU
4320316750,2,JCIA
4320338364,36,FP7-INFRASTRUCTURES - Program szczegółowego 'Możliwości': infrastruktury badawcze
4320308700,2,The Iowa Space Grant Consortium
4320318103,4,William W. 'Bill' Hinkley Center for Solid and Hazardous Waste Management
4320309465,2,MBRF
4320319015,3,Lazio Innova SpA
4320324074,1,National Cancer Council Malaysia
4320307836,7,Safeco Office Building No. 2
4320310042,1,ACP
4320337771,3,Taylor Family Institute for Innovative Psychiatric Research at Washington University School of Medicine in St. Louis
4320315543,3,"Servicestelle für Mobilitätsprogramme des BMBWF, Kulturkontakt Austria"
4320306439,1,THE MULTIPLE MYELOMA RESEARCH FOUNDATION INC
4320318582,1,三菱ガス化学記念財団
4320317032,1,日本全薬工業株式会社
4320331502,3,Walther-Meißner-Institute
4320326035,1,Swedish Insurance Society
4320312106,1,GGSC
4320311685,2,Sigma-Tau
4320314850,1,Brokell
4320313127,1,LHF
4320308203,7,State of California Department of Public Health
4320313983,2,Istituto Universitario di Scienze Motorie
4320337181,7,ICAR Central Inland Fisheries Research Institute
4320312069,1,Deutsches Zentrum für Herz-Kreislaufforschung e.V.
4320337479,2,PSA
4320335652,2,Nanjing Institute of Geography and Limnology
4320314094,1,Whitney Weldon Endowment for FOP Research
4320306725,3,"Hereditary Disease Foundation, Inc"
4320328528,1,Simon Spies Foundation
4320311391,1,The Foster Foundation
4320319337,1,Nevşehir Üniversitesi
4320312141,1,GIWS
4320337370,4,ISE
4320323278,1,Council for Higher Education of Israel
4320326813,1,Center for Water Resources for Agriculture and Mining
4320331269,4,Institute for Complex Quantum Systems
4320334439,5,"Department of Kinesiology, UW-Madison school of Education"
4320322315,2,KI
4320337301,3,Queensland Department of Education and Training
4320319978,1,Fondation canadienne des tumeurs cérébrales
4320324346,4,SGR
4320316603,1,The Cook Family Foundation
4320319265,10,"Instituto Português do Desporto e Juventude, IP"
4320318457,2,國立屏東科技大學
4320328654,2,جامعة الحدود الشمالية
4320313546,1,The Anaphylaxis Campaign
4320324691,3,東京農業大学
4320314842,2,The Edwin S. Webster Foundation
4320334819,1,"Department of Scientific and Technological Research, University of Santiago de Chile"
4320323488,2,Södermanland County Council
4320334956,1,Eisai Inc.
4320328695,2,IZA Institute of Labor Economics
4320326674,3,"Department of Education, Guizhou Province"
4320334830,1,Agencia de Gestión de Ayudas Universitarias y de Investigación
4320333778,4,WATEC
4320331841,1,The Productivity Institute
4320324533,1,GREO
4320324368,1,Jerringfonden
4320314619,3,National Environmental Education Foundation Inc
4320333328,2,Center for East Asian Studies
4320327893,1,National Magnetic Confinement Fusion Program
4320336819,3,Hubei Funds for Distinguished Young Scientists
4320314384,1,"The Genetics Society of America, Inc."
4320313119,1,AGD
4320318430,4,UW-Oshkosh
4320325287,1,先進医薬研究振興財団
4320306851,1,"Universal Health Care Foundation of Connecticut, Inc."
4320337187,1,The Danish Hydrocarbon Research and Technology Centre
4320309837,1,ASU
4320318146,2,JICFuS
4320325243,1,Lichtenstein-Stiftung
4320306881,1,ASHP REF
4320334287,7,UF Clinical & Translational Science Institute
4320316437,1,QinetiQ Group plc
4320336899,1,Australia's Chief Scientist
4320314342,1,EACE
4320337185,5,新竹サイエンスパークは
4320306650,1,CMB
4320324963,1,Roger de Spoelberch Foundation
4320338252,3,Chinese Academy of Sciences Key Laboratory of Health Informatics
4320317175,1,ICFO
4320314623,1,Immunodéficience Canada
4320317498,1,Feevale University
4320330282,1,The Natural Science Foundation of Jiangxi educational committee
4320306226,4,American Diabetes Association (ADA) Research Foundation
4320318580,1,广西中药质量标准重点实验室
4320319602,2,"Helmut and Hannelore Greve Foundation for Science, Development and Culture"
4320315971,2,オムロン株式会社
4320334335,2,Simons Center for the Social Brain
4320319551,2,DARIAH-EU
4320308509,1,Baylor
4320338367,4,"FP7-NMP - Programa específico 'Cooperación': Nanociencias, nanotecnologías, materiales y nuevas tecnologías de producción"
4320306763,1,The MAYDAY Fund
4320320885,1,ERCIM
4320307797,2,TI Inc.
4320322411,1,Medical Insurance Group Australia
4320332897,1,"National Health Fund, Jamaica"
4320332027,5,université Euro-Méditerranéenne de Fès
4320334627,1,EPSRC
4320337593,1,The National Center for Complementary and Integrative Health
4320325311,1,UCLH
4320336991,7,ICBAS
4320318768,4,"Fresh Sound Foundation, Inc."
4320332378,3,Langley Research Center - NASA
4320321759,5,KK-Stiftelsen
4320323906,1,Vifor Pharma Ltd.
4320308048,19,Stan Connecticut Departament Rozwoju Gospodarczego i Społecznego stanu Connecticut
4320333359,3,College of Natural Resources & Sciences
4320306999,2,The Maine Cancer Foundation
4320319783,5,Türk Havacılık ve Uzay Sanayii A.Ş
4320322301,1,Johannes Gutenberg University Mainz
4320326423,2,Culture and Sport Ministry
4320334526,1,South Australia Department for Education and Child Development
4320326123,1,DOC
4320318815,6,MOH
4320308771,9,HLF
4320316366,2,PRUE
4320314511,1,NEAIR
4320314265,1,AVF
4320328690,2,Deutsche Gesellschaft für Transfusionsmedizin und Immunhämatologie e.V.
4320333956,1,Department of Ornithology at the American Museum of Natural History
4320330994,2,Burwell Technologies Pty Limited
4320307102,1,Intel Corp
4320319221,3,UHS Lahore
4320336640,1,创新基地培育与发展专项
4320332770,8,DSC
4320331500,3,The Munich Center for Quantum Science and Technology
